agent_id,seq_no,node_id,timestamp,timestamp_in_min,trip_time_in_min,travel_time_in_sec,waiting_time_in_simu_interval,x_coord,y_coord
1332,2,4,T1027:14.000,627.23334,39.933350,900.0000,0,19.700000,-9.700000
1333,1,1,T0947:26.000,587.43335,0.000000,2401.9995,6007,0.000000,-0.100000
1333,2,4,T1027:28.000,627.46667,40.033325,900.0000,0,19.700000,-9.700000
1334,1,1,T0947:34.000,587.56665,0.000000,2400.9998,6003,0.000000,-0.100000
1334,2,4,T1027:35.0-1,627.58331,40.016663,900.0000,0,19.700000,-9.700000
1335,1,1,T0947:39.001,587.65002,0.000000,2402.9993,6011,0.000000,-0.100000
1335,2,4,T1027:42.000,627.70001,40.049988,900.0000,0,19.700000,-9.700000
1336,1,1,T0947:46.000,587.76666,0.000000,2403.9990,6015,0.000000,-0.100000
1336,2,4,T1027:50.0-1,627.83331,40.066650,900.0000,0,19.700000,-9.700000
1337,1,1,T0947:54.001,587.90002,0.000000,2403.9990,6015,0.000000,-0.100000
1337,2,4,T1027:58.000,627.96667,40.066650,900.0000,0,19.700000,-9.700000
1338,1,1,T0947:58.498,587.97498,0.000000,2409.5032,6038,0.000000,-0.100000
1338,2,4,T1028:08.001,628.13336,40.158386,900.0000,0,19.700000,-9.700000
1339,1,1,T0948:08.499,588.14166,0.000000,2409.4995,6037,0.000000,-0.100000
1339,2,4,T1028:18.000,628.29999,40.158325,900.0000,0,19.700000,-9.700000
1340,1,1,T0948:14.000,588.23334,0.000000,2412.0007,6048,0.000000,-0.100000
1340,2,4,T1028:26.000,628.43335,40.200012,900.0000,0,19.700000,-9.700000
1341,1,1,T0948:19.000,588.31665,0.000000,2414.0002,6056,0.000000,-0.100000
1341,2,4,T1028:33.000,628.54999,40.233337,900.0000,0,19.700000,-9.700000
1342,1,1,T0948:27.000,588.45001,0.000000,2413.0005,6052,0.000000,-0.100000
1342,2,4,T1028:40.001,628.66669,40.216675,900.0000,0,19.700000,-9.700000
1343,1,1,T0948:35.0-1,588.58331,0.000000,2413.0005,6052,0.000000,-0.100000
1343,2,4,T1028:48.000,628.79999,40.216675,900.0000,0,19.700000,-9.700000
1344,1,1,T0948:38.001,588.63336,0.000000,2416.9995,6067,0.000000,-0.100000
1344,2,4,T1028:55.001,628.91669,40.283325,900.0000,0,19.700000,-9.700000
1345,1,1,T0948:45.750,588.76251,0.000000,2416.2488,6064,0.000000,-0.100000
1345,2,4,T1029:02.000,629.03333,40.270813,900.0000,0,19.700000,-9.700000
1346,1,1,T0948:55.001,588.91669,0.000000,2415.0000,6060,0.000000,-0.100000
1346,2,4,T1029:10.001,629.16669,40.250000,900.0000,0,19.700000,-9.700000
1347,1,1,T0949:00.501,589.00836,0.000000,2416.4978,6065,0.000000,-0.100000
1347,2,4,T1029:17.000,629.28333,40.274963,900.0000,0,19.700000,-9.700000
1348,1,1,T0949:05.749,589.09583,0.000000,2420.2515,6081,0.000000,-0.100000
1348,2,4,T1029:26.000,629.43335,40.337524,900.0000,0,19.700000,-9.700000
1349,1,1,T0949:14.000,589.23334,0.000000,2418.9990,6075,0.000000,-0.100000
1349,2,4,T1029:33.000,629.54999,40.316650,900.0000,0,19.700000,-9.700000
1350,1,1,T0949:21.0-1,589.34998,0.000000,2419.0027,6076,0.000000,-0.100000
1350,2,4,T1029:40.001,629.66669,40.316711,900.0000,0,19.700000,-9.700000
1351,1,1,T0949:25.748,589.42914,0.000000,2422.2510,6089,0.000000,-0.100000
1351,2,4,T1029:48.000,629.79999,40.370850,900.0000,0,19.700000,-9.700000
1352,1,1,T0949:35.500,589.59167,0.000000,2420.5005,6082,0.000000,-0.100000
1352,2,4,T1029:56.000,629.93335,40.341675,900.0000,0,19.700000,-9.700000
1353,1,1,T0949:39.001,589.65002,0.000000,2425.9973,6103,0.000000,-0.100000
1353,2,4,T1030:05.0-1,630.08331,40.433289,900.0000,0,19.700000,-9.700000
1354,1,1,T0949:47.000,589.78333,0.000000,2425.0012,6100,0.000000,-0.100000
1354,2,4,T1030:12.000,630.20001,40.416687,900.0000,0,19.700000,-9.700000
1355,1,1,T0949:54.499,589.90833,0.000000,2424.4995,6097,0.000000,-0.100000
1355,2,4,T1030:19.000,630.31665,40.408325,900.0000,0,19.700000,-9.700000
1356,1,1,T0949:59.000,589.98334,0.000000,2430.9998,6123,0.000000,-0.100000
1356,2,4,T1030:30.000,630.50000,40.516663,900.0000,0,19.700000,-9.700000
1357,1,1,T0950:06.0-1,590.09998,0.000000,2430.9998,6123,0.000000,-0.100000
1357,2,4,T1030:37.0-1,630.61664,40.516663,900.0000,0,19.700000,-9.700000
1358,1,1,T0950:15.000,590.25000,0.000000,2430.9998,6123,0.000000,-0.100000
1358,2,4,T1030:46.000,630.76666,40.516663,900.0000,0,19.700000,-9.700000
1359,1,1,T0950:22.0-1,590.36664,0.000000,2432.0032,6128,0.000000,-0.100000
1359,2,4,T1030:54.001,630.90002,40.533386,900.0000,0,19.700000,-9.700000
1360,1,1,T0950:26.000,590.43335,0.000000,2434.9988,6139,0.000000,-0.100000
1360,2,4,T1031:01.000,631.01666,40.583313,900.0000,0,19.700000,-9.700000
1361,1,1,T0950:34.000,590.56665,0.000000,2436.0022,6144,0.000000,-0.100000
1361,2,4,T1031:10.001,631.16669,40.600037,900.0000,0,19.700000,-9.700000
1362,1,1,T0950:40.001,590.66669,0.000000,2436.9983,6147,0.000000,-0.100000
1362,2,4,T1031:17.000,631.28333,40.616638,900.0000,0,19.700000,-9.700000
1363,1,1,T0950:48.000,590.79999,0.000000,2437.0020,6148,0.000000,-0.100000
1363,2,4,T1031:25.001,631.41669,40.616699,900.0000,0,19.700000,-9.700000
1364,1,1,T0950:55.001,590.91669,0.000000,2436.9983,6147,0.000000,-0.100000
1364,2,4,T1031:32.000,631.53333,40.616638,900.0000,0,19.700000,-9.700000
1365,1,1,T0950:59.498,590.99164,0.000000,2440.5029,6162,0.000000,-0.100000
1365,2,4,T1031:40.001,631.66669,40.675049,900.0000,0,19.700000,-9.700000
1366,1,1,T0951:07.0-1,591.11664,0.000000,2440.0012,6160,0.000000,-0.100000
1366,2,4,T1031:47.000,631.78333,40.666687,900.0000,0,19.700000,-9.700000
1367,1,1,T0951:17.000,591.28333,0.000000,2437.0020,6148,0.000000,-0.100000
1367,2,4,T1031:54.001,631.90002,40.616699,900.0000,0,19.700000,-9.700000
1368,1,1,T0951:19.000,591.31665,0.000000,2444.0002,6176,0.000000,-0.100000
1368,2,4,T1032:03.000,632.04999,40.733337,900.0000,0,19.700000,-9.700000
1369,1,1,T0951:27.000,591.45001,0.000000,2444.0002,6176,0.000000,-0.100000
1369,2,4,T1032:11.000,632.18335,40.733337,900.0000,0,19.700000,-9.700000
1370,1,1,T0951:34.000,591.56665,0.000000,2446.9995,6187,0.000000,-0.100000
1370,2,4,T1032:21.0-1,632.34998,40.783325,900.0000,0,19.700000,-9.700000
1371,1,1,T0951:39.001,591.65002,0.000000,2448.9990,6195,0.000000,-0.100000
1371,2,4,T1032:28.000,632.46667,40.816650,900.0000,0,19.700000,-9.700000
1372,1,1,T0951:46.501,591.77502,0.000000,2449.4971,6197,0.000000,-0.100000
1372,2,4,T1032:36.0-1,632.59998,40.824951,900.0000,0,19.700000,-9.700000
1373,1,1,T0951:56.000,591.93335,0.000000,2446.9995,6187,0.000000,-0.100000
1373,2,4,T1032:43.000,632.71667,40.783325,900.0000,0,19.700000,-9.700000
1374,1,1,T0952:01.501,592.02502,0.000000,2449.4971,6197,0.000000,-0.100000
1374,2,4,T1032:51.0-1,632.84998,40.824951,900.0000,0,19.700000,-9.700000
1375,1,1,T0952:06.500,592.10834,0.000000,2452.5000,6210,0.000000,-0.100000
1375,2,4,T1032:59.000,632.98334,40.875000,900.0000,0,19.700000,-9.700000
1376,1,1,T0952:14.000,592.23334,0.000000,2452.9980,6211,0.000000,-0.100000
1376,2,4,T1033:07.0-1,633.11664,40.883301,900.0000,0,19.700000,-9.700000
1377,1,1,T0952:21.0-1,592.34998,0.000000,2454.0015,6216,0.000000,-0.100000
1377,2,4,T1033:15.000,633.25000,40.900024,900.0000,0,19.700000,-9.700000
1378,1,1,T0952:29.000,592.48334,0.000000,2454.0015,6216,0.000000,-0.100000
1378,2,4,T1033:23.001,633.38336,40.900024,900.0000,0,19.700000,-9.700000
1379,1,1,T0952:34.500,592.57501,0.000000,2456.4990,6225,0.000000,-0.100000
1379,2,4,T1033:31.000,633.51666,40.941650,900.0000,0,19.700000,-9.700000
1380,1,1,T0952:40.001,592.66669,0.000000,2458.0005,6232,0.000000,-0.100000
1380,2,4,T1033:38.001,633.63336,40.966675,900.0000,0,19.700000,-9.700000
1381,1,1,T0952:49.000,592.81665,0.000000,2460.0000,6240,0.000000,-0.100000
1381,2,4,T1033:49.000,633.81665,41.000000,900.0000,0,19.700000,-9.700000
1382,1,1,T0952:57.000,592.95001,0.000000,2460.0000,6240,0.000000,-0.100000
1382,2,4,T1033:57.000,633.95001,41.000000,900.0000,0,19.700000,-9.700000
1383,1,1,T0952:59.000,592.98334,0.000000,2466.9983,6267,0.000000,-0.100000
1383,2,4,T1034:06.0-1,634.09998,41.116638,900.0000,0,19.700000,-9.700000
1384,1,1,T0953:07.0-1,593.11664,0.000000,2466.0022,6264,0.000000,-0.100000
1384,2,4,T1034:13.000,634.21667,41.100037,900.0000,0,19.700000,-9.700000
1385,1,1,T0953:16.000,593.26666,0.000000,2463.9990,6255,0.000000,-0.100000
1385,2,4,T1034:20.0-1,634.33331,41.066650,900.0000,0,19.700000,-9.700000
1386,1,1,T0953:23.001,593.38336,0.000000,2463.9990,6255,0.000000,-0.100000
1386,2,4,T1034:27.000,634.45001,41.066650,900.0000,0,19.700000,-9.700000
1387,1,1,T0953:27.000,593.45001,0.000000,2466.9983,6267,0.000000,-0.100000
1387,2,4,T1034:34.000,634.56665,41.116638,900.0000,0,19.700000,-9.700000
1388,1,1,T0953:36.500,593.60834,0.000000,2467.5000,6270,0.000000,-0.100000
1388,2,4,T1034:44.000,634.73334,41.125000,900.0000,0,19.700000,-9.700000
1389,1,1,T0953:40.001,593.66669,0.000000,2470.9973,6283,0.000000,-0.100000
1389,2,4,T1034:51.0-1,634.84998,41.183289,900.0000,0,19.700000,-9.700000
1390,1,1,T0953:49.000,593.81665,0.000000,2469.0015,6276,0.000000,-0.100000
1390,2,4,T1034:58.000,634.96667,41.150024,900.0000,0,19.700000,-9.700000
1391,1,1,T0953:54.499,593.90833,0.000000,2474.5020,6298,0.000000,-0.100000
1391,2,4,T1035:09.001,635.15002,41.241699,900.0000,0,19.700000,-9.700000
1392,1,1,T0954:00.000,594.00000,0.000000,2475.9998,6303,0.000000,-0.100000
1392,2,4,T1035:16.000,635.26666,41.266663,900.0000,0,19.700000,-9.700000
1393,1,1,T0954:10.001,594.16669,0.000000,2474.0002,6296,0.000000,-0.100000
1393,2,4,T1035:24.001,635.40002,41.233337,900.0000,0,19.700000,-9.700000
1394,1,1,T0954:16.501,594.27502,0.000000,2477.4976,6309,0.000000,-0.100000
1394,2,4,T1035:34.000,635.56665,41.291626,900.0000,0,19.700000,-9.700000
1395,1,1,T0954:20.0-1,594.33331,0.000000,2482.0020,6328,0.000000,-0.100000
1395,2,4,T1035:42.000,635.70001,41.366699,900.0000,0,19.700000,-9.700000
1396,1,1,T0954:26.751,594.44586,0.000000,2485.2466,6340,0.000000,-0.100000
1396,2,4,T1035:52.0-1,635.86664,41.420776,900.0000,0,19.700000,-9.700000
1397,1,1,T0954:34.500,594.57501,0.000000,2487.4988,6349,0.000000,-0.100000
1397,2,4,T1036:02.000,636.03333,41.458313,900.0000,0,19.700000,-9.700000
1398,1,1,T0954:41.499,594.69165,0.000000,2489.5020,6358,0.000000,-0.100000
1398,2,4,T1036:11.000,636.18335,41.491699,900.0000,0,19.700000,-9.700000
1399,1,1,T0954:47.000,594.78333,0.000000,2491.9995,6367,0.000000,-0.100000
1399,2,4,T1036:19.000,636.31665,41.533325,900.0000,0,19.700000,-9.700000
1400,1,1,T0954:55.001,594.91669,0.000000,2490.9998,6363,0.000000,-0.100000
1400,2,4,T1036:26.000,636.43335,41.516663,900.0000,0,19.700000,-9.700000
1401,1,1,T0955:01.000,595.01666,0.000000,2491.9995,6367,0.000000,-0.100000
1401,2,4,T1036:33.000,636.54999,41.533325,900.0000,0,19.700000,-9.700000
1402,1,1,T0955:08.499,595.14166,0.000000,2492.5012,6370,0.000000,-0.100000
1402,2,4,T1036:41.000,636.68335,41.541687,900.0000,0,19.700000,-9.700000
1403,1,1,T0955:19.000,595.31665,0.000000,2489.0002,6356,0.000000,-0.100000
1403,2,4,T1036:48.000,636.79999,41.483337,900.0000,0,19.700000,-9.700000
1404,1,1,T0955:19.000,595.31665,0.000000,2499.0015,6396,0.000000,-0.100000
1404,2,4,T1036:58.000,636.96667,41.650024,900.0000,0,19.700000,-9.700000
1405,1,1,T0955:26.751,595.44586,0.000000,2500.2466,6400,0.000000,-0.100000
1405,2,4,T1037:07.0-1,637.11664,41.670776,900.0000,0,19.700000,-9.700000
1406,1,1,T0955:35.500,595.59167,0.000000,2501.4990,6405,0.000000,-0.100000
1406,2,4,T1037:17.000,637.28333,41.691650,900.0000,0,19.700000,-9.700000
1407,1,1,T0955:40.001,595.66669,0.000000,2507.9993,6431,0.000000,-0.100000
1407,2,4,T1037:28.000,637.46667,41.799988,900.0000,0,19.700000,-9.700000
1408,1,1,T0955:47.000,595.78333,0.000000,2511.0022,6444,0.000000,-0.100000
1408,2,4,T1037:38.001,637.63336,41.850037,900.0000,0,19.700000,-9.700000
1409,1,1,T0955:55.001,595.91669,0.000000,2511.9983,6447,0.000000,-0.100000
1409,2,4,T1037:47.000,637.78333,41.866638,900.0000,0,19.700000,-9.700000
1410,1,1,T0956:00.501,596.00836,0.000000,2515.4993,6461,0.000000,-0.100000
1410,2,4,T1037:56.000,637.93335,41.924988,900.0000,0,19.700000,-9.700000
1411,1,1,T0956:06.0-1,596.09998,0.000000,2519.0002,6476,0.000000,-0.100000
1411,2,4,T1038:05.0-1,638.08331,41.983337,900.0000,0,19.700000,-9.700000
1412,1,1,T0956:14.000,596.23334,0.000000,2520.0000,6480,0.000000,-0.100000
1412,2,4,T1038:14.000,638.23334,42.000000,900.0000,0,19.700000,-9.700000
1413,1,1,T0956:20.0-1,596.33331,0.000000,2523.0029,6492,0.000000,-0.100000
1413,2,4,T1038:23.001,638.38336,42.050049,900.0000,0,19.700000,-9.700000
1414,1,1,T0956:28.000,596.46667,0.000000,2524.9988,6499,0.000000,-0.100000
1414,2,4,T1038:33.000,638.54999,42.083313,900.0000,0,19.700000,-9.700000
1415,1,1,T0956:35.0-1,596.58331,0.000000,2526.0022,6504,0.000000,-0.100000
1415,2,4,T1038:41.000,638.68335,42.100037,900.0000,0,19.700000,-9.700000
1416,1,1,T0956:37.749,596.62915,0.000000,2534.2493,6536,0.000000,-0.100000
1416,2,4,T1038:52.0-1,638.86664,42.237488,900.0000,0,19.700000,-9.700000
1417,1,1,T0956:46.000,596.76666,0.000000,2535.0000,6540,0.000000,-0.100000
1417,2,4,T1039:01.000,639.01666,42.250000,900.0000,0,19.700000,-9.700000
1418,1,1,T0956:54.001,596.90002,0.000000,2534.0002,6536,0.000000,-0.100000
1418,2,4,T1039:08.001,639.13336,42.233337,900.0000,0,19.700000,-9.700000
1419,1,1,T0956:59.498,596.99164,0.000000,2535.5017,6542,0.000000,-0.100000
1419,2,4,T1039:15.000,639.25000,42.258362,900.0000,0,19.700000,-9.700000
1420,1,1,T0957:05.0-1,597.08331,0.000000,2538.0029,6552,0.000000,-0.100000
1420,2,4,T1039:23.001,639.38336,42.300049,900.0000,0,19.700000,-9.700000
1421,1,1,T0957:12.751,597.21252,0.000000,2538.2483,6552,0.000000,-0.100000
1421,2,4,T1039:31.000,639.51666,42.304138,900.0000,0,19.700000,-9.700000
1422,1,1,T0957:19.500,597.32501,0.000000,2538.5010,6554,0.000000,-0.100000
1422,2,4,T1039:38.001,639.63336,42.308350,900.0000,0,19.700000,-9.700000
1423,1,1,T0957:28.000,597.46667,0.000000,2537.9993,6551,0.000000,-0.100000
1423,2,4,T1039:46.000,639.76666,42.299988,900.0000,0,19.700000,-9.700000
1424,1,1,T0957:35.0-1,597.58331,0.000000,2539.0027,6556,0.000000,-0.100000
1424,2,4,T1039:54.001,639.90002,42.316711,900.0000,0,19.700000,-9.700000
1425,1,1,T0957:37.0-1,597.61664,0.000000,2547.0007,6588,0.000000,-0.100000
1425,2,4,T1040:04.000,640.06665,42.450012,900.0000,0,19.700000,-9.700000
1426,1,1,T0957:45.000,597.75000,0.000000,2546.0010,6584,0.000000,-0.100000
1426,2,4,T1040:11.000,640.18335,42.433350,900.0000,0,19.700000,-9.700000
1427,1,1,T0957:52.0-1,597.86664,0.000000,2547.0007,6588,0.000000,-0.100000
1427,2,4,T1040:19.000,640.31665,42.450012,900.0000,0,19.700000,-9.700000
1428,1,1,T0957:59.000,597.98334,0.000000,2550.0000,6600,0.000000,-0.100000
1428,2,4,T1040:29.000,640.48334,42.500000,900.0000,0,19.700000,-9.700000
1429,1,1,T0958:06.0-1,598.09998,0.000000,2550.9998,6603,0.000000,-0.100000
1429,2,4,T1040:37.0-1,640.61664,42.516663,900.0000,0,19.700000,-9.700000
1430,1,1,T0958:15.000,598.25000,0.000000,2550.0000,6600,0.000000,-0.100000
1430,2,4,T1040:45.000,640.75000,42.500000,900.0000,0,19.700000,-9.700000
1431,1,1,T0958:16.248,598.27081,0.000000,2557.7527,6631,0.000000,-0.100000
1431,2,4,T1040:54.001,640.90002,42.629211,900.0000,0,19.700000,-9.700000
1432,1,1,T0958:25.001,598.41669,0.000000,2557.9980,6631,0.000000,-0.100000
1432,2,4,T1041:03.000,641.04999,42.633301,900.0000,0,19.700000,-9.700000
1433,1,1,T0958:34.000,598.56665,0.000000,2559.0015,6636,0.000000,-0.100000
1433,2,4,T1041:13.000,641.21667,42.650024,900.0000,0,19.700000,-9.700000
1434,1,1,T0958:36.0-1,598.59998,0.000000,2565.0000,6660,0.000000,-0.100000
1434,2,4,T1041:21.0-1,641.34998,42.750000,900.0000,0,19.700000,-9.700000
1435,1,1,T0958:44.000,598.73334,0.000000,2565.9998,6663,0.000000,-0.100000
1435,2,4,T1041:30.000,641.50000,42.766663,900.0000,0,19.700000,-9.700000
1436,1,1,T0958:52.0-1,598.86664,0.000000,2566.0034,6664,0.000000,-0.100000
1436,2,4,T1041:38.001,641.63336,42.766724,900.0000,0,19.700000,-9.700000
1437,1,1,T0958:58.498,598.97498,0.000000,2566.5015,6666,0.000000,-0.100000
1437,2,4,T1041:45.000,641.75000,42.775024,900.0000,0,19.700000,-9.700000
1438,1,1,T0959:07.0-1,599.11664,0.000000,2567.0032,6668,0.000000,-0.100000
1438,2,4,T1041:54.001,641.90002,42.783386,900.0000,0,19.700000,-9.700000
1439,1,1,T0959:11.499,599.19165,0.000000,2569.5007,6678,0.000000,-0.100000
1439,2,4,T1042:01.000,642.01666,42.825012,900.0000,0,19.700000,-9.700000
1440,1,1,T0959:15.501,599.25836,0.000000,2572.5000,6690,0.000000,-0.100000
1440,2,4,T1042:08.001,642.13336,42.875000,900.0000,0,19.700000,-9.700000
1441,1,1,T0959:23.499,599.39166,0.000000,2572.5000,6690,0.000000,-0.100000
1441,2,4,T1042:16.000,642.26666,42.875000,900.0000,0,19.700000,-9.700000
1442,1,1,T0959:33.000,599.54999,0.000000,2570.0024,6680,0.000000,-0.100000
1442,2,4,T1042:23.001,642.38336,42.833374,900.0000,0,19.700000,-9.700000
1443,1,1,T0959:35.0-1,599.58331,0.000000,2577.0007,6708,0.000000,-0.100000
1443,2,4,T1042:32.000,642.53333,42.950012,900.0000,0,19.700000,-9.700000
1444,1,1,T0959:43.000,599.71667,0.000000,2578.0005,6712,0.000000,-0.100000
1444,2,4,T1042:41.000,642.68335,42.966675,900.0000,0,19.700000,-9.700000
1445,1,1,T0959:51.0-1,599.84998,0.000000,2578.0005,6712,0.000000,-0.100000
1445,2,4,T1042:49.000,642.81665,42.966675,900.0000,0,19.700000,-9.700000
1446,1,1,T0959:58.000,599.96667,0.000000,2579.0002,6716,0.000000,-0.100000
1446,2,4,T1042:57.000,642.95001,42.983337,900.0000,0,19.700000,-9.700000
1447,1,1,T1000:05.0-1,600.08331,0.000000,2581.9995,6727,0.000000,-0.100000
1447,2,4,T1043:07.0-1,643.11664,43.033325,900.0000,0,19.700000,-9.700000
1448,1,1,T1000:10.499,600.17499,0.000000,2583.5010,6734,0.000000,-0.100000
1448,2,4,T1043:14.000,643.23334,43.058350,900.0000,0,19.700000,-9.700000
1449,1,1,T1000:14.000,600.23334,0.000000,2589.0015,6756,0.000000,-0.100000
1449,2,4,T1043:23.001,643.38336,43.150024,900.0000,0,19.700000,-9.700000
1450,1,1,T1000:20.0-1,600.33331,0.000000,2591.0010,6764,0.000000,-0.100000
1450,2,4,T1043:31.000,643.51666,43.183350,900.0000,0,19.700000,-9.700000
1451,1,1,T1000:27.000,600.45001,0.000000,2593.0005,6772,0.000000,-0.100000
1451,2,4,T1043:40.001,643.66669,43.216675,900.0000,0,19.700000,-9.700000
1452,1,1,T1000:35.0-1,600.58331,0.000000,2593.0005,6772,0.000000,-0.100000
1452,2,4,T1043:48.000,643.79999,43.216675,900.0000,0,19.700000,-9.700000
1453,1,1,T1000:37.250,600.62085,0.000000,2597.7502,6791,0.000000,-0.100000
1453,2,4,T1043:55.001,643.91669,43.295837,900.0000,0,19.700000,-9.700000
1454,1,1,T1000:44.000,600.73334,0.000000,2599.9988,6799,0.000000,-0.100000
1454,2,4,T1044:04.000,644.06665,43.333313,900.0000,0,19.700000,-9.700000
1455,1,1,T1000:51.0-1,600.84998,0.000000,2601.0022,6804,0.000000,-0.100000
1455,2,4,T1044:12.000,644.20001,43.350037,900.0000,0,19.700000,-9.700000
1456,1,1,T1000:58.000,600.96667,0.000000,2601.9983,6807,0.000000,-0.100000
1456,2,4,T1044:20.0-1,644.33331,43.366638,900.0000,0,19.700000,-9.700000
1457,1,1,T1001:01.501,601.02502,0.000000,2605.4993,6821,0.000000,-0.100000
1457,2,4,T1044:27.000,644.45001,43.424988,900.0000,0,19.700000,-9.700000
1458,1,1,T1001:06.0-1,601.09998,0.000000,2608.0005,6832,0.000000,-0.100000
1458,2,4,T1044:34.000,644.56665,43.466675,900.0000,0,19.700000,-9.700000
1459,1,1,T1001:13.000,601.21667,0.000000,2613.9990,6855,0.000000,-0.100000
1459,2,4,T1044:47.000,644.78333,43.566650,900.0000,0,19.700000,-9.700000
1460,1,1,T1001:18.500,601.30835,0.000000,2618.4998,6873,0.000000,-0.100000
1460,2,4,T1044:57.000,644.95001,43.641663,900.0000,0,19.700000,-9.700000
1461,1,1,T1001:23.001,601.38336,0.000000,2622.9968,6891,0.000000,-0.100000
1461,2,4,T1045:06.0-1,645.09998,43.716614,900.0000,0,19.700000,-9.700000
1462,1,1,T1001:29.000,601.48334,0.000000,2624.0002,6896,0.000000,-0.100000
1462,2,4,T1045:13.000,645.21667,43.733337,900.0000,0,19.700000,-9.700000
1463,1,1,T1001:36.500,601.60834,0.000000,2624.4983,6897,0.000000,-0.100000
1463,2,4,T1045:21.0-1,645.34998,43.741638,900.0000,0,19.700000,-9.700000
1464,1,1,T1001:39.499,601.65833,0.000000,2628.5010,6914,0.000000,-0.100000
1464,2,4,T1045:28.000,645.46667,43.808350,900.0000,0,19.700000,-9.700000
1465,1,1,T1001:48.500,601.80835,0.000000,2626.4978,6905,0.000000,-0.100000
1465,2,4,T1045:35.0-1,645.58331,43.774963,900.0000,0,19.700000,-9.700000
1466,1,1,T1001:53.001,601.88336,0.000000,2630.9985,6923,0.000000,-0.100000
1466,2,4,T1045:44.000,645.73334,43.849976,900.0000,0,19.700000,-9.700000
1467,1,1,T1001:58.498,601.97498,0.000000,2632.5000,6930,0.000000,-0.100000
1467,2,4,T1045:51.0-1,645.84998,43.875000,900.0000,0,19.700000,-9.700000
1468,1,1,T1002:08.001,602.13336,0.000000,2631.9983,6927,0.000000,-0.100000
1468,2,4,T1046:00.000,646.00000,43.866638,900.0000,0,19.700000,-9.700000
1469,1,1,T1002:10.001,602.16669,0.000000,2638.0005,6952,0.000000,-0.100000
1469,2,4,T1046:08.001,646.13336,43.966675,900.0000,0,19.700000,-9.700000
1470,1,1,T1002:16.000,602.26666,0.000000,2640.0000,6960,0.000000,-0.100000
1470,2,4,T1046:16.000,646.26666,44.000000,900.0000,0,19.700000,-9.700000
1471,1,1,T1002:20.500,602.34167,0.000000,2643.5010,6974,0.000000,-0.100000
1471,2,4,T1046:24.001,646.40002,44.058350,900.0000,0,19.700000,-9.700000
1472,1,1,T1002:31.000,602.51666,0.000000,2640.9998,6963,0.000000,-0.100000
1472,2,4,T1046:32.000,646.53333,44.016663,900.0000,0,19.700000,-9.700000
1473,1,1,T1002:31.000,602.51666,0.000000,2650.0012,7000,0.000000,-0.100000
1473,2,4,T1046:41.000,646.68335,44.166687,900.0000,0,19.700000,-9.700000
1474,1,1,T1002:40.001,602.66669,0.000000,2648.9978,6995,0.000000,-0.100000
1474,2,4,T1046:49.000,646.81665,44.149963,900.0000,0,19.700000,-9.700000
1475,1,1,T1002:45.501,602.75836,0.000000,2651.4990,7005,0.000000,-0.100000
1475,2,4,T1046:57.000,646.95001,44.191650,900.0000,0,19.700000,-9.700000
1476,1,1,T1002:49.000,602.81665,0.000000,2655.9998,7023,0.000000,-0.100000
1476,2,4,T1047:05.0-1,647.08331,44.266663,900.0000,0,19.700000,-9.700000
1477,1,1,T1002:55.001,602.91669,0.000000,2658.9990,7035,0.000000,-0.100000
1477,2,4,T1047:14.000,647.23334,44.316650,900.0000,0,19.700000,-9.700000
1478,1,1,T1003:04.000,603.06665,0.000000,2659.0027,7036,0.000000,-0.100000
1478,2,4,T1047:23.001,647.38336,44.316711,900.0000,0,19.700000,-9.700000
1479,1,1,T1003:06.0-1,603.09998,0.000000,2665.0012,7060,0.000000,-0.100000
1479,2,4,T1047:31.000,647.51666,44.416687,900.0000,0,19.700000,-9.700000
1480,1,1,T1003:13.000,603.21667,0.000000,2666.0010,7064,0.000000,-0.100000
1480,2,4,T1047:39.001,647.65002,44.433350,900.0000,0,19.700000,-9.700000
1481,1,1,T1003:23.001,603.38336,0.000000,2663.9978,7055,0.000000,-0.100000
1481,2,4,T1047:47.000,647.78333,44.399963,900.0000,0,19.700000,-9.700000
1482,1,1,T1003:23.001,603.38336,0.000000,2670.9998,7083,0.000000,-0.100000
1482,2,4,T1047:54.001,647.90002,44.516663,900.0000,0,19.700000,-9.700000
1483,1,1,T1003:30.501,603.50836,0.000000,2673.4973,7093,0.000000,-0.100000
1483,2,4,T1048:04.000,648.06665,44.558289,900.0000,0,19.700000,-9.700000
1484,1,1,T1003:38.499,603.64166,0.000000,2674.5007,7098,0.000000,-0.100000
1484,2,4,T1048:13.000,648.21667,44.575012,900.0000,0,19.700000,-9.700000
1485,1,1,T1003:40.001,603.66669,0.000000,2680.9973,7123,0.000000,-0.100000
1485,2,4,T1048:21.0-1,648.34998,44.683289,900.0000,0,19.700000,-9.700000
1486,1,1,T1003:48.000,603.79999,0.000000,2682.0007,7128,0.000000,-0.100000
1486,2,4,T1048:30.000,648.50000,44.700012,900.0000,0,19.700000,-9.700000
1487,1,1,T1003:55.001,603.91669,0.000000,2684.0002,7136,0.000000,-0.100000
1487,2,4,T1048:39.001,648.65002,44.733337,900.0000,0,19.700000,-9.700000
1488,1,1,T1003:57.000,603.95001,0.000000,2689.9988,7159,0.000000,-0.100000
1488,2,4,T1048:47.000,648.78333,44.833313,900.0000,0,19.700000,-9.700000
1489,1,1,T1004:04.000,604.06665,0.000000,2690.0024,7160,0.000000,-0.100000
