link_id,tmc_corridor_name,link_type_name,from_node_id,to_node_id,meso_link_id,from_cell_code,lanes,length,free_speed_kmph,free_speed_mph,FFTT,time_period,inflow_volume,volume,CA,CD,density,queue,queue_ratio,discharge_cap,TD_free_flow_travel_time,waiting_time_in_sec,speed,geometry,notes
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,1038:00.000_1039:00.000,0.000,45.000,11700.000,9921.000,118.600,1779.000,0.395,50.000,15.000,0.000,60.000,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,1039:00.000_1040:00.000,0.000,53.000,11700.000,9974.000,115.067,1726.000,0.384,50.000,15.000,0.000,60.000,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,1040:00.000_1041:00.000,0.000,50.000,11700.000,10024.000,111.733,1676.000,0.372,50.000,15.000,0.000,60.000,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,1041:00.000_1042:00.000,0.000,51.000,11700.000,10075.000,108.333,1625.000,0.361,50.000,15.000,0.000,60.000,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,1042:00.000_1043:00.000,0.000,53.000,11700.000,10128.000,104.800,1572.000,0.349,50.000,15.000,0.000,60.000,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,1043:00.000_1044:00.000,0.000,50.000,11700.000,10178.000,101.467,1522.000,0.338,50.000,15.000,0.000,60.000,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,1044:00.000_1045:00.000,0.000,47.000,11700.000,10225.000,98.333,1475.000,0.328,50.000,15.000,0.000,60.000,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,1045:00.000_1046:00.000,0.000,54.000,11700.000,10279.000,94.733,1421.000,0.316,50.000,15.000,0.000,60.000,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,1046:00.000_1047:00.000,0.000,51.000,11700.000,10330.000,91.333,1370.000,0.304,50.000,15.000,0.000,60.000,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,1047:00.000_1048:00.000,0.000,51.000,11700.000,10381.000,87.933,1319.000,0.293,50.000,15.000,0.000,60.000,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,1048:00.000_1049:00.000,0.000,50.000,11700.000,10431.000,84.600,1269.000,0.282,50.000,15.000,0.000,60.000,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,1049:00.000_1050:00.000,0.000,50.000,11700.000,10481.000,81.267,1219.000,0.271,50.000,15.000,0.000,60.000,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,1050:00.000_1051:00.000,0.000,55.000,11700.000,10536.000,77.600,1164.000,0.259,50.000,15.000,0.000,60.000,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,1051:00.000_1052:00.000,0.000,42.000,11700.000,10578.000,74.800,1122.000,0.249,50.000,15.000,0.000,60.000,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,1052:00.000_1053:00.000,0.000,49.000,11700.000,10627.000,71.533,1073.000,0.238,50.000,15.000,0.000,60.000,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,1053:00.000_1054:00.000,0.000,52.000,11700.000,10679.000,68.067,1021.000,0.227,50.000,15.000,0.000,60.000,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,1054:00.000_1055:00.000,0.000,50.000,11700.000,10729.000,64.733,971.000,0.216,50.000,15.000,0.000,60.000,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,1055:00.000_1056:00.000,0.000,48.000,11700.000,10777.000,61.533,923.000,0.205,50.000,15.000,0.000,60.000,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,1056:00.000_1057:00.000,0.000,49.000,11700.000,10826.000,58.267,874.000,0.194,50.000,15.000,0.000,60.000,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,1057:00.000_1058:00.000,0.000,52.000,11700.000,10878.000,54.800,822.000,0.183,50.000,15.000,0.000,60.000,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,1058:00.000_1059:00.000,0.000,47.000,11700.000,10925.000,51.667,775.000,0.172,50.000,15.000,0.000,60.000,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,1059:00.000_1100:00.000,0.000,49.000,11700.000,10974.000,48.400,726.000,0.161,50.000,15.000,0.000,60.000,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,1100:00.000_1101:00.000,0.000,726.000,11700.000,11700.000,0.000,0.000,0.000,50.000,15.000,0.000,60.000,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,1101:00.000_1102:00.000,0.000,0.000,11700.000,11700.000,0.000,0.000,0.000,50.000,15.000,0.000,60.000,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,1102:00.000_1103:00.000,0.000,0.000,11700.000,11700.000,0.000,0.000,0.000,50.000,15.000,0.000,60.000,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,1103:00.000_1104:00.000,0.000,0.000,11700.000,11700.000,0.000,0.000,0.000,50.000,15.000,0.000,60.000,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,1104:00.000_1105:00.000,0.000,0.000,11700.000,11700.000,0.000,0.000,0.000,50.000,15.000,0.000,60.000,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,1105:00.000_1106:00.000,0.000,0.000,11700.000,11700.000,0.000,0.000,0.000,50.000,15.000,0.000,60.000,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,1106:00.000_1107:00.000,0.000,0.000,11700.000,11700.000,0.000,0.000,0.000,50.000,15.000,0.000,60.000,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,1107:00.000_1108:00.000,0.000,0.000,11700.000,11700.000,0.000,0.000,0.000,50.000,15.000,0.000,60.000,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,1108:00.000_1109:00.000,0.000,0.000,11700.000,11700.000,0.000,0.000,0.000,50.000,15.000,0.000,60.000,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,1109:00.000_1110:00.000,0.000,0.000,11700.000,11700.000,0.000,0.000,0.000,50.000,15.000,0.000,60.000,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
2,network_wide,,4,2,-1,,0,15.000,60.000,37.290,15.000,0700:00.000_0701:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,50.000,15.000,0.000,60.000,"LINESTRING (19.7 -9.7, 40.3 0.1)",simulation-based
2,network_wide,,4,2,-1,,0,15.000,60.000,37.290,15.000,0701:00.000_0702:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,50.000,15.000,0.000,60.000,"LINESTRING (19.7 -9.7, 40.3 0.1)",simulation-based
2,network_wide,,4,2,-1,,0,15.000,60.000,37.290,15.000,0702:00.000_0703:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,50.000,15.000,0.000,60.000,"LINESTRING (19.7 -9.7, 40.3 0.1)",simulation-based
2,network_wide,,4,2,-1,,0,15.000,60.000,37.290,15.000,0703:00.000_0704:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,50.000,15.000,0.000,60.000,"LINESTRING (19.7 -9.7, 40.3 0.1)",simulation-based
2,network_wide,,4,2,-1,,0,15.000,60.000,37.290,15.000,0704:00.000_0705:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,50.000,15.000,0.000,60.000,"LINESTRING (19.7 -9.7, 40.3 0.1)",simulation-based
2,network_wide,,4,2,-1,,0,15.000,60.000,37.290,15.000,0705:00.000_0706:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,50.000,15.000,0.000,60.000,"LINESTRING (19.7 -9.7, 40.3 0.1)",simulation-based
2,network_wide,,4,2,-1,,0,15.000,60.000,37.290,15.000,0706:00.000_0707:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,50.000,15.000,0.000,60.000,"LINESTRING (19.7 -9.7, 40.3 0.1)",simulation-based
2,network_wide,,4,2,-1,,0,15.000,60.000,37.290,15.000,0707:00.000_0708:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,50.000,15.000,0.000,60.000,"LINESTRING (19.7 -9.7, 40.3 0.1)",simulation-based
2,network_wide,,4,2,-1,,0,15.000,60.000,37.290,15.000,0708:00.000_0709:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,50.000,15.000,0.000,60.000,"LINESTRING (19.7 -9.7, 40.3 0.1)",simulation-based
2,network_wide,,4,2,-1,,0,15.000,60.000,37.290,15.000,0709:00.000_0710:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,50.000,15.000,0.000,60.000,"LINESTRING (19.7 -9.7, 40.3 0.1)",simulation-based
2,network_wide,,4,2,-1,,0,15.000,60.000,37.290,15.000,0710:00.000_0711:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,50.000,15.000,0.000,60.000,"LINESTRING (19.7 -9.7, 40.3 0.1)",simulation-based
2,network_wide,,4,2,-1,,0,15.000,60.000,37.290,15.000,0711:00.000_0712:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,50.000,15.000,0.000,60.000,"LINESTRING (19.7 -9.7, 40.3 0.1)",simulation-based
2,network_wide,,4,2,-1,,0,15.000,60.000,37.290,15.000,0712:00.000_0713:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,50.000,15.000,0.000,60.000,"LINESTRING (19.7 -9.7, 40.3 0.1)",simulation-based
2,network_wide,,4,2,-1,,0,15.000,60.000,37.290,15.000,0713:00.000_0714:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,50.000,15.000,0.000,60.000,"LINESTRING (19.7 -9.7, 40.3 0.1)",simulation-based
2,network_wide,,4,2,-1,,0,15.000,60.000,37.290,15.000,0714:00.000_0715:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,50.000,15.000,0.000,60.000,"LINESTRING (19.7 -9.7, 40.3 0.1)",simulation-based
2,network_wide,,4,2,-1,,0,15.000,60.000,37.290,15.000,0715:00.000_0716:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,50.000,15.000,0.000,60.000,"LINESTRING (19.7 -9.7, 40.3 0.1)",simulation-based
2,network_wide,,4,2,-1,,0,15.000,60.000,37.290,15.000,0716:00.000_0717:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,50.000,15.000,0.000,60.000,"LINESTRING (19.7 -9.7, 40.3 0.1)",simulation-based
2,network_wide,,4,2,-1,,0,15.000,60.000,37.290,15.000,0717:00.000_0718:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,50.000,15.000,0.000,60.000,"LINESTRING (19.7 -9.7, 40.3 0.1)",simulation-based
2,network_wide,,4,2,-1,,0,15.000,60.000,37.290,15.000,0718:00.000_0719:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,50.000,15.000,0.000,60.000,"LINESTRING (19.7 -9.7, 40.3 0.1)",simulation-based
2,network_wide,,4,2,-1,,0,15.000,60.000,37.290,15.000,0719:00.000_0720:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,50.000,15.000,0.000,60.000,"LINESTRING (19.7 -9.7, 40.3 0.1)",simulation-based
2,network_wide,,4,2,-1,,0,15.000,60.000,37.290,15.000,0720:00.000_0721:00.000,47.000,0.000,47.000,0.000,3.133,47.000,0.010,50.000,15.000,0.000,60.000,"LINESTRING (19.7 -9.7, 40.3 0.1)",simulation-based
2,network_wide,,4,2,-1,,0,15.000,60.000,37.290,15.000,0721:00.000_0722:00.000,55.000,0.000,102.000,0.000,6.800,102.000,0.023,50.000,15.000,0.000,60.000,"LINESTRING (19.7 -9.7, 40.3 0.1)",simulation-based
2,network_wide,,4,2,-1,,0,15.000,60.000,37.290,15.000,0722:00.000_0723:00.000,48.000,0.000,150.000,0.000,10.000,150.000,0.033,50.000,15.000,0.000,60.000,"LINESTRING (19.7 -9.7, 40.3 0.1)",simulation-based
2,network_wide,,4,2,-1,,0,15.000,60.000,37.290,15.000,0723:00.000_0724:00.000,51.000,0.000,201.000,0.000,13.400,201.000,0.045,50.000,15.000,0.000,60.000,"LINESTRING (19.7 -9.7, 40.3 0.1)",simulation-based
2,network_wide,,4,2,-1,,0,15.000,60.000,37.290,15.000,0724:00.000_0725:00.000,49.000,0.000,250.000,0.000,16.667,250.000,0.056,50.000,15.000,0.000,60.000,"LINESTRING (19.7 -9.7, 40.3 0.1)",simulation-based
2,network_wide,,4,2,-1,,0,15.000,60.000,37.290,15.000,0725:00.000_0726:00.000,49.000,0.000,299.000,0.000,19.933,299.000,0.066,50.000,15.000,0.000,60.000,"LINESTRING (19.7 -9.7, 40.3 0.1)",simulation-based
2,network_wide,,4,2,-1,,0,15.000,60.000,37.290,15.000,0726:00.000_0727:00.000,52.000,0.000,351.000,0.000,23.400,351.000,0.078,50.000,15.000,0.000,60.000,"LINESTRING (19.7 -9.7, 40.3 0.1)",simulation-based
2,network_wide,,4,2,-1,,0,15.000,60.000,37.290,15.000,0727:00.000_0728:00.000,51.000,0.000,402.000,0.000,26.800,402.000,0.089,50.000,15.000,0.000,60.000,"LINESTRING (19.7 -9.7, 40.3 0.1)",simulation-based
2,network_wide,,4,2,-1,,0,15.000,60.000,37.290,15.000,0728:00.000_0729:00.000,49.000,0.000,451.000,0.000,30.067,451.000,0.100,50.000,15.000,0.000,60.000,"LINESTRING (19.7 -9.7, 40.3 0.1)",simulation-based
2,network_wide,,4,2,-1,,0,15.000,60.000,37.290,15.000,0729:00.000_0730:00.000,46.000,0.000,497.000,0.000,33.133,497.000,0.110,50.000,15.000,0.000,60.000,"LINESTRING (19.7 -9.7, 40.3 0.1)",simulation-based
2,network_wide,,4,2,-1,,0,15.000,60.000,37.290,15.000,0730:00.000_0731:00.000,45.000,0.000,542.000,0.000,36.133,542.000,0.120,50.000,15.000,0.000,60.000,"LINESTRING (19.7 -9.7, 40.3 0.1)",simulation-based
2,network_wide,,4,2,-1,,0,15.000,60.000,37.290,15.000,0731:00.000_0732:00.000,53.000,0.000,595.000,0.000,39.667,595.000,0.132,50.000,15.000,0.000,60.000,"LINESTRING (19.7 -9.7, 40.3 0.1)",simulation-based
2,network_wide,,4,2,-1,,0,15.000,60.000,37.290,15.000,0732:00.000_0733:00.000,52.000,0.000,647.000,0.000,43.133,647.000,0.144,50.000,15.000,0.000,60.000,"LINESTRING (19.7 -9.7, 40.3 0.1)",simulation-based
2,network_wide,,4,2,-1,,0,15.000,60.000,37.290,15.000,0733:00.000_0734:00.000,52.000,0.000,699.000,0.000,46.600,699.000,0.155,50.000,15.000,0.000,60.000,"LINESTRING (19.7 -9.7, 40.3 0.1)",simulation-based
2,network_wide,,4,2,-1,,0,15.000,60.000,37.290,15.000,0734:00.000_0735:00.000,45.000,0.000,744.000,0.000,49.600,744.000,0.165,50.000,15.000,0.000,60.000,"LINESTRING (19.7 -9.7, 40.3 0.1)",simulation-based
2,network_wide,,4,2,-1,,0,15.000,60.000,37.290,15.000,0735:00.000_0736:00.000,52.000,45.000,796.000,45.000,50.067,751.000,0.167,50.000,15.000,0.000,60.000,"LINESTRING (19.7 -9.7, 40.3 0.1)",simulation-based
2,network_wide,,4,2,-1,,0,15.000,60.000,37.290,15.000,0736:00.000_0737:00.000,53.000,53.000,849.000,98.000,50.067,751.000,0.167,50.000,15.000,0.000,60.000,"LINESTRING (19.7 -9.7, 40.3 0.1)",simulation-based
2,network_wide,,4,2,-1,,0,15.000,60.000,37.290,15.000,0737:00.000_0738:00.000,48.000,48.000,897.000,146.000,50.067,751.000,0.167,50.000,15.000,0.000,60.000,"LINESTRING (19.7 -9.7, 40.3 0.1)",simulation-based
2,network_wide,,4,2,-1,,0,15.000,60.000,37.290,15.000,0738:00.000_0739:00.000,49.000,49.000,946.000,195.000,50.067,751.000,0.167,50.000,15.000,0.000,60.000,"LINESTRING (19.7 -9.7, 40.3 0.1)",simulation-based
2,network_wide,,4,2,-1,,0,15.000,60.000,37.290,15.000,0739:00.000_0740:00.000,46.000,46.000,992.000,241.000,50.067,751.000,0.167,50.000,15.000,0.000,60.000,"LINESTRING (19.7 -9.7, 40.3 0.1)",simulation-based
2,network_wide,,4,2,-1,,0,15.000,60.000,37.290,15.000,0740:00.000_0741:00.000,52.000,52.000,1044.000,293.000,50.067,751.000,0.167,50.000,15.000,0.000,60.000,"LINESTRING (19.7 -9.7, 40.3 0.1)",simulation-based
2,network_wide,,4,2,-1,,0,15.000,60.000,37.290,15.000,0741:00.000_0742:00.000,51.000,51.000,1095.000,344.000,50.067,751.000,0.167,50.000,15.000,0.000,60.000,"LINESTRING (19.7 -9.7, 40.3 0.1)",simulation-based
2,network_wide,,4,2,-1,,0,15.000,60.000,37.290,15.000,0742:00.000_0743:00.000,50.000,50.000,1145.000,394.000,50.067,751.000,0.167,50.000,15.000,0.000,60.000,"LINESTRING (19.7 -9.7, 40.3 0.1)",simulation-based
2,network_wide,,4,2,-1,,0,15.000,60.000,37.290,15.000,0743:00.000_0744:00.000,47.000,47.000,1192.000,441.000,50.067,751.000,0.167,50.000,15.000,0.000,60.000,"LINESTRING (19.7 -9.7, 40.3 0.1)",simulation-based
2,network_wide,,4,2,-1,,0,15.000,60.000,37.290,15.000,0744:00.000_0745:00.000,51.000,51.000,1243.000,492.000,50.067,751.000,0.167,50.000,15.000,0.000,60.000,"LINESTRING (19.7 -9.7, 40.3 0.1)",simulation-based
2,network_wide,,4,2,-1,,0,15.000,60.000,37.290,15.000,0745:00.000_0746:00.000,55.000,50.000,1298.000,542.000,50.400,756.000,0.168,50.000,15.000,0.000,60.000,"LINESTRING (19.7 -9.7, 40.3 0.1)",simulation-based
2,network_wide,,4,2,-1,,0,15.000,60.000,37.290,15.000,0746:00.000_0747:00.000,53.000,51.000,1351.000,593.000,50.533,758.000,0.168,50.000,15.000,0.000,60.000,"LINESTRING (19.7 -9.7, 40.3 0.1)",simulation-based
2,network_wide,,4,2,-1,,0,15.000,60.000,37.290,15.000,0747:00.000_0748:00.000,47.000,47.000,1398.000,640.000,50.533,758.000,0.168,50.000,15.000,0.000,60.000,"LINESTRING (19.7 -9.7, 40.3 0.1)",simulation-based
2,network_wide,,4,2,-1,,0,15.000,60.000,37.290,15.000,0748:00.000_0749:00.000,50.000,50.000,1448.000,690.000,50.533,758.000,0.168,50.000,15.000,0.000,60.000,"LINESTRING (19.7 -9.7, 40.3 0.1)",simulation-based
2,network_wide,,4,2,-1,,0,15.000,60.000,37.290,15.000,0749:00.000_0750:00.000,55.000,54.000,1503.000,744.000,50.600,759.000,0.169,50.000,15.000,0.000,60.000,"LINESTRING (19.7 -9.7, 40.3 0.1)",simulation-based
2,network_wide,,4,2,-1,,0,15.000,60.000,37.290,15.000,0750:00.000_0751:00.000,53.000,52.000,1556.000,796.000,50.667,760.000,0.169,50.000,15.000,0.000,60.000,"LINESTRING (19.7 -9.7, 40.3 0.1)",simulation-based
2,network_wide,,4,2,-1,,0,15.000,60.000,37.290,15.000,0751:00.000_0752:00.000,51.000,49.000,1607.000,845.000,50.800,762.000,0.169,50.000,15.000,0.000,60.000,"LINESTRING (19.7 -9.7, 40.3 0.1)",simulation-based
2,network_wide,,4,2,-1,,0,15.000,60.000,37.290,15.000,0752:00.000_0753:00.000,54.000,50.000,1661.000,895.000,51.067,766.000,0.170,50.000,15.000,0.000,60.000,"LINESTRING (19.7 -9.7, 40.3 0.1)",simulation-based
2,network_wide,,4,2,-1,,0,15.000,60.000,37.290,15.000,0753:00.000_0754:00.000,46.000,46.000,1707.000,941.000,51.067,766.000,0.170,50.000,15.000,0.000,60.000,"LINESTRING (19.7 -9.7, 40.3 0.1)",simulation-based
2,network_wide,,4,2,-1,,0,15.000,60.000,37.290,15.000,0754:00.000_0755:00.000,46.000,46.000,1753.000,987.000,51.067,766.000,0.170,50.000,15.000,0.000,60.000,"LINESTRING (19.7 -9.7, 40.3 0.1)",simulation-based
2,network_wide,,4,2,-1,,0,15.000,60.000,37.290,15.000,0755:00.000_0756:00.000,45.000,45.000,1798.000,1032.000,51.067,766.000,0.170,50.000,15.000,0.000,60.000,"LINESTRING (19.7 -9.7, 40.3 0.1)",simulation-based
2,network_wide,,4,2,-1,,0,15.000,60.000,37.290,15.000,0756:00.000_0757:00.000,54.000,54.000,1852.000,1086.000,51.067,766.000,0.170,50.000,15.000,0.000,60.000,"LINESTRING (19.7 -9.7, 40.3 0.1)",simulation-based
2,network_wide,,4,2,-1,,0,15.000,60.000,37.290,15.000,0757:00.000_0758:00.000,46.000,46.000,1898.000,1132.000,51.067,766.000,0.170,50.000,15.000,0.000,60.000,"LINESTRING (19.7 -9.7, 40.3 0.1)",simulation-based
2,network_wide,,4,2,-1,,0,15.000,60.000,37.290,15.000,0758:00.000_0759:00.000,50.000,50.000,1948.000,1182.000,51.067,766.000,0.170,50.000,15.000,0.000,60.000,"LINESTRING (19.7 -9.7, 40.3 0.1)",simulation-based
2,network_wide,,4,2,-1,,0,15.000,60.000,37.290,15.000,0759:00.000_0800:00.000,50.000,50.000,1998.000,1232.000,51.067,766.000,0.170,50.000,15.000,0.000,60.000,"LINESTRING (19.7 -9.7, 40.3 0.1)",simulation-based
2,network_wide,,4,2,-1,,0,15.000,60.000,37.290,15.000,0800:00.000_0801:00.000,46.000,46.000,2044.000,1278.000,51.067,766.000,0.170,50.000,15.000,0.000,60.000,"LINESTRING (19.7 -9.7, 40.3 0.1)",simulation-based
2,network_wide,,4,2,-1,,0,15.000,60.000,37.290,15.000,0801:00.000_0802:00.000,47.000,47.000,2091.000,1325.000,51.067,766.000,0.170,50.000,15.000,0.000,60.000,"LINESTRING (19.7 -9.7, 40.3 0.1)",simulation-based
2,network_wide,,4,2,-1,,0,15.000,60.000,37.290,15.000,0802:00.000_0803:00.000,51.000,51.000,2142.000,1376.000,51.067,766.000,0.170,50.000,15.000,0.000,60.000,"LINESTRING (19.7 -9.7, 40.3 0.1)",simulation-based
2,network_wide,,4,2,-1,,0,15.000,60.000,37.290,15.000,0803:00.000_0804:00.000,53.000,53.000,2195.000,1429.000,51.067,766.000,0.170,50.000,15.000,0.000,60.000,"LINESTRING (19.7 -9.7, 40.3 0.1)",simulation-based
2,network_wide,,4,2,-1,,0,15.000,60.000,37.290,15.000,0804:00.000_0805:00.000,52.000,52.000,2247.000,1481.000,51.067,766.000,0.170,50.000,15.000,0.000,60.000,"LINESTRING (19.7 -9.7, 40.3 0.1)",simulation-based
2,network_wide,,4,2,-1,,0,15.000,60.000,37.290,15.000,0805:00.000_0806:00.000,50.000,50.000,2297.000,1531.000,51.067,766.000,0.170,50.000,15.000,0.000,60.000,"LINESTRING (19.7 -9.7, 40.3 0.1)",simulation-based
2,network_wide,,4,2,-1,,0,15.000,60.000,37.290,15.000,0806:00.000_0807:00.000,48.000,48.000,2345.000,1579.000,51.067,766.000,0.170,50.000,15.000,0.000,60.000,"LINESTRING (19.7 -9.7, 40.3 0.1)",simulation-based
2,network_wide,,4,2,-1,,0,15.000,60.000,37.290,15.000,0807:00.000_0808:00.000,45.000,45.000,2390.000,1624.000,51.067,766.000,0.170,50.000,15.000,0.000,60.000,"LINESTRING (19.7 -9.7, 40.3 0.1)",simulation-based
2,network_wide,,4,2,-1,,0,15.000,60.000,37.290,15.000,0808:00.000_0809:00.000,52.000,52.000,2442.000,1676.000,51.067,766.000,0.170,50.000,15.000,0.000,60.000,"LINESTRING (19.7 -9.7, 40.3 0.1)",simulation-based
2,network_wide,,4,2,-1,,0,15.000,60.000,37.290,15.000,0809:00.000_0810:00.000,52.000,52.000,2494.000,1728.000,51.067,766.000,0.170,50.000,15.000,0.000,60.000,"LINESTRING (19.7 -9.7, 40.3 0.1)",simulation-based
2,network_wide,,4,2,-1,,0,15.000,60.000,37.290,15.000,0810:00.000_0811:00.000,54.000,54.000,2548.000,1782.000,51.067,766.000,0.170,50.000,15.000,0.000,60.000,"LINESTRING (19.7 -9.7, 40.3 0.1)",simulation-based
2,network_wide,,4,2,-1,,0,15.000,60.000,37.290,15.000,0811:00.000_0812:00.000,48.000,48.000,2596.000,1830.000,51.067,766.000,0.170,50.000,15.000,0.000,60.000,"LINESTRING (19.7 -9.7, 40.3 0.1)",simulation-based
2,network_wide,,4,2,-1,,0,15.000,60.000,37.290,15.000,0812:00.000_0813:00.000,50.000,50.000,2646.000,1880.000,51.067,766.000,0.170,50.000,15.000,0.000,60.000,"LINESTRING (19.7 -9.7, 40.3 0.1)",simulation-based
2,network_wide,,4,2,-1,,0,15.000,60.000,37.290,15.000,0813:00.000_0814:00.000,51.000,51.000,2697.000,1931.000,51.067,766.000,0.170,50.000,15.000,0.000,60.000,"LINESTRING (19.7 -9.7, 40.3 0.1)",simulation-based
2,network_wide,,4,2,-1,,0,15.000,60.000,37.290,15.000,0814:00.000_0815:00.000,50.000,50.000,2747.000,1981.000,51.067,766.000,0.170,50.000,15.000,0.000,60.000,"LINESTRING (19.7 -9.7, 40.3 0.1)",simulation-based
2,network_wide,,4,2,-1,,0,15.000,60.000,37.290,15.000,0815:00.000_0816:00.000,54.000,54.000,2801.000,2035.000,51.067,766.000,0.170,50.000,15.000,0.000,60.000,"LINESTRING (19.7 -9.7, 40.3 0.1)",simulation-based
2,network_wide,,4,2,-1,,0,15.000,60.000,37.290,15.000,0816:00.000_0817:00.000,50.000,50.000,2851.000,2085.000,51.067,766.000,0.170,50.000,15.000,0.000,60.000,"LINESTRING (19.7 -9.7, 40.3 0.1)",simulation-based
