first_column,agent_id,o_zone_id,d_zone_id,path_id,display_code,impacted_flag,info_receiving_flag,diverted_flag,mode_type_no,mode_type,demand_period,volume,toll,departure_time,travel_time,distance_km,distance_mile,speed_kmph,speed_mph,waiting_time,max_link_waiting_time,max_wait_link,node_sequence,time_sequence,geometry
,11962,2,1,0,0,0,0,0,0,auto,am,1,0,554.0266,345.9734,20.0000,12.4301,3.4685,2.1557,0.0,0.0,,2;3;1;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (40.253933 0.053648, 19.778254 14.806867, 0.017882 -0.125179)"
,11963,2,1,0,0,0,0,0,0,auto,am,1,0,554.0795,345.9205,20.0000,12.4301,3.4690,2.1560,0.0,0.0,,2;3;1;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (40.253933 0.053648, 19.778254 14.806867, 0.017882 -0.125179)"
,11964,2,1,0,0,0,0,0,0,auto,am,1,0,554.0823,345.9177,20.0000,12.4301,3.4690,2.1560,0.0,0.0,,2;3;1;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (40.253933 0.053648, 19.778254 14.806867, 0.017882 -0.125179)"
,11965,2,1,0,0,0,0,0,0,auto,am,1,0,554.1352,345.8648,20.0000,12.4301,3.4696,2.1563,0.0,0.0,,2;3;1;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (40.253933 0.053648, 19.778254 14.806867, 0.017882 -0.125179)"
,11966,2,1,0,0,0,0,0,0,auto,am,1,0,554.1880,345.8120,20.0000,12.4301,3.4701,2.1567,0.0,0.0,,2;3;1;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (40.253933 0.053648, 19.778254 14.806867, 0.017882 -0.125179)"
,11967,2,1,0,0,0,0,0,0,auto,am,1,0,554.1909,345.8091,20.0000,12.4301,3.4701,2.1567,0.0,0.0,,2;3;1;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (40.253933 0.053648, 19.778254 14.806867, 0.017882 -0.125179)"
,11968,2,1,0,0,0,0,0,0,auto,am,1,0,554.2437,345.7563,20.0000,12.4301,3.4707,2.1570,0.0,0.0,,2;3;1;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (40.253933 0.053648, 19.778254 14.806867, 0.017882 -0.125179)"
,11969,2,1,0,0,0,0,0,0,auto,am,1,0,554.2966,345.7034,20.0000,12.4301,3.4712,2.1574,0.0,0.0,,2;3;1;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (40.253933 0.053648, 19.778254 14.806867, 0.017882 -0.125179)"
,11970,2,1,0,0,0,0,0,0,auto,am,1,0,554.2994,345.7006,20.0000,12.4301,3.4712,2.1574,0.0,0.0,,2;3;1;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (40.253933 0.053648, 19.778254 14.806867, 0.017882 -0.125179)"
,11971,2,1,0,0,0,0,0,0,auto,am,1,0,554.3523,345.6477,20.0000,12.4301,3.4717,2.1577,0.0,0.0,,2;3;1;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (40.253933 0.053648, 19.778254 14.806867, 0.017882 -0.125179)"
,11972,2,1,0,0,0,0,0,0,auto,am,1,0,554.4052,345.5949,20.0000,12.4301,3.4723,2.1580,0.0,0.0,,2;3;1;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (40.253933 0.053648, 19.778254 14.806867, 0.017882 -0.125179)"
,11973,2,1,0,0,0,0,0,0,auto,am,1,0,554.4080,345.5920,20.0000,12.4301,3.4723,2.1580,0.0,0.0,,2;3;1;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (40.253933 0.053648, 19.778254 14.806867, 0.017882 -0.125179)"
,11974,2,1,0,0,0,0,0,0,auto,am,1,0,554.4608,345.5392,20.0000,12.4301,3.4728,2.1584,0.0,0.0,,2;3;1;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (40.253933 0.053648, 19.778254 14.806867, 0.017882 -0.125179)"
,11975,2,1,0,0,0,0,0,0,auto,am,1,0,554.5137,345.4863,20.0000,12.4301,3.4734,2.1587,0.0,0.0,,2;3;1;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (40.253933 0.053648, 19.778254 14.806867, 0.017882 -0.125179)"
,11976,2,1,0,0,0,0,0,0,auto,am,1,0,554.5165,345.4835,20.0000,12.4301,3.4734,2.1587,0.0,0.0,,2;3;1;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (40.253933 0.053648, 19.778254 14.806867, 0.017882 -0.125179)"
,11977,2,1,0,0,0,0,0,0,auto,am,1,0,554.5694,345.4306,20.0000,12.4301,3.4739,2.1591,0.0,0.0,,2;3;1;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (40.253933 0.053648, 19.778254 14.806867, 0.017882 -0.125179)"
,11978,2,1,0,0,0,0,0,0,auto,am,1,0,554.6222,345.3778,20.0000,12.4301,3.4745,2.1594,0.0,0.0,,2;3;1;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (40.253933 0.053648, 19.778254 14.806867, 0.017882 -0.125179)"
,11979,2,1,0,0,0,0,0,0,auto,am,1,0,554.6251,345.3749,20.0000,12.4301,3.4745,2.1594,0.0,0.0,,2;3;1;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (40.253933 0.053648, 19.778254 14.806867, 0.017882 -0.125179)"
,11980,2,1,0,0,0,0,0,0,auto,am,1,0,554.6779,345.3221,20.0000,12.4301,3.4750,2.1597,0.0,0.0,,2;3;1;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (40.253933 0.053648, 19.778254 14.806867, 0.017882 -0.125179)"
,11981,2,1,0,0,0,0,0,0,auto,am,1,0,554.7308,345.2692,20.0000,12.4301,3.4755,2.1601,0.0,0.0,,2;3;1;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (40.253933 0.053648, 19.778254 14.806867, 0.017882 -0.125179)"
,11982,2,1,0,0,0,0,0,0,auto,am,1,0,554.7336,345.2664,20.0000,12.4301,3.4756,2.1601,0.0,0.0,,2;3;1;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (40.253933 0.053648, 19.778254 14.806867, 0.017882 -0.125179)"
,11983,2,1,0,0,0,0,0,0,auto,am,1,0,554.7865,345.2135,20.0000,12.4301,3.4761,2.1604,0.0,0.0,,2;3;1;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (40.253933 0.053648, 19.778254 14.806867, 0.017882 -0.125179)"
,11984,2,1,0,0,0,0,0,0,auto,am,1,0,554.8394,345.1606,20.0000,12.4301,3.4766,2.1607,0.0,0.0,,2;3;1;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (40.253933 0.053648, 19.778254 14.806867, 0.017882 -0.125179)"
,11985,2,1,0,0,0,0,0,0,auto,am,1,0,554.8422,345.1578,20.0000,12.4301,3.4767,2.1608,0.0,0.0,,2;3;1;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (40.253933 0.053648, 19.778254 14.806867, 0.017882 -0.125179)"
,11986,2,1,0,0,0,0,0,0,auto,am,1,0,554.8950,345.1050,20.0000,12.4301,3.4772,2.1611,0.0,0.0,,2;3;1;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (40.253933 0.053648, 19.778254 14.806867, 0.017882 -0.125179)"
,11987,2,1,0,0,0,0,0,0,auto,am,1,0,554.9479,345.0521,20.0000,12.4301,3.4777,2.1614,0.0,0.0,,2;3;1;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (40.253933 0.053648, 19.778254 14.806867, 0.017882 -0.125179)"
,11988,2,1,0,0,0,0,0,0,auto,am,1,0,554.9507,345.0493,20.0000,12.4301,3.4778,2.1614,0.0,0.0,,2;3;1;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (40.253933 0.053648, 19.778254 14.806867, 0.017882 -0.125179)"
,11989,2,1,0,0,0,0,0,0,auto,am,1,0,555.0036,344.9964,20.0000,12.4301,3.4783,2.1618,0.0,0.0,,2;3;1;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (40.253933 0.053648, 19.778254 14.806867, 0.017882 -0.125179)"
,11990,2,1,0,0,0,0,0,0,auto,am,1,0,555.0473,344.9527,20.0000,12.4301,3.4787,2.1620,0.0,0.0,,2;3;1;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (40.253933 0.053648, 19.778254 14.806867, 0.017882 -0.125179)"
,11991,2,1,0,0,0,0,0,0,auto,am,1,0,555.0359,344.9641,20.0000,12.4301,3.4786,2.1620,0.0,0.0,,2;3;1;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (40.253933 0.053648, 19.778254 14.806867, 0.017882 -0.125179)"
,11992,2,1,0,0,0,0,0,0,auto,am,1,0,555.0745,344.9255,20.0000,12.4301,3.4790,2.1622,0.0,0.0,,2;3;1;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (40.253933 0.053648, 19.778254 14.806867, 0.017882 -0.125179)"
,11993,2,1,0,0,0,0,0,0,auto,am,1,0,555.1130,344.8870,20.0000,12.4301,3.4794,2.1625,0.0,0.0,,2;3;1;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (40.253933 0.053648, 19.778254 14.806867, 0.017882 -0.125179)"
,11994,2,1,0,0,0,0,0,0,auto,am,1,0,555.1016,344.8984,20.0000,12.4301,3.4793,2.1624,0.0,0.0,,2;3;1;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (40.253933 0.053648, 19.778254 14.806867, 0.017882 -0.125179)"
,11995,2,1,0,0,0,0,0,0,auto,am,1,0,555.1401,344.8599,20.0000,12.4301,3.4797,2.1626,0.0,0.0,,2;3;1;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (40.253933 0.053648, 19.778254 14.806867, 0.017882 -0.125179)"
,11996,2,1,0,0,0,0,0,0,auto,am,1,0,555.1787,344.8213,20.0000,12.4301,3.4801,2.1629,0.0,0.0,,2;3;1;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (40.253933 0.053648, 19.778254 14.806867, 0.017882 -0.125179)"
,11997,2,1,0,0,0,0,0,0,auto,am,1,0,555.1672,344.8327,20.0000,12.4301,3.4799,2.1628,0.0,0.0,,2;3;1;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (40.253933 0.053648, 19.778254 14.806867, 0.017882 -0.125179)"
,11998,2,1,0,0,0,0,0,0,auto,am,1,0,555.2058,344.7942,20.0000,12.4301,3.4803,2.1630,0.0,0.0,,2;3;1;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (40.253933 0.053648, 19.778254 14.806867, 0.017882 -0.125179)"
,11999,2,1,0,0,0,0,0,0,auto,am,1,0,555.2444,344.7556,20.0000,12.4301,3.4807,2.1633,0.0,0.0,,2;3;1;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (40.253933 0.053648, 19.778254 14.806867, 0.017882 -0.125179)"
,12000,2,1,0,0,0,0,0,0,auto,am,1,0,555.2330,344.7670,20.0000,12.4301,3.4806,2.1632,0.0,0.0,,2;3;1;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (40.253933 0.053648, 19.778254 14.806867, 0.017882 -0.125179)"
,12001,2,1,0,0,0,0,0,0,auto,am,1,0,555.2715,344.7285,20.0000,12.4301,3.4810,2.1635,0.0,0.0,,2;3;1;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (40.253933 0.053648, 19.778254 14.806867, 0.017882 -0.125179)"
,12002,2,1,0,0,0,0,0,0,auto,am,1,0,555.3101,344.6899,20.0000,12.4301,3.4814,2.1637,0.0,0.0,,2;3;1;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (40.253933 0.053648, 19.778254 14.806867, 0.017882 -0.125179)"
,12003,2,1,0,0,0,0,0,0,auto,am,1,0,555.2986,344.7014,20.0000,12.4301,3.4813,2.1636,0.0,0.0,,2;3;1;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (40.253933 0.053648, 19.778254 14.806867, 0.017882 -0.125179)"
,12004,2,1,0,0,0,0,0,0,auto,am,1,0,555.3372,344.6628,20.0000,12.4301,3.4817,2.1639,0.0,0.0,,2;3;1;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (40.253933 0.053648, 19.778254 14.806867, 0.017882 -0.125179)"
,12005,2,1,0,0,0,0,0,0,auto,am,1,0,555.3758,344.6242,20.0000,12.4301,3.4821,2.1641,0.0,0.0,,2;3;1;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (40.253933 0.053648, 19.778254 14.806867, 0.017882 -0.125179)"
,12006,2,1,0,0,0,0,0,0,auto,am,1,0,555.3644,344.6357,20.0000,12.4301,3.4819,2.1640,0.0,0.0,,2;3;1;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (40.253933 0.053648, 19.778254 14.806867, 0.017882 -0.125179)"
,12007,2,1,0,0,0,0,0,0,auto,am,1,0,555.4029,344.5971,20.0000,12.4301,3.4823,2.1643,0.0,0.0,,2;3;1;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (40.253933 0.053648, 19.778254 14.806867, 0.017882 -0.125179)"
,12008,2,1,0,0,0,0,0,0,auto,am,1,0,555.4415,344.5585,20.0000,12.4301,3.4827,2.1645,0.0,0.0,,2;3;1;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (40.253933 0.053648, 19.778254 14.806867, 0.017882 -0.125179)"
,12009,2,1,0,0,0,0,0,0,auto,am,1,0,555.4301,344.5699,20.0000,12.4301,3.4826,2.1645,0.0,0.0,,2;3;1;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (40.253933 0.053648, 19.778254 14.806867, 0.017882 -0.125179)"
,12010,2,1,0,0,0,0,0,0,auto,am,1,0,555.4686,344.5314,20.0000,12.4301,3.4830,2.1647,0.0,0.0,,2;3;1;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (40.253933 0.053648, 19.778254 14.806867, 0.017882 -0.125179)"
,12011,2,1,0,0,0,0,0,0,auto,am,1,0,555.5072,344.4928,20.0000,12.4301,3.4834,2.1649,0.0,0.0,,2;3;1;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (40.253933 0.053648, 19.778254 14.806867, 0.017882 -0.125179)"
,12012,2,1,0,0,0,0,0,0,auto,am,1,0,555.4957,344.5043,20.0000,12.4301,3.4833,2.1649,0.0,0.0,,2;3;1;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (40.253933 0.053648, 19.778254 14.806867, 0.017882 -0.125179)"
,12013,2,1,0,0,0,0,0,0,auto,am,1,0,555.5343,344.4657,20.0000,12.4301,3.4837,2.1651,0.0,0.0,,2;3;1;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (40.253933 0.053648, 19.778254 14.806867, 0.017882 -0.125179)"
,12014,2,1,0,0,0,0,0,0,auto,am,1,0,555.5729,344.4271,20.0000,12.4301,3.4840,2.1653,0.0,0.0,,2;3;1;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (40.253933 0.053648, 19.778254 14.806867, 0.017882 -0.125179)"
,12015,2,1,0,0,0,0,0,0,auto,am,1,0,555.5614,344.4386,20.0000,12.4301,3.4839,2.1653,0.0,0.0,,2;3;1;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (40.253933 0.053648, 19.778254 14.806867, 0.017882 -0.125179)"
,12016,2,1,0,0,0,0,0,0,auto,am,1,0,555.6000,344.4000,20.0000,12.4301,3.4843,2.1655,0.0,0.0,,2;3;1;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (40.253933 0.053648, 19.778254 14.806867, 0.017882 -0.125179)"
,12017,2,1,0,0,0,0,0,0,auto,am,1,0,555.6385,344.3615,20.0000,12.4301,3.4847,2.1658,0.0,0.0,,2;3;1;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (40.253933 0.053648, 19.778254 14.806867, 0.017882 -0.125179)"
,12018,2,1,0,0,0,0,0,0,auto,am,1,0,555.6271,344.3729,20.0000,12.4301,3.4846,2.1657,0.0,0.0,,2;3;1;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (40.253933 0.053648, 19.778254 14.806867, 0.017882 -0.125179)"
,12019,2,1,0,0,0,0,0,0,auto,am,1,0,555.6656,344.3343,20.0000,12.4301,3.4850,2.1659,0.0,0.0,,2;3;1;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (40.253933 0.053648, 19.778254 14.806867, 0.017882 -0.125179)"
,12020,2,1,0,0,0,0,0,0,auto,am,1,0,555.7042,344.2958,20.0000,12.4301,3.4854,2.1662,0.0,0.0,,2;3;1;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (40.253933 0.053648, 19.778254 14.806867, 0.017882 -0.125179)"
,12021,2,1,0,0,0,0,0,0,auto,am,1,0,555.6928,344.3072,20.0000,12.4301,3.4853,2.1661,0.0,0.0,,2;3;1;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (40.253933 0.053648, 19.778254 14.806867, 0.017882 -0.125179)"
,12022,2,1,0,0,0,0,0,0,auto,am,1,0,555.7314,344.2686,20.0000,12.4301,3.4857,2.1663,0.0,0.0,,2;3;1;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (40.253933 0.053648, 19.778254 14.806867, 0.017882 -0.125179)"
,12023,2,1,0,0,0,0,0,0,auto,am,1,0,555.7700,344.2300,20.0000,12.4301,3.4860,2.1666,0.0,0.0,,2;3;1;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (40.253933 0.053648, 19.778254 14.806867, 0.017882 -0.125179)"
,12024,2,1,0,0,0,0,0,0,auto,am,1,0,555.7585,344.2415,20.0000,12.4301,3.4859,2.1665,0.0,0.0,,2;3;1;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (40.253933 0.053648, 19.778254 14.806867, 0.017882 -0.125179)"
,12025,2,1,0,0,0,0,0,0,auto,am,1,0,555.7971,344.2029,20.0000,12.4301,3.4863,2.1668,0.0,0.0,,2;3;1;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (40.253933 0.053648, 19.778254 14.806867, 0.017882 -0.125179)"
,12026,2,1,0,0,0,0,0,0,auto,am,1,0,555.8356,344.1644,20.0000,12.4301,3.4867,2.1670,0.0,0.0,,2;3;1;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (40.253933 0.053648, 19.778254 14.806867, 0.017882 -0.125179)"
,12027,2,1,0,0,0,0,0,0,auto,am,1,0,555.8242,344.1758,20.0000,12.4301,3.4866,2.1669,0.0,0.0,,2;3;1;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (40.253933 0.053648, 19.778254 14.806867, 0.017882 -0.125179)"
,12028,2,1,0,0,0,0,0,0,auto,am,1,0,555.8628,344.1372,20.0000,12.4301,3.4870,2.1672,0.0,0.0,,2;3;1;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (40.253933 0.053648, 19.778254 14.806867, 0.017882 -0.125179)"
,12029,2,1,0,0,0,0,0,0,auto,am,1,0,555.9013,344.0987,20.0000,12.4301,3.4874,2.1674,0.0,0.0,,2;3;1;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (40.253933 0.053648, 19.778254 14.806867, 0.017882 -0.125179)"
,12030,2,1,0,0,0,0,0,0,auto,am,1,0,555.8899,344.1101,20.0000,12.4301,3.4873,2.1673,0.0,0.0,,2;3;1;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (40.253933 0.053648, 19.778254 14.806867, 0.017882 -0.125179)"
,12031,2,1,0,0,0,0,0,0,auto,am,1,0,555.9285,344.0715,20.0000,12.4301,3.4876,2.1676,0.0,0.0,,2;3;1;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (40.253933 0.053648, 19.778254 14.806867, 0.017882 -0.125179)"
,12032,2,1,0,0,0,0,0,0,auto,am,1,0,555.9670,344.0330,20.0000,12.4301,3.4880,2.1678,0.0,0.0,,2;3;1;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (40.253933 0.053648, 19.778254 14.806867, 0.017882 -0.125179)"
,12033,2,1,0,0,0,0,0,0,auto,am,1,0,555.9556,344.0444,20.0000,12.4301,3.4879,2.1678,0.0,0.0,,2;3;1;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (40.253933 0.053648, 19.778254 14.806867, 0.017882 -0.125179)"
,12034,2,1,0,0,0,0,0,0,auto,am,1,0,555.9941,344.0059,20.0000,12.4301,3.4883,2.1680,0.0,0.0,,2;3;1;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (40.253933 0.053648, 19.778254 14.806867, 0.017882 -0.125179)"
,12035,2,1,0,0,0,0,0,0,auto,am,1,0,556.0327,343.9673,20.0000,12.4301,3.4887,2.1682,0.0,0.0,,2;3;1;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (40.253933 0.053648, 19.778254 14.806867, 0.017882 -0.125179)"
,12036,2,1,0,0,0,0,0,0,auto,am,1,0,556.0212,343.9787,20.0000,12.4301,3.4886,2.1682,0.0,0.0,,2;3;1;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (40.253933 0.053648, 19.778254 14.806867, 0.017882 -0.125179)"
,12037,2,1,0,0,0,0,0,0,auto,am,1,0,556.0598,343.9402,20.0000,12.4301,3.4890,2.1684,0.0,0.0,,2;3;1;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (40.253933 0.053648, 19.778254 14.806867, 0.017882 -0.125179)"
,12038,2,1,0,0,0,0,0,0,auto,am,1,0,556.0984,343.9016,20.0000,12.4301,3.4894,2.1687,0.0,0.0,,2;3;1;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (40.253933 0.053648, 19.778254 14.806867, 0.017882 -0.125179)"
,12039,2,1,0,0,0,0,0,0,auto,am,1,0,556.0870,343.9130,20.0000,12.4301,3.4893,2.1686,0.0,0.0,,2;3;1;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (40.253933 0.053648, 19.778254 14.806867, 0.017882 -0.125179)"
,12040,2,1,0,0,0,0,0,0,auto,am,1,0,556.1255,343.8745,20.0000,12.4301,3.4896,2.1688,0.0,0.0,,2;3;1;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (40.253933 0.053648, 19.778254 14.806867, 0.017882 -0.125179)"
,12041,2,1,0,0,0,0,0,0,auto,am,1,0,556.1641,343.8359,20.0000,12.4301,3.4900,2.1691,0.0,0.0,,2;3;1;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (40.253933 0.053648, 19.778254 14.806867, 0.017882 -0.125179)"
,12042,2,1,0,0,0,0,0,0,auto,am,1,0,556.1526,343.8474,20.0000,12.4301,3.4899,2.1690,0.0,0.0,,2;3;1;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (40.253933 0.053648, 19.778254 14.806867, 0.017882 -0.125179)"
,12043,2,1,0,0,0,0,0,0,auto,am,1,0,556.1912,343.8088,20.0000,12.4301,3.4903,2.1692,0.0,0.0,,2;3;1;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (40.253933 0.053648, 19.778254 14.806867, 0.017882 -0.125179)"
,12044,2,1,0,0,0,0,0,0,auto,am,1,0,556.2298,343.7702,20.0000,12.4301,3.4907,2.1695,0.0,0.0,,2;3;1;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (40.253933 0.053648, 19.778254 14.806867, 0.017882 -0.125179)"
,12045,2,1,0,0,0,0,0,0,auto,am,1,0,556.2184,343.7816,20.0000,12.4301,3.4906,2.1694,0.0,0.0,,2;3;1;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (40.253933 0.053648, 19.778254 14.806867, 0.017882 -0.125179)"
,12046,2,1,0,0,0,0,0,0,auto,am,1,0,556.2570,343.7431,20.0000,12.4301,3.4910,2.1697,0.0,0.0,,2;3;1;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (40.253933 0.053648, 19.778254 14.806867, 0.017882 -0.125179)"
,12047,2,1,0,0,0,0,0,0,auto,am,1,0,556.2955,343.7045,20.0000,12.4301,3.4914,2.1699,0.0,0.0,,2;3;1;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (40.253933 0.053648, 19.778254 14.806867, 0.017882 -0.125179)"
,12048,2,1,0,0,0,0,0,0,auto,am,1,0,556.2841,343.7159,20.0000,12.4301,3.4913,2.1698,0.0,0.0,,2;3;1;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (40.253933 0.053648, 19.778254 14.806867, 0.017882 -0.125179)"
,12049,2,1,0,0,0,0,0,0,auto,am,1,0,556.3226,343.6774,20.0000,12.4301,3.4916,2.1701,0.0,0.0,,2;3;1;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (40.253933 0.053648, 19.778254 14.806867, 0.017882 -0.125179)"
,12050,2,1,0,0,0,0,0,0,auto,am,1,0,556.3612,343.6388,20.0000,12.4301,3.4920,2.1703,0.0,0.0,,2;3;1;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (40.253933 0.053648, 19.778254 14.806867, 0.017882 -0.125179)"
,12051,2,1,0,0,0,0,0,0,auto,am,1,0,556.3497,343.6503,20.0000,12.4301,3.4919,2.1702,0.0,0.0,,2;3;1;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (40.253933 0.053648, 19.778254 14.806867, 0.017882 -0.125179)"
,12052,2,1,0,0,0,0,0,0,auto,am,1,0,556.3883,343.6117,20.0000,12.4301,3.4923,2.1705,0.0,0.0,,2;3;1;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (40.253933 0.053648, 19.778254 14.806867, 0.017882 -0.125179)"
,12053,2,1,0,0,0,0,0,0,auto,am,1,0,556.4269,343.5731,20.0000,12.4301,3.4927,2.1707,0.0,0.0,,2;3;1;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (40.253933 0.053648, 19.778254 14.806867, 0.017882 -0.125179)"
,12054,2,1,0,0,0,0,0,0,auto,am,1,0,556.4154,343.5846,20.0000,12.4301,3.4926,2.1707,0.0,0.0,,2;3;1;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (40.253933 0.053648, 19.778254 14.806867, 0.017882 -0.125179)"
,12055,2,1,0,0,0,0,0,0,auto,am,1,0,556.4540,343.5460,20.0000,12.4301,3.4930,2.1709,0.0,0.0,,2;3;1;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (40.253933 0.053648, 19.778254 14.806867, 0.017882 -0.125179)"
,12056,2,1,0,0,0,0,0,0,auto,am,1,0,556.4926,343.5074,20.0000,12.4301,3.4934,2.1711,0.0,0.0,,2;3;1;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (40.253933 0.053648, 19.778254 14.806867, 0.017882 -0.125179)"
,12057,2,1,0,0,0,0,0,0,auto,am,1,0,556.4811,343.5189,20.0000,12.4301,3.4933,2.1711,0.0,0.0,,2;3;1;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (40.253933 0.053648, 19.778254 14.806867, 0.017882 -0.125179)"
,12058,2,1,0,0,0,0,0,0,auto,am,1,0,556.5197,343.4803,20.0000,12.4301,3.4937,2.1713,0.0,0.0,,2;3;1;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (40.253933 0.053648, 19.778254 14.806867, 0.017882 -0.125179)"
,12059,2,1,0,0,0,0,0,0,auto,am,1,0,556.5582,343.4417,20.0000,12.4301,3.4940,2.1716,0.0,0.0,,2;3;1;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (40.253933 0.053648, 19.778254 14.806867, 0.017882 -0.125179)"
