agent_id,seq_no,node_id,timestamp,timestamp_in_min,trip_time_in_min,travel_time_in_sec,waiting_time_in_simu_interval,x_coord,y_coord
3734,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3734,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3735,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3735,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3736,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3736,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3737,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3737,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3738,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3738,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3739,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3739,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3740,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3740,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3741,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3741,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3742,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3742,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3743,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3743,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3744,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3744,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3745,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3745,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3746,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3746,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3747,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3747,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3748,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3748,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3749,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3749,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3750,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3750,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3751,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3751,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3752,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3752,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3753,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3753,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3754,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3754,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3755,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3755,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3756,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3756,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3757,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3757,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3758,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3758,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3759,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3759,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3760,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3760,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3761,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3761,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3762,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3762,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3763,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3763,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3764,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3764,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3765,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3765,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3766,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3766,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3767,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3767,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3768,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3768,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3769,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3769,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3770,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3770,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3771,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3771,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3772,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3772,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3773,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3773,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3774,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3774,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3775,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3775,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3776,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3776,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3777,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3777,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3778,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3778,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3779,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3779,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3780,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3780,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3781,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3781,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3782,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3782,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3783,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3783,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3784,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3784,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3785,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3785,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3786,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3786,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3787,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3787,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3788,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3788,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3789,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3789,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3790,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3790,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3791,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3791,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3792,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3792,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3793,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3793,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3794,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3794,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3795,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3795,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3796,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3796,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3797,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3797,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3798,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3798,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3799,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3799,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3800,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3800,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3801,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3801,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3802,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3802,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3803,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3803,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3804,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3804,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3805,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3805,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3806,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3806,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3807,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3807,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3808,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3808,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3809,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3809,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3810,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3810,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3811,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3811,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3812,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3812,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3813,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3813,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3814,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3814,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3815,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3815,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3816,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3816,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3817,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3817,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3818,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3818,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3819,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3819,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3820,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3820,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3821,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3821,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3822,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3822,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3823,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3823,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3824,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3824,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3825,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3825,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3826,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3826,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3827,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3827,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3828,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3828,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3829,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3829,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3830,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3830,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3831,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3831,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3832,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3832,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3833,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3833,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3834,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3834,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3835,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3835,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3836,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3836,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3837,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3837,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3838,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3838,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3839,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3839,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3840,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3840,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3841,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3841,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3842,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3842,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3843,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3843,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3844,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3844,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3845,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3845,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3846,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3846,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3847,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3847,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3848,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3848,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3849,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3849,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3850,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3850,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3851,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3851,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3852,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3852,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3853,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3853,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3854,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3854,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3855,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3855,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3856,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3856,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3857,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3857,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3858,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3858,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3859,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3859,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3860,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3860,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3861,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3861,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3862,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3862,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3863,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3863,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3864,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3864,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3865,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3865,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3866,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3866,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3867,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3867,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3868,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3868,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3869,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3869,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3870,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3870,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3871,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3871,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3872,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3872,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3873,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3873,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3874,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3874,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3875,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3875,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3876,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3876,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3877,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3877,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3878,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3878,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3879,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3879,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3880,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3880,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3881,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3881,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3882,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3882,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3883,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3883,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3884,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3884,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3885,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3885,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3886,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3886,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3887,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3887,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3888,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3888,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3889,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
3889,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
3890,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
