agent_id,o_zone_id,d_zone_id,path_id,agent_type,demand_period,volume,toll,travel_time,distance,node_sequence,link_sequence,time_sequence,time_decimal_sequence,link_travel_time_sequence,geometry
11,1,12,0,auto,AM,1.00,0.0,1.4468,0.6668,404;403;371;606;581;588;590;,,0730:00;0730:08;0730:29;0730:43;0731:02;0731:20;0731:26;,450.01;450.15;450.48;450.72;451.03;451.35;451.44;,0.14;0.33;0.24;0.31;0.31;0.09;,"LINESTRING (-122.331355 47.663137, -122.331354 47.662615, -122.331373 47.661363, -122.331382 47.660288, -122.331378 47.659118, -122.331406 47.657949, -122.330207 47.657941)"
12,1,13,0,auto,AM,1.00,0.0,3.7134,1.7372,404;403;371;606;581;588;590;173;174;296;273;230;351;739;501;255;203;57;859;641;635;344;4879;,,0730:00;0730:08;0730:29;0730:43;0731:02;0731:20;0731:26;0731:31;0731:35;0731:40;0732:14;0732:25;0732:29;0732:38;0732:39;0732:50;0733:05;0733:11;0733:22;0733:29;0733:30;0733:40;0733:42;,450.01;450.15;450.48;450.72;451.03;451.35;451.44;451.53;451.59;451.67;452.25;452.43;452.50;452.64;452.66;452.84;453.09;453.19;453.38;453.48;453.51;453.68;453.70;,0.14;0.33;0.24;0.31;0.31;0.09;0.09;0.06;0.09;0.57;0.18;0.07;0.14;0.02;0.18;0.25;0.10;0.19;0.11;0.02;0.17;0.03;,"LINESTRING (-122.331355 47.663137, -122.331354 47.662615, -122.331373 47.661363, -122.331382 47.660288, -122.331378 47.659118, -122.331406 47.657949, -122.330207 47.657941, -122.329017 47.657937, -122.328292 47.657797, -122.327832 47.657699, -122.327860 47.655551, -122.326839 47.655544, -122.326465 47.655541, -122.325698 47.655522, -122.325568 47.655535, -122.324559 47.655536, -122.323195 47.655503, -122.322543 47.655517, -122.321311 47.655711, -122.320849 47.655899, -122.320724 47.655895, -122.319786 47.655860, -122.319462 47.655962)"
13,1,14,0,auto,AM,1.00,0.0,5.3959,2.8197,404;403;371;606;581;588;590;173;174;296;273;230;351;739;501;255;203;57;713;712;895;890;92;862;749;766;765;764;91;90;902;89;88;95;844;96;97;66;67;653;65;538;100;36;118;35;654;555;7217;,,0730:00;0730:08;0730:29;0730:43;0731:02;0731:20;0731:26;0731:31;0731:35;0731:40;0732:14;0732:25;0732:29;0732:38;0732:39;0732:50;0733:05;0733:11;0733:21;0733:23;0733:24;0733:25;0733:26;0733:26;0733:31;0733:32;0733:33;0733:43;0733:47;0733:52;0733:55;0733:56;0733:57;0734:00;0734:16;0734:22;0734:28;0734:30;0734:33;0734:36;0734:43;0734:56;0735:01;0735:03;0735:09;0735:13;0735:14;0735:19;0735:23;,450.01;450.15;450.48;450.72;451.03;451.35;451.44;451.53;451.59;451.67;452.25;452.43;452.50;452.64;452.66;452.84;453.09;453.19;453.36;453.39;453.41;453.43;453.44;453.45;453.52;453.54;453.56;453.72;453.80;453.88;453.92;453.94;453.97;454.01;454.28;454.37;454.48;454.51;454.56;454.60;454.72;454.94;455.03;455.06;455.16;455.22;455.24;455.33;455.39;,0.14;0.33;0.24;0.31;0.31;0.09;0.09;0.06;0.09;0.57;0.18;0.07;0.14;0.02;0.18;0.25;0.10;0.18;0.03;0.02;0.02;0.01;0.01;0.08;0.02;0.02;0.17;0.07;0.08;0.05;0.02;0.03;0.04;0.27;0.09;0.12;0.02;0.05;0.05;0.12;0.21;0.09;0.03;0.10;0.06;0.02;0.09;0.06;,"LINESTRING (-122.331355 47.663137, -122.331354 47.662615, -122.331373 47.661363, -122.331382 47.660288, -122.331378 47.659118, -122.331406 47.657949, -122.330207 47.657941, -122.329017 47.657937, -122.328292 47.657797, -122.327832 47.657699, -122.327860 47.655551, -122.326839 47.655544, -122.326465 47.655541, -122.325698 47.655522, -122.325568 47.655535, -122.324559 47.655536, -122.323195 47.655503, -122.322543 47.655517, -122.322542 47.654991, -122.322542 47.654694, -122.322542 47.654623, -122.322542 47.654527, -122.322541 47.654485, -122.322488 47.654485, -122.322154 47.654485, -122.322033 47.654485, -122.321933 47.654484, -122.321185 47.654476, -122.320868 47.654473, -122.320332 47.654510, -122.320032 47.654528, -122.319802 47.654542, -122.319460 47.654502, -122.318942 47.654316, -122.317445 47.653644, -122.316877 47.653586, -122.315327 47.653560, -122.315184 47.653600, -122.314507 47.653590, -122.313878 47.653560, -122.313374 47.653440, -122.313313 47.655339, -122.312064 47.655344, -122.311864 47.655342, -122.311350 47.655203, -122.311018 47.655057, -122.310881 47.655026, -122.310388 47.654976, -122.309700 47.655146)"
14,1,15,0,auto,AM,1.00,0.0,8.4152,3.8902,333;556;198;199;652;406;213;214;208;207;645;21;539;776;540;14;696;322;323;324;443;444;518;417;286;381;445;336;513;509;313;259;164;165;166;632;474;37;38;39;703;83;41;47;663;48;699;684;633;130;536;535;7031;,,0730:00;0730:12;0730:17;0730:34;0730:42;0730:51;0731:02;0731:15;0731:27;0731:32;0731:35;0731:39;0731:42;0731:47;0731:53;0732:02;0732:10;0732:17;0732:29;0732:40;0733:04;0733:13;0733:18;0733:24;0733:35;0733:47;0734:00;0734:12;0734:18;0734:23;0734:25;0734:35;0735:00;0735:15;0735:21;0735:24;0735:32;0736:08;0736:21;0736:22;0736:24;0736:28;0736:31;0736:35;0736:38;0736:38;0736:45;0737:04;0737:10;0738:05;0738:14;0738:20;0738:24;,450.01;450.21;450.29;450.57;450.70;450.86;451.03;451.26;451.46;451.54;451.59;451.66;451.71;451.78;451.89;452.05;452.17;452.29;452.49;452.67;453.07;453.23;453.31;453.41;453.59;453.80;454.00;454.21;454.30;454.40;454.42;454.60;455.00;455.26;455.36;455.41;455.54;456.14;456.36;456.38;456.42;456.48;456.53;456.58;456.64;456.65;456.76;457.08;457.17;458.10;458.25;458.35;458.41;,0.20;0.08;0.28;0.13;0.16;0.17;0.22;0.20;0.08;0.05;0.07;0.05;0.08;0.10;0.16;0.13;0.11;0.20;0.18;0.40;0.16;0.08;0.10;0.18;0.21;0.20;0.20;0.10;0.09;0.02;0.18;0.41;0.25;0.11;0.05;0.13;0.59;0.22;0.02;0.04;0.06;0.05;0.06;0.05;0.01;0.11;0.32;0.09;0.93;0.15;0.10;0.06;,"LINESTRING (-122.331077 47.665760, -122.331053 47.665011, -122.330590 47.665008, -122.329056 47.664997, -122.328324 47.664992, -122.328298 47.665727, -122.328590 47.666458, -122.325593 47.666440, -122.322885 47.666414, -122.322900 47.665701, -122.322870 47.665222, -122.322865 47.664968, -122.322602 47.664966, -122.322183 47.664962, -122.321606 47.664957, -122.320725 47.664954, -122.320160 47.664953, -122.319533 47.664954, -122.318420 47.664943, -122.317411 47.664930, -122.317420 47.663115, -122.316356 47.663110, -122.315821 47.663107, -122.315262 47.663104, -122.314247 47.663100, -122.313100 47.663097, -122.311967 47.663092, -122.310844 47.663080, -122.310295 47.663086, -122.309674 47.663085, -122.309518 47.663085, -122.308348 47.663083, -122.308367 47.661244, -122.307241 47.661237, -122.306528 47.661237, -122.306320 47.661237, -122.305728 47.661206, -122.302431 47.661242, -122.299430 47.661237, -122.299228 47.661218, -122.299170 47.660925, -122.299412 47.660753, -122.299627 47.660650, -122.300354 47.660503, -122.300049 47.660396, -122.299942 47.660330, -122.299547 47.660021, -122.298715 47.658963, -122.298558 47.658636, -122.298610 47.658501, -122.296707 47.658651, -122.296718 47.658214, -122.297472 47.658371)"
15,1,16,0,auto,AM,1.00,0.0,2.3389,1.0400,404;403;371;606;581;588;402;270;597;2682;,,0730:00;0730:08;0730:29;0730:43;0731:02;0731:20;0731:40;0731:55;0732:16;0732:19;,450.01;450.15;450.48;450.72;451.03;451.35;451.68;451.93;452.27;452.33;,0.14;0.33;0.24;0.31;0.31;0.33;0.25;0.34;0.06;,"LINESTRING (-122.331355 47.663137, -122.331354 47.662615, -122.331373 47.661363, -122.331382 47.660288, -122.331378 47.659118, -122.331406 47.657949, -122.331423 47.656705, -122.331426 47.655576, -122.331459 47.654299, -122.331176 47.653822)"
16,1,17,0,auto,AM,1.00,0.0,2.4195,1.1214,404;403;371;606;581;588;590;290;271;599;2687;,,0730:00;0730:08;0730:29;0730:43;0731:02;0731:20;0731:26;0731:46;0732:01;0732:21;0732:24;,450.01;450.15;450.48;450.72;451.03;451.35;451.44;451.77;452.02;452.36;452.41;,0.14;0.33;0.24;0.31;0.31;0.09;0.33;0.25;0.34;0.05;,"LINESTRING (-122.331355 47.663137, -122.331354 47.662615, -122.331373 47.661363, -122.331382 47.660288, -122.331378 47.659118, -122.331406 47.657949, -122.330207 47.657941, -122.330230 47.656699, -122.330241 47.655568, -122.330276 47.654296, -122.329968 47.653905)"
17,1,18,0,auto,AM,1.00,0.0,4.1526,1.9637,404;403;371;606;581;588;590;173;174;296;273;230;351;739;501;255;203;57;713;712;895;890;92;862;749;766;765;764;91;90;902;89;88;95;742;4896;,,0730:00;0730:08;0730:29;0730:43;0731:02;0731:20;0731:26;0731:31;0731:35;0731:40;0732:14;0732:25;0732:29;0732:38;0732:39;0732:50;0733:05;0733:11;0733:21;0733:23;0733:24;0733:25;0733:26;0733:26;0733:31;0733:32;0733:33;0733:43;0733:47;0733:52;0733:55;0733:56;0733:57;0734:00;0734:05;0734:08;,450.01;450.15;450.48;450.72;451.03;451.35;451.44;451.53;451.59;451.67;452.25;452.43;452.50;452.64;452.66;452.84;453.09;453.19;453.36;453.39;453.41;453.43;453.44;453.45;453.52;453.54;453.56;453.72;453.80;453.88;453.92;453.94;453.97;454.01;454.09;454.14;,0.14;0.33;0.24;0.31;0.31;0.09;0.09;0.06;0.09;0.57;0.18;0.07;0.14;0.02;0.18;0.25;0.10;0.18;0.03;0.02;0.02;0.01;0.01;0.08;0.02;0.02;0.17;0.07;0.08;0.05;0.02;0.03;0.04;0.08;0.05;,"LINESTRING (-122.331355 47.663137, -122.331354 47.662615, -122.331373 47.661363, -122.331382 47.660288, -122.331378 47.659118, -122.331406 47.657949, -122.330207 47.657941, -122.329017 47.657937, -122.328292 47.657797, -122.327832 47.657699, -122.327860 47.655551, -122.326839 47.655544, -122.326465 47.655541, -122.325698 47.655522, -122.325568 47.655535, -122.324559 47.655536, -122.323195 47.655503, -122.322543 47.655517, -122.322542 47.654991, -122.322542 47.654694, -122.322542 47.654623, -122.322542 47.654527, -122.322541 47.654485, -122.322488 47.654485, -122.322154 47.654485, -122.322033 47.654485, -122.321933 47.654484, -122.321185 47.654476, -122.320868 47.654473, -122.320332 47.654510, -122.320032 47.654528, -122.319802 47.654542, -122.319460 47.654502, -122.318942 47.654316, -122.319147 47.654030, -122.318738 47.653703)"
18,1,19,0,auto,AM,1.00,0.0,5.9033,3.0556,404;403;371;606;581;588;590;173;174;296;273;230;351;739;501;255;203;57;713;712;895;890;92;862;749;766;765;764;91;90;902;89;88;95;844;96;97;66;67;653;65;538;100;36;118;35;654;555;34;7178;,,0730:00;0730:08;0730:29;0730:43;0731:02;0731:20;0731:26;0731:31;0731:35;0731:40;0732:14;0732:25;0732:29;0732:38;0732:39;0732:50;0733:05;0733:11;0733:21;0733:23;0733:24;0733:25;0733:26;0733:26;0733:31;0733:32;0733:33;0733:43;0733:47;0733:52;0733:55;0733:56;0733:57;0734:00;0734:16;0734:22;0734:28;0734:30;0734:33;0734:36;0734:43;0734:56;0735:01;0735:03;0735:09;0735:13;0735:14;0735:19;0735:47;0735:53;,450.01;450.15;450.48;450.72;451.03;451.35;451.44;451.53;451.59;451.67;452.25;452.43;452.50;452.64;452.66;452.84;453.09;453.19;453.36;453.39;453.41;453.43;453.44;453.45;453.52;453.54;453.56;453.72;453.80;453.88;453.92;453.94;453.97;454.01;454.28;454.37;454.48;454.51;454.56;454.60;454.72;454.94;455.03;455.06;455.16;455.22;455.24;455.33;455.79;455.89;,0.14;0.33;0.24;0.31;0.31;0.09;0.09;0.06;0.09;0.57;0.18;0.07;0.14;0.02;0.18;0.25;0.10;0.18;0.03;0.02;0.02;0.01;0.01;0.08;0.02;0.02;0.17;0.07;0.08;0.05;0.02;0.03;0.04;0.27;0.09;0.12;0.02;0.05;0.05;0.12;0.21;0.09;0.03;0.10;0.06;0.02;0.09;0.46;0.10;,"LINESTRING (-122.331355 47.663137, -122.331354 47.662615, -122.331373 47.661363, -122.331382 47.660288, -122.331378 47.659118, -122.331406 47.657949, -122.330207 47.657941, -122.329017 47.657937, -122.328292 47.657797, -122.327832 47.657699, -122.327860 47.655551, -122.326839 47.655544, -122.326465 47.655541, -122.325698 47.655522, -122.325568 47.655535, -122.324559 47.655536, -122.323195 47.655503, -122.322543 47.655517, -122.322542 47.654991, -122.322542 47.654694, -122.322542 47.654623, -122.322542 47.654527, -122.322541 47.654485, -122.322488 47.654485, -122.322154 47.654485, -122.322033 47.654485, -122.321933 47.654484, -122.321185 47.654476, -122.320868 47.654473, -122.320332 47.654510, -122.320032 47.654528, -122.319802 47.654542, -122.319460 47.654502, -122.318942 47.654316, -122.317445 47.653644, -122.316877 47.653586, -122.315327 47.653560, -122.315184 47.653600, -122.314507 47.653590, -122.313878 47.653560, -122.313374 47.653440, -122.313313 47.655339, -122.312064 47.655344, -122.311864 47.655342, -122.311350 47.655203, -122.311018 47.655057, -122.310881 47.655026, -122.310388 47.654976, -122.310431 47.653237, -122.309424 47.653790)"
19,1,21,0,auto,AM,1.00,0.0,3.3631,1.5527,6301;180;456;455;370;609;583;579;600;269;454;596;595;593;591;,,0730:00;0730:02;0730:05;0730:13;0730:26;0730:40;0730:59;0731:17;0731:37;0731:55;0732:13;0732:28;0732:44;0733:03;0733:21;,450.01;450.05;450.10;450.23;450.44;450.67;450.98;451.30;451.62;451.92;452.22;452.48;452.74;453.06;453.35;,0.04;0.05;0.13;0.21;0.24;0.31;0.31;0.32;0.30;0.29;0.26;0.26;0.33;0.29;,"LINESTRING (-122.333389 47.663067, -122.333719 47.662830, -122.333719 47.662631, -122.333722 47.662134, -122.333750 47.661367, -122.333767 47.660300, -122.333786 47.659139, -122.333795 47.657968, -122.333795 47.656760, -122.333824 47.655619, -122.333842 47.654299, -122.333852 47.653137, -122.333876 47.651970, -122.333900 47.650501, -122.333895 47.649193)"
20,1,22,0,auto,AM,1.00,0.0,5.5707,2.6072,404;403;371;606;581;588;590;173;174;296;273;230;351;739;501;255;203;57;859;641;635;344;385;853;486;899;735;487;477;668;667;674;476;276;901;410;418;4380;,,0730:00;0730:08;0730:29;0730:43;0731:02;0731:20;0731:26;0731:31;0731:35;0731:40;0732:14;0732:25;0732:29;0732:38;0732:39;0732:50;0733:05;0733:11;0733:22;0733:29;0733:30;0733:40;0733:51;0733:53;0733:56;0733:57;0733:58;0734:00;0734:04;0734:31;0734:47;0734:49;0734:56;0734:59;0735:00;0735:13;0735:30;0735:33;,450.01;450.15;450.48;450.72;451.03;451.35;451.44;451.53;451.59;451.67;452.25;452.43;452.50;452.64;452.66;452.84;453.09;453.19;453.38;453.48;453.51;453.68;453.86;453.89;453.95;453.96;453.98;454.00;454.08;454.53;454.79;454.82;454.95;455.00;455.02;455.23;455.50;455.56;,0.14;0.33;0.24;0.31;0.31;0.09;0.09;0.06;0.09;0.57;0.18;0.07;0.14;0.02;0.18;0.25;0.10;0.19;0.11;0.02;0.17;0.18;0.03;0.06;0.01;0.02;0.02;0.08;0.45;0.27;0.03;0.12;0.05;0.02;0.21;0.28;0.06;,"LINESTRING (-122.331355 47.663137, -122.331354 47.662615, -122.331373 47.661363, -122.331382 47.660288, -122.331378 47.659118, -122.331406 47.657949, -122.330207 47.657941, -122.329017 47.657937, -122.328292 47.657797, -122.327832 47.657699, -122.327860 47.655551, -122.326839 47.655544, -122.326465 47.655541, -122.325698 47.655522, -122.325568 47.655535, -122.324559 47.655536, -122.323195 47.655503, -122.322543 47.655517, -122.321311 47.655711, -122.320849 47.655899, -122.320724 47.655895, -122.319786 47.655860, -122.318802 47.655726, -122.318630 47.655690, -122.318367 47.655559, -122.318365 47.655518, -122.318363 47.655428, -122.318373 47.655393, -122.318566 47.655078, -122.319955 47.653293, -122.320785 47.652227, -122.320859 47.652132, -122.321175 47.651723, -122.321307 47.651553, -122.321225 47.651505, -122.320488 47.650710, -122.321266 47.649819, -122.321291 47.649316)"
21,1,23,0,auto,AM,1.00,0.0,5.8228,2.9493,404;403;371;606;581;588;590;173;174;296;273;230;351;739;501;255;203;57;713;712;895;890;92;862;749;766;765;764;91;90;902;89;88;95;844;760;101;102;103;104;559;115;116;628;4906;,,0730:00;0730:08;0730:29;0730:43;0731:02;0731:20;0731:26;0731:31;0731:35;0731:40;0732:14;0732:25;0732:29;0732:38;0732:39;0732:50;0733:05;0733:11;0733:21;0733:23;0733:24;0733:25;0733:26;0733:26;0733:31;0733:32;0733:33;0733:43;0733:47;0733:52;0733:55;0733:56;0733:57;0734:00;0734:16;0734:20;0734:37;0734:42;0734:56;0734:59;0735:01;0735:10;0735:17;0735:47;0735:48;,450.01;450.15;450.48;450.72;451.03;451.35;451.44;451.53;451.59;451.67;452.25;452.43;452.50;452.64;452.66;452.84;453.09;453.19;453.36;453.39;453.41;453.43;453.44;453.45;453.52;453.54;453.56;453.72;453.80;453.88;453.92;453.94;453.97;454.01;454.28;454.34;454.63;454.70;454.95;454.99;455.03;455.17;455.29;455.80;455.81;,0.14;0.33;0.24;0.31;0.31;0.09;0.09;0.06;0.09;0.57;0.18;0.07;0.14;0.02;0.18;0.25;0.10;0.18;0.03;0.02;0.02;0.01;0.01;0.08;0.02;0.02;0.17;0.07;0.08;0.05;0.02;0.03;0.04;0.27;0.06;0.29;0.07;0.24;0.04;0.04;0.14;0.12;0.50;0.02;,"LINESTRING (-122.331355 47.663137, -122.331354 47.662615, -122.331373 47.661363, -122.331382 47.660288, -122.331378 47.659118, -122.331406 47.657949, -122.330207 47.657941, -122.329017 47.657937, -122.328292 47.657797, -122.327832 47.657699, -122.327860 47.655551, -122.326839 47.655544, -122.326465 47.655541, -122.325698 47.655522, -122.325568 47.655535, -122.324559 47.655536, -122.323195 47.655503, -122.322543 47.655517, -122.322542 47.654991, -122.322542 47.654694, -122.322542 47.654623, -122.322542 47.654527, -122.322541 47.654485, -122.322488 47.654485, -122.322154 47.654485, -122.322033 47.654485, -122.321933 47.654484, -122.321185 47.654476, -122.320868 47.654473, -122.320332 47.654510, -122.320032 47.654528, -122.319802 47.654542, -122.319460 47.654502, -122.318942 47.654316, -122.317445 47.653644, -122.317558 47.653400, -122.314593 47.651839, -122.313709 47.651590, -122.312927 47.650865, -122.312722 47.650805, -122.312163 47.650700, -122.311255 47.650659, -122.312238 47.649785, -122.310530 47.648849, -122.310573 47.648703)"
22,1,24,0,auto,AM,1.00,0.0,5.5415,3.0032,404;403;371;606;581;588;590;173;174;296;273;230;351;739;501;255;203;57;713;712;895;890;92;862;749;766;765;764;91;90;902;89;88;95;844;760;101;102;103;104;559;115;669;7004;,,0730:00;0730:08;0730:29;0730:43;0731:02;0731:20;0731:26;0731:31;0731:35;0731:40;0732:14;0732:25;0732:29;0732:38;0732:39;0732:50;0733:05;0733:11;0733:21;0733:23;0733:24;0733:25;0733:26;0733:26;0733:31;0733:32;0733:33;0733:43;0733:47;0733:52;0733:55;0733:56;0733:57;0734:00;0734:16;0734:20;0734:37;0734:42;0734:56;0734:59;0735:01;0735:10;0735:27;0735:31;,450.01;450.15;450.48;450.72;451.03;451.35;451.44;451.53;451.59;451.67;452.25;452.43;452.50;452.64;452.66;452.84;453.09;453.19;453.36;453.39;453.41;453.43;453.44;453.45;453.52;453.54;453.56;453.72;453.80;453.88;453.92;453.94;453.97;454.01;454.28;454.34;454.63;454.70;454.95;454.99;455.03;455.17;455.47;455.53;,0.14;0.33;0.24;0.31;0.31;0.09;0.09;0.06;0.09;0.57;0.18;0.07;0.14;0.02;0.18;0.25;0.10;0.18;0.03;0.02;0.02;0.01;0.01;0.08;0.02;0.02;0.17;0.07;0.08;0.05;0.02;0.03;0.04;0.27;0.06;0.29;0.07;0.24;0.04;0.04;0.14;0.30;0.07;,"LINESTRING (-122.331355 47.663137, -122.331354 47.662615, -122.331373 47.661363, -122.331382 47.660288, -122.331378 47.659118, -122.331406 47.657949, -122.330207 47.657941, -122.329017 47.657937, -122.328292 47.657797, -122.327832 47.657699, -122.327860 47.655551, -122.326839 47.655544, -122.326465 47.655541, -122.325698 47.655522, -122.325568 47.655535, -122.324559 47.655536, -122.323195 47.655503, -122.322543 47.655517, -122.322542 47.654991, -122.322542 47.654694, -122.322542 47.654623, -122.322542 47.654527, -122.322541 47.654485, -122.322488 47.654485, -122.322154 47.654485, -122.322033 47.654485, -122.321933 47.654484, -122.321185 47.654476, -122.320868 47.654473, -122.320332 47.654510, -122.320032 47.654528, -122.319802 47.654542, -122.319460 47.654502, -122.318942 47.654316, -122.317445 47.653644, -122.317558 47.653400, -122.314593 47.651839, -122.313709 47.651590, -122.312927 47.650865, -122.312722 47.650805, -122.312163 47.650700, -122.311255 47.650659, -122.308212 47.648989, -122.307502 47.649322)"
23,1,26,0,auto,AM,1.00,0.0,4.2267,2.1084,6301;180;456;455;370;609;583;579;172;171;393;267;266;265;466;458;465;420;309;464;469;459;933;,,0730:00;0730:02;0730:05;0730:13;0730:26;0730:40;0730:59;0731:17;0731:23;0731:28;0731:42;0731:55;0732:06;0732:18;0732:37;0732:52;0732:58;0733:07;0733:27;0733:45;0733:51;0734:01;0734:13;,450.01;450.05;450.10;450.23;450.44;450.67;450.98;451.30;451.39;451.48;451.70;451.92;452.10;452.32;452.62;452.87;452.98;453.13;453.46;453.75;453.87;454.02;454.22;,0.04;0.05;0.13;0.21;0.24;0.31;0.31;0.09;0.09;0.22;0.22;0.18;0.21;0.30;0.25;0.11;0.15;0.33;0.29;0.11;0.16;0.19;,"LINESTRING (-122.333389 47.663067, -122.333719 47.662830, -122.333719 47.662631, -122.333722 47.662134, -122.333750 47.661367, -122.333767 47.660300, -122.333786 47.659139, -122.333795 47.657968, -122.335008 47.657984, -122.336229 47.657984, -122.336243 47.656812, -122.336259 47.655649, -122.337459 47.655654, -122.338639 47.655660, -122.338622 47.654305, -122.338680 47.653170, -122.338686 47.652681, -122.338691 47.651998, -122.338718 47.650501, -122.338727 47.649212, -122.339366 47.649216, -122.340240 47.649223, -122.341322 47.649231)"
24,1,27,0,auto,AM,1.00,0.0,3.3833,1.7255,6301;180;456;455;370;609;583;579;172;171;393;267;266;265;466;458;465;470;460;958;,,0730:00;0730:02;0730:05;0730:13;0730:26;0730:40;0730:59;0731:17;0731:23;0731:28;0731:42;0731:55;0732:06;0732:18;0732:37;0732:52;0732:58;0733:04;0733:12;0733:22;,450.01;450.05;450.10;450.23;450.44;450.67;450.98;451.30;451.39;451.48;451.70;451.92;452.10;452.32;452.62;452.87;452.98;453.07;453.20;453.37;,0.04;0.05;0.13;0.21;0.24;0.31;0.31;0.09;0.09;0.22;0.22;0.18;0.21;0.30;0.25;0.11;0.09;0.13;0.17;,"LINESTRING (-122.333389 47.663067, -122.333719 47.662830, -122.333719 47.662631, -122.333722 47.662134, -122.333750 47.661367, -122.333767 47.660300, -122.333786 47.659139, -122.333795 47.657968, -122.335008 47.657984, -122.336229 47.657984, -122.336243 47.656812, -122.336259 47.655649, -122.337459 47.655654, -122.338639 47.655660, -122.338622 47.654305, -122.338680 47.653170, -122.338686 47.652681, -122.339319 47.652686, -122.340191 47.652693, -122.341322 47.652702)"
25,1,28,0,auto,AM,1.00,0.0,2.6207,1.4004,6301;180;456;455;370;609;583;579;172;171;393;430;437;176;175;909;,,0730:00;0730:02;0730:05;0730:13;0730:26;0730:40;0730:59;0731:17;0731:23;0731:28;0731:42;0731:52;0732:08;0732:24;0732:29;0732:36;,450.01;450.05;450.10;450.23;450.44;450.67;450.98;451.30;451.39;451.48;451.70;451.88;452.15;452.41;452.49;452.61;,0.04;0.05;0.13;0.21;0.24;0.31;0.31;0.09;0.09;0.22;0.18;0.26;0.26;0.08;0.12;,"LINESTRING (-122.333389 47.663067, -122.333719 47.662830, -122.333719 47.662631, -122.333722 47.662134, -122.333750 47.661367, -122.333767 47.660300, -122.333786 47.659139, -122.333795 47.657968, -122.335008 47.657984, -122.336229 47.657984, -122.336243 47.656812, -122.337450 47.656821, -122.338626 47.656828, -122.338626 47.658003, -122.339729 47.658008, -122.341322 47.658016)"
26,1,29,0,auto,AM,1.00,0.0,0.3240,0.3036,5863;177;910;,,0730:00;0730:02;0730:18;,450.01;450.04;450.31;,0.03;0.27;,"LINESTRING (-122.337902 47.663049, -122.337666 47.662833, -122.341322 47.662844)"
27,1,30,0,auto,AM,1.00,0.0,0.3091,0.1332,6646;194;193;,,0730:00;0730:01;0730:17;,450.01;450.03;450.30;,0.02;0.27;,"LINESTRING (-122.337680 47.665213, -122.337675 47.665015, -122.339159 47.665018)"
28,1,31,0,auto,AM,1.00,0.0,0.5011,0.2005,405;937;,,0730:00;0730:29;,450.01;450.49;,0.48;,"LINESTRING (-122.333703 47.665763, -122.333682 47.667565)"
29,1,32,0,auto,AM,1.00,0.0,1.7280,1.0100,333;556;198;199;652;406;213;214;208;938;,,0730:00;0730:12;0730:17;0730:34;0730:42;0730:51;0731:02;0731:15;0731:27;0731:43;,450.01;450.21;450.29;450.57;450.70;450.86;451.03;451.26;451.46;451.72;,0.20;0.08;0.28;0.13;0.16;0.17;0.22;0.20;0.26;,"LINESTRING (-122.331077 47.665760, -122.331053 47.665011, -122.330590 47.665008, -122.329056 47.664997, -122.328324 47.664992, -122.328298 47.665727, -122.328590 47.666458, -122.325593 47.666440, -122.322885 47.666414, -122.322855 47.667565)"
30,1,33,0,auto,AM,1.00,0.0,3.1968,1.6675,333;556;198;199;652;406;213;214;208;207;645;21;539;776;540;14;696;322;323;941;,,0730:00;0730:12;0730:17;0730:34;0730:42;0730:51;0731:02;0731:15;0731:27;0731:32;0731:35;0731:39;0731:42;0731:47;0731:53;0732:02;0732:10;0732:17;0732:29;0733:11;,450.01;450.21;450.29;450.57;450.70;450.86;451.03;451.26;451.46;451.54;451.59;451.66;451.71;451.78;451.89;452.05;452.17;452.29;452.49;453.19;,0.20;0.08;0.28;0.13;0.16;0.17;0.22;0.20;0.08;0.05;0.07;0.05;0.08;0.10;0.16;0.13;0.11;0.20;0.70;,"LINESTRING (-122.331077 47.665760, -122.331053 47.665011, -122.330590 47.665008, -122.329056 47.664997, -122.328324 47.664992, -122.328298 47.665727, -122.328590 47.666458, -122.325593 47.666440, -122.322885 47.666414, -122.322900 47.665701, -122.322870 47.665222, -122.322865 47.664968, -122.322602 47.664966, -122.322183 47.664962, -122.321606 47.664957, -122.320725 47.664954, -122.320160 47.664953, -122.319533 47.664954, -122.318420 47.664943, -122.318420 47.667565)"
