trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type
8643595,64:55:00,64:55:00,CHI,40,1,0
8643596,19:40:00,19:40:00,SEA,1,0,1
8643596,20:12:00,20:12:00,EDM,2,0,0
8643596,20:39:00,20:39:00,EVR,3,0,0
8643596,23:00:00,23:00:00,LWA,4,0,0
8643596,23:32:00,23:42:00,WEN,5,0,0
8643596,24:42:00,24:42:00,EPH,6,0,0
8643596,27:45:00,28:30:00,SPK,7,0,0
8643596,29:35:00,29:35:00,SPT,8,0,0
8643596,31:26:00,31:26:00,LIB,9,0,0
8643596,33:26:00,33:46:00,WFH,10,0,0
8643596,34:16:00,34:16:00,WGL,11,0,0
8643596,34:55:00,34:55:00,ESM,12,0,0
8643596,35:54:00,35:54:00,GPK,13,0,0
8643596,36:45:00,36:45:00,CUT,14,0,0
8643596,37:38:00,37:43:00,SBY,15,0,0
8643596,39:12:00,39:32:00,HAV,16,0,0
8643596,40:52:00,40:52:00,MAL,17,0,0
8643596,41:47:00,41:47:00,GGW,18,0,0
8643596,42:33:00,42:33:00,WPT,19,0,0
8643596,44:09:00,44:09:00,WTN,20,0,0
8643596,45:11:00,45:11:00,STN,21,0,0
8643596,46:22:00,46:42:00,MOT,22,0,0
8643596,47:38:00,47:38:00,RUG,23,0,0
8643596,48:32:00,48:32:00,DVL,24,0,0
8643596,49:57:00,49:57:00,GFK,25,0,0
8643596,51:13:00,51:13:00,FAR,26,0,0
8643596,52:10:00,52:10:00,DLK,27,0,0
8643596,53:09:00,53:09:00,SPL,28,0,0
8643596,54:14:00,54:14:00,SCD,29,0,0
8643596,56:52:00,57:00:00,MSP,30,0,0
8643596,57:54:00,57:54:00,RDW,31,0,0
8643596,59:04:00,59:11:00,WIN,32,0,0
8643596,59:47:00,59:47:00,LSE,33,0,0
8643596,60:26:00,60:26:00,TOH,34,0,0
8643596,61:08:00,61:08:00,WDL,35,0,0
8643596,61:27:00,61:27:00,POG,36,0,0
8643596,61:57:00,61:57:00,CBS,37,0,0
8643596,63:07:00,63:15:00,MKE,38,1,0
8643596,64:12:00,64:12:00,GLN,39,1,0
8643596,64:55:00,64:55:00,CHI,40,1,0
8643597,19:40:00,19:40:00,SEA,1,0,1
8643597,20:12:00,20:12:00,EDM,2,0,0
8643597,20:39:00,20:39:00,EVR,3,0,0
8643597,23:00:00,23:00:00,LWA,4,0,0
8643597,23:32:00,23:42:00,WEN,5,0,0
8643597,24:42:00,24:42:00,EPH,6,0,0
8643597,27:45:00,28:30:00,SPK,7,0,0
8643597,29:35:00,29:35:00,SPT,8,0,0
8643597,31:26:00,31:26:00,LIB,9,0,0
8643597,33:26:00,33:46:00,WFH,10,0,0
8643597,34:16:00,34:16:00,WGL,11,0,0
8643597,34:55:00,34:55:00,ESM,12,0,0
8643597,36:10:00,36:10:00,BRO,13,0,0
8643597,36:45:00,36:45:00,CUT,14,0,0
8643597,37:38:00,37:43:00,SBY,15,0,0
8643597,39:12:00,39:32:00,HAV,16,0,0
8643597,40:52:00,40:52:00,MAL,17,0,0
8643597,41:47:00,41:47:00,GGW,18,0,0
8643597,42:33:00,42:33:00,WPT,19,0,0
8643597,44:09:00,44:09:00,WTN,20,0,0
8643597,45:11:00,45:11:00,STN,21,0,0
8643597,46:22:00,46:42:00,MOT,22,0,0
8643597,47:38:00,47:38:00,RUG,23,0,0
8643597,48:32:00,48:32:00,DVL,24,0,0
8643597,49:57:00,49:57:00,GFK,25,0,0
8643597,51:13:00,51:13:00,FAR,26,0,0
8643597,52:10:00,52:10:00,DLK,27,0,0
8643597,53:09:00,53:09:00,SPL,28,0,0
8643597,54:14:00,54:14:00,SCD,29,0,0
8643597,56:52:00,57:00:00,MSP,30,0,0
8643597,57:54:00,57:54:00,RDW,31,0,0
8643597,59:04:00,59:11:00,WIN,32,0,0
8643597,59:47:00,59:47:00,LSE,33,0,0
8643597,60:26:00,60:26:00,TOH,34,0,0
8643597,61:08:00,61:08:00,WDL,35,0,0
8643597,61:27:00,61:27:00,POG,36,0,0
8643597,61:57:00,61:57:00,CBS,37,0,0
8643597,63:07:00,63:15:00,MKE,38,1,0
8643597,64:12:00,64:12:00,GLN,39,1,0
8643597,64:55:00,64:55:00,CHI,40,1,0
807641163,15:15:00,15:15:00,CHI,1,1,0
807641163,15:39:00,15:39:00,GLN,2,1,0
807641163,16:45:00,16:55:00,MKE,3,1,0
807641163,18:05:00,18:05:00,CBS,4,1,0
807641163,18:34:00,18:34:00,POG,5,1,0
807641163,18:52:00,18:52:00,WDL,6,1,0
807641163,19:30:00,19:30:00,TOH,7,1,0
807641163,20:14:00,20:14:00,LSE,8,1,0
807641163,20:44:00,20:50:00,WIN,9,1,0
807641163,21:52:00,21:52:00,RDW,10,1,0
807641163,23:03:00,23:03:00,MSP,11,1,0
807641161,15:15:00,15:15:00,CHI,1,0,1
807641161,15:39:00,15:39:00,GLN,2,0,1
807641161,16:45:00,16:55:00,MKE,3,0,1
807641161,18:05:00,18:05:00,CBS,4,0,0
807641161,18:34:00,18:34:00,POG,5,0,0
807641161,18:52:00,18:52:00,WDL,6,0,0
807641161,19:30:00,19:30:00,TOH,7,0,0
807641161,20:14:00,20:14:00,LSE,8,0,0
807641161,20:44:00,20:50:00,WIN,9,0,0
807641161,21:52:00,21:52:00,RDW,10,0,0
807641161,23:03:00,23:03:00,MSP,11,1,0
807641162,15:15:00,15:15:00,CHI,1,1,0
807641162,15:39:00,15:39:00,GLN,2,1,0
807641162,16:45:00,16:55:00,MKE,3,1,0
807641162,18:05:00,18:05:00,CBS,4,1,0
807641162,18:34:00,18:34:00,POG,5,1,0
807641162,18:52:00,18:52:00,WDL,6,1,0
807641162,19:30:00,19:30:00,TOH,7,1,0
807641162,20:14:00,20:14:00,LSE,8,1,0
807641162,20:44:00,20:50:00,WIN,9,1,0
807641162,21:52:00,21:52:00,RDW,10,1,0
807641162,23:03:00,23:03:00,MSP,11,1,0
808641164,16:40:00,16:40:00,SEA,1,1,0
808641164,32:52:00,33:00:00,MSP,2,1,0
808641164,33:54:00,33:54:00,RDW,3,1,0
808641164,35:04:00,35:11:00,WIN,4,1,0
808641164,35:47:00,35:47:00,LSE,5,1,0
808641164,36:26:00,36:26:00,TOH,6,1,0
808641164,37:08:00,37:08:00,WDL,7,1,0
808641164,37:27:00,37:27:00,POG,8,1,0
808641164,37:57:00,37:57:00,CBS,9,1,0
808641164,39:07:00,39:15:00,MKE,10,1,0
808641164,40:12:00,40:12:00,GLN,11,1,0
808641164,40:55:00,40:55:00,CHI,12,1,0
808641165,16:40:00,16:40:00,SEA,1,1,0
808641165,32:52:00,33:00:00,MSP,2,0,0
808641165,33:54:00,33:54:00,RDW,3,0,0
808641165,35:04:00,35:11:00,WIN,4,0,0
808641165,35:47:00,35:47:00,LSE,5,0,0
808641165,36:26:00,36:26:00,TOH,6,0,0
808641165,37:08:00,37:08:00,WDL,7,0,0
808641165,37:27:00,37:27:00,POG,8,0,0
808641165,37:57:00,37:57:00,CBS,9,0,0
808641165,39:07:00,39:15:00,MKE,10,1,0
808641165,40:12:00,40:12:00,GLN,11,1,0
808641165,40:55:00,40:55:00,CHI,12,1,0
808641166,16:40:00,16:40:00,SEA,1,1,0
808641166,32:52:00,33:00:00,MSP,2,1,0
808641166,33:54:00,33:54:00,RDW,3,1,0
808641166,35:04:00,35:11:00,WIN,4,1,0
808641166,35:47:00,35:47:00,LSE,5,1,0
808641166,36:26:00,36:26:00,TOH,6,1,0
808641166,37:08:00,37:08:00,WDL,7,1,0
808641166,37:27:00,37:27:00,POG,8,1,0
808641166,37:57:00,37:57:00,CBS,9,1,0
808641166,39:07:00,39:15:00,MKE,10,1,0
808641166,40:12:00,40:12:00,GLN,11,1,0
808641166,40:55:00,40:55:00,CHI,12,1,0
808641167,19:45:00,19:45:00,SEA,1,1,0
808641167,32:52:00,33:00:00,MSP,2,1,0
808641167,33:54:00,33:54:00,RDW,3,1,0
808641167,35:04:00,35:11:00,WIN,4,1,0
808641167,35:47:00,35:47:00,LSE,5,1,0
808641167,36:26:00,36:26:00,TOH,6,1,0
808641167,37:08:00,37:08:00,WDL,7,1,0
808641167,37:27:00,37:27:00,POG,8,1,0
808641167,37:57:00,37:57:00,CBS,9,1,0
808641167,39:07:00,39:15:00,MKE,10,1,0
808641167,40:12:00,40:12:00,GLN,11,1,0
808641167,40:55:00,40:55:00,CHI,12,1,0
230627220,5:05:00,5:05:00,ALB,1,0,0
230627220,5:30:00,5:30:00,HUD,2,0,0
230627220,5:50:00,5:50:00,RHI,3,0,0
230627220,6:43:00,6:43:00,CRT,4,0,0
230627220,7:30:00,7:30:00,NYP,5,1,0
230641085,5:05:00,5:05:00,ALB,1,0,0
230641085,5:30:00,5:30:00,HUD,2,0,0
230641085,5:50:00,5:50:00,RHI,3,0,0
230641085,6:43:00,6:43:00,CRT,4,0,0
230641085,7:30:00,7:30:00,NYP,5,1,0
230641087,5:05:00,5:05:00,ALB,1,0,0
230641087,5:30:00,5:30:00,HUD,2,0,0
230641087,5:50:00,5:50:00,RHI,3,0,0
230641087,6:43:00,6:43:00,CRT,4,0,0
230641087,7:30:00,7:30:00,NYP,5,1,0
232627214,5:55:00,5:55:00,ALB,1,0,0
232627214,6:20:00,6:20:00,HUD,2,0,0
232627214,6:40:00,6:40:00,RHI,3,0,0
232627214,7:31:00,7:31:00,CRT,4,0,0
232627214,8:15:00,8:15:00,NYP,5,1,0
232641082,5:55:00,5:55:00,ALB,1,0,0
232641082,6:20:00,6:20:00,HUD,2,0,0
232641082,6:40:00,6:40:00,RHI,3,0,0
232641082,7:31:00,7:31:00,CRT,4,0,0
232641082,8:15:00,8:15:00,NYP,5,1,0
232641084,5:55:00,5:55:00,ALB,1,0,0
232641084,6:20:00,6:20:00,HUD,2,0,0
232641084,6:40:00,6:40:00,RHI,3,0,0
232641084,7:31:00,7:31:00,CRT,4,0,0
232641084,8:15:00,8:15:00,NYP,5,1,0
233621054,11:20:00,11:20:00,NYP,1,0,0
233621054,11:44:00,11:44:00,YNY,2,0,0
233621054,12:03:00,12:03:00,CRT,3,0,0
233621054,12:46:00,12:46:00,POU,4,0,0
233621054,13:00:00,13:00:00,RHI,5,0,0
233621054,13:20:00,13:20:00,HUD,6,0,0
233621054,13:50:00,13:50:00,ALB,7,0,0
233621055,11:20:00,11:20:00,NYP,1,0,0
233621055,11:44:00,11:44:00,YNY,2,0,0
233621055,12:03:00,12:03:00,CRT,3,0,0
233621055,12:45:00,12:45:00,POU,4,0,0
233621055,13:00:00,13:00:00,RHI,5,0,0
233621055,13:20:00,13:20:00,HUD,6,0,0
233621055,13:50:00,13:50:00,ALB,7,0,0
234627232,6:55:00,6:55:00,ALB,1,0,0
234627232,7:20:00,7:20:00,HUD,2,0,0
234627232,7:42:00,7:42:00,RHI,3,0,0
234627232,9:20:00,9:20:00,NYP,4,1,0
234641091,6:55:00,6:55:00,ALB,1,0,0
234641091,7:20:00,7:20:00,HUD,2,0,0
234641091,7:42:00,7:42:00,RHI,3,0,0
234641091,9:20:00,9:20:00,NYP,4,1,0
234641093,6:55:00,6:55:00,ALB,1,0,0
234641093,7:20:00,7:20:00,HUD,2,0,0
234641093,7:42:00,7:42:00,RHI,3,0,0
234641093,9:20:00,9:20:00,NYP,4,1,0
235627226,14:20:00,14:20:00,NYP,1,0,0
235627226,14:44:00,14:44:00,YNY,2,0,0
235627226,15:03:00,15:03:00,CRT,3,0,0
235627226,15:45:00,15:45:00,POU,4,0,0
235627226,16:00:00,16:00:00,RHI,5,0,0
235627226,16:20:00,16:20:00,HUD,6,0,0
235627226,16:50:00,16:50:00,ALB,7,0,0
235641088,14:20:00,14:20:00,NYP,1,0,0
235641088,14:44:00,14:44:00,YNY,2,0,0
235641088,15:03:00,15:03:00,CRT,3,0,0
235641088,15:45:00,15:45:00,POU,4,0,0
235641088,16:00:00,16:00:00,RHI,5,0,0
235641088,16:20:00,16:20:00,HUD,6,0,0
235641088,16:50:00,16:50:00,ALB,7,0,0
235641090,14:20:00,14:20:00,NYP,1,0,0
235641090,14:44:00,14:44:00,YNY,2,0,0
235641090,15:03:00,15:03:00,CRT,3,0,0
235641090,15:45:00,15:45:00,POU,4,0,0
235641090,16:00:00,16:00:00,RHI,5,0,0
235641090,16:20:00,16:20:00,HUD,6,0,0
235641090,16:50:00,16:50:00,ALB,7,0,0
236621058,8:15:00,8:15:00,ALB,1,0,0
236621058,8:40:00,8:40:00,HUD,2,0,0
236621058,9:01:00,9:01:00,RHI,3,0,0
236621058,9:15:00,9:15:00,POU,4,0,0
236621058,9:55:00,9:55:00,CRT,5,0,0
236621058,10:16:00,10:16:00,YNY,6,0,0
236621058,10:50:00,10:50:00,NYP,7,0,0
236621059,8:20:00,8:20:00,ALB,1,0,0
236621059,8:45:00,8:45:00,HUD,2,0,0
236621059,9:06:00,9:06:00,RHI,3,0,0
236621059,9:20:00,9:20:00,POU,4,0,0
236621059,9:58:00,9:58:00,CRT,5,0,0
236621059,10:19:00,10:19:00,YNY,6,0,0
236621059,10:50:00,10:50:00,NYP,7,0,0
237627237,16:40:00,16:40:00,NYP,1,0,0
237627237,18:13:00,18:13:00,RHI,2,0,0
237627237,18:33:00,18:33:00,HUD,3,0,0
237627237,19:00:00,19:00:00,ALB,4,0,0
237641094,16:40:00,16:40:00,NYP,1,0,0
237641094,18:13:00,18:13:00,RHI,2,0,0
237641094,18:33:00,18:33:00,HUD,3,0,0
237641094,19:00:00,19:00:00,ALB,4,0,0
237641096,16:40:00,16:40:00,NYP,1,0,0
237641096,18:13:00,18:13:00,RHI,2,0,0
237641096,18:33:00,18:33:00,HUD,3,0,0
237641096,19:00:00,19:00:00,ALB,4,0,0
238621060,12:15:00,12:15:00,ALB,1,0,0
238621060,12:40:00,12:40:00,HUD,2,0,0
238621060,13:01:00,13:01:00,RHI,3,0,0
238621060,13:15:00,13:15:00,POU,4,0,0
238621060,13:55:00,13:55:00,CRT,5,0,0
238621060,14:16:00,14:16:00,YNY,6,0,0
238621060,14:50:00,14:50:00,NYP,7,1,0
238621061,12:10:00,12:10:00,ALB,1,0,0
238621061,12:35:00,12:35:00,HUD,2,0,0
238621061,12:57:00,12:57:00,RHI,3,0,0
238621061,13:15:00,13:15:00,POU,4,0,0
238621061,13:55:00,13:55:00,CRT,5,0,0
238621061,14:16:00,14:16:00,YNY,6,0,0
238621061,14:50:00,14:50:00,NYP,7,1,0
239627244,17:47:00,17:47:00,NYP,1,0,0
239627244,18:32:00,18:32:00,CRT,2,0,0
239627244,19:22:00,19:22:00,POU,3,0,0
239627244,19:33:00,19:33:00,RHI,4,0,0
239627244,19:53:00,19:53:00,HUD,5,0,0
239627244,20:15:00,20:15:00,ALB,6,0,0
239641097,17:47:00,17:47:00,NYP,1,0,0
239641097,18:32:00,18:32:00,CRT,2,0,0
239641097,19:22:00,19:22:00,POU,3,0,0
239641097,19:33:00,19:33:00,RHI,4,0,0
239641097,19:53:00,19:53:00,HUD,5,0,0
239641097,20:15:00,20:15:00,ALB,6,0,0
239641099,17:47:00,17:47:00,NYP,1,0,0
239641099,18:32:00,18:32:00,CRT,2,0,0
239641099,19:22:00,19:22:00,POU,3,0,0
239641099,19:33:00,19:33:00,RHI,4,0,0
239641099,19:53:00,19:53:00,HUD,5,0,0
239641099,20:15:00,20:15:00,ALB,6,0,0
241621692,19:15:00,19:15:00,NYP,1,0,0
241621692,19:39:00,19:39:00,YNY,2,0,0
241621692,19:58:00,19:58:00,CRT,3,0,0
241621692,20:41:00,20:41:00,POU,4,0,0
241621692,20:55:00,20:55:00,RHI,5,0,0
241621692,21:15:00,21:15:00,HUD,6,0,0
241621692,21:45:00,21:45:00,ALB,7,0,0
241621693,19:15:00,19:15:00,NYP,1,0,0
241621693,19:39:00,19:39:00,YNY,2,0,0
241621693,19:58:00,19:58:00,CRT,3,0,0
241621693,20:40:00,20:40:00,POU,4,0,0
241621693,20:55:00,20:55:00,RHI,5,0,0
241621693,21:15:00,21:15:00,HUD,6,0,0
241621693,21:45:00,21:45:00,ALB,7,0,0
242627249,15:10:00,15:10:00,ALB,1,0,0
242627249,15:36:00,15:36:00,HUD,2,0,0
242627249,15:58:00,15:58:00,RHI,3,0,0
242627249,16:15:00,16:15:00,POU,4,0,0
242627249,16:55:00,16:55:00,CRT,5,0,0
242627249,17:16:00,17:16:00,YNY,6,0,0
242627249,17:46:00,17:46:00,NYP,7,0,0
242641100,15:10:00,15:10:00,ALB,1,0,0
242641100,15:36:00,15:36:00,HUD,2,0,0
242641100,15:58:00,15:58:00,RHI,3,0,0
242641100,16:15:00,16:15:00,POU,4,0,0
242641100,16:55:00,16:55:00,CRT,5,0,0
242641100,17:16:00,17:16:00,YNY,6,0,0
242641100,17:46:00,17:46:00,NYP,7,0,0
242641102,15:10:00,15:10:00,ALB,1,0,0
242641102,15:36:00,15:36:00,HUD,2,0,0
242641102,15:58:00,15:58:00,RHI,3,0,0
242641102,16:15:00,16:15:00,POU,4,0,0
242641102,16:55:00,16:55:00,CRT,5,0,0
242641102,17:16:00,17:16:00,YNY,6,0,0
242641102,17:46:00,17:46:00,NYP,7,0,0
243627255,20:55:00,20:55:00,NYP,1,0,0
243627255,21:19:00,21:19:00,YNY,2,0,0
243627255,21:38:00,21:38:00,CRT,3,0,0
243627255,22:20:00,22:20:00,POU,4,0,0
243627255,22:36:00,22:36:00,RHI,5,0,0
243627255,22:56:00,22:56:00,HUD,6,0,0
243627255,23:25:00,23:25:00,ALB,7,0,0
243641103,20:55:00,20:55:00,NYP,1,0,0
243641103,21:19:00,21:19:00,YNY,2,0,0
243641103,21:38:00,21:38:00,CRT,3,0,0
243641103,22:20:00,22:20:00,POU,4,0,0
243641103,22:36:00,22:36:00,RHI,5,0,0
243641103,22:56:00,22:56:00,HUD,6,0,0
243641103,23:25:00,23:25:00,ALB,7,0,0
243641105,20:55:00,20:55:00,NYP,1,0,0
243641105,21:19:00,21:19:00,YNY,2,0,0
243641105,21:38:00,21:38:00,CRT,3,0,0
243641105,22:20:00,22:20:00,POU,4,0,0
243641105,22:36:00,22:36:00,RHI,5,0,0
243641105,22:56:00,22:56:00,HUD,6,0,0
243641105,23:25:00,23:25:00,ALB,7,0,0
244621064,16:15:00,16:15:00,ALB,1,0,0
244621064,16:40:00,16:40:00,HUD,2,0,0
244621064,17:01:00,17:01:00,RHI,3,0,0
244621064,17:15:00,17:15:00,POU,4,0,0
244621064,17:55:00,17:55:00,CRT,5,0,0
244621064,18:50:00,18:50:00,NYP,6,0,0
244621065,16:10:00,16:10:00,ALB,1,0,0
244621065,16:35:00,16:35:00,HUD,2,0,0
244621065,16:57:00,16:57:00,RHI,3,0,0
244621065,17:15:00,17:15:00,POU,4,0,0
244621065,17:55:00,17:55:00,CRT,5,0,0
244621065,18:50:00,18:50:00,NYP,6,0,0
245627262,22:45:00,22:45:00,NYP,1,0,1
245627262,23:26:00,23:26:00,CRT,2,0,0
245627262,24:08:00,24:08:00,POU,3,0,0
245627262,24:23:00,24:23:00,RHI,4,0,0
245627262,24:43:00,24:43:00,HUD,5,0,0
245627262,25:15:00,25:15:00,ALB,6,1,0
245627264,22:45:00,22:45:00,NYP,1,0,1
245627264,23:26:00,23:26:00,CRT,2,0,0
245627264,24:08:00,24:08:00,POU,3,0,0
245627264,24:23:00,24:23:00,RHI,4,0,0
245627264,24:43:00,24:43:00,HUD,5,0,0
245627264,25:15:00,25:15:00,ALB,6,1,0
245641106,22:45:00,22:45:00,NYP,1,0,1
245641106,23:26:00,23:26:00,CRT,2,0,0
245641106,24:08:00,24:08:00,POU,3,0,0
245641106,24:23:00,24:23:00,RHI,4,0,0
245641106,24:43:00,24:43:00,HUD,5,0,0
245641106,25:15:00,25:15:00,ALB,6,1,0
245641108,22:45:00,22:45:00,NYP,1,0,1
245641108,23:26:00,23:26:00,CRT,2,0,0
245641108,24:08:00,24:08:00,POU,3,0,0
245641108,24:23:00,24:23:00,RHI,4,0,0
245641108,24:43:00,24:43:00,HUD,5,0,0
245641108,25:15:00,25:15:00,ALB,6,1,0
250641111,6:15:00,6:15:00,ALB,1,0,0
250641111,6:40:00,6:40:00,HUD,2,0,0
250641111,7:01:00,7:01:00,RHI,3,0,0
250641111,7:15:00,7:15:00,POU,4,0,0
250641111,7:55:00,7:55:00,CRT,5,0,0
250641111,8:16:00,8:16:00,YNY,6,0,0
250641111,8:50:00,8:50:00,NYP,7,1,0
250627273,6:15:00,6:15:00,ALB,1,0,0
250627273,6:40:00,6:40:00,HUD,2,0,0
250627273,7:01:00,7:01:00,RHI,3,0,0
250627273,7:15:00,7:15:00,POU,4,0,0
250627273,7:55:00,7:55:00,CRT,5,0,0
250627273,8:16:00,8:16:00,YNY,6,0,0
250627273,8:50:00,8:50:00,NYP,7,1,0
250627274,6:15:00,6:15:00,ALB,1,0,0
250627274,6:40:00,6:40:00,HUD,2,0,0
250627274,7:01:00,7:01:00,RHI,3,0,0
250627274,7:15:00,7:15:00,POU,4,0,0
250627274,7:55:00,7:55:00,CRT,5,0,0
250627274,8:16:00,8:16:00,YNY,6,0,0
250627274,8:50:00,8:50:00,NYP,7,1,0
250641112,6:15:00,6:15:00,ALB,1,0,0
250641112,6:40:00,6:40:00,HUD,2,0,0
250641112,7:01:00,7:01:00,RHI,3,0,0
250641112,7:15:00,7:15:00,POU,4,0,0
250641112,7:55:00,7:55:00,CRT,5,0,0
250641112,8:16:00,8:16:00,YNY,6,0,0
250641112,8:50:00,8:50:00,NYP,7,1,0
252641109,7:15:00,7:15:00,ALB,1,0,0
252641109,7:40:00,7:40:00,HUD,2,0,0
252641109,8:01:00,8:01:00,RHI,3,0,0
252641109,8:15:00,8:15:00,POU,4,0,0
252641109,8:55:00,8:55:00,CRT,5,0,0
252641109,9:16:00,9:16:00,YNY,6,0,0
252641109,9:50:00,9:50:00,NYP,7,1,0
252627269,7:15:00,7:15:00,ALB,1,0,0
252627269,7:40:00,7:40:00,HUD,2,0,0
252627269,8:01:00,8:01:00,RHI,3,0,0
252627269,8:15:00,8:15:00,POU,4,0,0
252627269,8:55:00,8:55:00,CRT,5,0,0
252627269,9:16:00,9:16:00,YNY,6,0,0
252627269,9:50:00,9:50:00,NYP,7,1,0
252627270,7:15:00,7:15:00,ALB,1,0,0
252627270,7:40:00,7:40:00,HUD,2,0,0
252627270,8:01:00,8:01:00,RHI,3,0,0
252627270,8:15:00,8:15:00,POU,4,0,0
252627270,8:55:00,8:55:00,CRT,5,0,0
252627270,9:16:00,9:16:00,YNY,6,0,0
252627270,9:50:00,9:50:00,NYP,7,1,0
252641110,7:15:00,7:15:00,ALB,1,0,0
252641110,7:40:00,7:40:00,HUD,2,0,0
252641110,8:01:00,8:01:00,RHI,3,0,0
252641110,8:15:00,8:15:00,POU,4,0,0
252641110,8:55:00,8:55:00,CRT,5,0,0
252641110,9:16:00,9:16:00,YNY,6,0,0
252641110,9:50:00,9:50:00,NYP,7,1,0
253641113,17:15:00,17:15:00,NYP,1,0,0
253641113,17:39:00,17:39:00,YNY,2,0,0
253641113,17:58:00,17:58:00,CRT,3,0,0
253641113,18:40:00,18:40:00,POU,4,0,0
253641113,18:55:00,18:55:00,RHI,5,0,0
253641113,19:15:00,19:15:00,HUD,6,0,0
253641113,19:45:00,19:45:00,ALB,7,1,0
253627277,17:15:00,17:15:00,NYP,1,0,0
253627277,17:39:00,17:39:00,YNY,2,0,0
253627277,17:58:00,17:58:00,CRT,3,0,0
253627277,18:40:00,18:40:00,POU,4,0,0
253627277,18:55:00,18:55:00,RHI,5,0,0
253627277,19:15:00,19:15:00,HUD,6,0,0
253627277,19:45:00,19:45:00,ALB,7,1,0
253627278,17:15:00,17:15:00,NYP,1,0,0
253627278,17:39:00,17:39:00,YNY,2,0,0
253627278,17:58:00,17:58:00,CRT,3,0,0
253627278,18:40:00,18:40:00,POU,4,0,0
253627278,18:55:00,18:55:00,RHI,5,0,0
253627278,19:15:00,19:15:00,HUD,6,0,0
253627278,19:45:00,19:45:00,ALB,7,1,0
253641114,17:15:00,17:15:00,NYP,1,0,0
253641114,17:39:00,17:39:00,YNY,2,0,0
253641114,17:58:00,17:58:00,CRT,3,0,0
253641114,18:40:00,18:40:00,POU,4,0,0
253641114,18:55:00,18:55:00,RHI,5,0,0
253641114,19:15:00,19:15:00,HUD,6,0,0
253641114,19:45:00,19:45:00,ALB,7,1,0
254641116,10:10:00,10:10:00,ALB,1,0,0
254641116,10:35:00,10:35:00,HUD,2,0,0
254641116,10:56:00,10:56:00,RHI,3,0,0
254641116,11:15:00,11:15:00,POU,4,0,0
254641116,11:55:00,11:55:00,CRT,5,0,0
254641116,12:50:00,12:50:00,NYP,6,1,0
254641117,10:10:00,10:10:00,ALB,1,0,0
254641117,10:35:00,10:35:00,HUD,2,0,0
254641117,10:56:00,10:56:00,RHI,3,0,0
254641117,11:15:00,11:15:00,POU,4,0,0
254641117,11:55:00,11:55:00,CRT,5,0,0
254641117,12:50:00,12:50:00,NYP,6,1,0
254641119,10:10:00,10:10:00,ALB,1,0,0
254641119,10:35:00,10:35:00,HUD,2,0,0
254641119,10:56:00,10:56:00,RHI,3,0,0
254641119,11:15:00,11:15:00,POU,4,0,0
254641119,11:55:00,11:55:00,CRT,5,0,0
254641119,12:50:00,12:50:00,NYP,6,1,0
254641120,10:10:00,10:10:00,ALB,1,0,0
254641120,10:35:00,10:35:00,HUD,2,0,0
254641120,10:56:00,10:56:00,RHI,3,0,0
254641120,11:15:00,11:15:00,POU,4,0,0
254641120,11:55:00,11:55:00,CRT,5,0,0
254641120,12:50:00,12:50:00,NYP,6,1,0
255627279,15:15:00,15:15:00,NYP,1,0,1
255627279,15:39:00,15:39:00,YNY,2,0,0
255627279,15:58:00,15:58:00,CRT,3,0,0
255627279,16:41:00,16:41:00,POU,4,0,0
255627279,16:55:00,16:55:00,RHI,5,0,0
255627279,17:15:00,17:15:00,HUD,6,0,0
255627279,17:45:00,17:45:00,ALB,7,1,0
255627280,15:15:00,15:15:00,NYP,1,0,1
255627280,15:39:00,15:39:00,YNY,2,0,0
255627280,15:58:00,15:58:00,CRT,3,0,0
255627280,16:40:00,16:40:00,POU,4,0,0
255627280,16:55:00,16:55:00,RHI,5,0,0
255627280,17:15:00,17:15:00,HUD,6,0,0
255627280,17:45:00,17:45:00,ALB,7,1,0
255627281,15:15:00,15:15:00,NYP,1,0,1
255627281,15:39:00,15:39:00,YNY,2,0,0
255627281,15:58:00,15:58:00,CRT,3,0,0
255627281,16:40:00,16:40:00,POU,4,0,0
255627281,16:55:00,16:55:00,RHI,5,0,0
255627281,17:15:00,17:15:00,HUD,6,0,0
255627281,17:45:00,17:45:00,ALB,7,1,0
255627283,15:15:00,15:15:00,NYP,1,0,1
255627283,15:39:00,15:39:00,YNY,2,0,0
255627283,15:58:00,15:58:00,CRT,3,0,0
255627283,16:40:00,16:40:00,POU,4,0,0
255627283,16:55:00,16:55:00,RHI,5,0,0
255627283,17:15:00,17:15:00,HUD,6,0,0
255627283,17:45:00,17:45:00,ALB,7,1,0
256641136,14:15:00,14:15:00,ALB,1,0,0
256641136,14:40:00,14:40:00,HUD,2,0,0
256641136,15:00:00,15:00:00,RHI,3,0,0
256641136,15:15:00,15:15:00,POU,4,0,0
256641136,15:55:00,15:55:00,CRT,5,0,0
256641136,16:16:00,16:16:00,YNY,6,0,0
256641136,16:50:00,16:50:00,NYP,7,0,0
256641137,14:15:00,14:15:00,ALB,1,0,0
256641137,14:40:00,14:40:00,HUD,2,0,0
256641137,15:00:00,15:00:00,RHI,3,0,0
256641137,15:15:00,15:15:00,POU,4,0,0
256641137,15:55:00,15:55:00,CRT,5,0,0
256641137,16:16:00,16:16:00,YNY,6,0,0
256641137,16:50:00,16:50:00,NYP,7,0,0
