stop_id,stop_name,stop_lat,stop_lon,stop_url,stop_timezone
MET,Metropark Amtrak,40.568056,-74.329583,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726269544,America/New_York
MHL,Marshall Amtrak,32.551549,-94.366995,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726268031,America/Chicago
MIA,Miami Amtrak,25.849554,-80.257759,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726270917,America/New_York
MID,Middletown Amtrak,40.192569,-76.730943,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726268545,America/New_York
MIN,Mineola Amtrak,32.662049,-95.489100,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726270907,America/Chicago
MJY,Mount Joy Amtrak,40.108960,-76.502641,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726269975,America/New_York
MKA,Milwaukee Mitchell Airport Amtrak,42.940583,-87.924359,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726270107,America/Chicago
MKE,Milwaukee Intermodal Station,43.034518,-87.917104,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726269852,America/Chicago
MNG,Montgomery Amtrak,38.180743,-81.324030,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726269048,America/New_York
MOD,Modesto Amtrak,37.668951,-120.912913,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726270346,America/Los_Angeles
MOT,Minot Amtrak,48.236083,-101.298557,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726269779,America/Chicago
MPK,Moorpark Amtrak,34.284760,-118.878059,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726268541,America/Los_Angeles
MPR,Montpelier-Barre Amtrak,44.255749,-72.606394,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726269358,America/New_York
MRB,Martinsburg Caperton Transportation Center,39.458661,-77.961014,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726267988,America/New_York
MRC,Maricopa Amtrak,33.056284,-112.047137,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726268972,America/Phoenix
MSP,St. Paul-Minneapolis Midway Station,44.947661,-93.085355,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726268754,America/Chicago
MSS,Manassas Amtrak,38.750084,-77.472577,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726268797,America/New_York
MTP,Mount Pleasant Amtrak,40.971179,-91.550772,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726269687,America/Chicago
MTR,Montreal Central Station,45.500169,-73.565767,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726268051,America/New_York
MTZ,Martinez Amtrak,38.018921,-122.138784,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726269071,America/Los_Angeles
MVN,Malvern Amtrak,34.365484,-92.814018,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726268246,America/Chicago
MVW,Mount Vernon Skagit Transportation Center,48.418470,-122.334738,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726269052,America/Los_Angeles
MYS,Mystic Amtrak,41.350934,-71.963093,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726267925,America/New_York
NBK,New Brunswick Amtrak,40.496522,-74.446265,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726268069,America/New_York
NBN,Newbern-Dyersburg Amtrak,36.112711,-89.262264,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726270135,America/Chicago
NBU,New Buffalo Amtrak,41.796656,-86.745782,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1246042119912,America/New_York
NCR,New Carrollton Amtrak,38.948098,-76.871494,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726268258,America/New_York
NDL,Needles Amtrak,34.839964,-114.604635,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726269508,America/Los_Angeles
NEW,Newton Amtrak,38.046976,-97.344886,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726269880,America/Chicago
NFK,Norfolk,36.843509,-76.276195,http://www.amtrak.com/servlet/ContentServer?pagename=am/AM_Snippet_C/IBLegacy&code=NFK,America/New_York
NFL,Niagara Falls Amtrak,43.113548,-79.031865,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726269771,America/New_York
NFS,Niagara Falls Amtrak,43.108736,-79.063291,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726270859,America/New_York
NHV,New Haven Union Station,41.297714,-72.926670,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726269512,America/New_York
NIB,New Iberia Amtrak,30.008415,-91.823809,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726268873,America/Chicago
NLC,New London Union Station,41.354267,-72.093225,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726268099,America/New_York
NLS,Niles Amtrak,41.837412,-86.252372,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726270780,America/New_York
NOL,New Orleans Union Passenger Terminal,29.946085,-90.078291,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726270679,America/Chicago
NOR,Norman Amtrak,35.219963,-97.443013,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726268141,America/Chicago
NPN,Newport News Amtrak,37.022731,-76.451970,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726268829,America/New_York
NPV,Naperville Amtrak,41.779514,-88.145497,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1237405734876,America/Chicago
NRK,Newark Amtrak,39.669686,-75.753513,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726269429,America/New_York
NRO,New Rochelle Amtrak,40.911451,-73.784329,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726269258,America/New_York
NWK,Newark Penn Station,40.734706,-74.164750,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726268003,America/New_York
NYP,New York Penn Station,40.750327,-73.994459,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726269504,America/New_York
OAC,Oakland Coliseum Station,37.752499,-122.198147,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726270071,America/Los_Angeles
OKC,Oklahoma City Amtrak,35.465490,-97.512749,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726268067,America/Chicago
OKE,Okeechobee Amtrak,27.251867,-80.830812,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726270437,America/New_York
OKJ,Oakland Jack London Square Station,37.793866,-122.271667,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726268073,America/Los_Angeles
OKL,Oakville Amtrak,43.455394,-79.682392,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726269536,America/New_York
OLT,San Diego Old Town Transportation Center,32.755266,-117.200073,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726269715,America/Los_Angeles
OLW,Olympia-Lacey Centennial Station,46.991273,-122.794059,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726268893,America/Los_Angeles
OMA,Omaha Amtrak,41.249828,-95.928650,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726269592,America/Chicago
ONA,Ontario Amtrak,34.061672,-117.649569,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726268310,America/Los_Angeles
ORB,Old Orchard Beach Amtrak,43.514326,-70.376225,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726270639,America/New_York
ORC,Oregon City Amtrak,45.366146,-122.595925,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726268153,America/Los_Angeles
ORL,Orlando Amtrak,28.525926,-81.381516,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726268227,America/New_York
OSB,Old Saybrook Amtrak,41.300390,-72.376818,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726269488,America/New_York
OSC,Osceola Amtrak,41.037116,-93.764894,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726268484,America/Chicago
OSD,Oceanside Transportation Center,33.192515,-117.379430,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726267841,America/Los_Angeles
OTM,Ottumwa Amtrak,41.018815,-92.414929,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726268573,America/Chicago
OXN,Oxnard Transportation Center,34.199241,-119.175978,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726269568,America/Los_Angeles
PAK,Palatka Amtrak,29.649734,-81.640471,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726270043,America/New_York
PAO,Paoli Amtrak,40.042754,-75.483760,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726270226,America/New_York
PAR,Parkesburg Amtrak,39.959180,-75.922123,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726268905,America/New_York
PBF,Poplar Bluff Amtrak,36.753995,-90.393341,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726268948,America/Chicago
PCT,Princeton Amtrak,41.385191,-89.466815,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726270839,America/Chicago
PDX,Portland Union Station,45.528724,-122.676806,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726270534,America/Los_Angeles
PGH,Pittsburgh Amtrak,40.443880,-79.992733,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726268496,America/New_York
PHL,Philadelphia 30th Street Station,39.955615,-75.181041,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726270614,America/New_York
PHN,North Philadelphia Amtrak,39.996780,-75.155114,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726269036,America/New_York
PIC,Picayune Amtrak,30.524606,-89.680260,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726270183,America/Chicago
PIT,Pittsfield Amtrak,42.451558,-73.253800,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726267867,America/New_York
PJC,Princeton Junction Amtrak,40.315850,-74.623976,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726268382,America/New_York
PLB,Plattsburgh Amtrak,44.696728,-73.446284,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726267863,America/New_York
PLO,Plano Amtrak,41.662384,-88.538272,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1237405734891,America/Chicago
PNT,Pontiac Amtrak,42.632771,-83.292325,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726270198,America/New_York
POG,Portage Amtrak,43.547079,-89.467627,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726268527,America/Chicago
POH,Port Henry Amtrak,44.042297,-73.458753,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726270921,America/New_York
POI,Carlsbad,33.109248,-117.318743,http://www.amtrak.com/servlet/ContentServer?pagename=am/AM_Snippet_C/IBLegacy&code=POI,America/Los_Angeles
PON,Pontiac Amtrak,40.879652,-88.636601,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726268952,America/Chicago
POR,Portland Transportation Center,43.654097,-70.291258,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726268394,America/New_York
POS,Pomona,34.059224,-117.750621,http://www.amtrak.com/servlet/ContentServer?pagename=am/AM_Snippet_C/IBLegacy&code=POS,America/Los_Angeles
POU,Poughkeepsie Amtrak,41.707056,-73.937490,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726270969,America/New_York
PRB,Paso Robles Intermodal Station,35.622683,-120.687860,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726267825,America/Los_Angeles
PRC,Prince Amtrak,37.856594,-81.060694,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726269640,America/New_York
PRK,Port Kent Amtrak,44.524079,-73.403536,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726268809,America/New_York
PRO,Provo Amtrak,40.225957,-111.664001,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726268729,America/Denver
PSC,Pasco Intermodal Station,46.237012,-119.087729,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726270210,America/Los_Angeles
PSN,Palm Springs Amtrak,33.897491,-116.547913,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726270390,America/Los_Angeles
PTB,Petersburg Amtrak,37.241627,-77.428794,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726270354,America/New_York
PTH,Port Huron Amtrak,42.960419,-82.443805,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726269241,America/New_York
PUR,Purcell Amtrak,35.012033,-97.357416,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726270027,America/Chicago
PVD,Providence Amtrak,41.829490,-71.413478,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726270708,America/New_York
PVL,Pauls Valley Amtrak,34.741735,-97.218460,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726268231,America/Chicago
QAN,Quantico Amtrak,38.521882,-77.293027,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726269485,America/New_York
QCY,Quincy Amtrak,39.957063,-91.368525,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726268689,America/Chicago
RAT,Raton Amtrak,36.901072,-104.437886,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726269394,America/Denver
RDD,Redding Amtrak,40.583595,-122.393370,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726268738,America/Los_Angeles
RDW,Red Wing Amtrak,44.566214,-92.537066,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726270816,America/Chicago
REN,Rensselaer Amtrak,40.943281,-87.155121,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726267953,America/Chicago
RGH,Raleigh Amtrak,35.774923,-78.645894,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726269747,America/New_York
RHI,Rhinecliff-Kingston Amtrak,41.921346,-73.951278,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726268097,America/New_York
RIC,Richmond Transit Station,37.936752,-122.354130,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726270493,America/Los_Angeles
RIV,Riverside Amtrak,33.975670,-117.369988,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726269576,America/Los_Angeles
RKV,Rockville Amtrak,39.084547,-77.145995,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726270254,America/New_York
RLN,Rocklin Amtrak,38.791006,-121.237299,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726270441,America/Los_Angeles
RMT,Rocky Mount Amtrak,35.938001,-77.797855,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726269695,America/New_York
RNO,Reno Amtrak,39.528521,-119.812123,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726269836,America/Los_Angeles
ROC,Rochester Amtrak,43.163411,-77.608057,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726269532,America/New_York
ROM,Rome Amtrak,43.199425,-75.449960,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726268849,America/New_York
ROY,Royal Oak Amtrak,42.488439,-83.147010,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726269209,America/New_York
RPH,Randolph Amtrak,43.922398,-72.665459,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726268139,America/New_York
RSP,Rouses Point Amtrak,44.994870,-73.371093,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726269286,America/New_York
RSV,Roseville Amtrak,38.750016,-121.286286,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726269860,America/Los_Angeles
RTE,Route 128 Amtrak,42.210242,-71.147894,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726269158,America/New_York
RTL,Rantoul Amtrak,40.310905,-88.159126,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726268709,America/Chicago
RUD,Rutland Amtrak,43.605756,-72.981538,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726270286,America/New_York
RUG,Rugby Amtrak,48.369846,-99.997556,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726270800,America/Chicago
RVM,Richmond Main Street Station,37.534209,-77.429512,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726268609,America/New_York
RVR,Richmond Staples Mill Station,37.617693,-77.496943,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726268079,America/New_York
SAB,St. Albans Amtrak,44.812360,-73.086191,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726268427,America/New_York
SAC,Sacramento Amtrak,38.584004,-121.500704,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726267808,America/Los_Angeles
SAL,Salisbury Amtrak,35.667496,-80.466323,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726270895,America/New_York
SAN,San Diego Santa Fe Depot,32.716169,-117.169576,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726268877,America/Los_Angeles
SAO,Saco Amtrak,43.496191,-70.449139,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726270191,America/New_York
SAR,Saratoga Springs Amtrak,43.082810,-73.810027,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726267997,America/New_York
SAS,San Antonio Amtrak,29.419350,-98.478143,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726268215,America/Chicago
SAV,Savannah Amtrak,32.083412,-81.148264,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726269229,America/New_York
SBA,Santa Barbara Amtrak,34.413718,-119.692785,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726270517,America/Los_Angeles
SBG,Sebring Amtrak,27.496632,-81.434202,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726269138,America/New_York
SBY,Shelby Amtrak,48.506748,-111.856649,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726267933,America/Denver
SCA,St. Catharines Amtrak,43.147829,-79.256017,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726270937,America/New_York
SCC,Santa Clara,37.353219,-121.936576,http://www.amtrak.com/servlet/ContentServer?pagename=am/AM_Snippet_C/IBLegacy&code=SCC,America/Los_Angeles
SCD,St. Cloud Amtrak,45.567748,-94.149093,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726270019,America/Chicago
SCH,Schriever Amtrak,29.746678,-90.815246,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726269947,America/Chicago
SDL,Slidell Amtrak,30.278372,-89.782565,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726270394,America/Chicago
SDY,Schenectady Amtrak,42.814606,-73.942887,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726268960,America/New_York
SEA,Seattle King Street Station,47.598445,-122.330161,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726269374,America/Los_Angeles
SED,Sedalia Amtrak,38.711604,-93.228706,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726270933,America/Chicago
SFA,Sanford Auto Train Station,28.808544,-81.291274,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726270501,America/New_York
