node_id,name,x_coord,y_coord,node_type,ctrl_type,zone_id,geometry,control_type,control_type_name,cycle_length_in_second,signal_offset_in_second,,
44795,,-110.997368,32.198479,,,0,"POINT (-110.997368 32.198479)",1,,0,0,,
44797,,-110.996361,32.199715,,,0,"POINT (-110.996361 32.199715)",1,,0,0,,
44798,,-111.011742,32.203175,,,0,"POINT (-111.011742 32.203175)",5,,60,0,,
44801,,-110.989555,32.206066,,,0,"POINT (-110.989555 32.206066)",5,,60,0,,
44803,,-110.994911,32.229137,,,0,"POINT (-110.994911 32.229137)",1,,0,0,,
44805,,-111.007591,32.225079,,,0,"POINT (-111.007591 32.225079)",1,,0,0,,
44806,,-111.016083,32.225204,,,0,"POINT (-111.016083 32.225204)",1,,0,0,,
44807,,-111.001419,32.235649,,,0,"POINT (-111.001419 32.235649)",5,,60,0,,
44808,,-111.002594,32.233067,,,0,"POINT (-111.002594 32.233067)",1,,0,0,,
44809,,-110.998955,32.228828,,,0,"POINT (-110.998955 32.228828)",5,,60,0,,
44810,,-110.989563,32.229649,,,0,"POINT (-110.989563 32.229649)",5,,60,0,,
44811,,-110.989021,32.224926,,,0,"POINT (-110.989021 32.224926)",1,,0,0,,
44812,,-111.005562,32.226372,,,0,"POINT (-111.005562 32.226372)",1,,0,0,,
44813,,-110.998436,32.225960,,,0,"POINT (-110.998436 32.225960)",5,,60,0,,
44814,,-111.014923,32.224972,,,0,"POINT (-111.014923 32.224972)",0,,0,0,,
44815,,-111.016075,32.224739,,,0,"POINT (-111.016075 32.224739)",0,,0,0,,
44816,,-111.007675,32.235241,,,0,"POINT (-111.007675 32.235241)",1,,0,0,,
44818,,-110.993813,32.219761,,,0,"POINT (-110.993813 32.219761)",0,,0,0,,
44819,,-110.988441,32.220058,,,0,"POINT (-110.988441 32.220058)",5,,60,0,,
44820,,-110.992302,32.219707,,,0,"POINT (-110.992302 32.219707)",5,,60,0,,
44821,,-110.995956,32.224308,,,0,"POINT (-110.995956 32.224308)",5,,60,0,,
44822,,-110.992874,32.224590,,,0,"POINT (-110.992874 32.224590)",1,,0,0,,
44825,,-110.991005,32.219822,,,0,"POINT (-110.991005 32.219822)",1,,0,0,,
44828,,-110.994080,32.235714,,,0,"POINT (-110.994080 32.235714)",1,,0,0,,
44829,,-110.989906,32.232613,,,0,"POINT (-110.989906 32.232613)",1,,0,0,,
44830,,-110.990257,32.235603,,,0,"POINT (-110.990257 32.235603)",1,,0,0,,
44833,,-110.968452,32.203156,,,0,"POINT (-110.968452 32.203156)",1,,0,0,,
44835,,-110.971458,32.192413,,,0,"POINT (-110.971458 32.192413)",1,,0,0,,
44836,,-110.968399,32.196014,,,0,"POINT (-110.968399 32.196014)",1,,0,0,,
44838,,-110.959160,32.192406,,,0,"POINT (-110.959160 32.192406)",1,,0,0,,
44840,,-110.968346,32.189388,,,0,"POINT (-110.968346 32.189388)",1,,0,0,,
44842,,-110.981644,32.189182,,,0,"POINT (-110.981644 32.189182)",0,,0,0,,
44843,,-110.977348,32.195183,,,0,"POINT (-110.977348 32.195183)",0,,0,0,,
44844,,-110.978760,32.199287,,,0,"POINT (-110.978760 32.199287)",0,,0,0,,
44845,,-110.977409,32.196129,,,0,"POINT (-110.977409 32.196129)",0,,0,0,,
44846,,-110.978958,32.199276,,,0,"POINT (-110.978958 32.199276)",0,,0,0,,
44847,,-110.974541,32.192429,,,0,"POINT (-110.974541 32.192429)",5,,60,0,,
44848,,-110.974564,32.196007,,,0,"POINT (-110.974564 32.196007)",1,,0,0,,
44849,,-110.965401,32.196564,,,0,"POINT (-110.965401 32.196564)",1,,0,0,,
44850,,-110.965302,32.192436,,,0,"POINT (-110.965302 32.192436)",5,,60,0,,
44851,,-110.971550,32.199551,,,0,"POINT (-110.971550 32.199551)",1,,0,0,,
44852,,-110.968430,32.199554,,,0,"POINT (-110.968430 32.199554)",5,,60,0,,
44853,,-110.968369,32.192432,,,0,"POINT (-110.968369 32.192432)",5,,60,0,,
44854,,-110.956123,32.195988,,,0,"POINT (-110.956123 32.195988)",1,,0,0,,
44855,,-110.968323,32.187702,,,0,"POINT (-110.968323 32.187702)",5,,60,0,,
44856,,-110.971153,32.187992,,,0,"POINT (-110.971153 32.187992)",0,,0,0,,
44857,,-110.977547,32.190388,,,0,"POINT (-110.977547 32.190388)",0,,0,0,,
44858,,-110.977013,32.195282,,,0,"POINT (-110.977013 32.195282)",0,,0,0,,
44859,,-110.971535,32.206802,,,0,"POINT (-110.971535 32.206802)",1,,0,0,,
44860,,-110.968475,32.206844,,,0,"POINT (-110.968475 32.206844)",5,,60,0,,
44861,,-110.978935,32.196796,,,0,"POINT (-110.978935 32.196796)",0,,0,0,,
44862,,-110.977592,32.191807,,,0,"POINT (-110.977592 32.191807)",0,,0,0,,
44863,,-110.973534,32.188923,,,0,"POINT (-110.973534 32.188923)",0,,0,0,,
44865,,-110.963760,32.192425,,,0,"POINT (-110.963760 32.192425)",1,,0,0,,
44866,,-110.972633,32.188366,,,0,"POINT (-110.972633 32.188366)",0,,0,0,,
44867,,-110.966362,32.186543,,,0,"POINT (-110.966362 32.186543)",0,,0,0,,
44868,,-110.972702,32.185066,,,0,"POINT (-110.972702 32.185066)",1,,0,0,,
44869,,-110.968315,32.185059,,,0,"POINT (-110.968315 32.185059)",1,,0,0,,
44870,,-110.979156,32.199268,,,0,"POINT (-110.979156 32.199268)",0,,0,0,,
44871,,-110.979401,32.199280,,,0,"POINT (-110.979401 32.199280)",0,,0,0,,
44872,,-110.968864,32.186596,,,0,"POINT (-110.968864 32.186596)",0,,0,0,,
44873,,-110.968323,32.186588,,,0,"POINT (-110.968323 32.186588)",5,,60,0,,
44874,,-110.979424,32.195286,,,0,"POINT (-110.979424 32.195286)",0,,0,0,,
44875,,-110.973557,32.188908,,,0,"POINT (-110.973557 32.188908)",0,,0,0,,
44876,,-110.977577,32.183338,,,0,"POINT (-110.977577 32.183338)",0,,0,0,,
44877,,-110.977112,32.184650,,,0,"POINT (-110.977112 32.184650)",0,,0,0,,
44878,,-110.977554,32.184433,,,0,"POINT (-110.977554 32.184433)",0,,0,0,,
44879,,-110.977570,32.185078,,,0,"POINT (-110.977570 32.185078)",1,,0,0,,
44880,,-110.976509,32.185078,,,0,"POINT (-110.976509 32.185078)",5,,60,0,,
44881,,-110.974510,32.191189,,,0,"POINT (-110.974510 32.191189)",1,,0,0,,
44882,,-110.969383,32.186615,,,0,"POINT (-110.969383 32.186615)",0,,0,0,,
44885,,-110.974648,32.203125,,,0,"POINT (-110.974648 32.203125)",1,,0,0,,
44886,,-110.977058,32.199497,,,0,"POINT (-110.977058 32.199497)",1,,0,0,,
44887,,-110.974602,32.199516,,,0,"POINT (-110.974602 32.199516)",5,,60,0,,
44888,,-110.978477,32.199524,,,0,"POINT (-110.978477 32.199524)",5,,60,0,,
44889,,-110.979019,32.205647,,,0,"POINT (-110.979019 32.205647)",0,,0,0,,
44890,,-110.980072,32.203197,,,0,"POINT (-110.980072 32.203197)",1,,0,0,,
44891,,-110.979752,32.199528,,,0,"POINT (-110.979752 32.199528)",5,,60,0,,
44892,,-110.974663,32.206779,,,0,"POINT (-110.974663 32.206779)",5,,60,0,,
44893,,-110.977089,32.206764,,,0,"POINT (-110.977089 32.206764)",1,,0,0,,
44894,,-110.977028,32.195793,,,0,"POINT (-110.977028 32.195793)",0,,0,0,,
44895,,-110.977821,32.198006,,,0,"POINT (-110.977821 32.198006)",0,,0,0,,
44896,,-110.979691,32.199028,,,0,"POINT (-110.979691 32.199028)",0,,0,0,,
44897,,-110.977264,32.196796,,,0,"POINT (-110.977264 32.196796)",0,,0,0,,
44898,,-110.977173,32.195805,,,0,"POINT (-110.977173 32.195805)",0,,0,0,,
44899,,-110.978989,32.206753,,,0,"POINT (-110.978989 32.206753)",5,,60,0,,
44900,,-110.980072,32.206341,,,0,"POINT (-110.980072 32.206341)",0,,0,0,,
44901,,-110.979958,32.209663,,,0,"POINT (-110.979958 32.209663)",0,,0,0,,
44902,,-110.964180,32.185719,,,0,"POINT (-110.964180 32.185719)",0,,0,0,,
44903,,-110.956223,32.185047,,,0,"POINT (-110.956223 32.185047)",5,,60,0,,
44904,,-110.956337,32.189308,,,0,"POINT (-110.956337 32.189308)",1,,0,0,,
44905,,-110.961784,32.185814,,,0,"POINT (-110.961784 32.185814)",0,,0,0,,
44906,,-110.964111,32.186340,,,0,"POINT (-110.964111 32.186340)",0,,0,0,,
44907,,-110.965240,32.186626,,,0,"POINT (-110.965240 32.186626)",0,,0,0,,
44908,,-110.964096,32.185802,,,0,"POINT (-110.964096 32.185802)",0,,0,0,,
44909,,-110.962593,32.185299,,,0,"POINT (-110.962593 32.185299)",0,,0,0,,
44910,,-110.960495,32.184769,,,0,"POINT (-110.960495 32.184769)",0,,0,0,,
44911,,-110.960258,32.185299,,,0,"POINT (-110.960258 32.185299)",0,,0,0,,
44912,,-110.960739,32.185463,,,0,"POINT (-110.960739 32.185463)",0,,0,0,,
44913,,-110.963501,32.185612,,,0,"POINT (-110.963501 32.185612)",0,,0,0,,
44914,,-110.965340,32.189293,,,0,"POINT (-110.965340 32.189293)",1,,0,0,,
44915,,-110.968346,32.188747,,,0,"POINT (-110.968346 32.188747)",0,,0,0,,
44916,,-110.965332,32.188759,,,0,"POINT (-110.965332 32.188759)",0,,0,0,,
44918,,-110.956238,32.182411,,,0,"POINT (-110.956238 32.182411)",0,,0,0,,
44919,,-110.956261,32.181725,,,0,"POINT (-110.956261 32.181725)",5,,60,0,,
44920,,-110.955528,32.182911,,,0,"POINT (-110.955528 32.182911)",0,,0,0,,
44921,,-110.955917,32.183788,,,0,"POINT (-110.955917 32.183788)",0,,0,0,,
44922,,-110.958359,32.184307,,,0,"POINT (-110.958359 32.184307)",0,,0,0,,
44924,,-110.956192,32.183159,,,0,"POINT (-110.956192 32.183159)",0,,0,0,,
44925,,-110.955688,32.185047,,,0,"POINT (-110.955688 32.185047)",0,,0,0,,
44928,,-110.963814,32.199581,,,0,"POINT (-110.963814 32.199581)",1,,0,0,,
44930,,-110.958565,32.199615,,,0,"POINT (-110.958565 32.199615)",1,,0,0,,
44931,,-110.965378,32.199585,,,0,"POINT (-110.965378 32.199585)",5,,60,0,,
44932,,-110.965363,32.203197,,,0,"POINT (-110.965363 32.203197)",1,,0,0,,
44933,,-110.956146,32.199627,,,0,"POINT (-110.956146 32.199627)",5,,60,0,,
44934,,-110.956161,32.203217,,,0,"POINT (-110.956161 32.203217)",1,,0,0,,
44935,,-110.963943,32.206837,,,0,"POINT (-110.963943 32.206837)",1,,0,0,,
44936,,-110.958542,32.206867,,,0,"POINT (-110.958542 32.206867)",1,,0,0,,
44937,,-110.965408,32.206829,,,0,"POINT (-110.965408 32.206829)",5,,60,0,,
44941,,-110.968590,32.221569,,,0,"POINT (-110.968590 32.221569)",1,,0,0,,
44943,,-110.969734,32.225204,,,0,"POINT (-110.969734 32.225204)",1,,0,0,,
44945,,-110.973267,32.227673,,,0,"POINT (-110.973267 32.227673)",1,,0,0,,
44946,,-110.967102,32.227726,,,0,"POINT (-110.967102 32.227726)",1,,0,0,,
44948,,-110.968559,32.217236,,,0,"POINT (-110.968559 32.217236)",1,,0,0,,
44950,,-110.979546,32.228264,,,0,"POINT (-110.979546 32.228264)",1,,0,0,,
44952,,-110.974663,32.227291,,,0,"POINT (-110.974663 32.227291)",4,,0,0,,
44954,,-110.962524,32.227753,,,0,"POINT (-110.962524 32.227753)",1,,0,0,,
44956,,-110.968697,32.233589,,,0,"POINT (-110.968697 32.233589)",1,,0,0,,
44957,,-110.970200,32.231621,,,0,"POINT (-110.970200 32.231621)",1,,0,0,,
44958,,-110.968681,32.231640,,,0,"POINT (-110.968681 32.231640)",5,,60,0,,
44959,,-110.968636,32.226414,,,0,"POINT (-110.968636 32.226414)",1,,0,0,,
44960,,-110.968643,32.227707,,,0,"POINT (-110.968643 32.227707)",5,,60,0,,
44961,,-110.968735,32.239513,,,0,"POINT (-110.968735 32.239513)",5,,60,0,,
44962,,-110.959457,32.227764,,,0,"POINT (-110.959457 32.227764)",5,,60,0,,
44963,,-110.959442,32.224949,,,0,"POINT (-110.959442 32.224949)",1,,0,0,,
44964,,-110.978111,32.227615,,,0,"POINT (-110.978111 32.227615)",5,,60,0,,
44965,,-110.977501,32.225292,,,0,"POINT (-110.977501 32.225292)",5,,60,0,,
44966,,-110.965576,32.227737,,,0,"POINT (-110.965576 32.227737)",5,,60,0,,
44967,,-110.965561,32.226212,,,0,"POINT (-110.965561 32.226212)",1,,0,0,,
44968,,-110.968620,32.224361,,,0,"POINT (-110.968620 32.224361)",5,,60,0,,
44969,,-110.969963,32.224358,,,0,"POINT (-110.969963 32.224358)",1,,0,0,,
44970,,-110.971725,32.226398,,,0,"POINT (-110.971725 32.226398)",5,,60,0,,
44971,,-110.971725,32.227711,,,0,"POINT (-110.971725 32.227711)",5,,60,0,,
44972,,-110.969940,32.223141,,,0,"POINT (-110.969940 32.223141)",1,,0,0,,
44973,,-110.968613,32.223415,,,0,"POINT (-110.968613 32.223415)",0,,0,0,,
44974,,-110.969727,32.221123,,,0,"POINT (-110.969727 32.221123)",1,,0,0,,
44975,,-110.968590,32.221188,,,0,"POINT (-110.968590 32.221188)",0,,0,0,,
44976,,-110.968597,32.222019,,,0,"POINT (-110.968597 32.222019)",0,,0,0,,
44977,,-110.969788,32.221939,,,0,"POINT (-110.969788 32.221939)",1,,0,0,,
44978,,-110.979706,32.221413,,,0,"POINT (-110.979706 32.221413)",0,,0,0,,
44979,,-110.981857,32.229355,,,0,"POINT (-110.981857 32.229355)",5,,60,0,,
44980,,-110.981110,32.225468,,,0,"POINT (-110.981110 32.225468)",0,,0,0,,
44981,,-110.981552,32.225586,,,0,"POINT (-110.981552 32.225586)",1,,0,0,,
44982,,-110.981277,32.225433,,,0,"POINT (-110.981277 32.225433)",0,,0,0,,
44983,,-110.970055,32.215256,,,0,"POINT (-110.970055 32.215256)",1,,0,0,,
44984,,-110.970238,32.235905,,,0,"POINT (-110.970238 32.235905)",1,,0,0,,
44985,,-110.968712,32.235909,,,0,"POINT (-110.968712 32.235909)",5,,60,0,,
44986,,-110.970192,32.227707,,,0,"POINT (-110.970192 32.227707)",0,,0,0,,
44987,,-110.974777,32.227680,,,0,"POINT (-110.974777 32.227680)",5,,60,0,,
44989,,-110.975037,32.221439,,,0,"POINT (-110.975037 32.221439)",1,,0,0,,
44991,,-110.976349,32.218685,,,0,"POINT (-110.976349 32.218685)",1,,0,0,,
44992,,-110.978081,32.221127,,,0,"POINT (-110.978081 32.221127)",1,,0,0,,
44993,,-110.976051,32.221375,,,0,"POINT (-110.976051 32.221375)",5,,60,0,,
44994,,-110.971115,32.221012,,,0,"POINT (-110.971115 32.221012)",5,,60,0,,
44995,,-110.970757,32.219082,,,0,"POINT (-110.970757 32.219082)",1,,0,0,,
44996,,-110.972366,32.218807,,,0,"POINT (-110.972366 32.218807)",1,,0,0,,
44997,,-110.972397,32.221050,,,0,"POINT (-110.972397 32.221050)",5,,60,0,,
44998,,-110.977753,32.217487,,,0,"POINT (-110.977753 32.217487)",5,,60,0,,
44999,,-110.976387,32.216759,,,0,"POINT (-110.976387 32.216759)",1,,0,0,,
45000,,-110.978989,32.217052,,,0,"POINT (-110.978989 32.217052)",5,,60,0,,
45001,,-110.979408,32.220020,,,0,"POINT (-110.979408 32.220020)",0,,0,0,,
45002,,-110.979622,32.217098,,,0,"POINT (-110.979622 32.217098)",0,,0,0,,
45003,,-110.980484,32.220329,,,0,"POINT (-110.980484 32.220329)",0,,0,0,,
45004,,-110.979950,32.217518,,,0,"POINT (-110.979950 32.217518)",0,,0,0,,
45005,,-110.980118,32.216793,,,0,"POINT (-110.980118 32.216793)",0,,0,0,,
45006,,-110.976173,32.225597,,,0,"POINT (-110.976173 32.225597)",1,,0,0,,
45007,,-110.977089,32.223930,,,0,"POINT (-110.977089 32.223930)",1,,0,0,,
45008,,-110.976517,32.222515,,,0,"POINT (-110.976517 32.222515)",1,,0,0,,
45010,,-110.979782,32.215527,,,0,"POINT (-110.979782 32.215527)",0,,0,0,,
45011,,-110.979393,32.219036,,,0,"POINT (-110.979393 32.219036)",0,,0,0,,
45012,,-110.979408,32.218601,,,0,"POINT (-110.979408 32.218601)",0,,0,0,,
45013,,-110.980568,32.220814,,,0,"POINT (-110.980568 32.220814)",5,,60,0,,
45014,,-110.980598,32.223980,,,0,"POINT (-110.980598 32.223980)",0,,0,0,,
45015,,-110.981079,32.224270,,,0,"POINT (-110.981079 32.224270)",1,,0,0,,
45016,,-110.980728,32.221661,,,0,"POINT (-110.980728 32.221661)",0,,0,0,,
45017,,-110.980888,32.223103,,,0,"POINT (-110.980888 32.223103)",0,,0,0,,
45020,,-110.979599,32.220936,,,0,"POINT (-110.979599 32.220936)",5,,60,0,,
45021,,-110.980843,32.222675,,,0,"POINT (-110.980843 32.222675)",0,,0,0,,
45023,,-110.972168,32.217056,,,0,"POINT (-110.972168 32.217056)",1,,0,0,,
45024,,-110.974297,32.214600,,,0,"POINT (-110.974297 32.214600)",1,,0,0,,
45026,,-110.974380,32.216816,,,0,"POINT (-110.974380 32.216816)",1,,0,0,,
45028,,-110.970444,32.217197,,,0,"POINT (-110.970444 32.217197)",1,,0,0,,
45031,,-110.973679,32.223560,,,0,"POINT (-110.973679 32.223560)",1,,0,0,,
45033,,-110.973206,32.226345,,,0,"POINT (-110.973206 32.226345)",1,,0,0,,
45034,,-110.973511,32.226254,,,0,"POINT (-110.973511 32.226254)",1,,0,0,,
45035,,-110.972878,32.223862,,,0,"POINT (-110.972878 32.223862)",5,,60,0,,
45036,,-110.972557,32.222660,,,0,"POINT (-110.972557 32.222660)",1,,0,0,,
45037,,-110.971634,32.224312,,,0,"POINT (-110.971634 32.224312)",0,,0,0,,
45038,,-110.971375,32.222843,,,0,"POINT (-110.971375 32.222843)",0,,0,0,,
45039,,-110.972359,32.221779,,,0,"POINT (-110.972359 32.221779)",5,,60,0,,
45040,,-110.976280,32.221931,,,0,"POINT (-110.976280 32.221931)",1,,0,0,,
45042,,-110.971909,32.220963,,,0,"POINT (-110.971909 32.220963)",1,,0,0,,
45043,,-110.971237,32.221867,,,0,"POINT (-110.971237 32.221867)",0,,0,0,,
45045,,-110.972450,32.222202,,,0,"POINT (-110.972450 32.222202)",1,,0,0,,
45046,,-110.971802,32.221806,,,0,"POINT (-110.971802 32.221806)",1,,0,0,,
45049,,-110.971710,32.225193,,,0,"POINT (-110.971710 32.225193)",1,,0,0,,
45050,,-110.972237,32.224091,,,0,"POINT (-110.972237 32.224091)",1,,0,0,,
45053,,-110.974854,32.235947,,,0,"POINT (-110.974854 32.235947)",1,,0,0,,
45054,,-110.977921,32.234169,,,0,"POINT (-110.977921 32.234169)",1,,0,0,,
45056,,-110.982376,32.235809,,,0,"POINT (-110.982376 32.235809)",1,,0,0,,
45057,,-110.979347,32.235867,,,0,"POINT (-110.979347 32.235867)",1,,0,0,,
45059,,-110.977959,32.237713,,,0,"POINT (-110.977959 32.237713)",1,,0,0,,
45060,,-110.975586,32.227676,,,0,"POINT (-110.975586 32.227676)",1,,0,0,,
45061,,-110.977905,32.231583,,,0,"POINT (-110.977905 32.231583)",5,,60,0,,
45062,,-110.974838,32.231609,,,0,"POINT (-110.974838 32.231609)",1,,0,0,,
45063,,-110.977837,32.239525,,,0,"POINT (-110.977837 32.239525)",5,,60,0,,
45064,,-110.977936,32.235855,,,0,"POINT (-110.977936 32.235855)",5,,60,0,,
45065,,-110.983170,32.234268,,,0,"POINT (-110.983170 32.234268)",0,,0,0,,
45066,,-110.983513,32.235767,,,0,"POINT (-110.983513 32.235767)",5,,60,0,,
45067,,-110.984406,32.235317,,,0,"POINT (-110.984406 32.235317)",0,,0,0,,
45068,,-110.971786,32.235912,,,0,"POINT (-110.971786 32.235912)",5,,60,0,,
45069,,-110.971779,32.234165,,,0,"POINT (-110.971779 32.234165)",1,,0,0,,
45070,,-110.977959,32.229862,,,0,"POINT (-110.977959 32.229862)",1,,0,0,,
45071,,-110.980927,32.229008,,,0,"POINT (-110.980927 32.229008)",1,,0,0,,
45072,,-110.983292,32.232548,,,0,"POINT (-110.983292 32.232548)",0,,0,0,,
45073,,-110.982979,32.233173,,,0,"POINT (-110.982979 32.233173)",0,,0,0,,
45074,,-110.982895,32.232723,,,0,"POINT (-110.982895 32.232723)",0,,0,0,,
45076,,-110.984985,32.237938,,,0,"POINT (-110.984985 32.237938)",0,,0,0,,
45077,,-110.971764,32.231625,,,0,"POINT (-110.971764 32.231625)",5,,60,0,,
45078,,-110.971809,32.237774,,,0,"POINT (-110.971809 32.237774)",1,,0,0,,
45079,,-110.965515,32.221210,,,0,"POINT (-110.965515 32.221210)",0,,0,0,,
45080,,-110.965492,32.218613,,,0,"POINT (-110.965492 32.218613)",1,,0,0,,
45082,,-110.967056,32.221199,,,0,"POINT (-110.967056 32.221199)",5,,60,0,,
45083,,-110.956955,32.216480,,,0,"POINT (-110.956955 32.216480)",0,,0,0,,
45084,,-110.962051,32.220749,,,0,"POINT (-110.962051 32.220749)",5,,60,0,,
45085,,-110.959435,32.221378,,,0,"POINT (-110.959435 32.221378)",5,,60,0,,
45086,,-110.955254,32.215195,,,0,"POINT (-110.955254 32.215195)",0,,0,0,,
45087,,-110.965485,32.216660,,,0,"POINT (-110.965485 32.216660)",1,,0,0,,
45088,,-110.965469,32.214710,,,0,"POINT (-110.965469 32.214710)",0,,0,0,,
45092,,-110.968163,32.223511,,,0,"POINT (-110.968163 32.223511)",1,,0,0,,
45094,,-110.967072,32.223003,,,0,"POINT (-110.967072 32.223003)",1,,0,0,,
45095,,-110.964272,32.220787,,,0,"POINT (-110.964272 32.220787)",0,,0,0,,
45096,,-110.965500,32.221680,,,0,"POINT (-110.965500 32.221680)",0,,0,0,,
45097,,-110.966179,32.222221,,,0,"POINT (-110.966179 32.222221)",5,,60,0,,
45098,,-110.965546,32.223934,,,0,"POINT (-110.965546 32.223934)",1,,0,0,,
45099,,-110.967789,32.223591,,,0,"POINT (-110.967789 32.223591)",5,,60,0,,
45100,,-110.966278,32.221188,,,0,"POINT (-110.966278 32.221188)",1,,0,0,,
45101,,-110.966240,32.222103,,,0,"POINT (-110.966240 32.222103)",1,,0,0,,
45102,,-110.967064,32.222088,,,0,"POINT (-110.967064 32.222088)",5,,60,0,,
45103,,-110.967834,32.222061,,,0,"POINT (-110.967834 32.222061)",1,,0,0,,
45105,,-110.967064,32.221615,,,0,"POINT (-110.967064 32.221615)",1,,0,0,,
45107,,-110.962982,32.220329,,,0,"POINT (-110.962982 32.220329)",0,,0,0,,
45108,,-110.956352,32.214634,,,0,"POINT (-110.956352 32.214634)",1,,0,0,,
45110,,-110.962578,32.235939,,,0,"POINT (-110.962578 32.235939)",1,,0,0,,
45111,,-110.959465,32.233845,,,0,"POINT (-110.959465 32.233845)",1,,0,0,,
45113,,-110.959503,32.237858,,,0,"POINT (-110.959503 32.237858)",1,,0,0,,
45115,,-110.958153,32.236023,,,0,"POINT (-110.958153 32.236023)",1,,0,0,,
45116,,-110.965630,32.233677,,,0,"POINT (-110.965630 32.233677)",1,,0,0,,
45117,,-110.965645,32.235912,,,0,"POINT (-110.965645 32.235912)",1,,0,0,,
45118,,-110.959480,32.236019,,,0,"POINT (-110.959480 32.236019)",5,,60,0,,
45119,,-110.959473,32.231686,,,0,"POINT (-110.959473 32.231686)",5,,60,0,,
45120,,-110.962563,32.231663,,,0,"POINT (-110.962563 32.231663)",1,,0,0,,
45121,,-110.956764,32.234989,,,0,"POINT (-110.956764 32.234989)",0,,0,0,,
45122,,-110.965607,32.231663,,,0,"POINT (-110.965607 32.231663)",5,,60,0,,
45123,,-110.968735,32.238350,,,0,"POINT (-110.968735 32.238350)",1,,0,0,,
45125,,-110.958107,32.231693,,,0,"POINT (-110.958107 32.231693)",1,,0,0,,
45126,,-110.956734,32.230057,,,0,"POINT (-110.956734 32.230057)",1,,0,0,,
45127,,-110.959457,32.229744,,,0,"POINT (-110.959457 32.229744)",1,,0,0,,
45128,,-110.957909,32.227764,,,0,"POINT (-110.957909 32.227764)",1,,0,0,,
45130,,-110.917664,32.170544,,,0,"POINT (-110.917664 32.170544)",1,,0,0,,
45132,,-110.917603,32.155750,,,0,"POINT (-110.917603 32.155750)",1,,0,0,,
45134,,-110.917694,32.150887,,,0,"POINT (-110.917694 32.150887)",1,,0,0,,
45136,,-110.939171,32.148705,,,0,"POINT (-110.939171 32.148705)",1,,0,0,,
45138,,-110.922050,32.148842,,,0,"POINT (-110.922050 32.148842)",1,,0,0,,
45139,,-110.917755,32.145214,,,0,"POINT (-110.917755 32.145214)",1,,0,0,,
45141,,-110.913551,32.148884,,,0,"POINT (-110.913551 32.148884)",1,,0,0,,
45143,,-110.917702,32.137856,,,0,"POINT (-110.917702 32.137856)",1,,0,0,,
45144,,-110.926018,32.119640,,,0,"POINT (-110.926018 32.119640)",1,,0,0,,
45145,,-110.917770,32.148853,,,0,"POINT (-110.917770 32.148853)",5,,60,0,,
45146,,-110.926262,32.148811,,,0,"POINT (-110.926262 32.148811)",5,,60,0,,
45147,,-110.926224,32.145138,,,0,"POINT (-110.926224 32.145138)",1,,0,0,,
45148,,-110.934967,32.148746,,,0,"POINT (-110.934967 32.148746)",5,,60,0,,
45149,,-110.934738,32.141357,,,0,"POINT (-110.934738 32.141357)",5,,60,0,,
45150,,-110.921738,32.134148,,,0,"POINT (-110.921738 32.134148)",1,,0,0,,
45151,,-110.917671,32.134201,,,0,"POINT (-110.917671 32.134201)",5,,60,0,,
45152,,-110.943451,32.148678,,,0,"POINT (-110.943451 32.148678)",5,,60,0,,
45153,,-110.943451,32.144997,,,0,"POINT (-110.943451 32.144997)",0,,0,0,,
45154,,-110.922081,32.163177,,,0,"POINT (-110.922081 32.163177)",1,,0,0,,
45155,,-110.917587,32.163162,,,0,"POINT (-110.917587 32.163162)",5,,60,0,,
45156,,-110.901199,32.141663,,,0,"POINT (-110.901199 32.141663)",1,,0,0,,
45157,,-110.909248,32.146801,,,0,"POINT (-110.909248 32.146801)",5,,60,0,,
45158,,-110.909264,32.145267,,,0,"POINT (-110.909264 32.145267)",1,,0,0,,
45159,,-110.921417,32.154411,,,0,"POINT (-110.921417 32.154411)",1,,0,0,,
45160,,-110.917633,32.152046,,,0,"POINT (-110.917633 32.152046)",5,,60,0,,
45161,,-110.917427,32.162251,,,0,"POINT (-110.917427 32.162251)",0,,0,0,,
45162,,-110.921432,32.164505,,,0,"POINT (-110.921432 32.164505)",0,,0,0,,
45163,,-110.902405,32.153419,,,0,"POINT (-110.902405 32.153419)",0,,0,0,,
45164,,-110.904266,32.154850,,,0,"POINT (-110.904266 32.154850)",0,,0,0,,
45166,,-110.896461,32.145596,,,0,"POINT (-110.896461 32.145596)",1,,0,0,,
45167,,-110.896408,32.142117,,,0,"POINT (-110.896408 32.142117)",1,,0,0,,
45168,,-110.924110,32.165627,,,0,"POINT (-110.924110 32.165627)",0,,0,0,,
45169,,-110.919624,32.163109,,,0,"POINT (-110.919624 32.163109)",0,,0,0,,
45170,,-110.919632,32.163597,,,0,"POINT (-110.919632 32.163597)",0,,0,0,,
45172,,-110.934669,32.137737,,,0,"POINT (-110.934669 32.137737)",1,,0,0,,
45174,,-110.934616,32.130493,,,0,"POINT (-110.934616 32.130493)",1,,0,0,,
45176,,-110.930313,32.134125,,,0,"POINT (-110.930313 32.134125)",1,,0,0,,
45178,,-110.934624,32.123207,,,0,"POINT (-110.934624 32.123207)",1,,0,0,,
45179,,-110.926056,32.128712,,,0,"POINT (-110.926056 32.128712)",1,,0,0,,
45180,,-110.926102,32.134125,,,0,"POINT (-110.926102 32.134125)",5,,60,0,,
