link_id,name,from_node_id,to_node_id,facility_type,link_type,dir_flag,cell_type,length,lanes,free_speed,capacity,geometry,ref_volume,link_type_name,dir,VDF_alpha,VDF_beta,VDF_peak_load_factor
33521,INA RD,45824,45825,,6,1,-1,0.37,2,47,1800,"LINESTRING (-111.046906 32.337544, -111.053200 32.337582)",,Major arterial,1,0.15,4,
33521,INA RD,45825,45824,,6,1,-1,0.37,2,47,1800,"LINESTRING (-111.053200 32.337574, -111.046906 32.337536)",,Major arterial,1,0.15,4,
33522,ORANGE GROVE RD,45826,45827,,6,1,-1,0.29,3,47,1800,"LINESTRING (-111.045891 32.323326, -111.050880 32.323067)",1723,Major arterial,1,0.15,4,3600
33522,ORANGE GROVE RD,45827,45826,,6,1,-1,0.29,3,47,1800,"LINESTRING (-111.050880 32.323059, -111.045891 32.323318)",1350,Major arterial,1,0.15,4,3600
33523,CORTARO FARMS RD,45828,45829,,6,1,-1,0.39,1,43,1700,"LINESTRING (-111.046898 32.359039, -111.053581 32.359020)",,Major arterial,1,0.15,4,
33523,CORTARO FARMS RD,45829,45828,,6,1,-1,0.39,1,43,1700,"LINESTRING (-111.053581 32.359012, -111.046898 32.359031)",,Major arterial,1,0.15,4,
33524,I-10 WB FRONTAGE RD,45830,45827,,3,1,-1,0.17,2,47,1650,"LINESTRING (-111.049278 32.320930, -111.050880 32.323063)",,Collector,1,0.15,4,
33525,I-10 WB,45831,45832,,1,1,-1,0.9,3,71,2050,"LINESTRING (-111.047073 32.316952, -111.055679 32.327778)",,Freeway,1,0.15,4,
33526,I-10 WB,45833,45834,,1,1,-1,0.97,3,71,2100,"LINESTRING (-111.060539 32.332302, -111.071625 32.342686)",,Freeway,1,0.15,4,
33527,I-10 WB FRONTAGE RD,45835,45703,,3,1,-1,0.44,2,47,1700,"LINESTRING (-111.067963 32.339668, -111.073051 32.344425)",58,Collector,1,0.15,4,3400
33528,MAGEE RD,45836,45837,,6,1,-1,0.5,1,39,1700,"LINESTRING (-111.046883 32.351765, -111.055443 32.351769)",,Major arterial,1,0.15,4,
33528,MAGEE RD,45837,45836,,6,1,-1,0.5,1,39,1700,"LINESTRING (-111.055443 32.351761, -111.046883 32.351757)",,Major arterial,1,0.15,4,
33529,,1056,45839,,5,1,-1,0.43,9,15,1111,"LINESTRING (-111.025242 32.341516, -111.022793 32.347334)",,Zonal connector,1,0.15,4,
33529,,45839,1056,,5,1,-1,0.43,9,15,1111,"LINESTRING (-111.022801 32.347338, -111.025250 32.341520)",,Zonal connector,1,0.15,4,
33530,MONA LISA RD,45641,45840,,3,1,-1,0.36,1,35,1600,"LINESTRING (-111.020497 32.347168, -111.020489 32.341984)",,Collector,1,0.15,4,
33530,MONA LISA RD,45840,45641,,3,1,-1,0.36,1,35,1600,"LINESTRING (-111.020481 32.341984, -111.020489 32.347168)",,Collector,1,0.15,4,
33531,CAMINO DE OESTE,45841,45842,,6,1,-1,0.27,1,39,1700,"LINESTRING (-111.063068 32.340904, -111.063045 32.344872)",,Major arterial,1,0.15,4,
33531,CAMINO DE OESTE,45842,45841,,6,1,-1,0.27,1,39,1700,"LINESTRING (-111.063053 32.344872, -111.063076 32.340904)",,Major arterial,1,0.15,4,
36680,ANKLAM RD,47800,44813,,3,1,-1,0.06,1,39,1550,"LINESTRING (-110.999368 32.226124, -110.998437 32.225956)",,Collector,1,0.15,4,
36680,ANKLAM RD,44813,47800,,3,1,-1,0.0661,1,39,1550,"LINESTRING (-110.998435 32.225964, -110.999366 32.226132)",,Collector,1,0.15,4,
33533,THORNYDALE RD,45844,45818,,6,1,-1,0.25,2,43,1800,"LINESTRING (-111.046902 32.344685, -111.046902 32.341049)",,Major arterial,1,0.15,4,
33533,THORNYDALE RD,45818,45844,,6,1,-1,0.25,2,43,1800,"LINESTRING (-111.046894 32.341049, -111.046894 32.344685)",,Major arterial,1,0.15,4,
33534,MASSINGALE RD,45842,45844,,3,1,-1,0.95,1,35,1600,"LINESTRING (-111.063049 32.344868, -111.046898 32.344681)",,Collector,1,0.15,4,
33534,MASSINGALE RD,45844,45842,,3,1,-1,0.95,1,35,1600,"LINESTRING (-111.046898 32.344689, -111.063049 32.344876)",,Collector,1,0.15,4,
33535,,1035,45846,,5,1,-1,0.5,9,15,1111,"LINESTRING (-111.055290 32.366619, -111.046829 32.366379)",,Zonal connector,1,0.15,4,
33535,,45846,1035,,5,1,-1,0.5,9,15,1111,"LINESTRING (-111.046829 32.366387, -111.055290 32.366627)",,Zonal connector,1,0.15,4,
33536,,1035,45640,,5,1,-1,0.68,9,15,1111,"LINESTRING (-111.055287 32.366620, -111.046903 32.373551)",,Zonal connector,1,0.15,4,
33536,,45640,1035,,5,1,-1,0.68,9,15,1111,"LINESTRING (-111.046909 32.373557, -111.055293 32.366626)",,Zonal connector,1,0.15,4,
33537,I-10 EB,45847,45848,,1,1,-1,0.81,3,71,2050,"LINESTRING (-111.055962 32.327641, -111.048141 32.317982)",,Freeway,1,0.15,4,
33538,I-10 WB ON RAMP INA RD,45849,45834,,8,1,-1,0.13,1,39,1200,"LINESTRING (-111.070114 32.341389, -111.071625 32.342686)",,Ramp,1,0.15,4,
33539,,746,45701,,5,1,-1,0.27,9,15,1111,"LINESTRING (-111.067764 32.325684, -111.072342 32.325207)",,Zonal connector,1,0.15,4,
33539,,45701,746,,5,1,-1,0.27,9,15,1111,"LINESTRING (-111.072342 32.325199, -111.067764 32.325676)",,Zonal connector,1,0.15,4,
33540,,744,45852,,5,1,-1,0.63,9,15,1111,"LINESTRING (-111.069467 32.333278, -111.059297 32.330437)",,Zonal connector,1,0.15,4,
33540,,45852,744,,5,1,-1,0.63,9,15,1111,"LINESTRING (-111.059295 32.330445, -111.069465 32.333286)",,Zonal connector,1,0.15,4,
33541,SILVERBELL RD,45701,45853,,6,1,-1,0.27,1,48,1750,"LINESTRING (-111.072341 32.325207, -111.076514 32.326775)",,Major arterial,1,0.15,4,
33541,SILVERBELL RD,45853,45701,,6,1,-1,0.27,1,48,1750,"LINESTRING (-111.076516 32.326767, -111.072343 32.325199)",,Major arterial,1,0.15,4,
33542,INA RD,45854,45855,,6,1,-1,0.09,2,47,1800,"LINESTRING (-111.067284 32.337581, -111.065750 32.337601)",,Major arterial,1,0.15,4,
33542,INA RD,45855,45854,,6,1,-1,0.09,2,47,1800,"LINESTRING (-111.065750 32.337609, -111.067284 32.337589)",,Major arterial,1,0.15,4,
33543,I-10 EB FRONTAGE RD,45854,45856,,3,1,-1,0.03,2,47,1700,"LINESTRING (-111.067284 32.337585, -111.066971 32.337284)",,Collector,1,0.15,4,
33544,I-10 WB FRONTAGE RD,45855,45835,,3,1,-1,0.19,2,47,1700,"LINESTRING (-111.065750 32.337605, -111.067963 32.339668)",,Collector,1,0.15,4,
33545,I-10 WB FRONTAGE RD,45857,45858,,3,1,-1,1.07,2,47,1650,"LINESTRING (-111.051712 32.324097, -111.063789 32.335766)",61,Collector,1,0.15,4,3300
33546,I-10 WB ON RAMP ORANGE GROVE RD,45857,45859,,7,1,-1,0.21,1,39,1200,"LINESTRING (-111.051712 32.324097, -111.054092 32.326408)",273,Ramp,1,0.15,4,2400
33547,I-10 EB OFF RAMP ORANGE GROVE RD,45847,45860,,7,1,-1,0.17,1,39,1200,"LINESTRING (-111.055962 32.327641, -111.054237 32.325581)",,Ramp,1,0.15,4,
33548,I-10 EB,45713,45861,,1,1,-1,0.82,3,71,2100,"LINESTRING (-111.070900 32.341549, -111.061508 32.332806)",,Freeway,1,0.15,4,
33549,I-10 EB FRONTAGE RD,45852,45862,,3,1,-1,0.57,2,47,1650,"LINESTRING (-111.059296 32.330441, -111.053192 32.324009)",163,Collector,1,0.15,4,3300
33550,,756,45701,,5,1,-1,0.48,9,15,1111,"LINESTRING (-111.077130 32.319623, -111.072339 32.325200)",,Zonal connector,1,0.15,4,
33550,,45701,756,,5,1,-1,0.48,9,15,1111,"LINESTRING (-111.072345 32.325206, -111.077136 32.319629)",,Zonal connector,1,0.15,4,
33551,,744,45696,,5,1,-1,0.35,9,15,1111,"LINESTRING (-111.069463 32.333284, -111.072614 32.337584)",,Zonal connector,1,0.15,4,
33551,,45696,744,,5,1,-1,0.35,9,15,1111,"LINESTRING (-111.072620 32.337580, -111.069469 32.333280)",,Zonal connector,1,0.15,4,
33552,SILVERBELL RD,45682,45853,,6,1,-1,0.37,1,48,1750,"LINESTRING (-111.081134 32.330487, -111.076518 32.326768)",,Major arterial,1,0.15,4,
33552,SILVERBELL RD,45853,45682,,6,1,-1,0.37,1,48,1750,"LINESTRING (-111.076512 32.326774, -111.081128 32.330493)",,Major arterial,1,0.15,4,
33553,INA RD,45696,45854,,6,1,-1,0.31,1,47,1700,"LINESTRING (-111.072617 32.337578, -111.067284 32.337581)",825,Major arterial,1,0.15,4,3400
33553,INA RD,45854,45696,,6,1,-1,0.31,1,47,1700,"LINESTRING (-111.067284 32.337589, -111.072617 32.337586)",332,Major arterial,1,0.15,4,3400
33554,I-10 EB FRONTAGE RD,45711,45854,,3,1,-1,0.06,2,47,1700,"LINESTRING (-111.068016 32.338284, -111.067284 32.337585)",,Collector,1,0.15,4,
33555,I-10 WB ON RAMP INA RD,45835,45849,,7,1,-1,0.17,1,39,1200,"LINESTRING (-111.067963 32.339668, -111.070114 32.341389)",253,Ramp,1,0.15,4,2400
33556,I-10 EB OFF RAMP INA RD,45713,45863,,7,1,-1,0.19,1,39,1200,"LINESTRING (-111.070900 32.341549, -111.068939 32.339329)",327,Ramp,1,0.15,4,2400
33557,I-10 EB OFF RAMP INA RD,45864,45711,,7,1,-1,0.06,1,39,1200,"LINESTRING (-111.068642 32.338989, -111.068016 32.338284)",,Ramp,1,0.15,4,
33558,I-10 EB OFF RAMP INA RD,45863,45864,,8,1,-1,0.03,1,39,1200,"LINESTRING (-111.068939 32.339329, -111.068642 32.338989)",,Ramp,1,0.15,4,
33559,,622,45866,,5,1,-1,0.24,9,15,1111,"LINESTRING (-111.056496 32.322876, -111.052353 32.322883)",,Zonal connector,1,0.15,4,
33559,,45866,622,,5,1,-1,0.24,9,15,1111,"LINESTRING (-111.052353 32.322891, -111.056496 32.322884)",,Zonal connector,1,0.15,4,
33560,I-10 WB FRONTAGE RD,45827,45857,,3,1,-1,0.09,2,47,1650,"LINESTRING (-111.050880 32.323063, -111.051712 32.324097)",,Collector,1,0.15,4,
33561,I-10 EB FRONTAGE RD,45862,45866,,3,1,-1,0.09,2,47,1650,"LINESTRING (-111.053192 32.324009, -111.052353 32.322887)",,Collector,1,0.15,4,
33562,I-10 EB OFF RAMP ORANGE GROVE RD,45867,45862,,7,1,-1,0.08,1,39,1200,"LINESTRING (-111.053886 32.325077, -111.053192 32.324009)",486,Ramp,1,0.15,4,2400
33563,I-10 EB OFF RAMP ORANGE GROVE RD,45860,45867,,8,1,-1,0.04,1,39,1200,"LINESTRING (-111.054237 32.325581, -111.053886 32.325077)",,Ramp,1,0.15,4,
33564,I-10 EB FRONTAGE RD,45866,45821,,3,1,-1,0.06,2,47,1650,"LINESTRING (-111.052353 32.322887, -111.051796 32.322178)",,Collector,1,0.15,4,
33565,ORANGE GROVE RD,45866,45827,,6,1,-1,0.09,3,47,1750,"LINESTRING (-111.052353 32.322883, -111.050880 32.323059)",,Major arterial,1,0.15,4,
33565,ORANGE GROVE RD,45827,45866,,6,1,-1,0.09,3,47,1750,"LINESTRING (-111.050880 32.323067, -111.052353 32.322891)",,Major arterial,1,0.15,4,
33566,,731,45841,,5,1,-1,0.45,9,15,1111,"LINESTRING (-111.055458 32.340954, -111.063072 32.340908)",,Zonal connector,1,0.15,4,
33566,,45841,731,,5,1,-1,0.45,9,15,1111,"LINESTRING (-111.063072 32.340900, -111.055458 32.340946)",,Zonal connector,1,0.15,4,
33567,INA RD,45868,45869,,6,1,-1,0.33,2,47,1800,"LINESTRING (-111.063095 32.337597, -111.057510 32.337581)",854,Major arterial,1,0.15,4,3600
33567,INA RD,45869,45868,,6,1,-1,0.33,2,47,1800,"LINESTRING (-111.057510 32.337589, -111.063095 32.337605)",910,Major arterial,1,0.15,4,3600
33568,I-10 WB OFF RAMP INA RD,45833,45870,,7,1,-1,0.15,1,39,1200,"LINESTRING (-111.060539 32.332302, -111.062065 32.333973)",,Ramp,1,0.15,4,
33569,I-10 WB,45832,45833,,1,1,-1,0.42,3,71,2050,"LINESTRING (-111.055679 32.327778, -111.060539 32.332302)",,Freeway,1,0.15,4,
33570,I-10 EB FRONTAGE RD,45856,45852,,3,1,-1,0.65,2,47,1700,"LINESTRING (-111.066971 32.337284, -111.059296 32.330441)",240,Collector,1,0.15,4,3400
33571,I-10 EB,45861,45847,,1,1,-1,0.48,3,71,2050,"LINESTRING (-111.061508 32.332806, -111.055962 32.327641)",,Freeway,1,0.15,4,
33572,I-10 EB ON RAMP INA RD,45871,45861,,8,1,-1,0.21,1,39,1200,"LINESTRING (-111.064079 32.334972, -111.061508 32.332806)",,Ramp,1,0.15,4,
33573,CAMINO DE OESTE,45868,45841,,6,1,-1,0.23,1,39,1700,"LINESTRING (-111.063091 32.337601, -111.063068 32.340904)",77,Major arterial,1,0.15,4,3400
33573,CAMINO DE OESTE,45841,45868,,6,1,-1,0.23,1,39,1700,"LINESTRING (-111.063076 32.340904, -111.063099 32.337601)",176,Major arterial,1,0.15,4,3400
33574,I-10 WB OFF RAMP INA RD,45872,45858,,7,1,-1,0.14,1,39,1200,"LINESTRING (-111.062309 32.334232, -111.063789 32.335766)",,Ramp,1,0.15,4,
33575,INA RD,45868,45855,,6,1,-1,0.16,2,47,1800,"LINESTRING (-111.063095 32.337605, -111.065750 32.337609)",,Major arterial,1,0.15,4,
33575,INA RD,45855,45868,,6,1,-1,0.16,2,47,1800,"LINESTRING (-111.065750 32.337601, -111.063095 32.337597)",,Major arterial,1,0.15,4,
33576,I-10 WB FRONTAGE RD,45858,45855,,3,1,-1,0.17,2,47,1700,"LINESTRING (-111.063789 32.335766, -111.065750 32.337605)",,Collector,1,0.15,4,
33577,I-10 EB ON RAMP INA RD,45856,45871,,7,1,-1,0.23,1,39,1200,"LINESTRING (-111.066971 32.337284, -111.064079 32.334972)",1299,Ramp,1,0.15,4,2400
33578,I-10 WB OFF RAMP INA RD,45870,45872,,8,1,-1,0.02,1,39,1200,"LINESTRING (-111.062065 32.333973, -111.062309 32.334232)",,Ramp,1,0.15,4,
33579,I-10 WB ON RAMP ORANGE GROVE RD,45859,45832,,8,1,-1,0.13,1,39,1200,"LINESTRING (-111.054092 32.326408, -111.055679 32.327778)",,Ramp,1,0.15,4,
33580,,731,45873,,5,1,-1,0.23,9,15,1111,"LINESTRING (-111.055462 32.340950, -111.055462 32.337570)",,Zonal connector,1,0.15,4,
33580,,45873,731,,5,1,-1,0.23,9,15,1111,"LINESTRING (-111.055454 32.337570, -111.055454 32.340950)",,Zonal connector,1,0.15,4,
33581,INA RD,45825,45873,,6,1,-1,0.13,2,47,1800,"LINESTRING (-111.053200 32.337582, -111.055458 32.337574)",,Major arterial,1,0.15,4,
33581,INA RD,45873,45825,,6,1,-1,0.13,2,47,1800,"LINESTRING (-111.055458 32.337566, -111.053200 32.337574)",,Major arterial,1,0.15,4,
33582,,736,45869,,5,1,-1,0.14,9,15,1111,"LINESTRING (-111.057361 32.335537, -111.057506 32.337585)",,Zonal connector,1,0.15,4,
33582,,45869,736,,5,1,-1,0.14,9,15,1111,"LINESTRING (-111.057514 32.337585, -111.057369 32.335537)",,Zonal connector,1,0.15,4,
33583,INA RD,45873,45869,,6,1,-1,0.12,2,47,1800,"LINESTRING (-111.055458 32.337574, -111.057510 32.337589)",,Major arterial,1,0.15,4,
33583,INA RD,45869,45873,,6,1,-1,0.12,2,47,1800,"LINESTRING (-111.057510 32.337581, -111.055458 32.337566)",,Major arterial,1,0.15,4,
33584,,736,45873,,5,1,-1,0.18,9,15,1111,"LINESTRING (-111.057362 32.335534, -111.055455 32.337567)",,Zonal connector,1,0.15,4,
33584,,45873,736,,5,1,-1,0.18,9,15,1111,"LINESTRING (-111.055461 32.337573, -111.057368 32.335540)",,Zonal connector,1,0.15,4,
33585,,1036,45876,,5,1,-1,0.25,9,15,1111,"LINESTRING (-111.055439 32.355316, -111.055446 32.359001)",,Zonal connector,1,0.15,4,
33585,,45876,1036,,5,1,-1,0.25,9,15,1111,"LINESTRING (-111.055454 32.359001, -111.055447 32.355316)",,Zonal connector,1,0.15,4,
33586,,747,45698,,5,1,-1,1.09,9,15,1111,"LINESTRING (-111.069592 32.348487, -111.083180 32.359347)",,Zonal connector,1,0.15,4,
33586,,45698,747,,5,1,-1,1.09,9,15,1111,"LINESTRING (-111.083186 32.359341, -111.069598 32.348481)",,Zonal connector,1,0.15,4,
33587,,737,45633,,5,1,-1,0.33,9,15,1111,"LINESTRING (-111.066998 32.364848, -111.071011 32.368274)",,Zonal connector,1,0.15,4,
33587,,45633,737,,5,1,-1,0.33,9,15,1111,"LINESTRING (-111.071017 32.368268, -111.067004 32.364842)",,Zonal connector,1,0.15,4,
33588,,737,45879,,5,1,-1,0.38,9,15,1111,"LINESTRING (-111.067005 32.364845, -111.067517 32.359314)",,Zonal connector,1,0.15,4,
33588,,45879,737,,5,1,-1,0.38,9,15,1111,"LINESTRING (-111.067509 32.359314, -111.066997 32.364845)",,Zonal connector,1,0.15,4,
33589,PIMA FARMS RD,45880,45881,,6,1,-1,0.38,1,39,1700,"LINESTRING (-111.069603 32.352070, -111.063110 32.352081)",,Major arterial,1,0.15,4,
33589,PIMA FARMS RD,45881,45880,,6,1,-1,0.38,1,39,1700,"LINESTRING (-111.063110 32.352089, -111.069603 32.352078)",,Major arterial,1,0.15,4,
33591,CORTARO FARMS RD,45882,45879,,6,1,-1,0.25,1,43,1700,"LINESTRING (-111.063240 32.359123, -111.067513 32.359318)",,Major arterial,1,0.15,4,
33591,CORTARO FARMS RD,45879,45882,,6,1,-1,0.25,1,43,1700,"LINESTRING (-111.067513 32.359310, -111.063240 32.359115)",,Major arterial,1,0.15,4,
33592,MASSINGALE RD,45703,45842,,3,1,-1,0.59,1,35,1600,"LINESTRING (-111.073051 32.344421, -111.063049 32.344868)",,Collector,1,0.15,4,
33592,MASSINGALE RD,45842,45703,,3,1,-1,0.59,1,35,1600,"LINESTRING (-111.063049 32.344876, -111.073051 32.344429)",,Collector,1,0.15,4,
33593,,747,45884,,5,1,-1,0.76,9,15,1111,"LINESTRING (-111.069591 32.348485, -111.071659 32.359330)",,Zonal connector,1,0.15,4,
33593,,45884,747,,5,1,-1,0.76,9,15,1111,"LINESTRING (-111.071667 32.359328, -111.069599 32.348483)",,Zonal connector,1,0.15,4,
33594,I-10 WB,45834,45699,,1,1,-1,0.97,3,71,2100,"LINESTRING (-111.071625 32.342686, -111.083183 32.352718)",,Freeway,1,0.15,4,
33595,,747,45880,,5,1,-1,0.25,9,15,1111,"LINESTRING (-111.069591 32.348484, -111.069599 32.352074)",,Zonal connector,1,0.15,4,
33595,,45880,747,,5,1,-1,0.25,9,15,1111,"LINESTRING (-111.069607 32.352074, -111.069599 32.348484)",,Zonal connector,1,0.15,4,
33596,,747,45703,,5,1,-1,0.35,9,15,1111,"LINESTRING (-111.069598 32.348487, -111.073054 32.344428)",,Zonal connector,1,0.15,4,
33596,,45703,747,,5,1,-1,0.35,9,15,1111,"LINESTRING (-111.073048 32.344422, -111.069592 32.348481)",,Zonal connector,1,0.15,4,
33597,,740,45659,,5,1,-1,0.3,9,15,1111,"LINESTRING (-111.075119 32.370529, -111.080246 32.370236)",,Zonal connector,1,0.15,4,
33597,,45659,740,,5,1,-1,0.3,9,15,1111,"LINESTRING (-111.080246 32.370228, -111.075119 32.370521)",,Zonal connector,1,0.15,4,
33598,CAMINO DE OESTE,45633,45884,,6,1,-1,0.63,1,39,1700,"LINESTRING (-111.071018 32.368271, -111.071667 32.359329)",,Major arterial,1,0.15,4,
33598,CAMINO DE OESTE,45884,45633,,6,1,-1,0.63,1,39,1700,"LINESTRING (-111.071659 32.359329, -111.071010 32.368271)",,Major arterial,1,0.15,4,
33599,CORTARO FARMS RD,45884,45886,,6,1,-1,0.51,2,43,1800,"LINESTRING (-111.071663 32.359333, -111.080307 32.359348)",,Major arterial,1,0.15,4,
33599,CORTARO FARMS RD,45886,45884,,6,1,-1,0.51,2,43,1800,"LINESTRING (-111.080307 32.359340, -111.071663 32.359325)",,Major arterial,1,0.15,4,
33600,HARTMAN LN,45886,45659,,6,1,-1,0.75,1,39,1700,"LINESTRING (-111.080303 32.359344, -111.080242 32.370232)",,Major arterial,1,0.15,4,
33600,HARTMAN LN,45659,45886,,6,1,-1,0.75,1,39,1700,"LINESTRING (-111.080250 32.370232, -111.080311 32.359344)",,Major arterial,1,0.15,4,
33601,CORTARO FARMS RD,45886,45698,,6,1,-1,0.17,2,43,1800,"LINESTRING (-111.080307 32.359348, -111.083183 32.359348)",,Major arterial,1,0.15,4,
33601,CORTARO FARMS RD,45698,45886,,6,1,-1,0.17,2,43,1800,"LINESTRING (-111.083183 32.359340, -111.080307 32.359340)",,Major arterial,1,0.15,4,
33602,CORTARO FARMS RD,45879,45884,,6,1,-1,0.24,2,43,1800,"LINESTRING (-111.067513 32.359318, -111.071663 32.359333)",,Major arterial,1,0.15,4,
33602,CORTARO FARMS RD,45884,45879,,6,1,-1,0.24,2,43,1800,"LINESTRING (-111.071663 32.359325, -111.067513 32.359310)",,Major arterial,1,0.15,4,
33603,,740,45633,,5,1,-1,0.29,9,15,1111,"LINESTRING (-111.075121 32.370521, -111.071016 32.368267)",,Zonal connector,1,0.15,4,
33603,,45633,740,,5,1,-1,0.29,9,15,1111,"LINESTRING (-111.071012 32.368275, -111.075117 32.370529)",,Zonal connector,1,0.15,4,
33604,,1036,45883,,5,1,-1,0.45,9,15,1111,"LINESTRING (-111.055443 32.355320, -111.063148 32.355602)",,Zonal connector,1,0.15,4,
33604,,45883,1036,,5,1,-1,0.45,9,15,1111,"LINESTRING (-111.063148 32.355594, -111.055443 32.355312)",,Zonal connector,1,0.15,4,
36660,MAGEE RD,45881,45837,,6,1,-1,0.45,1,39,1700,"LINESTRING (-111.063110 32.352081, -111.055443 32.351761)",,Major arterial,1,0.15,4,
36660,MAGEE RD,45837,45881,,6,1,-1,0.45,1,39,1700,"LINESTRING (-111.055443 32.351769, -111.063110 32.352089)",,Major arterial,1,0.15,4,
33606,,1037,45887,,5,1,-1,0.46,9,15,1111,"LINESTRING (-111.055520 32.348335, -111.063058 32.346249)",,Zonal connector,1,0.15,4,
33606,,45887,1037,,5,1,-1,0.46,9,15,1111,"LINESTRING (-111.063056 32.346241, -111.055518 32.348327)",,Zonal connector,1,0.15,4,
33607,CAMINO DE OESTE,45881,45887,,6,1,-1,0.4,1,39,1700,"LINESTRING (-111.063114 32.352085, -111.063061 32.346245)",,Major arterial,1,0.15,4,
33607,CAMINO DE OESTE,45887,45881,,6,1,-1,0.4,1,39,1700,"LINESTRING (-111.063053 32.346245, -111.063106 32.352085)",,Major arterial,1,0.15,4,
33608,,1037,45837,,5,1,-1,0.24,9,15,1111,"LINESTRING (-111.055515 32.348331, -111.055439 32.351765)",,Zonal connector,1,0.15,4,
33608,,45837,1037,,5,1,-1,0.24,9,15,1111,"LINESTRING (-111.055447 32.351765, -111.055523 32.348331)",,Zonal connector,1,0.15,4,
33609,CAMINO DE OESTE,45842,45887,,6,1,-1,0.09,1,39,1700,"LINESTRING (-111.063045 32.344872, -111.063053 32.346245)",,Major arterial,1,0.15,4,
33609,CAMINO DE OESTE,45887,45842,,6,1,-1,0.09,1,39,1700,"LINESTRING (-111.063061 32.346245, -111.063053 32.344872)",,Major arterial,1,0.15,4,
33610,CAMINO DE OESTE,45881,45883,,3,1,-1,0.24,1,39,1600,"LINESTRING (-111.063106 32.352085, -111.063144 32.355598)",,Collector,1,0.15,4,
33610,CAMINO DE OESTE,45883,45881,,3,1,-1,0.24,1,39,1600,"LINESTRING (-111.063152 32.355598, -111.063114 32.352085)",,Collector,1,0.15,4,
33611,,1036,45837,,5,1,-1,0.24,9,15,1111,"LINESTRING (-111.055447 32.355316, -111.055447 32.351765)",,Zonal connector,1,0.15,4,
33611,,45837,1036,,5,1,-1,0.24,9,15,1111,"LINESTRING (-111.055439 32.351765, -111.055439 32.355316)",,Zonal connector,1,0.15,4,
33612,,1035,45829,,5,1,-1,0.53,9,15,1111,"LINESTRING (-111.055294 32.366622, -111.053585 32.359015)",,Zonal connector,1,0.15,4,
33612,,45829,1035,,5,1,-1,0.53,9,15,1111,"LINESTRING (-111.053577 32.359017, -111.055286 32.366624)",,Zonal connector,1,0.15,4,
33613,CORTARO FARMS RD,45876,45882,,6,1,-1,0.46,1,43,1700,"LINESTRING (-111.055450 32.359005, -111.063240 32.359123)",,Major arterial,1,0.15,4,
33613,CORTARO FARMS RD,45882,45876,,6,1,-1,0.46,1,43,1700,"LINESTRING (-111.063240 32.359115, -111.055450 32.358997)",,Major arterial,1,0.15,4,
33614,CORTARO FARMS RD,45829,45876,,6,1,-1,0.11,1,43,1700,"LINESTRING (-111.053581 32.359020, -111.055450 32.359005)",,Major arterial,1,0.15,4,
33614,CORTARO FARMS RD,45876,45829,,6,1,-1,0.11,1,43,1700,"LINESTRING (-111.055450 32.358997, -111.053581 32.359012)",,Major arterial,1,0.15,4,
33615,,1052,45637,,5,1,-1,0.65,9,15,1111,"LINESTRING (-111.020703 32.332657, -111.020603 32.323174)",,Zonal connector,1,0.15,4,
33615,,45637,1052,,5,1,-1,0.65,9,15,1111,"LINESTRING (-111.020595 32.323174, -111.020695 32.332657)",,Zonal connector,1,0.15,4,
33616,,1051,45889,,5,1,-1,0.47,9,15,1111,"LINESTRING (-111.032803 32.329948, -111.032681 32.323181)",,Zonal connector,1,0.15,4,
33616,,45889,1051,,5,1,-1,0.47,9,15,1111,"LINESTRING (-111.032673 32.323181, -111.032795 32.329948)",,Zonal connector,1,0.15,4,
33617,INA RD,45890,45891,,6,1,-1,0.16,2,47,1800,"LINESTRING (-111.032814 32.337418, -111.035599 32.337437)",,Major arterial,1,0.15,4,
33617,INA RD,45891,45890,,6,1,-1,0.16,2,47,1800,"LINESTRING (-111.035599 32.337429, -111.032814 32.337410)",,Major arterial,1,0.15,4,
33618,SHANNON RD,45892,45893,,6,1,-1,0.47,1,47,1700,"LINESTRING (-111.028927 32.323132, -111.028896 32.329918)",,Major arterial,1,0.15,4,
33618,SHANNON RD,45893,45892,,6,1,-1,0.47,1,47,1700,"LINESTRING (-111.028904 32.329918, -111.028935 32.323132)",,Major arterial,1,0.15,4,
33619,RIVER RD,45894,45702,,6,1,-1,0.37,2,47,1800,"LINESTRING (-111.035333 32.311096, -111.029206 32.310081)",,Major arterial,1,0.15,4,
33619,RIVER RD,45702,45894,,6,1,-1,0.37,2,47,1800,"LINESTRING (-111.029204 32.310089, -111.035331 32.311104)",,Major arterial,1,0.15,4,
33620,THORNYDALE RD,45895,45826,,6,1,-1,0.22,2,47,1800,"LINESTRING (-111.046047 32.326447, -111.045895 32.323322)",,Major arterial,1,0.15,4,
33620,THORNYDALE RD,45826,45895,,6,1,-1,0.22,2,47,1800,"LINESTRING (-111.045887 32.323322, -111.046039 32.326447)",,Major arterial,1,0.15,4,
33621,,1051,45896,,5,1,-1,0.28,9,15,1111,"LINESTRING (-111.032799 32.329952, -111.037567 32.329914)",,Zonal connector,1,0.15,4,
33621,,45896,1051,,5,1,-1,0.28,9,15,1111,"LINESTRING (-111.037567 32.329906, -111.032799 32.329944)",,Zonal connector,1,0.15,4,
33622,CAMINO DE LA TIERRA,45897,45896,,6,1,-1,0.46,1,39,1700,"LINESTRING (-111.037350 32.323223, -111.037563 32.329910)",,Major arterial,1,0.15,4,
