link_seq_id,link_id,link_type,from_node_id,to_node_id,geometry,distance_km,distance_mile,fftt,meso_link_id,tmc,tmc_corridor_name,tmc_corridor_id,tmc_road_order,tmc_road_sequence,subarea_id,lanes_s0,lanes_s1,link_type_s0,link_type_s1,penalty_s0,penalty_s1,Vam_25nb_auto,Vam_25nb_info,Vam_2040_auto,Vam_2040_info,VAB_am_25nb_auto,VAB_am_25nb_info,VAB_am_2040_auto,VAB_am_2040_info,VBA_am_25nb_auto,VBA_am_25nb_info,VBA_am_2040_auto,VBA_am_2040_info,block,MEUVABam25nbauto,capABam25nbauto,PENABam25nbauto,DOCABam25nbauto,TTABam_25nb_auto,MEUVABam25nbinfo,capABam25nbinfo,PENABam25nbinfo,DOCABam25nbinfo,TTABam_25nb_info,MEUVABam2040auto,capABam2040auto,PENABam2040auto,DOCABam2040auto,TTABam_2040_auto,MEUVABam2040info,capABam2040info,PENABam2040info,DOCABam2040info,TTABam_2040_info,MEUVBAam25nbauto,capBAam25nbauto,PENBAam25nbauto,DOCBAam25nbauto,TTBAam_25nb_auto,MEUVBAam25nbinfo,capBAam25nbinfo,PENBAam25nbinfo,DOCBAam25nbinfo,TTBAam_25nb_info,MEUVBAam2040auto,capBAam2040auto,PENBAam2040auto,DOCBAam2040auto,TTBAam_2040_auto,MEUVBAam2040info,capBAam2040info,PENBAam2040info,DOCBAam2040info,TTBAam_2040_info,
31,31,motorway,31,32,"LINESTRING (-112.1615280 33.6543680, -112.1364880 33.6545410)",2.321790,1.443002,4.643580,-1,,network_wide,-1,0,-1,1,2.0,2.0,motorway,motorway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,3600.0,0.0,0.000,4.644,0.0,4000.0,0.0,0.000,4.644,0.0,3600.0,-1456816083547664115333400476785272000684476368293100444571045580859570544264831110688000580944034235439327939516888695896823154136090794400940032.0,0.000,4.644,0.0,4000.0,-1456816083547664115333400476785272000684476368293100444571045580859570544264831110688000580944034235439327939516888695896823154136090794400940032.0,0.000,4.644,,,,,,,,,,,,,,,,,
32,32,motorway,32,33,"LINESTRING (-112.1364880 33.6545410, -112.1150400 33.6546770)",1.988710,1.235991,3.977420,-1,,network_wide,-1,0,-1,1,2.0,2.0,motorway,motorway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,1800.0,0.0,0.000,3.977,0.0,4000.0,0.0,0.000,3.977,0.0,1800.0,-1456816083547664115333400476785272000684476368293100444571045580859570544264831110688000580944034235439327939516888695896823154136090794400940032.0,0.000,3.977,0.0,4000.0,-1456816083547664115333400476785272000684476368293100444571045580859570544264831110688000580944034235439327939516888695896823154136090794400940032.0,0.000,3.977,,,,,,,,,,,,,,,,,
33,33,residential,34,2,"LINESTRING (-112.0633880 33.6550440, -112.0298670 33.6552750)",3.108150,1.931728,9.324450,-1,,network_wide,-1,0,-1,1,2.0,2.0,residential,residential,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,3600.0,0.0,0.000,9.324,0.0,4000.0,0.0,0.000,9.324,0.0,3600.0,-1456816083547664115333400476785272000684476368293100444571045580859570544264831110688000580944034235439327939516888695896823154136090794400940032.0,0.000,9.324,0.0,4000.0,-1456816083547664115333400476785272000684476368293100444571045580859570544264831110688000580944034235439327939516888695896823154136090794400940032.0,0.000,9.324,,,,,,,,,,,,,,,,,
34,34,motorway,33,35,"LINESTRING (-112.1150400 33.6546770, -112.0886300 33.6548700)",2.448820,1.521952,4.897640,-1,,network_wide,-1,0,-1,1,2.0,2.0,motorway,motorway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,1800.0,0.0,0.000,4.898,0.0,4000.0,0.0,0.000,4.898,0.0,1800.0,0.0,0.000,4.898,0.0,4000.0,0.0,0.000,4.898,,,,,,,,,,,,,,,,,
35,35,trunk,35,34,"LINESTRING (-112.0886300 33.6548700, -112.0633880 33.6550440)",2.340500,1.454630,14.043000,-1,,network_wide,-1,0,-1,1,2.0,2.0,trunk,trunk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,1800.0,0.0,0.000,14.043,0.0,4000.0,0.0,0.000,14.043,0.0,1800.0,-1456816083547664115333400476785272000684476368293100444571045580859570544264831110688000580944034235439327939516888695896823154136090794400940032.0,0.000,14.043,0.0,4000.0,-1456816083547664115333400476785272000684476368293100444571045580859570544264831110688000580944034235439327939516888695896823154136090794400940032.0,0.000,14.043,,,,,,,,,,,,,,,,,
36,36,motorway,36,31,"LINESTRING (-112.1688870 33.6606500, -112.1615350 33.6543710)",0.974320,0.605544,1.948640,-1,,network_wide,-1,0,-1,1,3.0,3.0,motorway,motorway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,3000.0,0.0,0.000,1.949,0.0,6000.0,0.0,0.000,1.949,0.0,3000.0,-1456816083547664115333400476785272000684476368293100444571045580859570544264831110688000580944034235439327939516888695896823154136090794400940032.0,0.000,1.949,0.0,6000.0,-1456816083547664115333400476785272000684476368293100444571045580859570544264831110688000580944034235439327939516888695896823154136090794400940032.0,0.000,1.949,,,,,,,,,,,,,,,,,
37,37,motorway,31,36,"LINESTRING (-112.1615210 33.6543880, -112.1688730 33.6606660)",0.974250,0.605500,0.899308,-1,,network_wide,-1,0,-1,1,3.0,3.0,motorway,motorway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,5700.0,0.0,0.000,0.899,0.0,6000.0,0.0,0.000,0.899,0.0,5700.0,-1456816083547664115333400476785272000684476368293100444571045580859570544264831110688000580944034235439327939516888695896823154136090794400940032.0,0.000,0.899,0.0,6000.0,-1456816083547664115333400476785272000684476368293100444571045580859570544264831110688000580944034235439327939516888695896823154136090794400940032.0,0.000,0.899,,,,,,,,,,,,,,,,,
38,38,motorway,31,37,"LINESTRING (-112.1615350 33.6543880, -112.1687240 33.6481020)",0.964400,0.599378,0.890215,-1,,network_wide,-1,0,-1,1,3.0,3.0,motorway,motorway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,5700.0,0.0,0.000,0.890,0.0,6000.0,0.0,0.000,0.890,0.0,5700.0,-1456816083547664115333400476785272000684476368293100444571045580859570544264831110688000580944034235439327939516888695896823154136090794400940032.0,0.000,0.890,0.0,6000.0,-1456816083547664115333400476785272000684476368293100444571045580859570544264831110688000580944034235439327939516888695896823154136090794400940032.0,0.000,0.890,,,,,,,,,,,,,,,,,
39,39,motorway,37,31,"LINESTRING (-112.1687100 33.6480850, -112.1615210 33.6543710)",0.964400,0.599378,0.890215,-1,,network_wide,-1,0,-1,1,3.0,3.0,motorway,motorway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,5700.0,0.0,0.000,0.890,0.0,6000.0,0.0,0.000,0.890,0.0,5700.0,-1456816083547664115333400476785272000684476368293100444571045580859570544264831110688000580944034235439327939516888695896823154136090794400940032.0,0.000,0.890,0.0,6000.0,-1456816083547664115333400476785272000684476368293100444571045580859570544264831110688000580944034235439327939516888695896823154136090794400940032.0,0.000,0.890,,,,,,,,,,,,,,,,,
40,40,motorway,38,33,"LINESTRING (-112.1175340 33.6624650, -112.1150510 33.6546850)",0.892780,0.554866,0.824105,-1,,network_wide,-1,0,-1,1,3.0,3.0,motorway,motorway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,5700.0,0.0,0.000,0.824,0.0,6000.0,0.0,0.000,0.824,0.0,5700.0,-1456816083547664115333400476785272000684476368293100444571045580859570544264831110688000580944034235439327939516888695896823154136090794400940032.0,0.000,0.824,0.0,6000.0,-1456816083547664115333400476785272000684476368293100444571045580859570544264831110688000580944034235439327939516888695896823154136090794400940032.0,0.000,0.824,,,,,,,,,,,,,,,,,
41,41,motorway,33,38,"LINESTRING (-112.1150300 33.6546910, -112.1175130 33.6624720)",0.892880,0.554929,0.824197,-1,,network_wide,-1,0,-1,1,3.0,3.0,motorway,motorway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,5700.0,0.0,0.000,0.824,0.0,6000.0,0.0,0.000,0.824,0.0,5700.0,-1456816083547664115333400476785272000684476368293100444571045580859570544264831110688000580944034235439327939516888695896823154136090794400940032.0,0.000,0.824,0.0,6000.0,-1456816083547664115333400476785272000684476368293100444571045580859570544264831110688000580944034235439327939516888695896823154136090794400940032.0,0.000,0.824,,,,,,,,,,,,,,,,,
42,42,motorway,33,39,"LINESTRING (-112.1150520 33.6546880, -112.1153660 33.6468330)",0.871390,0.541572,0.804360,-1,,network_wide,-1,0,-1,1,3.0,3.0,motorway,motorway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,5700.0,0.0,0.000,0.804,0.0,6000.0,0.0,0.000,0.804,0.0,5700.0,-1456816083547664115333400476785272000684476368293100444571045580859570544264831110688000580944034235439327939516888695896823154136090794400940032.0,0.000,0.804,0.0,6000.0,-1456816083547664115333400476785272000684476368293100444571045580859570544264831110688000580944034235439327939516888695896823154136090794400940032.0,0.000,0.804,,,,,,,,,,,,,,,,,
43,43,motorway,39,33,"LINESTRING (-112.1153430 33.6468330, -112.1150290 33.6546880)",0.871390,0.541572,0.804360,-1,,network_wide,-1,0,-1,1,3.0,3.0,motorway,motorway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,5700.0,0.0,0.000,0.804,0.0,6000.0,0.0,0.000,0.804,0.0,5700.0,-1456816083547664115333400476785272000684476368293100444571045580859570544264831110688000580944034235439327939516888695896823154136090794400940032.0,0.000,0.804,0.0,6000.0,-1456816083547664115333400476785272000684476368293100444571045580859570544264831110688000580944034235439327939516888695896823154136090794400940032.0,0.000,0.804,,,,,,,,,,,,,,,,,
44,44,motorway,40,35,"LINESTRING (-112.0943640 33.6604190, -112.0886370 33.6548730)",0.812430,0.504929,0.749935,-1,,network_wide,-1,0,-1,1,3.0,3.0,motorway,motorway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,5700.0,0.0,0.000,0.750,0.0,6000.0,0.0,0.000,0.750,0.0,5700.0,-1456816083547664115333400476785272000684476368293100444571045580859570544264831110688000580944034235439327939516888695896823154136090794400940032.0,0.000,0.750,0.0,6000.0,-1456816083547664115333400476785272000684476368293100444571045580859570544264831110688000580944034235439327939516888695896823154136090794400940032.0,0.000,0.750,,,,,,,,,,,,,,,,,
45,45,motorway,35,40,"LINESTRING (-112.0886230 33.6548900, -112.0943490 33.6604350)",0.812290,0.504842,0.749806,-1,,network_wide,-1,0,-1,1,3.0,3.0,motorway,motorway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,5700.0,0.0,0.000,0.750,0.0,6000.0,0.0,0.000,0.750,0.0,5700.0,-1456816083547664115333400476785272000684476368293100444571045580859570544264831110688000580944034235439327939516888695896823154136090794400940032.0,0.000,0.750,0.0,6000.0,-1456816083547664115333400476785272000684476368293100444571045580859570544264831110688000580944034235439327939516888695896823154136090794400940032.0,0.000,0.750,,,,,,,,,,,,,,,,,
46,46,motorway,35,41,"LINESTRING (-112.0886360 33.6548910, -112.0996530 33.6479270)",1.280510,0.795842,1.182009,-1,,network_wide,-1,0,-1,1,3.0,3.0,motorway,motorway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,5700.0,0.0,0.000,1.182,0.0,6000.0,0.0,0.000,1.182,0.0,5700.0,-1456816083547664115333400476785272000684476368293100444571045580859570544264831110688000580944034235439327939516888695896823154136090794400940032.0,0.000,1.182,0.0,6000.0,-1456816083547664115333400476785272000684476368293100444571045580859570544264831110688000580944034235439327939516888695896823154136090794400940032.0,0.000,1.182,,,,,,,,,,,,,,,,,
47,47,motorway,41,35,"LINESTRING (-112.0996410 33.6479090, -112.0886240 33.6548720)",1.280430,0.795792,1.181935,-1,,network_wide,-1,0,-1,1,3.0,3.0,motorway,motorway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,5700.0,0.0,0.000,1.182,0.0,6000.0,0.0,0.000,1.182,0.0,5700.0,-1456816083547664115333400476785272000684476368293100444571045580859570544264831110688000580944034235439327939516888695896823154136090794400940032.0,0.000,1.182,0.0,6000.0,-1456816083547664115333400476785272000684476368293100444571045580859570544264831110688000580944034235439327939516888695896823154136090794400940032.0,0.000,1.182,,,,,,,,,,,,,,,,,
48,48,motorway,4,36,"LINESTRING (-112.1827040 33.6676370, -112.1688800 33.6606580)",1.497090,0.930447,2.994180,-1,,network_wide,-1,0,-1,1,2.0,2.0,motorway,motorway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,1400.0,0.0,0.000,2.994,0.0,4000.0,0.0,0.000,2.994,0.0,1400.0,-1456816083547664115333400476785272000684476368293100444571045580859570544264831110688000580944034235439327939516888695896823154136090794400940032.0,0.000,2.994,0.0,4000.0,-1456816083547664115333400476785272000684476368293100444571045580859570544264831110688000580944034235439327939516888695896823154136090794400940032.0,0.000,2.994,,,,,,,,,,,,,,,,,
49,49,motorway,2,34,"LINESTRING (-112.0298670 33.6552980, -112.0633880 33.6550670)",3.108150,1.931728,2.869062,-1,,network_wide,-1,0,-1,1,3.0,3.0,motorway,motorway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,5700.0,0.0,0.000,2.869,0.0,6000.0,0.0,0.000,2.869,0.0,5700.0,-1456816083547664115333400476785272000684476368293100444571045580859570544264831110688000580944034235439327939516888695896823154136090794400940032.0,0.000,2.869,0.0,6000.0,-1456816083547664115333400476785272000684476368293100444571045580859570544264831110688000580944034235439327939516888695896823154136090794400940032.0,0.000,2.869,,,,,,,,,,,,,,,,,
50,50,motorway,34,35,"LINESTRING (-112.0633880 33.6550670, -112.0886300 33.6548930)",2.340500,1.454630,2.160462,-1,,network_wide,-1,0,-1,1,3.0,3.0,motorway,motorway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,5700.0,0.0,0.000,2.160,0.0,6000.0,0.0,0.000,2.160,0.0,5700.0,-1456816083547664115333400476785272000684476368293100444571045580859570544264831110688000580944034235439327939516888695896823154136090794400940032.0,0.000,2.160,0.0,6000.0,-1456816083547664115333400476785272000684476368293100444571045580859570544264831110688000580944034235439327939516888695896823154136090794400940032.0,0.000,2.160,,,,,,,,,,,,,,,,,
51,51,motorway,35,33,"LINESTRING (-112.0886300 33.6548930, -112.1150410 33.6546990)",2.448910,1.522007,2.260532,-1,,network_wide,-1,0,-1,1,3.0,3.0,motorway,motorway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,5700.0,0.0,0.000,2.261,0.0,6000.0,0.0,0.000,2.261,0.0,5700.0,-1456816083547664115333400476785272000684476368293100444571045580859570544264831110688000580944034235439327939516888695896823154136090794400940032.0,0.000,2.261,0.0,6000.0,-1456816083547664115333400476785272000684476368293100444571045580859570544264831110688000580944034235439327939516888695896823154136090794400940032.0,0.000,2.261,,,,,,,,,,,,,,,,,
52,52,motorway,33,32,"LINESTRING (-112.1150410 33.6546990, -112.1364880 33.6545630)",1.988620,1.235935,1.835649,-1,,network_wide,-1,0,-1,1,3.0,3.0,motorway,motorway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,5700.0,0.0,0.000,1.836,0.0,6000.0,0.0,0.000,1.836,0.0,5700.0,-1456816083547664115333400476785272000684476368293100444571045580859570544264831110688000580944034235439327939516888695896823154136090794400940032.0,0.000,1.836,0.0,6000.0,-1456816083547664115333400476785272000684476368293100444571045580859570544264831110688000580944034235439327939516888695896823154136090794400940032.0,0.000,1.836,,,,,,,,,,,,,,,,,
53,53,motorway,32,31,"LINESTRING (-112.1364880 33.6545630, -112.1615280 33.6543910)",2.321790,1.443002,2.143191,-1,,network_wide,-1,0,-1,1,3.0,3.0,motorway,motorway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,5700.0,0.0,0.000,2.143,0.0,6000.0,0.0,0.000,2.143,0.0,5700.0,-1456816083547664115333400476785272000684476368293100444571045580859570544264831110688000580944034235439327939516888695896823154136090794400940032.0,0.000,2.143,0.0,6000.0,-1456816083547664115333400476785272000684476368293100444571045580859570544264831110688000580944034235439327939516888695896823154136090794400940032.0,0.000,2.143,,,,,,,,,,,,,,,,,
54,54,motorway,31,30,"LINESTRING (-112.1615280 33.6543910, -112.1885880 33.6542040)",2.509090,1.559410,2.316083,-1,,network_wide,-1,0,-1,1,3.0,3.0,motorway,motorway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,5700.0,0.0,0.000,2.316,0.0,6000.0,0.0,0.000,2.316,0.0,5700.0,-1456816083547664115333400476785272000684476368293100444571045580859570544264831110688000580944034235439327939516888695896823154136090794400940032.0,0.000,2.316,0.0,6000.0,-1456816083547664115333400476785272000684476368293100444571045580859570544264831110688000580944034235439327939516888695896823154136090794400940032.0,0.000,2.316,,,,,,,,,,,,,,,,,
55,55,motorway,30,1,"LINESTRING (-112.1885880 33.6542040, -112.2164130 33.6539380)",2.580120,1.603555,2.381649,-1,,network_wide,-1,0,-1,1,3.0,3.0,motorway,motorway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,5700.0,0.0,0.000,2.382,0.0,6000.0,0.0,0.000,2.382,0.0,5700.0,0.0,0.000,2.382,0.0,6000.0,0.0,0.000,2.382,,,,,,,,,,,,,,,,,
56,56,motorway,7,38,"LINESTRING (-112.1203160 33.6680620, -112.1175340 33.6624630)",0.672220,0.417787,0.620511,-1,,network_wide,-1,0,-1,1,1.0,1.0,motorway,motorway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,1900.0,0.0,0.000,0.621,0.0,2000.0,0.0,0.000,0.621,0.0,1900.0,-1456816083547664115333400476785272000684476368293100444571045580859570544264831110688000580944034235439327939516888695896823154136090794400940032.0,0.000,0.621,0.0,2000.0,-1456816083547664115333400476785272000684476368293100444571045580859570544264831110688000580944034235439327939516888695896823154136090794400940032.0,0.000,0.621,,,,,,,,,,,,,,,,,
57,57,motorway,38,7,"LINESTRING (-112.1175130 33.6624740, -112.1202960 33.6680720)",0.672160,0.417750,0.620455,-1,,network_wide,-1,0,-1,1,1.0,1.0,motorway,motorway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,1900.0,0.0,0.000,0.620,0.0,2000.0,0.0,0.000,0.620,0.0,1900.0,-1456816083547664115333400476785272000684476368293100444571045580859570544264831110688000580944034235439327939516888695896823154136090794400940032.0,0.000,0.620,0.0,2000.0,-1456816083547664115333400476785272000684476368293100444571045580859570544264831110688000580944034235439327939516888695896823154136090794400940032.0,0.000,0.620,,,,,,,,,,,,,,,,,
58,58,motorway,39,23,"LINESTRING (-112.1153650 33.6468360, -112.1173500 33.6398730)",0.793640,0.493250,0.732591,-1,,network_wide,-1,0,-1,1,1.0,1.0,motorway,motorway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,1900.0,0.0,0.000,0.733,0.0,2000.0,0.0,0.000,0.733,0.0,1900.0,-1456816083547664115333400476785272000684476368293100444571045580859570544264831110688000580944034235439327939516888695896823154136090794400940032.0,0.000,0.733,0.0,2000.0,-1456816083547664115333400476785272000684476368293100444571045580859570544264831110688000580944034235439327939516888695896823154136090794400940032.0,0.000,0.733,,,,,,,,,,,,,,,,,
59,59,motorway,23,39,"LINESTRING (-112.1173300 33.6398670, -112.1153440 33.6468300)",0.793660,0.493263,0.732609,-1,,network_wide,-1,0,-1,1,1.0,1.0,motorway,motorway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,1900.0,0.0,0.000,0.733,0.0,2000.0,0.0,0.000,0.733,0.0,1900.0,-1456816083547664115333400476785272000684476368293100444571045580859570544264831110688000580944034235439327939516888695896823154136090794400940032.0,0.000,0.733,0.0,2000.0,-1456816083547664115333400476785272000684476368293100444571045580859570544264831110688000580944034235439327939516888695896823154136090794400940032.0,0.000,0.733,,,,,,,,,,,,,,,,,
60,60,motorway,7,42,"LINESTRING (-112.1202950 33.6680650, -112.1196100 33.6714100)",0.376270,0.233853,0.347326,-1,,network_wide,-1,0,-1,1,1.0,1.0,motorway,motorway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,1900.0,0.0,0.000,0.347,0.0,2000.0,0.0,0.000,0.347,0.0,1900.0,-1456816083547664115333400476785272000684476368293100444571045580859570544264831110688000580944034235439327939516888695896823154136090794400940032.0,0.000,0.347,0.0,2000.0,-1456816083547664115333400476785272000684476368293100444571045580859570544264831110688000580944034235439327939516888695896823154136090794400940032.0,0.000,0.347,,,,,,,,,,,,,,,,,
61,61,motorway,42,7,"LINESTRING (-112.1196330 33.6714140, -112.1203170 33.6680690)",0.376250,0.233841,0.347308,-1,,network_wide,-1,0,-1,1,1.0,1.0,motorway,motorway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,1900.0,0.0,0.000,0.347,0.0,2000.0,0.0,0.000,0.347,0.0,1900.0,-1456816083547664115333400476785272000684476368293100444571045580859570544264831110688000580944034235439327939516888695896823154136090794400940032.0,0.000,0.347,0.0,2000.0,-1456816083547664115333400476785272000684476368293100444571045580859570544264831110688000580944034235439327939516888695896823154136090794400940032.0,0.000,0.347,,,,,,,,,,,,,,,,,
62,62,motorway,23,43,"LINESTRING (-112.1173510 33.6398690, -112.1169600 33.6348570)",0.556880,0.346103,0.514043,-1,,network_wide,-1,0,-1,1,1.0,1.0,motorway,motorway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,1900.0,0.0,0.000,0.514,0.0,2000.0,0.0,0.000,0.514,0.0,1900.0,-1456816083547664115333400476785272000684476368293100444571045580859570544264831110688000580944034235439327939516888695896823154136090794400940032.0,0.000,0.514,0.0,2000.0,-1456816083547664115333400476785272000684476368293100444571045580859570544264831110688000580944034235439327939516888695896823154136090794400940032.0,0.000,0.514,,,,,,,,,,,,,,,,,
63,63,motorway,43,23,"LINESTRING (-112.1169370 33.6348590, -112.1173290 33.6398710)",0.556870,0.346097,0.514034,-1,,network_wide,-1,0,-1,1,1.0,1.0,motorway,motorway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,1900.0,0.0,0.000,0.514,0.0,2000.0,0.0,0.000,0.514,0.0,1900.0,-1456816083547664115333400476785272000684476368293100444571045580859570544264831110688000580944034235439327939516888695896823154136090794400940032.0,0.000,0.514,0.0,2000.0,-1456816083547664115333400476785272000684476368293100444571045580859570544264831110688000580944034235439327939516888695896823154136090794400940032.0,0.000,0.514,,,,,,,,,,,,,,,,,
64,64,motorway,11,44,"LINESTRING (-112.0461960 33.6685660, -112.0057270 33.6687410)",3.751730,2.331715,3.463135,-1,,network_wide,-1,0,-1,1,1.0,1.0,motorway,motorway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,1900.0,0.0,0.000,3.463,0.0,2000.0,0.0,0.000,3.463,0.0,1900.0,-1456816083547664115333400476785272000684476368293100444571045580859570544264831110688000580944034235439327939516888695896823154136090794400940032.0,0.000,3.463,0.0,2000.0,-1456816083547664115333400476785272000684476368293100444571045580859570544264831110688000580944034235439327939516888695896823154136090794400940032.0,0.000,3.463,,,,,,,,,,,,,,,,,
65,65,motorway,44,11,"LINESTRING (-112.0057270 33.6687640, -112.0461960 33.6685890)",3.751720,2.331709,3.463126,-1,,network_wide,-1,0,-1,1,1.0,1.0,motorway,motorway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,1900.0,0.0,0.000,3.463,0.0,2000.0,0.0,0.000,3.463,0.0,1900.0,-1456816083547664115333400476785272000684476368293100444571045580859570544264831110688000580944034235439327939516888695896823154136090794400940032.0,0.000,3.463,0.0,2000.0,-1456816083547664115333400476785272000684476368293100444571045580859570544264831110688000580944034235439327939516888695896823154136090794400940032.0,0.000,3.463,,,,,,,,,,,,,,,,,
66,66,motorway,44,45,"LINESTRING (-112.0057270 33.6687410, -111.9637300 33.6676120)",3.895360,2.420982,3.595717,-1,,network_wide,-1,0,-1,1,1.0,1.0,motorway,motorway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,1900.0,0.0,0.000,3.596,0.0,2000.0,0.0,0.000,3.596,0.0,1900.0,-1456816083547664115333400476785272000684476368293100444571045580859570544264831110688000580944034235439327939516888695896823154136090794400940032.0,0.000,3.596,0.0,2000.0,-1456816083547664115333400476785272000684476368293100444571045580859570544264831110688000580944034235439327939516888695896823154136090794400940032.0,0.000,3.596,,,,,,,,,,,,,,,,,
67,67,motorway,45,44,"LINESTRING (-111.9637300 33.6676350, -112.0057270 33.6687640)",3.895370,2.420988,3.595726,-1,,network_wide,-1,0,-1,1,1.0,1.0,motorway,motorway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,1900.0,0.0,0.000,3.596,0.0,2000.0,0.0,0.000,3.596,0.0,1900.0,-1456816083547664115333400476785272000684476368293100444571045580859570544264831110688000580944034235439327939516888695896823154136090794400940032.0,0.000,3.596,0.0,2000.0,-1456816083547664115333400476785272000684476368293100444571045580859570544264831110688000580944034235439327939516888695896823154136090794400940032.0,0.000,3.596,,,,,,,,,,,,,,,,,
68,68,motorway,45,46,"LINESTRING (-111.9637320 33.6676120, -111.9328960 33.6627590)",2.908970,1.807937,2.685203,-1,,network_wide,-1,0,-1,1,1.0,1.0,motorway,motorway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,1900.0,0.0,0.000,2.685,0.0,2000.0,0.0,0.000,2.685,0.0,1900.0,-1456816083547664115333400476785272000684476368293100444571045580859570544264831110688000580944034235439327939516888695896823154136090794400940032.0,0.000,2.685,0.0,2000.0,-1456816083547664115333400476785272000684476368293100444571045580859570544264831110688000580944034235439327939516888695896823154136090794400940032.0,0.000,2.685,,,,,,,,,,,,,,,,,
69,69,motorway,46,45,"LINESTRING (-111.9328920 33.6627820, -111.9637280 33.6676350)",2.908960,1.807930,2.685194,-1,,network_wide,-1,0,-1,1,1.0,1.0,motorway,motorway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,1900.0,0.0,0.000,2.685,0.0,2000.0,0.0,0.000,2.685,0.0,1900.0,-1456816083547664115333400476785272000684476368293100444571045580859570544264831110688000580944034235439327939516888695896823154136090794400940032.0,0.000,2.685,0.0,2000.0,-1456816083547664115333400476785272000684476368293100444571045580859570544264831110688000580944034235439327939516888695896823154136090794400940032.0,0.000,2.685,,,,,,,,,,,,,,,,,
70,70,motorway,2,47,"LINESTRING (-112.0298670 33.6552750, -112.0024700 33.6548840)",2.540600,1.578993,2.345169,-1,,network_wide,-1,0,-1,1,1.0,1.0,motorway,motorway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,1900.0,0.0,0.000,2.345,0.0,2000.0,0.0,0.000,2.345,0.0,1900.0,-1456816083547664115333400476785272000684476368293100444571045580859570544264831110688000580944034235439327939516888695896823154136090794400940032.0,0.000,2.345,0.0,2000.0,-1456816083547664115333400476785272000684476368293100444571045580859570544264831110688000580944034235439327939516888695896823154136090794400940032.0,0.000,2.345,,,,,,,,,,,,,,,,,
