link_seq_id,link_id,link_type,from_node_id,to_node_id,geometry,distance_km,distance_mile,fftt,meso_link_id,tmc,tmc_corridor_name,tmc_corridor_id,tmc_road_order,tmc_road_sequence,subarea_id,lanes_s0,link_type_s0,penalty_s0,Vam_25nb_auto,VAB_am_25nb_auto,VBA_am_25nb_auto,block,MEUVABam25nbauto,capABam25nbauto,PENABam25nbauto,DOCABam25nbauto,TTABam_25nb_auto,MEUVBAam25nbauto,capBAam25nbauto,PENBAam25nbauto,DOCBAam25nbauto,TTBAam_25nb_auto,
111,111,motorway,5117,5106,"LINESTRING (-111.910225 40.587717,-111.910268 40.598557)",1.203049,0.747700,1.868089,-1,,network_wide,-1,0,-1,1,1.0,motorway,1000.0,1000.0,,,1000.0,633.0,0.0,1.580,3.613,,,,,
112,112,motorway,5117,11255,"LINESTRING (-111.910225 40.587717,-111.907886 40.587813)",0.198068,0.123100,0.230669,-1,,network_wide,-1,0,-1,1,2.0,motorway,2692.1,2692.1,,,2692.1,1694.0,0.0,1.589,0.451,,,,,
113,113,motorway,5118,5727,"LINESTRING (-111.904260 40.588014,-111.902133 40.588000)",0.180047,0.111900,0.209682,-1,,network_wide,-1,0,-1,1,2.0,motorway,2428.8,2428.8,,,2428.8,1694.0,0.0,1.434,0.343,,,,,
114,114,motorway,5118,10854,"LINESTRING (-111.904260 40.588014,-111.904193 40.586691)",0.146902,0.091300,0.228108,-1,,network_wide,-1,0,-1,1,1.0,motorway,611.7,611.7,,,611.7,633.0,0.0,0.966,0.258,,,,,
115,115,motorway,5118,11255,"LINESTRING (-111.904260 40.588014,-111.907886 40.587813)",0.307641,0.191200,0.358277,-1,,network_wide,-1,0,-1,1,2.0,motorway,1083.7,1083.7,,,1083.7,1694.0,0.0,0.640,0.367,,,,,
116,116,motorway,5118,11910,"LINESTRING (-111.904260 40.588014,-111.904258 40.589983)",0.218502,0.135800,0.339289,-1,,network_wide,-1,0,-1,1,1.0,motorway,1408.8,1408.8,,,1408.8,633.0,0.0,2.226,1.588,,,,,
117,117,motorway,5119,5727,"LINESTRING (-111.901030 40.587971,-111.902133 40.588000)",0.093322,0.058000,0.108682,-1,,network_wide,-1,0,-1,-1,2.0,motorway,1474.8,1474.8,,,1474.8,1694.0,0.0,0.871,0.118,,,,,
118,118,,5174,1357,"LINESTRING (-111.913869 40.559071,-111.914302 40.565109)",0.671114,0.417100,1.190974,-1,,network_wide,-1,0,-1,-1,7.0,,0.0,0.0,,,0.0,70000.0,0.0,0.000,1.191,,,,,
119,119,motorway,5174,5587,"LINESTRING (-111.913869 40.559071,-111.919260 40.560309)",0.476425,0.296100,0.493193,-1,,network_wide,-1,0,-1,-1,2.0,motorway,1133.2,1133.2,,,1133.2,1628.0,0.0,0.696,0.511,,,,,
120,120,motorway,5174,5868,"LINESTRING (-111.913869 40.559071,-111.910187 40.558860)",0.312629,0.194300,0.323632,-1,,network_wide,-1,0,-1,-1,2.0,motorway,2347.4,2347.4,,,2347.4,1628.0,0.0,1.442,0.533,,,,,
121,121,motorway,5175,5729,"LINESTRING (-111.904348 40.569696,-111.900825 40.569709)",0.298148,0.185300,0.462962,-1,,network_wide,-1,0,-1,-1,1.0,motorway,112.3,112.3,,,112.3,633.0,0.0,0.177,0.463,,,,,
122,122,motorway,5175,11257,"LINESTRING (-111.904348 40.569696,-111.908371 40.569754)",0.340625,0.211700,0.528921,-1,,network_wide,-1,0,-1,-1,1.0,motorway,232.0,232.0,,,232.0,633.0,0.0,0.367,0.530,,,,,
123,123,motorway,5208,5209,"LINESTRING (-111.938693 40.562285,-111.938738 40.568083)",0.643439,0.399900,0.614849,-1,,network_wide,-1,0,-1,-1,2.0,motorway,1303.1,1303.1,,,1303.1,1784.0,0.0,0.730,0.641,,,,,
124,124,motorway,5208,5238,"LINESTRING (-111.938693 40.562285,-111.938753 40.552997)",1.030886,0.640700,1.011003,-1,,network_wide,-1,0,-1,-1,1.0,motorway,561.1,561.1,,,561.1,929.0,0.0,0.604,1.031,,,,,
125,125,motorway,5208,11261,"LINESTRING (-111.938693 40.562285,-111.934612 40.562298)",0.345452,0.214700,0.357611,-1,,network_wide,-1,0,-1,-1,2.0,motorway,1918.6,1918.6,,,1918.6,1628.0,0.0,1.179,0.461,,,,,
126,126,motorway,5208,11282,"LINESTRING (-111.938693 40.562285,-111.943762 40.562247)",0.428959,0.266600,0.456745,-1,,network_wide,-1,0,-1,-1,1.0,motorway,413.2,413.2,,,413.2,857.0,0.0,0.482,0.460,,,,,
127,127,,5209,1351,"LINESTRING (-111.938738 40.568083,-111.943535 40.568001)",0.406112,0.252400,0.720695,-1,,network_wide,-1,0,-1,-1,7.0,,257.6,257.6,,,257.6,70000.0,0.0,0.004,0.721,,,,,
128,128,,5209,1352,"LINESTRING (-111.938738 40.568083,-111.933963 40.567876)",0.404824,0.251600,0.718411,-1,,network_wide,-1,0,-1,-1,7.0,,270.5,270.5,,,270.5,70000.0,0.0,0.004,0.718,,,,,
129,129,motorway,5209,5208,"LINESTRING (-111.938738 40.568083,-111.938693 40.562285)",0.643439,0.399900,0.614849,-1,,network_wide,-1,0,-1,-1,2.0,motorway,1307.8,1307.8,,,1307.8,1784.0,0.0,0.733,0.641,,,,,
130,130,motorway,5209,5211,"LINESTRING (-111.938738 40.568083,-111.938687 40.573111)",0.558001,0.346800,0.533207,-1,,network_wide,-1,0,-1,-1,2.0,motorway,1284.0,1284.0,,,1284.0,1784.0,0.0,0.720,0.555,,,,,
131,131,,5210,1348,"LINESTRING (-111.938741 40.576961,-111.943542 40.576985)",0.406272,0.252500,0.720980,-1,,network_wide,-1,0,-1,-1,7.0,,0.0,0.0,,,0.0,70000.0,0.0,0.000,0.721,,,,,
132,132,,5210,1349,"LINESTRING (-111.938741 40.576961,-111.934352 40.576870)",0.371518,0.230900,0.659305,-1,,network_wide,-1,0,-1,-1,7.0,,312.5,312.5,,,312.5,70000.0,0.0,0.004,0.659,,,,,
133,133,motorway,5210,5211,"LINESTRING (-111.938741 40.576961,-111.938687 40.573111)",0.427350,0.265600,0.408362,-1,,network_wide,-1,0,-1,-1,2.0,motorway,1488.3,1488.3,,,1488.3,1784.0,0.0,0.834,0.438,,,,,
134,134,motorway,5210,11172,"LINESTRING (-111.938741 40.576961,-111.938819 40.584171)",0.800317,0.497400,0.764755,-1,,network_wide,-1,0,-1,-1,2.0,motorway,1289.1,1289.1,,,1289.1,1784.0,0.0,0.723,0.796,,,,,
135,135,motorway,5211,5209,"LINESTRING (-111.938687 40.573111,-111.938738 40.568083)",0.558001,0.346800,0.533207,-1,,network_wide,-1,0,-1,-1,2.0,motorway,1447.4,1447.4,,,1447.4,1784.0,0.0,0.811,0.568,,,,,
136,136,motorway,5211,5210,"LINESTRING (-111.938687 40.573111,-111.938741 40.576961)",0.427350,0.265600,0.408362,-1,,network_wide,-1,0,-1,-1,2.0,motorway,1268.7,1268.7,,,1268.7,1784.0,0.0,0.711,0.424,,,,,
137,137,motorway,5211,11180,"LINESTRING (-111.938687 40.573111,-111.944442 40.573253)",0.487366,0.302900,0.626300,-1,,network_wide,-1,0,-1,-1,1.0,motorway,42.3,42.3,,,42.3,666.0,0.0,0.064,0.626,,,,,
138,138,motorway,5211,11181,"LINESTRING (-111.938687 40.573111,-111.931031 40.573173)",0.647944,0.402700,0.832655,-1,,network_wide,-1,0,-1,-1,1.0,motorway,145.3,145.3,,,145.3,666.0,0.0,0.218,0.833,,,,,
139,139,motorway,5214,6256,"LINESTRING (-111.929207 40.562200,-111.929139 40.568044)",0.648588,0.403100,0.833482,-1,,network_wide,-1,0,-1,-1,1.0,motorway,432.6,432.6,,,432.6,666.0,0.0,0.650,0.856,,,,,
140,140,motorway,5214,11259,"LINESTRING (-111.929207 40.562200,-111.926737 40.562009)",0.210135,0.130600,0.217531,-1,,network_wide,-1,0,-1,-1,2.0,motorway,2296.6,2296.6,,,2296.6,1628.0,0.0,1.411,0.347,,,,,
141,141,motorway,5214,11261,"LINESTRING (-111.929207 40.562200,-111.934612 40.562298)",0.457600,0.284400,0.473706,-1,,network_wide,-1,0,-1,-1,2.0,motorway,1712.7,1712.7,,,1712.7,1628.0,0.0,1.052,0.561,,,,,
142,142,motorway,5214,11281,"LINESTRING (-111.929207 40.562200,-111.929153 40.555761)",0.714557,0.444100,0.918257,-1,,network_wide,-1,0,-1,-1,1.0,motorway,211.8,211.8,,,211.8,666.0,0.0,0.318,0.920,,,,,
143,143,motorway,5215,5588,"LINESTRING (-111.919678 40.572454,-111.917018 40.571988)",0.230891,0.143500,0.296712,-1,,network_wide,-1,0,-1,-1,1.0,motorway,893.4,893.4,,,893.4,666.0,0.0,1.341,0.441,,,,,
144,144,motorway,5215,6255,"LINESTRING (-111.919678 40.572454,-111.919626 40.565871)",0.730647,0.454100,1.047272,-1,,network_wide,-1,0,-1,-1,1.0,motorway,10.8,10.8,,,10.8,514.0,0.0,0.021,1.047,,,,,
145,145,motorway,5215,11183,"LINESTRING (-111.919678 40.572454,-111.923406 40.572477)",0.315525,0.196100,0.405472,-1,,network_wide,-1,0,-1,-1,1.0,motorway,180.4,180.4,,,180.4,666.0,0.0,0.271,0.406,,,,,
146,146,motorway,5216,5356,"LINESTRING (-111.902774 40.558997,-111.899113 40.558973)",0.309893,0.192600,0.427734,-1,,network_wide,-1,0,-1,-1,2.0,motorway,2301.4,2301.4,,,2301.4,1546.0,0.0,1.489,0.743,,,,,
147,147,motorway,5216,5868,"LINESTRING (-111.902774 40.558997,-111.910187 40.558860)",0.627671,0.390100,0.866350,-1,,network_wide,-1,0,-1,-1,2.0,motorway,1170.9,1170.9,,,1170.9,1546.0,0.0,0.757,0.909,,,,,
148,148,motorway,5216,10847,"LINESTRING (-111.902774 40.558997,-111.902749 40.557151)",0.204987,0.127400,0.254642,-1,,network_wide,-1,0,-1,-1,2.0,motorway,36.8,36.8,,,36.8,1266.0,0.0,0.029,0.255,,,,,
149,149,motorway,5216,11507,"LINESTRING (-111.902774 40.558997,-111.902527 40.562393)",0.377471,0.234600,0.562690,-1,,network_wide,-1,0,-1,-1,2.0,motorway,2752.0,2752.0,,,2752.0,1202.0,0.0,2.290,2.882,,,,,
150,150,,5219,1349,"LINESTRING (-111.929172 40.576740,-111.934352 40.576870)",0.438613,0.272600,0.778373,-1,,network_wide,-1,0,-1,-1,7.0,,42.0,42.0,,,42.0,70000.0,0.0,0.001,0.778,,,,,
151,151,,5219,1355,"LINESTRING (-111.929172 40.576740,-111.924746 40.576632)",0.374736,0.232900,0.665015,-1,,network_wide,-1,0,-1,-1,7.0,,448.1,448.1,,,448.1,70000.0,0.0,0.006,0.665,,,,,
152,152,motorway,5219,5232,"LINESTRING (-111.929172 40.576740,-111.929201 40.572493)",0.471437,0.293000,0.605830,-1,,network_wide,-1,0,-1,-1,1.0,motorway,570.2,570.2,,,570.2,666.0,0.0,0.856,0.655,,,,,
153,153,motorway,5219,11173,"LINESTRING (-111.929172 40.576740,-111.929246 40.584369)",0.846656,0.526200,1.088013,-1,,network_wide,-1,0,-1,-1,1.0,motorway,937.2,937.2,,,937.2,666.0,0.0,1.407,1.728,,,,,
154,154,motorway,5232,5219,"LINESTRING (-111.929201 40.572493,-111.929172 40.576740)",0.471437,0.293000,0.605830,-1,,network_wide,-1,0,-1,-1,1.0,motorway,690.6,690.6,,,690.6,666.0,0.0,1.037,0.711,,,,,
155,155,motorway,5232,6256,"LINESTRING (-111.929201 40.572493,-111.929139 40.568044)",0.493802,0.306900,0.634571,-1,,network_wide,-1,0,-1,-1,1.0,motorway,627.3,627.3,,,627.3,666.0,0.0,0.942,0.710,,,,,
156,156,motorway,5232,11182,"LINESTRING (-111.929201 40.572493,-111.930154 40.572580)",0.081254,0.050500,0.104418,-1,,network_wide,-1,0,-1,-1,1.0,motorway,218.3,218.3,,,218.3,666.0,0.0,0.328,0.105,,,,,
157,157,motorway,5232,11183,"LINESTRING (-111.929201 40.572493,-111.923406 40.572477)",0.490423,0.304800,0.630229,-1,,network_wide,-1,0,-1,-1,1.0,motorway,411.6,411.6,,,411.6,666.0,0.0,0.618,0.644,,,,,
158,158,motorway,5238,5208,"LINESTRING (-111.938753 40.552997,-111.938693 40.562285)",1.030886,0.640700,1.011003,-1,,network_wide,-1,0,-1,-1,1.0,motorway,1038.5,1038.5,,,1038.5,929.0,0.0,1.118,1.248,,,,,
159,159,,5240,1296,"LINESTRING (-111.911929 40.614669,-111.915638 40.613722)",0.330810,0.205600,0.587064,-1,,network_wide,-1,0,-1,-1,7.0,,71.4,71.4,,,71.4,70000.0,0.0,0.001,0.587,,,,,
160,160,motorway,5240,5009,"LINESTRING (-111.911929 40.614669,-111.913172 40.610470)",0.477712,0.296900,0.494526,-1,,network_wide,-1,0,-1,-1,2.0,motorway,171.2,171.2,,,171.2,1628.0,0.0,0.105,0.495,,,,,
161,161,motorway,5240,5010,"LINESTRING (-111.911929 40.614669,-111.910059 40.616076)",0.216748,0.134710,0.224377,-1,,network_wide,-1,0,-1,-1,2.0,motorway,518.0,518.0,,,518.0,1628.0,0.0,0.318,0.225,,,,,
162,162,motorway,5356,5216,"LINESTRING (-111.899113 40.558973,-111.902774 40.558997)",0.309893,0.192600,0.427734,-1,,network_wide,-1,0,-1,-1,2.0,motorway,2300.8,2300.8,,,2300.8,1546.0,0.0,1.488,0.742,,,,,
163,163,motorway,5436,5018,"LINESTRING (-111.938742 40.624085,-111.938855 40.616737)",0.815602,0.506900,0.706863,-1,,network_wide,-1,0,-1,-1,3.0,motorway,1881.4,1881.4,,,1881.4,2562.0,0.0,0.734,0.738,,,,,
164,164,motorway,5436,5577,"LINESTRING (-111.938742 40.624085,-111.942300 40.624038)",0.300883,0.187000,0.311473,-1,,network_wide,-1,0,-1,-1,2.0,motorway,751.2,751.2,,,751.2,1628.0,0.0,0.461,0.314,,,,,
165,165,motorway,5436,5578,"LINESTRING (-111.938742 40.624085,-111.938760 40.630427)",0.703937,0.437500,0.672659,-1,,network_wide,-1,0,-1,-1,3.0,motorway,1986.6,1986.6,,,1986.6,2562.0,0.0,0.775,0.709,,,,,
166,166,motorway,5436,11125,"LINESTRING (-111.938742 40.624085,-111.933970 40.624024)",0.403698,0.250900,0.417907,-1,,network_wide,-1,0,-1,-1,2.0,motorway,1549.5,1549.5,,,1549.5,1628.0,0.0,0.952,0.469,,,,,
167,167,motorway,5440,4952,"LINESTRING (-111.929192 40.623484,-111.929251 40.616674)",0.630712,0.391990,0.734525,-1,,network_wide,-1,0,-1,-1,1.0,motorway,205.8,205.8,,,205.8,666.0,0.0,0.309,0.736,,,,,
168,168,motorway,5440,11125,"LINESTRING (-111.929192 40.623484,-111.933970 40.624024)",0.445323,0.276770,0.460997,-1,,network_wide,-1,0,-1,-1,2.0,motorway,1195.9,1195.9,,,1195.9,1628.0,0.0,0.735,0.481,,,,,
169,169,motorway,5440,11127,"LINESTRING (-111.929192 40.623484,-111.924686 40.623746)",0.417970,0.259770,0.432681,-1,,network_wide,-1,0,-1,-1,2.0,motorway,1631.9,1631.9,,,1631.9,1628.0,0.0,1.002,0.498,,,,,
170,170,motorway,5440,11827,"LINESTRING (-111.929192 40.623484,-111.929192 40.626782)",0.305404,0.189810,0.355673,-1,,network_wide,-1,0,-1,-1,1.0,motorway,655.4,655.4,,,655.4,666.0,0.0,0.984,0.406,,,,,
171,171,motorway,5441,5861,"LINESTRING (-111.916854 40.622667,-111.915194 40.621817)",0.172678,0.107320,0.178756,-1,,network_wide,-1,0,-1,-1,2.0,motorway,1631.9,1631.9,,,1631.9,1628.0,0.0,1.002,0.206,,,,,
172,172,motorway,5441,11126,"LINESTRING (-111.916854 40.622667,-111.918637 40.623724)",0.191986,0.119320,0.198743,-1,,network_wide,-1,0,-1,-1,2.0,motorway,1115.9,1115.9,,,1115.9,1628.0,0.0,0.685,0.205,,,,,
173,173,motorway,5524,5022,"LINESTRING (-111.925488 40.608731,-111.929163 40.609415)",0.319869,0.198800,0.331128,-1,,network_wide,-1,0,-1,1,2.0,motorway,588.5,588.5,,,588.5,1628.0,0.0,0.361,0.332,,,,,
174,174,motorway,5524,5863,"LINESTRING (-111.925488 40.608731,-111.916784 40.610265)",0.755747,0.469700,0.782347,-1,,network_wide,-1,0,-1,1,2.0,motorway,1342.6,1342.6,,,1342.6,1628.0,0.0,0.825,0.837,,,,,
175,175,motorway,5577,5436,"LINESTRING (-111.942300 40.624038,-111.938742 40.624085)",0.300883,0.187000,0.311473,-1,,network_wide,-1,0,-1,-1,2.0,motorway,999.7,999.7,,,999.7,1628.0,0.0,0.614,0.318,,,,,
176,176,motorway,5578,5436,"LINESTRING (-111.938760 40.630427,-111.938742 40.624085)",0.703937,0.437500,0.672659,-1,,network_wide,-1,0,-1,-1,3.0,motorway,1983.0,1983.0,,,1983.0,2562.0,0.0,0.774,0.709,,,,,
177,177,motorway,5587,5174,"LINESTRING (-111.919260 40.560309,-111.913869 40.559071)",0.476425,0.296100,0.493193,-1,,network_wide,-1,0,-1,-1,2.0,motorway,2347.4,2347.4,,,2347.4,1628.0,0.0,1.442,0.813,,,,,
178,178,motorway,5587,10857,"LINESTRING (-111.919260 40.560309,-111.919656 40.562402)",0.234753,0.145900,0.336483,-1,,network_wide,-1,0,-1,-1,1.0,motorway,62.7,62.7,,,62.7,514.0,0.0,0.122,0.336,,,,,
179,179,motorway,5587,11259,"LINESTRING (-111.919260 40.560309,-111.926737 40.562009)",0.660494,0.410500,0.683742,-1,,network_wide,-1,0,-1,-1,2.0,motorway,1070.5,1070.5,,,1070.5,1628.0,0.0,0.658,0.703,,,,,
180,180,,5588,1357,"LINESTRING (-111.917018 40.571988,-111.914302 40.565109)",0.797260,0.495500,1.414835,-1,,network_wide,-1,0,-1,-1,7.0,,0.0,0.0,,,0.0,70000.0,0.0,0.000,1.415,,,,,
181,181,motorway,5588,5215,"LINESTRING (-111.917018 40.571988,-111.919678 40.572454)",0.230891,0.143500,0.296712,-1,,network_wide,-1,0,-1,-1,1.0,motorway,180.0,180.0,,,180.0,666.0,0.0,0.270,0.297,,,,,
182,182,motorway,5588,11184,"LINESTRING (-111.917018 40.571988,-111.913770 40.572331)",0.277553,0.172500,0.430982,-1,,network_wide,-1,0,-1,-1,1.0,motorway,893.4,893.4,,,893.4,633.0,0.0,1.411,0.687,,,,,
183,183,,5589,1322,"LINESTRING (-111.934063 40.587781,-111.934349 40.591006)",0.358646,0.222900,0.636462,-1,,network_wide,-1,0,-1,1,7.0,,20.2,20.2,,,20.2,70000.0,0.0,0.000,0.636,,,,,
184,184,,5589,1353,"LINESTRING (-111.934063 40.587781,-111.934266 40.584068)",0.412548,0.256400,0.732116,-1,,network_wide,-1,0,-1,1,7.0,,2.5,2.5,,,2.5,70000.0,0.0,0.000,0.732,,,,,
185,185,motorway,5589,5112,"LINESTRING (-111.934063 40.587781,-111.938730 40.587762)",0.394849,0.245400,0.377304,-1,,network_wide,-1,0,-1,1,2.0,motorway,2234.4,2234.4,,,2234.4,1784.0,0.0,1.252,0.517,,,,,
186,186,motorway,5589,5114,"LINESTRING (-111.934063 40.587781,-111.929195 40.587794)",0.411904,0.256000,0.393602,-1,,network_wide,-1,0,-1,1,2.0,motorway,2230.3,2230.3,,,2230.3,1784.0,0.0,1.250,0.538,,,,,
187,187,,5592,1323,"LINESTRING (-111.922175 40.587742,-111.921418 40.591609)",0.433947,0.269700,0.770093,-1,,network_wide,-1,0,-1,1,7.0,,551.1,551.1,,,551.1,70000.0,0.0,0.008,0.770,,,,,
188,188,,5592,1354,"LINESTRING (-111.922175 40.587742,-111.923428 40.584054)",0.422684,0.262700,0.787610,-1,,network_wide,-1,0,-1,1,7.0,,52.2,52.2,,,52.2,70000.0,0.0,0.001,0.788,,,,,
189,189,motorway,5592,5114,"LINESTRING (-111.922175 40.587742,-111.929195 40.587794)",0.594043,0.369200,0.691820,-1,,network_wide,-1,0,-1,1,2.0,motorway,1890.3,1890.3,,,1890.3,1694.0,0.0,1.116,0.853,,,,,
190,190,motorway,5727,5118,"LINESTRING (-111.902133 40.588000,-111.904260 40.588014)",0.180047,0.111900,0.209682,-1,,network_wide,-1,0,-1,-1,2.0,motorway,1474.8,1474.8,,,1474.8,1694.0,0.0,0.871,0.228,,,,,
191,191,motorway,5727,5119,"LINESTRING (-111.902133 40.588000,-111.901030 40.587971)",0.093322,0.058000,0.108682,-1,,network_wide,-1,0,-1,-1,2.0,motorway,2428.8,2428.8,,,2428.8,1694.0,0.0,1.434,0.178,,,,,
192,192,,5728,1361,"LINESTRING (-111.900794 40.573575,-111.902492 40.575680)",0.274334,0.170500,0.511182,-1,,network_wide,-1,0,-1,-1,7.0,,0.0,0.0,,,0.0,70000.0,0.0,0.000,0.511,,,,,
193,193,motorway,5728,5729,"LINESTRING (-111.900794 40.573575,-111.900825 40.569709)",0.428959,0.266600,0.666086,-1,,network_wide,-1,0,-1,-1,1.0,motorway,0.4,0.4,,,0.4,633.0,0.0,0.001,0.666,,,,,
194,194,motorway,5728,7984,"LINESTRING (-111.900794 40.573575,-111.900701 40.580648)",0.785031,0.487900,1.218992,-1,,network_wide,-1,0,-1,-1,1.0,motorway,11.6,11.6,,,11.6,633.0,0.0,0.018,1.219,,,,,
195,195,motorway,5729,5175,"LINESTRING (-111.900825 40.569709,-111.904348 40.569696)",0.298148,0.185300,0.462962,-1,,network_wide,-1,0,-1,-1,1.0,motorway,52.3,52.3,,,52.3,633.0,0.0,0.083,0.463,,,,,
196,196,motorway,5729,5728,"LINESTRING (-111.900825 40.569709,-111.900794 40.573575)",0.428959,0.266600,0.666086,-1,,network_wide,-1,0,-1,-1,1.0,motorway,11.6,11.6,,,11.6,633.0,0.0,0.018,0.666,,,,,
197,197,motorway,5729,5929,"LINESTRING (-111.900825 40.569709,-111.897106 40.569721)",0.314720,0.195600,0.469148,-1,,network_wide,-1,0,-1,-1,2.0,motorway,112.7,112.7,,,112.7,1202.0,0.0,0.094,0.469,,,,,
198,198,motorway,5730,8172,"LINESTRING (-111.905499 40.583282,-111.905503 40.580699)",0.286724,0.178200,0.445223,-1,,network_wide,-1,0,-1,1,1.0,motorway,611.7,611.7,,,611.7,633.0,0.0,0.966,0.503,,,,,
199,199,motorway,5730,11763,"LINESTRING (-111.905499 40.583282,-111.905488 40.584909)",0.180691,0.112300,0.280576,-1,,network_wide,-1,0,-1,1,1.0,motorway,1049.1,1049.1,,,1049.1,633.0,0.0,1.657,0.598,,,,,
200,200,motorway,5736,8116,"LINESTRING (-111.938695 40.602343,-111.944862 40.602292)",0.521799,0.324300,0.747920,-1,,network_wide,-1,0,-1,-1,1.0,motorway,0.0,0.0,,,0.0,514.0,0.0,0.000,0.748,,,,,
201,201,motorway,5736,11146,"LINESTRING (-111.938695 40.602343,-111.938858 40.605898)",0.394849,0.245400,0.342206,-1,,network_wide,-1,0,-1,-1,3.0,motorway,1332.1,1332.1,,,1332.1,2562.0,0.0,0.520,0.346,,,,,
202,202,motorway,5736,11148,"LINESTRING (-111.938695 40.602343,-111.938793 40.599039)",0.366852,0.228000,0.317942,-1,,network_wide,-1,0,-1,-1,3.0,motorway,1333.7,1333.7,,,1333.7,2562.0,0.0,0.521,0.321,,,,,
203,203,,5820,1320,"LINESTRING (-111.929267 40.603321,-111.934152 40.599993)",0.554301,0.344500,0.983674,-1,,network_wide,-1,0,-1,1,7.0,,0.0,0.0,,,0.0,70000.0,0.0,0.000,0.984,,,,,
204,204,motorway,5820,5103,"LINESTRING (-111.929267 40.603321,-111.929223 40.594991)",0.924531,0.574600,1.076706,-1,,network_wide,-1,0,-1,1,1.0,motorway,1033.9,1033.9,,,1033.9,666.0,0.0,1.552,2.015,,,,,
205,205,motorway,5820,11147,"LINESTRING (-111.929267 40.603321,-111.929235 40.607691)",0.485113,0.301500,0.564961,-1,,network_wide,-1,0,-1,1,1.0,motorway,1156.5,1156.5,,,1156.5,666.0,0.0,1.737,1.336,,,,,
206,206,motorway,5861,5441,"LINESTRING (-111.915194 40.621817,-111.916854 40.622667)",0.172678,0.107320,0.178756,-1,,network_wide,-1,0,-1,-1,2.0,motorway,1115.9,1115.9,,,1115.9,1628.0,0.0,0.685,0.185,,,,,
207,207,motorway,5861,10872,"LINESTRING (-111.915194 40.621817,-111.913107 40.621094)",0.193885,0.120500,0.200709,-1,,network_wide,-1,0,-1,-1,2.0,motorway,1631.9,1631.9,,,1631.9,1628.0,0.0,1.002,0.231,,,,,
208,208,motorway,5863,5009,"LINESTRING (-111.916784 40.610265,-111.913172 40.610470)",0.306354,0.190400,0.317136,-1,,network_wide,-1,0,-1,1,2.0,motorway,1342.6,1342.6,,,1342.6,1628.0,0.0,0.825,0.339,,,,,
209,209,motorway,5863,5524,"LINESTRING (-111.916784 40.610265,-111.925488 40.608731)",0.755747,0.469700,0.782347,-1,,network_wide,-1,0,-1,1,2.0,motorway,588.5,588.5,,,588.5,1628.0,0.0,0.361,0.784,,,,,
210,210,motorway,5868,5174,"LINESTRING (-111.910187 40.558860,-111.913869 40.559071)",0.312629,0.194300,0.323632,-1,,network_wide,-1,0,-1,-1,2.0,motorway,1133.2,1133.2,,,1133.2,1628.0,0.0,0.696,0.335,,,,,
211,211,motorway,5868,5216,"LINESTRING (-111.910187 40.558860,-111.902774 40.558997)",0.627671,0.390100,0.866350,-1,,network_wide,-1,0,-1,-1,2.0,motorway,1699.0,1699.0,,,1699.0,1546.0,0.0,1.099,1.056,,,,,
212,212,motorway,5868,6253,"LINESTRING (-111.910187 40.558860,-111.913648 40.554715)",0.545451,0.339000,0.781822,-1,,network_wide,-1,0,-1,-1,1.0,motorway,1200.9,1200.9,,,1200.9,514.0,0.0,2.336,4.276,,,,,
213,213,motorway,5929,5729,"LINESTRING (-111.897106 40.569721,-111.900825 40.569709)",0.314720,0.195600,0.469148,-1,,network_wide,-1,0,-1,-1,2.0,motorway,63.9,63.9,,,63.9,1202.0,0.0,0.053,0.469,,,,,
214,214,,6185,1359,"LINESTRING (-111.905514 40.575754,-111.911824 40.577722)",0.576987,0.358600,1.023935,-1,,network_wide,-1,0,-1,-1,7.0,,964.9,964.9,,,964.9,70000.0,0.0,0.014,1.024,,,,,
215,215,motorway,6185,8172,"LINESTRING (-111.905514 40.575754,-111.905503 40.580699)",0.548830,0.341100,0.705286,-1,,network_wide,-1,0,-1,-1,1.0,motorway,1916.4,1916.4,,,1916.4,666.0,0.0,2.877,7.958,,,,,
216,216,motorway,6253,5868,"LINESTRING (-111.913648 40.554715,-111.910187 40.558860)",0.545451,0.339000,0.781822,-1,,network_wide,-1,0,-1,-1,1.0,motorway,514.8,514.8,,,514.8,514.0,0.0,1.002,0.900,,,,,
217,217,,6255,1356,"LINESTRING (-111.919626 40.565871,-111.924114 40.567177)",0.406594,0.252700,0.721552,-1,,network_wide,-1,0,-1,-1,7.0,,62.3,62.3,,,62.3,70000.0,0.0,0.001,0.722,,,,,
218,218,,6255,1357,"LINESTRING (-111.919626 40.565871,-111.914302 40.565109)",0.458404,0.284900,0.813494,-1,,network_wide,-1,0,-1,-1,7.0,,0.0,0.0,,,0.0,70000.0,0.0,0.000,0.813,,,,,
219,219,motorway,6255,5215,"LINESTRING (-111.919626 40.565871,-111.919678 40.572454)",0.730647,0.454100,1.047272,-1,,network_wide,-1,0,-1,-1,1.0,motorway,0.5,0.5,,,0.5,514.0,0.0,0.001,1.047,,,,,
220,220,motorway,6255,10857,"LINESTRING (-111.919626 40.565871,-111.919656 40.562402)",0.385034,0.239300,0.551888,-1,,network_wide,-1,0,-1,-1,1.0,motorway,126.8,126.8,,,126.8,514.0,0.0,0.247,0.552,,,,,
