link_id,link_no,layer_no,from_node_id,to_node_id,from_gate_flag,to_gate_flag,link_type,link_type_name,link_type_code,lanes,link_distance_VDF,free_speed,cutoff_speed,fftt,capacity,allow_uses,BPR_plf,BPR_alpha,BPR_beta,QVDF_plf,QVDF_alpha,QVDF_beta,QVDF_cd,QVDF_n,geometry
327,326,0,11261,5208,-1,-1,1,,,2.000000,0.345452,57.960000,49.265999,0.357611,814.000000,auto,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.934612 40.562298,-111.938693 40.562285)"
328,327,0,11261,5214,-1,-1,1,,,2.000000,0.457600,57.960000,49.265999,0.473706,814.000000,auto,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.934612 40.562298,-111.929207 40.562200)"
329,328,0,11281,5214,-1,-1,1,,,1.000000,0.714557,46.690000,39.686501,0.918257,666.000000,auto,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.929153 40.555761,-111.929207 40.562200)"
330,329,0,11282,5208,-1,-1,1,,,1.000000,0.428959,56.350000,47.897499,0.456745,857.000000,auto,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.943762 40.562247,-111.938693 40.562285)"
331,330,0,11489,1360,-1,-1,99,,,7.000000,0.381816,32.200000,27.370001,0.711458,10000.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.902652 40.580647,-111.901834 40.584029)"
332,331,0,11489,7984,-1,-1,1,,,1.000000,0.165083,48.300000,41.055000,0.205073,814.000000,auto,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.902652 40.580647,-111.900701 40.580648)"
333,332,0,11489,8172,-1,-1,1,,,1.000000,0.241189,56.350000,47.897499,0.256812,857.000000,auto,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.902652 40.580647,-111.905503 40.580699)"
334,333,0,11507,3689,-1,-1,1,,,2.000000,0.151246,40.250000,34.212502,0.225460,601.000000,auto,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.902527 40.562393,-111.900748 40.562521)"
335,334,0,11507,5216,-1,-1,1,,,2.000000,0.377471,40.250000,34.212502,0.562690,601.000000,auto,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.902527 40.562393,-111.902774 40.558997)"
336,335,0,11763,5730,-1,-1,1,,,1.000000,0.180691,38.640000,32.844002,0.280576,633.000000,auto,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.905488 40.584909,-111.905499 40.583282)"
337,336,0,11763,7210,-1,-1,1,,,1.000000,0.120192,38.640000,32.844002,0.186634,633.000000,auto,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.905488 40.584909,-111.904821 40.585866)"
338,337,0,11827,5440,-1,-1,1,,,1.000000,0.305404,51.520000,43.792000,0.355673,666.000000,auto,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.929192 40.626782,-111.929192 40.623484)"
339,338,0,11910,5118,-1,-1,1,,,1.000000,0.218502,38.640000,32.844002,0.339289,633.000000,auto,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.904258 40.589983,-111.904260 40.588014)"
340,339,0,11910,10853,-1,-1,1,,,1.000000,0.267094,38.640000,32.844002,0.414742,633.000000,auto,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.904258 40.589983,-111.904442 40.592385)"
341,340,0,1358,3000,-1,-1,1,,,1.000000,0.194898,56.350000,47.897499,0.207522,600.000000,auto,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.911502 40.583522,-111.916207 40.581200)"
342,341,0,1358,5117,-1,-1,1,,,1.000000,0.194898,56.350000,47.897499,0.207522,600.000000,auto,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.911502 40.583522,-111.910225 40.587717)"
343,342,0,5117,1358,-1,-1,1,,,1.000000,0.194898,56.350000,47.897499,0.207522,600.000000,auto,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.910225 40.587717,-111.911502 40.583522)"
344,343,0,3000,1358,-1,-1,1,,,1.000000,0.194898,56.350000,47.897499,0.207522,600.000000,auto,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.916207 40.581200,-111.911502 40.583522)"
345,344,0,6185,5175,-1,-1,1,,,2.000000,0.194898,56.350000,47.897499,0.207522,600.000000,auto,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.905514 40.575754,-111.904348 40.569696)"
346,345,0,5175,6185,-1,-1,1,,,2.000000,0.194898,56.350000,47.897499,0.207522,600.000000,auto,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.904348 40.569696,-111.905514 40.575754)"
347,346,0,3000,3001,-1,-1,1,,,1.000000,0.194898,56.350000,47.897499,0.207522,600.000000,auto,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.916207 40.581200,-111.909573 40.580790)"
348,347,0,3001,3000,-1,-1,1,,,1.000000,0.194898,56.350000,47.897499,0.207522,600.000000,auto,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.909573 40.580790,-111.916207 40.581200)"
349,348,0,3001,8172,-1,-1,1,,,1.000000,0.194898,56.350000,47.897499,0.207522,600.000000,auto,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.909573 40.580790,-111.905503 40.580699)"
350,349,0,8172,3000,-1,-1,1,,,1.000000,0.194898,56.350000,47.897499,0.207522,600.000000,auto,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.905503 40.580699,-111.916207 40.581200)"
351,350,0,3001,1359,-1,-1,99,,,7.000000,0.194898,33.810000,28.738501,0.345871,10000.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.909573 40.580790,-111.911824 40.577722)"
352,351,0,1359,3001,-1,-1,99,,,7.000000,0.194898,33.810000,28.738501,0.345871,10000.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.911824 40.577722,-111.909573 40.580790)"
353,352,0,5175,11507,-1,-1,1,,,2.000000,0.194898,56.350000,47.897499,0.207522,600.000000,auto,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.904348 40.569696,-111.902527 40.562393)"
354,353,0,11507,5175,-1,-1,1,,,2.000000,0.194898,56.350000,47.897499,0.207522,600.000000,auto,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.902527 40.562393,-111.904348 40.569696)"
355,354,0,1358,3002,-1,-1,99,,,7.000000,0.194898,33.810000,28.738501,0.345871,10000.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.911502 40.583522,-111.911260 40.581966)"
356,355,0,3002,1358,-1,-1,99,,,7.000000,0.194898,33.810000,28.738501,0.345871,10000.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.911260 40.581966,-111.911502 40.583522)"
357,356,0,1323,11161,-1,-1,99,,,7.000000,0.194898,33.810000,28.738501,0.345871,10000.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.921418 40.591609,-111.929272 40.591047)"
358,357,0,11161,1323,-1,-1,99,,,7.000000,0.194898,33.810000,28.738501,0.345871,10000.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.929272 40.591047,-111.921418 40.591609)"
359,358,0,1319,11146,-1,-1,99,,,7.000000,0.194898,33.810000,28.738501,0.345871,10000.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.934408 40.607297,-111.938858 40.605898)"
360,359,0,11146,1319,-1,-1,99,,,7.000000,0.194898,33.810000,28.738501,0.345871,10000.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.938858 40.605898,-111.934408 40.607297)"
361,360,0,1319,11147,-1,-1,99,,,7.000000,0.194898,33.810000,28.738501,0.345871,10000.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.934408 40.607297,-111.929235 40.607691)"
362,361,0,11147,1319,-1,-1,99,,,7.000000,0.194898,33.810000,28.738501,0.345871,10000.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.929235 40.607691,-111.934408 40.607297)"
363,362,0,1322,11160,-1,-1,99,,,7.000000,0.194898,33.810000,28.738501,0.345871,10000.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.934349 40.591006,-111.938878 40.590844)"
364,363,0,11160,1322,-1,-1,99,,,7.000000,0.194898,33.810000,28.738501,0.345871,10000.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.938878 40.590844,-111.934349 40.591006)"
365,364,0,1360,5730,-1,-1,99,,,7.000000,0.194898,33.810000,28.738501,0.345871,10000.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.901834 40.584029,-111.905499 40.583282)"
366,365,0,5730,1360,-1,-1,99,,,7.000000,0.194898,33.810000,28.738501,0.345871,10000.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.905499 40.583282,-111.901834 40.584029)"
367,366,0,5592,1,-1,-1,1,,,2.000000,0.194898,51.520000,43.792000,0.226978,847.000000,auto,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.922175 40.587742,-111.920177 40.587738)"
368,367,0,1,2,-1,-1,1,,,2.000000,0.194898,51.520000,43.792000,0.226978,847.000000,auto,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.920177 40.587738,-111.918417 40.587734)"
369,368,0,2,3,-1,-1,1,,,2.000000,0.194898,51.520000,43.792000,0.226978,847.000000,auto,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.918417 40.587734,-111.916477 40.587730)"
370,369,0,3,4,-1,-1,1,,,2.000000,0.194898,51.520000,43.792000,0.226978,847.000000,auto,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.916477 40.587730,-111.914379 40.587726)"
371,370,0,4,5,-1,-1,1,,,2.000000,0.194898,51.520000,43.792000,0.226978,847.000000,auto,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.914379 40.587726,-111.912416 40.587722)"
372,371,0,5,5117,-1,-1,1,,,2.000000,0.194898,51.520000,43.792000,0.226978,847.000000,auto,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.912416 40.587722,-111.910225 40.587717)"
373,372,0,5117,5,-1,-1,1,,,2.000000,0.194898,51.520000,43.792000,0.226978,847.000000,auto,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.910225 40.587717,-111.912416 40.587722)"
374,373,0,5,4,-1,-1,1,,,2.000000,0.194898,51.520000,43.792000,0.226978,847.000000,auto,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.912416 40.587722,-111.914379 40.587726)"
375,374,0,4,3,-1,-1,1,,,2.000000,0.194898,51.520000,43.792000,0.226978,847.000000,auto,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.914379 40.587726,-111.916477 40.587730)"
376,375,0,3,2,-1,-1,1,,,2.000000,0.194898,51.520000,43.792000,0.226978,847.000000,auto,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.916477 40.587730,-111.918417 40.587734)"
377,376,0,2,1,-1,-1,1,,,2.000000,0.194898,51.520000,43.792000,0.226978,847.000000,auto,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.918417 40.587734,-111.920177 40.587738)"
378,377,0,1,5592,-1,-1,1,,,2.000000,0.194898,51.520000,43.792000,0.226978,847.000000,auto,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.920177 40.587738,-111.922175 40.587742)"
connector,378,0,5577,-1,-1,-1,-1,,,20.000000,0.000010,100.000000,100.000000,0.100000,999999.000000,,1.000000,0.000000,0.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.942300 40.624038,-111.942300 40.624038)"
connector,379,0,-1,5577,-1,-1,-1,,,20.000000,0.000010,100.000000,100.000000,0.100000,999999.000000,,1.000000,0.000000,0.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.942300 40.624038,-111.942300 40.624038)"
connector,380,0,11123,-2,-1,-1,-1,,,20.000000,0.000010,100.000000,100.000000,0.100000,999999.000000,,1.000000,0.000000,0.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.943739 40.609520,-111.943739 40.609520)"
connector,381,0,-2,11123,-1,-1,-1,,,20.000000,0.000010,100.000000,100.000000,0.100000,999999.000000,,1.000000,0.000000,0.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.943739 40.609520,-111.943739 40.609520)"
connector,382,0,11159,-3,-1,-1,-1,,,20.000000,0.000010,100.000000,100.000000,0.100000,999999.000000,,1.000000,0.000000,0.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.943604 40.587762,-111.943604 40.587762)"
connector,383,0,-3,11159,-1,-1,-1,,,20.000000,0.000010,100.000000,100.000000,0.100000,999999.000000,,1.000000,0.000000,0.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.943604 40.587762,-111.943604 40.587762)"
connector,384,0,11180,-4,-1,-1,-1,,,20.000000,0.000010,100.000000,100.000000,0.100000,999999.000000,,1.000000,0.000000,0.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.944442 40.573253,-111.944442 40.573253)"
connector,385,0,-4,11180,-1,-1,-1,,,20.000000,0.000010,100.000000,100.000000,0.100000,999999.000000,,1.000000,0.000000,0.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.944442 40.573253,-111.944442 40.573253)"
connector,386,0,11282,-5,-1,-1,-1,,,20.000000,0.000010,100.000000,100.000000,0.100000,999999.000000,,1.000000,0.000000,0.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.943762 40.562247,-111.943762 40.562247)"
connector,387,0,-5,11282,-1,-1,-1,,,20.000000,0.000010,100.000000,100.000000,0.100000,999999.000000,,1.000000,0.000000,0.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.943762 40.562247,-111.943762 40.562247)"
connector,388,0,5238,-6,-1,-1,-1,,,20.000000,0.000010,100.000000,100.000000,0.100000,999999.000000,,1.000000,0.000000,0.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.938753 40.552997,-111.938753 40.552997)"
connector,389,0,-6,5238,-1,-1,-1,,,20.000000,0.000010,100.000000,100.000000,0.100000,999999.000000,,1.000000,0.000000,0.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.938753 40.552997,-111.938753 40.552997)"
connector,390,0,11281,-7,-1,-1,-1,,,20.000000,0.000010,100.000000,100.000000,0.100000,999999.000000,,1.000000,0.000000,0.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.929153 40.555761,-111.929153 40.555761)"
connector,391,0,-7,11281,-1,-1,-1,,,20.000000,0.000010,100.000000,100.000000,0.100000,999999.000000,,1.000000,0.000000,0.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.929153 40.555761,-111.929153 40.555761)"
connector,392,0,10847,-8,-1,-1,-1,,,20.000000,0.000010,100.000000,100.000000,0.100000,999999.000000,,1.000000,0.000000,0.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.902749 40.557151,-111.902749 40.557151)"
connector,393,0,-8,10847,-1,-1,-1,,,20.000000,0.000010,100.000000,100.000000,0.100000,999999.000000,,1.000000,0.000000,0.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.902749 40.557151,-111.902749 40.557151)"
connector,394,0,5356,-9,-1,-1,-1,,,20.000000,0.000010,100.000000,100.000000,0.100000,999999.000000,,1.000000,0.000000,0.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.899113 40.558973,-111.899113 40.558973)"
connector,395,0,-9,5356,-1,-1,-1,,,20.000000,0.000010,100.000000,100.000000,0.100000,999999.000000,,1.000000,0.000000,0.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.899113 40.558973,-111.899113 40.558973)"
connector,396,0,5929,-10,-1,-1,-1,,,20.000000,0.000010,100.000000,100.000000,0.100000,999999.000000,,1.000000,0.000000,0.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.897106 40.569721,-111.897106 40.569721)"
connector,397,0,-10,5929,-1,-1,-1,,,20.000000,0.000010,100.000000,100.000000,0.100000,999999.000000,,1.000000,0.000000,0.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.897106 40.569721,-111.897106 40.569721)"
connector,398,0,5119,-11,-1,-1,-1,,,20.000000,0.000010,100.000000,100.000000,0.100000,999999.000000,,1.000000,0.000000,0.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.901030 40.587971,-111.901030 40.587971)"
connector,399,0,-11,5119,-1,-1,-1,,,20.000000,0.000010,100.000000,100.000000,0.100000,999999.000000,,1.000000,0.000000,0.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.901030 40.587971,-111.901030 40.587971)"
connector,400,0,11151,-12,-1,-1,-1,,,20.000000,0.000010,100.000000,100.000000,0.100000,999999.000000,,1.000000,0.000000,0.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.906610 40.605960,-111.906610 40.605960)"
connector,401,0,-12,11151,-1,-1,-1,,,20.000000,0.000010,100.000000,100.000000,0.100000,999999.000000,,1.000000,0.000000,0.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.906610 40.605960,-111.906610 40.605960)"
connector,402,0,5034,-13,-1,-1,-1,,,20.000000,0.000010,100.000000,100.000000,0.100000,999999.000000,,1.000000,0.000000,0.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.902804 40.610814,-111.902804 40.610814)"
connector,403,0,-13,5034,-1,-1,-1,,,20.000000,0.000010,100.000000,100.000000,0.100000,999999.000000,,1.000000,0.000000,0.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.902804 40.610814,-111.902804 40.610814)"
connector,404,0,5037,-14,-1,-1,-1,,,20.000000,0.000010,100.000000,100.000000,0.100000,999999.000000,,1.000000,0.000000,0.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.901884 40.620828,-111.901884 40.620828)"
connector,405,0,-14,5037,-1,-1,-1,,,20.000000,0.000010,100.000000,100.000000,0.100000,999999.000000,,1.000000,0.000000,0.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.901884 40.620828,-111.901884 40.620828)"
connector,406,0,4899,-15,-1,-1,-1,,,20.000000,0.000010,100.000000,100.000000,0.100000,999999.000000,,1.000000,0.000000,0.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.910059 40.625783,-111.910059 40.625783)"
connector,407,0,-15,4899,-1,-1,-1,,,20.000000,0.000010,100.000000,100.000000,0.100000,999999.000000,,1.000000,0.000000,0.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.910059 40.625783,-111.910059 40.625783)"
connector,408,0,11827,-16,-1,-1,-1,,,20.000000,0.000010,100.000000,100.000000,0.100000,999999.000000,,1.000000,0.000000,0.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.929192 40.626782,-111.929192 40.626782)"
connector,409,0,-16,11827,-1,-1,-1,,,20.000000,0.000010,100.000000,100.000000,0.100000,999999.000000,,1.000000,0.000000,0.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.929192 40.626782,-111.929192 40.626782)"
connector,410,0,1289,-17,-1,-1,-1,,,20.000000,0.000010,100.000000,100.000000,0.100000,999999.000000,,1.000000,0.000000,0.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.933868 40.616707,-111.933868 40.616707)"
connector,411,0,-17,1289,-1,-1,-1,,,20.000000,0.000010,100.000000,100.000000,0.100000,999999.000000,,1.000000,0.000000,0.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.933868 40.616707,-111.933868 40.616707)"
connector,412,0,1286,-18,-1,-1,-1,,,20.000000,0.000010,100.000000,100.000000,0.100000,999999.000000,,1.000000,0.000000,0.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.934202 40.630776,-111.934202 40.630776)"
connector,413,0,-18,1286,-1,-1,-1,,,20.000000,0.000010,100.000000,100.000000,0.100000,999999.000000,,1.000000,0.000000,0.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.934202 40.630776,-111.934202 40.630776)"
connector,414,0,1352,-19,-1,-1,-1,,,20.000000,0.000010,100.000000,100.000000,0.100000,999999.000000,,1.000000,0.000000,0.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.933963 40.567876,-111.933963 40.567876)"
connector,415,0,-19,1352,-1,-1,-1,,,20.000000,0.000010,100.000000,100.000000,0.100000,999999.000000,,1.000000,0.000000,0.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.933963 40.567876,-111.933963 40.567876)"
connector,416,0,1356,-20,-1,-1,-1,,,20.000000,0.000010,100.000000,100.000000,0.100000,999999.000000,,1.000000,0.000000,0.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.924114 40.567177,-111.924114 40.567177)"
connector,417,0,-20,1356,-1,-1,-1,,,20.000000,0.000010,100.000000,100.000000,0.100000,999999.000000,,1.000000,0.000000,0.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.924114 40.567177,-111.924114 40.567177)"
connector,418,0,6253,-21,-1,-1,-1,,,20.000000,0.000010,100.000000,100.000000,0.100000,999999.000000,,1.000000,0.000000,0.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.913648 40.554715,-111.913648 40.554715)"
connector,419,0,-21,6253,-1,-1,-1,,,20.000000,0.000010,100.000000,100.000000,0.100000,999999.000000,,1.000000,0.000000,0.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.913648 40.554715,-111.913648 40.554715)"
connector,420,0,3689,-22,-1,-1,-1,,,20.000000,0.000010,100.000000,100.000000,0.100000,999999.000000,,1.000000,0.000000,0.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.900748 40.562521,-111.900748 40.562521)"
connector,421,0,-22,3689,-1,-1,-1,,,20.000000,0.000010,100.000000,100.000000,0.100000,999999.000000,,1.000000,0.000000,0.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.900748 40.562521,-111.900748 40.562521)"
connector,422,0,1361,-23,-1,-1,-1,,,20.000000,0.000010,100.000000,100.000000,0.100000,999999.000000,,1.000000,0.000000,0.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.902492 40.575680,-111.902492 40.575680)"
connector,423,0,-23,1361,-1,-1,-1,,,20.000000,0.000010,100.000000,100.000000,0.100000,999999.000000,,1.000000,0.000000,0.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.902492 40.575680,-111.902492 40.575680)"
connector,424,0,1325,-24,-1,-1,-1,,,20.000000,0.000010,100.000000,100.000000,0.100000,999999.000000,,1.000000,0.000000,0.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.907451 40.592344,-111.907451 40.592344)"
connector,425,0,-24,1325,-1,-1,-1,,,20.000000,0.000010,100.000000,100.000000,0.100000,999999.000000,,1.000000,0.000000,0.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.907451 40.592344,-111.907451 40.592344)"
connector,426,0,1354,-25,-1,-1,-1,,,20.000000,0.000010,100.000000,100.000000,0.100000,999999.000000,,1.000000,0.000000,0.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.923428 40.584054,-111.923428 40.584054)"
connector,427,0,-25,1354,-1,-1,-1,,,20.000000,0.000010,100.000000,100.000000,0.100000,999999.000000,,1.000000,0.000000,0.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.923428 40.584054,-111.923428 40.584054)"
connector,428,0,1323,-26,-1,-1,-1,,,20.000000,0.000010,100.000000,100.000000,0.100000,999999.000000,,1.000000,0.000000,0.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.921418 40.591609,-111.921418 40.591609)"
connector,429,0,-26,1323,-1,-1,-1,,,20.000000,0.000010,100.000000,100.000000,0.100000,999999.000000,,1.000000,0.000000,0.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.921418 40.591609,-111.921418 40.591609)"
connector,430,0,1346,-27,-1,-1,-1,,,20.000000,0.000010,100.000000,100.000000,0.100000,999999.000000,,1.000000,0.000000,0.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.943605 40.584092,-111.943605 40.584092)"
connector,431,0,-27,1346,-1,-1,-1,,,20.000000,0.000010,100.000000,100.000000,0.100000,999999.000000,,1.000000,0.000000,0.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.943605 40.584092,-111.943605 40.584092)"
connector,432,0,1359,-28,-1,-1,-1,,,20.000000,0.000010,100.000000,100.000000,0.100000,999999.000000,,1.000000,0.000000,0.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.911824 40.577722,-111.911824 40.577722)"
connector,433,0,-28,1359,-1,-1,-1,,,20.000000,0.000010,100.000000,100.000000,0.100000,999999.000000,,1.000000,0.000000,0.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.911824 40.577722,-111.911824 40.577722)"
