link_seq_id,link_id,based_link_type,from_node_id,to_node_id,geometry,distance_km,distance_mile,fftt,free_speed_base_mode,link_specific_speed_diff,capacity_base_mode,link_specific_capacity_diff,meso_link_id,tmc,tmc_corridor_name,tmc_corridor_id,tmc_road_order,tmc_road_sequence,subarea_id,lanes_s0,link_type_s0,lanes_p1_s0_auto,VOL_p1_s0_auto,MEU_p1_s0_auto,CAP_p1_s0_auto,PEN_p1_s0_auto,DOC_p1_s0_auto,TT_p1_s0_auto,CO2_p1_s0_auto,NOX_p1_s0_auto,VOL_am_25nb_auto,MEU_am_25nb_auto,CAP_am_25nb_auto,PEN_am_25nb_auto,DOC_am_25nb_auto,TT_am_25nb_auto,CO2_am_25nb_auto,NOX_am_25nb_auto,
296,296,,11172,1346,"LINESTRING (-111.938819 40.584171,-111.943605 40.584092)",0.405146,0.251800,0.718982,33.810000,-26.190000,10000.000000,8000.000000,-1,,network_wide,-1,0,-1,-1,7.0,,7.0,495.0,495.0,70000.0,0.0,0.0,0.7,0.0,0.0,495.0,495.0,70000.000,0.000,0.007,0.719,0.000,0.000,
297,297,,11172,1353,"LINESTRING (-111.938819 40.584171,-111.934266 40.584068)",0.385356,0.239500,0.683861,33.810000,-26.190000,10000.000000,8000.000000,-1,,network_wide,-1,0,-1,-1,7.0,,7.0,49.0,49.0,70000.0,0.0,0.0,0.7,0.0,0.0,49.0,49.0,70000.000,0.000,0.001,0.684,0.000,0.000,
298,298,motorway,11172,5112,"LINESTRING (-111.938819 40.584171,-111.938730 40.587762)",0.398549,0.247700,0.380840,62.790000,-57.210000,892.000000,-1108.000000,-1,,network_wide,-1,0,-1,-1,2.0,motorway,2.0,1362.6,1362.6,1784.0,0.0,0.8,0.4,10723.4,2.8,1362.6,1362.6,1784.000,0.000,0.764,0.400,10723.361,2.787,
299,299,motorway,11172,5210,"LINESTRING (-111.938819 40.584171,-111.938741 40.576961)",0.800317,0.497400,0.764755,62.790000,-57.210000,892.000000,-1108.000000,-1,,network_wide,-1,0,-1,-1,2.0,motorway,2.0,1601.8,1601.8,1784.0,0.0,0.9,0.8,25264.6,6.4,1601.8,1601.8,1784.000,0.000,0.898,0.839,25264.569,6.432,
300,300,,11173,1353,"LINESTRING (-111.929246 40.584369,-111.934266 40.584068)",0.426063,0.264800,0.756102,33.810000,-26.190000,10000.000000,8000.000000,-1,,network_wide,-1,0,-1,1,7.0,,7.0,45.7,45.7,70000.0,0.0,0.0,0.8,0.0,0.0,45.7,45.7,70000.000,0.000,0.001,0.756,0.000,0.000,
301,301,,11173,1354,"LINESTRING (-111.929246 40.584369,-111.923428 40.584054)",0.493480,0.306700,0.919529,32.200000,-27.800000,10000.000000,8000.000000,-1,,network_wide,-1,0,-1,1,7.0,,7.0,77.9,77.9,70000.0,0.0,0.0,0.9,0.0,0.0,77.9,77.9,70000.000,0.000,0.001,0.920,0.000,0.000,
302,302,motorway,11173,5114,"LINESTRING (-111.929246 40.584369,-111.929195 40.587794)",0.380046,0.236200,0.488386,46.690000,-73.310000,666.000000,-1334.000000,-1,,network_wide,-1,0,-1,1,1.0,motorway,1.0,948.6,948.6,666.0,0.0,1.4,0.8,9907.0,2.0,948.6,948.6,666.000,0.000,1.424,0.790,9906.960,2.042,
303,303,motorway,11173,5219,"LINESTRING (-111.929246 40.584369,-111.929172 40.576740)",0.846656,0.526200,1.088013,46.690000,-73.310000,666.000000,-1334.000000,-1,,network_wide,-1,0,-1,1,1.0,motorway,1.0,1054.9,1054.9,666.0,0.0,1.6,2.1,26429.5,5.0,1054.9,1054.9,666.000,0.000,1.584,2.115,26429.540,4.959,
304,304,motorway,11180,5211,"LINESTRING (-111.944442 40.573253,-111.938687 40.573111)",0.487366,0.302900,0.626300,46.690000,-73.310000,666.000000,-1334.000000,-1,,network_wide,-1,0,-1,-1,1.0,motorway,1.0,102.9,102.9,666.0,0.0,0.2,0.6,1339.2,0.4,102.9,102.9,666.000,0.000,0.154,0.626,1339.207,0.357,
305,305,,11181,1349,"LINESTRING (-111.931031 40.573173,-111.934352 40.576870)",0.497342,0.309100,0.882594,33.810000,-26.190000,10000.000000,8000.000000,-1,,network_wide,-1,0,-1,-1,7.0,,7.0,123.6,123.6,70000.0,0.0,0.0,0.9,0.0,0.0,123.6,123.6,70000.000,0.000,0.002,0.883,0.000,0.000,
306,306,,11181,1352,"LINESTRING (-111.931031 40.573173,-111.933963 40.567876)",0.638129,0.396600,1.132439,33.810000,-26.190000,10000.000000,8000.000000,-1,,network_wide,-1,0,-1,-1,7.0,,7.0,114.1,114.1,70000.0,0.0,0.0,1.1,0.0,0.0,114.1,114.1,70000.000,0.000,0.002,1.132,0.000,0.000,
307,307,motorway,11181,5211,"LINESTRING (-111.931031 40.573173,-111.938687 40.573111)",0.647944,0.402700,0.832655,46.690000,-73.310000,666.000000,-1334.000000,-1,,network_wide,-1,0,-1,-1,1.0,motorway,1.0,28.6,28.6,666.0,0.0,0.0,0.8,495.2,0.1,28.6,28.6,666.000,0.000,0.043,0.833,495.198,0.132,
308,308,motorway,11181,11182,"LINESTRING (-111.931031 40.573173,-111.930154 40.572580)",0.099114,0.061600,0.127369,46.690000,-73.310000,666.000000,-1334.000000,-1,,network_wide,-1,0,-1,-1,1.0,motorway,1.0,549.8,549.8,666.0,0.0,0.8,0.1,1428.4,0.4,549.8,549.8,666.000,0.000,0.826,0.136,1428.447,0.367,
309,309,motorway,11182,5232,"LINESTRING (-111.930154 40.572580,-111.929201 40.572493)",0.081254,0.050500,0.104418,46.690000,-73.310000,666.000000,-1334.000000,-1,,network_wide,-1,0,-1,-1,1.0,motorway,1.0,549.8,549.8,666.0,0.0,0.8,0.1,1171.0,0.3,549.8,549.8,666.000,0.000,0.826,0.112,1171.048,0.300,
310,310,motorway,11182,11181,"LINESTRING (-111.930154 40.572580,-111.931031 40.573173)",0.099114,0.061600,0.127369,46.690000,-73.310000,666.000000,-1334.000000,-1,,network_wide,-1,0,-1,-1,1.0,motorway,1.0,218.3,218.3,666.0,0.0,0.3,0.1,577.7,0.2,218.3,218.3,666.000,0.000,0.328,0.128,577.674,0.154,
311,311,,11183,1355,"LINESTRING (-111.923406 40.572477,-111.924746 40.576632)",0.474977,0.295200,0.842905,33.810000,-26.190000,10000.000000,8000.000000,-1,,network_wide,-1,0,-1,-1,7.0,,7.0,0.0,0.0,70000.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,70000.000,0.000,0.000,0.843,0.000,0.000,
312,312,,11183,1356,"LINESTRING (-111.923406 40.572477,-111.924114 40.567177)",0.591147,0.367400,1.049062,33.810000,-26.190000,10000.000000,8000.000000,-1,,network_wide,-1,0,-1,-1,7.0,,7.0,65.0,65.0,70000.0,0.0,0.0,1.0,0.0,0.0,65.0,65.0,70000.000,0.000,0.001,1.049,0.000,0.000,
313,313,motorway,11183,5215,"LINESTRING (-111.923406 40.572477,-111.919678 40.572454)",0.315525,0.196100,0.405472,46.690000,-73.310000,666.000000,-1334.000000,-1,,network_wide,-1,0,-1,-1,1.0,motorway,1.0,904.1,904.1,666.0,0.0,1.4,0.6,7674.2,1.6,904.1,904.1,666.000,0.000,1.358,0.612,7674.206,1.640,
314,314,motorway,11183,5232,"LINESTRING (-111.923406 40.572477,-111.929201 40.572493)",0.490423,0.304800,0.630229,46.690000,-73.310000,666.000000,-1334.000000,-1,,network_wide,-1,0,-1,-1,1.0,motorway,1.0,144.1,144.1,666.0,0.0,0.2,0.6,1887.9,0.5,144.1,144.1,666.000,0.000,0.216,0.630,1887.859,0.503,
315,315,motorway,11184,5588,"LINESTRING (-111.913770 40.572331,-111.917018 40.571988)",0.277553,0.172500,0.430982,38.640000,-81.360000,633.000000,-1367.000000,-1,,network_wide,-1,0,-1,-1,1.0,motorway,1.0,180.0,180.0,633.0,0.0,0.3,0.4,1611.7,0.4,180.0,180.0,633.000,0.000,0.284,0.431,1611.673,0.429,
316,316,motorway,11184,11257,"LINESTRING (-111.913770 40.572331,-111.908371 40.569754)",0.539015,0.335000,0.836980,38.640000,-81.360000,633.000000,-1367.000000,-1,,network_wide,-1,0,-1,-1,1.0,motorway,1.0,893.4,893.4,633.0,0.0,1.4,1.3,15669.9,3.2,893.4,893.4,633.000,0.000,1.411,1.335,15669.881,3.222,
317,317,motorway,11255,5117,"LINESTRING (-111.907886 40.587813,-111.910225 40.587717)",0.198068,0.123100,0.230669,51.520000,-68.480000,847.000000,-1153.000000,-1,,network_wide,-1,0,-1,1,2.0,motorway,2.0,1083.7,1083.7,1694.0,0.0,0.6,0.2,5160.3,1.4,1083.7,1083.7,1694.000,0.000,0.640,0.236,5160.315,1.356,
318,318,motorway,11255,5118,"LINESTRING (-111.907886 40.587813,-111.904260 40.588014)",0.307641,0.191200,0.358277,51.520000,-68.480000,847.000000,-1153.000000,-1,,network_wide,-1,0,-1,1,2.0,motorway,2.0,2692.1,2692.1,1694.0,0.0,1.6,0.7,22493.5,4.2,2692.1,2692.1,1694.000,0.000,1.589,0.701,22493.486,4.239,
319,319,,11257,1404,"LINESTRING (-111.908371 40.569754,-111.908153 40.571760)",0.223490,0.138900,0.416441,32.200000,-27.800000,10000.000000,8000.000000,-1,,network_wide,-1,0,-1,-1,7.0,,7.0,175.4,175.4,70000.0,0.0,0.0,0.4,0.0,0.0,175.4,175.4,70000.000,0.000,0.003,0.416,0.000,0.000,
320,320,motorway,11257,5175,"LINESTRING (-111.908371 40.569754,-111.904348 40.569696)",0.340625,0.211700,0.528921,38.640000,-81.360000,633.000000,-1367.000000,-1,,network_wide,-1,0,-1,-1,1.0,motorway,1.0,819.9,819.9,633.0,0.0,1.3,0.8,8813.3,1.9,819.9,819.9,633.000,0.000,1.295,0.752,8813.283,1.927,
321,321,motorway,11257,11184,"LINESTRING (-111.908371 40.569754,-111.913770 40.572331)",0.539015,0.335000,0.836980,38.640000,-81.360000,633.000000,-1367.000000,-1,,network_wide,-1,0,-1,-1,1.0,motorway,1.0,180.0,180.0,633.0,0.0,0.3,0.8,3129.9,0.8,180.0,180.0,633.000,0.000,0.284,0.838,3129.916,0.833,
322,322,,11259,1356,"LINESTRING (-111.926737 40.562009,-111.924114 40.567177)",0.615121,0.382300,1.091607,33.810000,-26.190000,10000.000000,8000.000000,-1,,network_wide,-1,0,-1,-1,7.0,,7.0,75.9,75.9,70000.0,0.0,0.0,1.1,0.0,0.0,75.9,75.9,70000.000,0.000,0.001,1.092,0.000,0.000,
323,323,motorway,11259,5214,"LINESTRING (-111.926737 40.562009,-111.929207 40.562200)",0.210135,0.130600,0.217531,57.960000,-62.040000,814.000000,-1186.000000,-1,,network_wide,-1,0,-1,-1,2.0,motorway,2.0,1163.6,1163.6,1628.0,0.0,0.7,0.2,5223.8,1.4,1163.6,1163.6,1628.000,0.000,0.715,0.226,5223.806,1.364,
324,324,motorway,11259,5587,"LINESTRING (-111.926737 40.562009,-111.919260 40.560309)",0.660494,0.410500,0.683742,57.960000,-62.040000,814.000000,-1186.000000,-1,,network_wide,-1,0,-1,-1,2.0,motorway,2.0,2220.6,2220.6,1628.0,0.0,1.4,1.0,32598.7,7.0,2220.6,2220.6,1628.000,0.000,1.364,1.039,32598.720,7.040,
325,325,,11261,1352,"LINESTRING (-111.934612 40.562298,-111.933963 40.567876)",0.621557,0.386300,1.103029,33.810000,-26.190000,10000.000000,8000.000000,-1,,network_wide,-1,0,-1,-1,7.0,,7.0,172.2,172.2,70000.0,0.0,0.0,1.1,0.0,0.0,172.2,172.2,70000.000,0.000,0.002,1.103,0.000,0.000,
326,326,,11261,1397,"LINESTRING (-111.934612 40.562298,-111.936589 40.553565)",0.983421,0.611200,1.745201,33.810000,-26.190000,10000.000000,8000.000000,-1,,network_wide,-1,0,-1,-1,7.0,,7.0,771.7,771.7,70000.0,0.0,0.0,1.7,0.0,0.0,771.7,771.7,70000.000,0.000,0.011,1.745,0.000,0.000,
327,327,motorway,11261,5208,"LINESTRING (-111.934612 40.562298,-111.938693 40.562285)",0.345452,0.214700,0.357611,57.960000,-62.040000,814.000000,-1186.000000,-1,,network_wide,-1,0,-1,-1,2.0,motorway,2.0,1061.6,1061.6,1628.0,0.0,0.7,0.4,7849.0,2.1,1061.6,1061.6,1628.000,0.000,0.652,0.367,7848.963,2.062,
328,328,motorway,11261,5214,"LINESTRING (-111.934612 40.562298,-111.929207 40.562200)",0.457600,0.284400,0.473706,57.960000,-62.040000,814.000000,-1186.000000,-1,,network_wide,-1,0,-1,-1,2.0,motorway,2.0,1712.0,1712.0,1628.0,0.0,1.1,0.6,16642.1,4.1,1712.0,1712.0,1628.000,0.000,1.052,0.561,16642.136,4.072,
329,329,motorway,11281,5214,"LINESTRING (-111.929153 40.555761,-111.929207 40.562200)",0.714557,0.444100,0.918257,46.690000,-73.310000,666.000000,-1334.000000,-1,,network_wide,-1,0,-1,-1,1.0,motorway,1.0,1267.1,1267.1,666.0,0.0,1.9,2.7,34079.3,5.2,1267.1,1267.1,666.000,0.000,1.903,2.723,34079.333,5.216,
330,330,motorway,11282,5208,"LINESTRING (-111.943762 40.562247,-111.938693 40.562285)",0.428959,0.266600,0.456745,56.350000,-63.650000,857.000000,-1143.000000,-1,,network_wide,-1,0,-1,-1,1.0,motorway,1.0,788.2,788.2,857.0,0.0,0.9,0.5,7372.5,1.9,788.2,788.2,857.000,0.000,0.920,0.506,7372.534,1.863,
331,331,,11489,1360,"LINESTRING (-111.902652 40.580647,-111.901834 40.584029)",0.381816,0.237300,0.711458,32.200000,-27.800000,10000.000000,8000.000000,-1,,network_wide,-1,0,-1,-1,7.0,,7.0,0.0,0.0,70000.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,70000.000,0.000,0.000,0.711,0.000,0.000,
332,332,motorway,11489,7984,"LINESTRING (-111.902652 40.580647,-111.900701 40.580648)",0.165083,0.102600,0.205073,48.300000,-71.700000,814.000000,-1186.000000,-1,,network_wide,-1,0,-1,-1,1.0,motorway,1.0,0.4,0.4,814.0,0.0,0.0,0.2,1.6,0.0,0.4,0.4,814.000,0.000,0.000,0.205,1.600,0.000,
333,333,motorway,11489,8172,"LINESTRING (-111.902652 40.580647,-111.905503 40.580699)",0.241189,0.149900,0.256812,56.350000,-63.650000,857.000000,-1143.000000,-1,,network_wide,-1,0,-1,-1,1.0,motorway,1.0,7.0,7.0,857.0,0.0,0.0,0.3,37.1,0.0,7.0,7.0,857.000,0.000,0.008,0.257,37.140,0.010,
334,334,motorway,11507,3689,"LINESTRING (-111.902527 40.562393,-111.900748 40.562521)",0.151246,0.094000,0.225460,40.250000,-79.750000,601.000000,-1399.000000,-1,,network_wide,-1,0,-1,-1,2.0,motorway,2.0,0.0,0.0,1202.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,1202.000,0.000,0.000,0.225,0.000,0.000,
335,335,motorway,11507,5216,"LINESTRING (-111.902527 40.562393,-111.902774 40.558997)",0.377471,0.234600,0.562690,40.250000,-79.750000,601.000000,-1399.000000,-1,,network_wide,-1,0,-1,-1,2.0,motorway,2.0,2030.3,2030.3,1202.0,0.0,1.7,1.2,27795.9,4.8,2030.3,2030.3,1202.000,0.000,1.689,1.250,27795.897,4.832,
336,336,motorway,11763,5730,"LINESTRING (-111.905488 40.584909,-111.905499 40.583282)",0.180691,0.112300,0.280576,38.640000,-81.360000,633.000000,-1367.000000,-1,,network_wide,-1,0,-1,1,1.0,motorway,1.0,611.7,611.7,633.0,0.0,1.0,0.3,3444.9,0.9,611.7,611.7,633.000,0.000,0.966,0.317,3444.855,0.855,
337,337,motorway,11763,7210,"LINESTRING (-111.905488 40.584909,-111.904821 40.585866)",0.120192,0.074700,0.186634,38.640000,-81.360000,633.000000,-1367.000000,-1,,network_wide,-1,0,-1,1,1.0,motorway,1.0,1049.1,1049.1,633.0,0.0,1.7,0.4,4648.0,0.8,1049.1,1049.1,633.000,0.000,1.657,0.398,4648.037,0.823,
338,338,motorway,11827,5440,"LINESTRING (-111.929192 40.626782,-111.929192 40.623484)",0.305404,0.189810,0.355673,51.520000,-68.480000,666.000000,-1334.000000,-1,,network_wide,-1,0,-1,-1,1.0,motorway,1.0,282.0,282.0,666.0,0.0,0.4,0.4,2081.5,0.6,282.0,282.0,666.000,0.000,0.423,0.357,2081.462,0.553,
339,339,motorway,11910,5118,"LINESTRING (-111.904258 40.589983,-111.904260 40.588014)",0.218502,0.135800,0.339289,38.640000,-81.360000,633.000000,-1367.000000,-1,,network_wide,-1,0,-1,1,1.0,motorway,1.0,312.3,312.3,633.0,0.0,0.5,0.3,2194.0,0.6,312.3,312.3,633.000,0.000,0.493,0.342,2194.004,0.581,
340,340,motorway,11910,10853,"LINESTRING (-111.904258 40.589983,-111.904442 40.592385)",0.267094,0.166000,0.414742,38.640000,-81.360000,633.000000,-1367.000000,-1,,network_wide,-1,0,-1,1,1.0,motorway,1.0,1408.8,1408.8,633.0,0.0,2.2,1.9,23680.2,3.0,1408.8,1408.8,633.000,0.000,2.226,1.941,23680.220,2.958,
341,341,motorway,1358,3000,"LINESTRING (-111.911502 40.583522,-111.916207 40.581200)",0.194898,0.121130,0.207522,56.350000,-63.650000,600.000000,-1400.000000,-1,,network_wide,-1,0,-1,1,1.0,motorway,1.0,1064.7,1064.7,600.0,0.0,1.8,0.5,5897.8,1.0,1064.7,1064.7,600.000,0.000,1.774,0.516,5897.790,0.997,
342,342,motorway,1358,5117,"LINESTRING (-111.911502 40.583522,-111.910225 40.587717)",0.194898,0.121130,0.207522,56.350000,-63.650000,600.000000,-1400.000000,-1,,network_wide,-1,0,-1,1,1.0,motorway,1.0,2257.6,2257.6,600.0,0.0,3.8,6.4,106608.5,8.9,2257.6,2257.6,600.000,0.000,3.763,6.447,106608.503,8.883,
343,343,motorway,5117,1358,"LINESTRING (-111.910225 40.587717,-111.911502 40.583522)",0.194898,0.121130,0.207522,56.350000,-63.650000,600.000000,-1400.000000,-1,,network_wide,-1,0,-1,1,1.0,motorway,1.0,1064.7,1064.7,600.0,0.0,1.8,0.5,5897.8,1.0,1064.7,1064.7,600.000,0.000,1.774,0.516,5897.790,0.997,
344,344,motorway,3000,1358,"LINESTRING (-111.916207 40.581200,-111.911502 40.583522)",0.194898,0.121130,0.207522,56.350000,-63.650000,600.000000,-1400.000000,-1,,network_wide,-1,0,-1,1,1.0,motorway,1.0,2257.6,2257.6,600.0,0.0,3.8,6.4,106608.5,8.9,2257.6,2257.6,600.000,0.000,3.763,6.447,106608.503,8.883,
345,345,motorway,6185,5175,"LINESTRING (-111.905514 40.575754,-111.904348 40.569696)",0.194898,0.121130,0.207522,56.350000,-63.650000,600.000000,-1400.000000,-1,,network_wide,-1,0,-1,-1,2.0,motorway,2.0,1631.8,1631.8,1200.0,0.0,1.4,0.3,7236.1,1.6,1631.8,1631.8,1200.000,0.000,1.360,0.314,7236.094,1.563,
346,346,motorway,5175,6185,"LINESTRING (-111.904348 40.569696,-111.905514 40.575754)",0.194898,0.121130,0.207522,56.350000,-63.650000,600.000000,-1400.000000,-1,,network_wide,-1,0,-1,-1,2.0,motorway,2.0,2881.3,2881.3,1200.0,0.0,2.4,1.2,30081.6,3.5,2881.3,2881.3,1200.000,0.000,2.401,1.242,30081.592,3.525,
347,347,motorway,3000,3001,"LINESTRING (-111.916207 40.581200,-111.909573 40.580790)",0.194898,0.121130,0.207522,56.350000,-63.650000,600.000000,-1400.000000,-1,,network_wide,-1,0,-1,1,1.0,motorway,1.0,1085.0,1085.0,600.0,0.0,1.8,0.5,6174.6,1.0,1085.0,1085.0,600.000,0.000,1.808,0.540,6174.608,1.021,
348,348,motorway,3001,3000,"LINESTRING (-111.909573 40.580790,-111.916207 40.581200)",0.194898,0.121130,0.207522,56.350000,-63.650000,600.000000,-1400.000000,-1,,network_wide,-1,0,-1,1,1.0,motorway,1.0,1332.3,1332.3,600.0,0.0,2.2,1.0,11348.0,1.5,1332.3,1332.3,600.000,0.000,2.221,0.964,11348.040,1.459,
349,349,motorway,3001,8172,"LINESTRING (-111.909573 40.580790,-111.905503 40.580699)",0.194898,0.121130,0.207522,56.350000,-63.650000,600.000000,-1400.000000,-1,,network_wide,-1,0,-1,1,1.0,motorway,1.0,634.5,634.5,600.0,0.0,1.1,0.2,2696.1,0.7,634.5,634.5,600.000,0.000,1.058,0.246,2696.087,0.658,
350,350,motorway,8172,3000,"LINESTRING (-111.905503 40.580699,-111.916207 40.581200)",0.194898,0.121130,0.207522,56.350000,-63.650000,600.000000,-1400.000000,-1,,network_wide,-1,0,-1,1,1.0,motorway,1.0,945.6,945.6,600.0,0.0,1.6,0.4,4588.6,0.9,945.6,945.6,600.000,0.000,1.576,0.400,4588.584,0.878,
351,351,,3001,1359,"LINESTRING (-111.909573 40.580790,-111.911824 40.577722)",0.194898,0.121130,0.345871,33.810000,-26.190000,10000.000000,8000.000000,-1,,network_wide,-1,0,-1,1,7.0,,7.0,501.5,501.5,70000.0,0.0,0.0,0.3,0.0,0.0,501.5,501.5,70000.000,0.000,0.007,0.346,0.000,0.000,
352,352,,1359,3001,"LINESTRING (-111.911824 40.577722,-111.909573 40.580790)",0.194898,0.121130,0.345871,33.810000,-26.190000,10000.000000,8000.000000,-1,,network_wide,-1,0,-1,-1,7.0,,7.0,1383.4,1383.4,70000.0,0.0,0.0,0.3,0.0,0.0,1383.4,1383.4,70000.000,0.000,0.020,0.346,0.000,0.000,
353,353,motorway,5175,11507,"LINESTRING (-111.904348 40.569696,-111.902527 40.562393)",0.194898,0.121130,0.207522,56.350000,-63.650000,600.000000,-1400.000000,-1,,network_wide,-1,0,-1,-1,2.0,motorway,2.0,2030.3,2030.3,1200.0,0.0,1.7,0.5,10586.0,1.9,2030.3,2030.3,1200.000,0.000,1.692,0.463,10586.000,1.886,
354,354,motorway,11507,5175,"LINESTRING (-111.902527 40.562393,-111.904348 40.569696)",0.194898,0.121130,0.207522,56.350000,-63.650000,600.000000,-1400.000000,-1,,network_wide,-1,0,-1,-1,2.0,motorway,2.0,2752.0,2752.0,1200.0,0.0,2.3,1.1,25418.3,3.1,2752.0,2752.0,1200.000,0.000,2.293,1.069,25418.275,3.142,
355,355,,1358,3002,"LINESTRING (-111.911502 40.583522,-111.911260 40.581966)",0.194898,0.121130,0.345871,33.810000,-26.190000,10000.000000,8000.000000,-1,,network_wide,-1,0,-1,1,7.0,,7.0,0.0,0.0,70000.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,70000.000,0.000,0.000,0.346,0.000,0.000,
356,356,,3002,1358,"LINESTRING (-111.911260 40.581966,-111.911502 40.583522)",0.194898,0.121130,0.345871,33.810000,-26.190000,10000.000000,8000.000000,-1,,network_wide,-1,0,-1,1,7.0,,7.0,0.0,0.0,70000.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,70000.000,0.000,0.000,0.346,0.000,0.000,
357,357,,1323,11161,"LINESTRING (-111.921418 40.591609,-111.929272 40.591047)",0.194898,0.121130,0.345871,33.810000,-26.190000,10000.000000,8000.000000,-1,,network_wide,-1,0,-1,1,7.0,,7.0,843.8,843.8,70000.0,0.0,0.0,0.3,0.0,0.0,843.8,843.8,70000.000,0.000,0.012,0.346,0.000,0.000,
358,358,,11161,1323,"LINESTRING (-111.929272 40.591047,-111.921418 40.591609)",0.194898,0.121130,0.345871,33.810000,-26.190000,10000.000000,8000.000000,-1,,network_wide,-1,0,-1,1,7.0,,7.0,743.9,743.9,70000.0,0.0,0.0,0.3,0.0,0.0,743.9,743.9,70000.000,0.000,0.011,0.346,0.000,0.000,
359,359,,1319,11146,"LINESTRING (-111.934408 40.607297,-111.938858 40.605898)",0.194898,0.121130,0.345871,33.810000,-26.190000,10000.000000,8000.000000,-1,,network_wide,-1,0,-1,1,7.0,,7.0,831.8,831.8,70000.0,0.0,0.0,0.3,0.0,0.0,831.8,831.8,70000.000,0.000,0.012,0.346,0.000,0.000,
360,360,,11146,1319,"LINESTRING (-111.938858 40.605898,-111.934408 40.607297)",0.194898,0.121130,0.345871,33.810000,-26.190000,10000.000000,8000.000000,-1,,network_wide,-1,0,-1,-1,7.0,,7.0,1095.1,1095.1,70000.0,0.0,0.0,0.3,0.0,0.0,1095.1,1095.1,70000.000,0.000,0.016,0.346,0.000,0.000,
361,361,,1319,11147,"LINESTRING (-111.934408 40.607297,-111.929235 40.607691)",0.194898,0.121130,0.345871,33.810000,-26.190000,10000.000000,8000.000000,-1,,network_wide,-1,0,-1,1,7.0,,7.0,647.0,647.0,70000.0,0.0,0.0,0.3,0.0,0.0,647.0,647.0,70000.000,0.000,0.009,0.346,0.000,0.000,
362,362,,11147,1319,"LINESTRING (-111.929235 40.607691,-111.934408 40.607297)",0.194898,0.121130,0.345871,33.810000,-26.190000,10000.000000,8000.000000,-1,,network_wide,-1,0,-1,1,7.0,,7.0,771.6,771.6,70000.0,0.0,0.0,0.3,0.0,0.0,771.6,771.6,70000.000,0.000,0.011,0.346,0.000,0.000,
363,363,,1322,11160,"LINESTRING (-111.934349 40.591006,-111.938878 40.590844)",0.194898,0.121130,0.345871,33.810000,-26.190000,10000.000000,8000.000000,-1,,network_wide,-1,0,-1,1,7.0,,7.0,40.6,40.6,70000.0,0.0,0.0,0.3,0.0,0.0,40.6,40.6,70000.000,0.000,0.001,0.346,0.000,0.000,
364,364,,11160,1322,"LINESTRING (-111.938878 40.590844,-111.934349 40.591006)",0.194898,0.121130,0.345871,33.810000,-26.190000,10000.000000,8000.000000,-1,,network_wide,-1,0,-1,-1,7.0,,7.0,272.2,272.2,70000.0,0.0,0.0,0.3,0.0,0.0,272.2,272.2,70000.000,0.000,0.004,0.346,0.000,0.000,
365,365,,1360,5730,"LINESTRING (-111.901834 40.584029,-111.905499 40.583282)",0.194898,0.121130,0.345871,33.810000,-26.190000,10000.000000,8000.000000,-1,,network_wide,-1,0,-1,-1,7.0,,7.0,0.0,0.0,70000.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,70000.000,0.000,0.000,0.346,0.000,0.000,
366,366,,5730,1360,"LINESTRING (-111.905499 40.583282,-111.901834 40.584029)",0.194898,0.121130,0.345871,33.810000,-26.190000,10000.000000,8000.000000,-1,,network_wide,-1,0,-1,1,7.0,,7.0,0.0,0.0,70000.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,70000.000,0.000,0.000,0.346,0.000,0.000,
367,367,motorway,5592,1,"LINESTRING (-111.922175 40.587742,-111.920177 40.587738)",0.194898,0.121130,0.226978,51.520000,-68.480000,847.000000,-1153.000000,-1,,network_wide,-1,0,-1,1,2.0,motorway,2.0,2973.3,2973.3,1694.0,0.0,1.8,0.6,17593.3,3.0,2973.3,2973.3,1694.000,0.000,1.755,0.550,17593.345,2.985,
368,368,motorway,1,2,"LINESTRING (-111.920177 40.587738,-111.918417 40.587734)",0.194898,0.121130,0.226978,51.520000,-68.480000,847.000000,-1153.000000,-1,,network_wide,-1,0,-1,1,2.0,motorway,2.0,2973.3,2973.3,1694.0,0.0,1.8,0.6,17593.3,3.0,2973.3,2973.3,1694.000,0.000,1.755,0.550,17593.345,2.985,
369,369,motorway,2,3,"LINESTRING (-111.918417 40.587734,-111.916477 40.587730)",0.194898,0.121130,0.226978,51.520000,-68.480000,847.000000,-1153.000000,-1,,network_wide,-1,0,-1,1,2.0,motorway,2.0,2973.3,2973.3,1694.0,0.0,1.8,0.6,17593.3,3.0,2973.3,2973.3,1694.000,0.000,1.755,0.550,17593.345,2.985,
370,370,motorway,3,4,"LINESTRING (-111.916477 40.587730,-111.914379 40.587726)",0.194898,0.121130,0.226978,51.520000,-68.480000,847.000000,-1153.000000,-1,,network_wide,-1,0,-1,1,2.0,motorway,2.0,2973.3,2973.3,1694.0,0.0,1.8,0.6,17593.3,3.0,2973.3,2973.3,1694.000,0.000,1.755,0.550,17593.345,2.985,
