link_seq_id,link_id,vdf_type,from_node_id,to_node_id,lanes,distance_km,distance_mile,fftt,meso_link_id,meso_link_incoming_volume,tmc,tmc_corridor_name,tmc_corridor_id,tmc_road_order,tmc_road_sequence,subarea_id,link_type,link_type_code,vdf_code,time_period,volume,ref_volume,ref_diff,ODME_volume_before,ODME_volume_after,ODME_volume_diff,ODME_obs_count,ODME_upperbound_capacity_type,ODME_obs_count_dev,preload_volume,mode_type_volume,travel_time,speed_kmph,speed_mph,speed_ratio,VOC,DOC,lane_capacity,link_capacity,queue,total_simu_waiting_time_in_min,avg_simu_waiting_time_in_min,plf,lanes,D_per_hour_per_lane,QVDF_cd,QVDF_n,P,severe_congestion_duration_in_h,vf,v_congestion_cutoff,QVDF_cp,QVDF_s,QVDF_v,vt2,VMT,VHT,PMT,PHT,PDT_vf,PDT_vc,geometry,person_vol_auto,MEU_vol_auto,mode_cap_auto,mode_VOC_auto,v06:00,v06:15,v06:30,v06:45,v07:00,v07:15,v07:30,v07:45,v08:00,v08:15,v08:30,v08:45,v09:00,v09:15,v09:30,v09:45,v10:00,v10:15,v10:30,v10:45,v11:00,v11:15,v11:30,v11:45,v12:00,v12:15,v12:30,v12:45,v13:00,v13:15,v13:30,v13:45,v14:00,v14:15,v14:30,v14:45,v15:00,v15:15,v15:30,v15:45,v16:00,v16:15,v16:30,v16:45,v17:00,v17:15,v17:30,v17:45,v18:00,v18:15,v18:30,v18:45,v19:00,v19:15,v19:30,v19:45,DTM_type,DTM_volume_before,DTM_volume_after,DTM_volume_diff,DTM_speed_before,DTM_speed_after,DTM_speed_diff,DTM_DoC_before,DTM_DoC_after,DTM_Doc_diff,DTM_P_before,DTM_P_after,DTM_P_diff,notes
185,185,bpr,5589,5112,2.000000,0.394849,0.245400,0.377304,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,2234.402,-1.000,0.000,542.888,2234.402,1691.514,2179.200,0.000,-55.202,0.000,2234.402,0.517,45.862,28.503,0.730,1.252,1.252,892.000,1784.000,0.000,0.000,0.000,1.000,2.000,1117.201,0.955,1.142,1.235,0.000,62.790,53.371,0.400,4.000,31.931,27.653,548.322,19.237,548.322,19.237,5.186,2.707,"",2234.402,2234.402,1.252,1.252,62.790,62.790,62.790,62.790,61.621,61.939,62.258,62.577,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,,2234.402,4468.805,2234.402,45.862,0.000,-45.862,1.252,0.000,-1.252,1.235,0.000,-1.235,period-based
186,186,bpr,5589,5114,2.000000,0.411904,0.256000,0.393602,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,2230.341,-1.000,0.000,1978.757,2230.341,251.583,,,,0.000,2230.341,0.538,45.952,28.559,0.732,1.250,1.250,892.000,1784.000,0.000,0.000,0.000,1.000,2.000,1115.170,0.955,1.142,1.232,0.000,62.790,53.371,0.400,4.000,32.024,27.764,570.967,19.992,570.967,19.992,5.361,2.779,"",2230.341,2230.341,1.250,1.250,62.790,62.790,62.790,62.790,61.621,61.940,62.259,62.577,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,,2230.341,4460.682,2230.341,45.952,0.000,-45.952,1.250,0.000,-1.250,1.232,0.000,-1.232,period-based
187,187,qvdf,5592,1323,7.000000,0.433947,0.269700,0.770093,-1,0,,network_wide,-1,0,-1,1,99,,,0700_0800,551.106,-1.000,0.000,360.605,551.106,190.501,,,,0.000,551.106,0.770,33.810,21.013,1.000,0.008,0.008,10000.000,70000.000,0.000,0.000,0.000,1.000,7.000,78.729,0.955,1.142,0.000,0.000,33.810,28.739,0.400,4.000,33.810,28.739,148.633,7.073,148.633,7.073,0.000,0.000,"",551.106,551.106,0.008,0.008,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,,551.106,1102.212,551.106,33.810,0.000,-33.810,0.008,0.000,-0.008,0.000,0.000,-0.000,period-based
188,188,qvdf,5592,1354,7.000000,0.422684,0.262700,0.787610,-1,0,,network_wide,-1,0,-1,1,99,,,0700_0800,52.220,-1.000,0.000,67.600,52.220,-15.380,,,,0.000,52.220,0.788,32.200,20.012,1.000,0.001,0.001,10000.000,70000.000,0.000,0.000,0.000,1.000,7.000,7.460,0.955,1.142,0.000,0.000,32.200,27.370,0.400,4.000,32.200,27.370,13.718,0.685,13.718,0.685,0.000,0.000,"",52.220,52.220,0.001,0.001,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,,52.220,104.440,52.220,32.200,0.000,-32.200,0.001,0.000,-0.001,0.000,0.000,-0.000,period-based
189,189,bpr,5592,5114,2.000000,0.594043,0.369200,0.691820,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,1890.288,-1.000,0.000,595.704,1890.288,1294.584,,,,0.000,1890.288,0.853,41.799,25.978,0.811,1.116,1.116,847.000,1694.000,0.000,0.000,0.000,1.000,2.000,945.144,0.955,1.142,1.082,0.000,51.520,43.792,0.400,4.000,30.773,28.273,697.894,26.865,697.894,26.865,5.069,1.223,"",1890.288,1890.288,1.116,1.116,51.520,51.520,51.520,51.520,50.570,50.829,51.088,51.347,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,,1890.288,3780.575,1890.288,41.799,0.000,-41.799,1.116,0.000,-1.116,1.082,0.000,-1.082,period-based
198,198,bpr,5730,8172,1.000000,0.286724,0.178200,0.445223,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,611.661,-1.000,0.000,359.235,611.661,252.426,,,,0.000,611.661,0.503,34.171,21.238,0.884,0.966,0.966,633.000,633.000,0.000,0.000,0.000,1.000,1.000,611.661,0.955,1.142,0.833,0.000,38.640,32.844,0.400,4.000,26.951,27.549,108.998,5.132,108.998,5.132,0.594,0.000,"",611.661,611.661,0.966,0.966,38.640,38.640,38.640,38.640,37.939,38.130,38.322,38.513,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,,611.661,1223.321,611.661,34.171,0.000,-34.171,0.966,0.000,-0.966,0.833,0.000,-0.833,period-based
199,199,bpr,5730,11763,1.000000,0.180691,0.112300,0.280576,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,1049.148,-1.000,0.000,780.280,1049.148,268.869,,,,0.000,1049.148,0.598,18.124,11.264,0.469,1.657,1.657,633.000,633.000,0.000,0.000,0.000,1.000,1.000,1049.148,0.955,1.142,1.700,0.000,38.640,32.844,0.400,4.000,10.736,7.563,117.819,10.459,117.819,10.459,5.553,4.688,"",1049.148,1049.148,1.657,1.657,38.640,38.640,38.640,38.640,37.897,38.100,38.302,38.505,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,,1049.148,2098.297,1049.148,18.124,0.000,-18.124,1.657,0.000,-1.657,1.700,0.000,-1.700,period-based
203,203,qvdf,5820,1320,7.000000,0.554301,0.344500,0.983674,-1,0,,network_wide,-1,0,-1,1,99,,,0700_0800,0.000,-1.000,0.000,0.000,0.000,0.000,,,,0.000,0.000,0.984,33.810,21.013,1.000,0.000,0.000,10000.000,70000.000,0.000,0.000,0.000,1.000,7.000,0.000,0.955,1.142,0.000,0.000,33.810,28.739,0.400,4.000,33.810,28.739,0.000,0.000,0.000,0.000,0.000,-0.000,"",0.000,0.000,0.000,0.000,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,,0.000,0.000,0.000,33.810,0.000,-33.810,0.000,0.000,0.000,0.000,0.000,0.000,period-based
204,204,bpr,5820,5103,1.000000,0.924531,0.574600,1.076706,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,1033.875,-1.000,0.000,944.477,1033.875,89.397,,,,0.000,1033.875,2.015,27.535,17.113,0.534,1.552,1.552,666.000,666.000,0.000,0.000,0.000,1.000,1.000,1033.875,0.955,1.142,1.578,0.000,51.520,43.792,0.400,4.000,16.943,12.589,594.064,34.714,594.064,34.714,16.161,12.887,"",1033.875,1033.875,1.552,1.552,51.520,51.520,51.520,51.520,50.538,50.806,51.073,51.341,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,,1033.875,2067.749,1033.875,27.535,0.000,-27.535,1.552,0.000,-1.552,1.578,0.000,-1.578,period-based
205,205,bpr,5820,11147,1.000000,0.485113,0.301500,0.564961,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,1156.539,-1.000,0.000,947.141,1156.539,209.398,,,,0.000,1156.539,1.336,21.793,13.544,0.423,1.737,1.737,666.000,666.000,0.000,0.000,0.000,1.000,1.000,1156.539,0.955,1.142,1.793,0.000,51.520,43.792,0.400,4.000,12.579,8.527,348.697,25.745,348.697,25.745,14.855,12.933,"",1156.539,1156.539,1.737,1.737,51.520,51.520,51.520,51.520,50.523,50.795,51.067,51.339,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,,1156.539,2313.078,1156.539,21.793,0.000,-21.793,1.737,0.000,-1.737,1.793,0.000,-1.793,period-based
208,208,bpr,5863,5009,2.000000,0.306354,0.190400,0.317136,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,1342.595,-1.000,0.000,2387.122,1342.595,-1044.527,,,,0.000,1342.595,0.339,54.199,33.685,0.935,0.825,0.825,814.000,1628.000,0.000,0.000,0.000,1.000,2.000,671.298,0.955,1.142,0.442,0.000,57.960,49.266,0.400,4.000,47.117,48.527,255.630,7.589,255.630,7.589,0.492,0.000,"",1342.595,1342.595,0.825,0.825,57.960,57.960,57.960,57.960,56.936,57.215,57.494,57.774,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,,1342.595,2685.190,1342.595,54.199,0.000,-54.199,0.825,0.000,-0.825,0.442,0.000,-0.442,period-based
209,209,bpr,5863,5524,2.000000,0.755747,0.469700,0.782347,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,588.518,-1.000,0.000,719.117,588.518,-130.599,,,,0.000,588.518,0.784,57.812,35.930,0.997,0.361,0.361,814.000,1628.000,0.000,0.000,0.000,1.000,2.000,294.259,0.955,1.142,0.016,0.000,57.960,49.266,0.400,4.000,57.472,49.266,276.427,7.693,276.427,7.693,0.020,0.000,"",588.518,588.518,0.361,0.361,57.960,57.960,57.960,57.960,57.904,57.919,57.935,57.950,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,,588.518,1177.035,588.518,57.812,0.000,-57.812,0.361,0.000,-0.361,0.016,0.000,-0.016,period-based
225,225,bpr,6270,6273,1.000000,0.302492,0.188000,0.469708,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,137.802,-1.000,0.000,100.540,137.802,37.262,,,,0.000,137.802,0.470,38.627,24.007,1.000,0.218,0.218,633.000,633.000,0.000,0.000,0.000,1.000,1.000,137.802,0.955,1.142,0.002,0.000,38.640,32.844,0.400,4.000,38.597,32.844,25.907,1.079,25.907,1.079,0.000,0.000,"",137.802,137.802,0.218,0.218,38.640,38.640,38.640,38.640,38.635,38.636,38.638,38.639,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,,137.802,275.605,137.802,38.627,0.000,-38.627,0.218,0.000,-0.218,0.002,0.000,-0.002,period-based
226,226,bpr,6270,10853,1.000000,0.162026,0.100700,0.251594,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,989.554,-1.000,0.000,861.493,989.554,128.061,,,,0.000,989.554,0.477,20.381,12.667,0.527,1.563,1.563,633.000,633.000,0.000,0.000,0.000,1.000,1.000,989.554,0.955,1.142,1.590,0.000,38.640,32.844,0.400,4.000,12.490,9.228,99.648,7.867,99.648,7.867,3.717,2.985,"",989.554,989.554,1.563,1.563,38.640,38.640,38.640,38.640,37.903,38.104,38.305,38.506,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,,989.554,1979.108,989.554,20.381,0.000,-20.381,1.563,0.000,-1.563,1.590,0.000,-1.590,period-based
227,227,bpr,6273,6270,1.000000,0.302492,0.188000,0.469708,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,989.554,-1.000,0.000,861.493,989.554,128.061,,,,0.000,989.554,0.890,20.381,12.667,0.527,1.563,1.563,633.000,633.000,0.000,0.000,0.000,1.000,1.000,989.554,0.955,1.142,1.590,0.000,38.640,32.844,0.400,4.000,12.490,9.228,186.036,14.687,186.036,14.687,6.940,5.573,"",989.554,989.554,1.563,1.563,38.640,38.640,38.640,38.640,37.903,38.104,38.305,38.506,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,,989.554,1979.108,989.554,20.381,0.000,-20.381,1.563,0.000,-1.563,1.590,0.000,-1.590,period-based
228,228,bpr,6273,10851,1.000000,0.074175,0.046100,0.115178,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,137.802,-1.000,0.000,100.540,137.802,37.262,,,,0.000,137.802,0.115,38.627,24.007,1.000,0.218,0.218,633.000,633.000,0.000,0.000,0.000,1.000,1.000,137.802,0.955,1.142,0.002,0.000,38.640,32.844,0.400,4.000,38.597,32.844,6.353,0.265,6.353,0.265,0.000,0.000,"",137.802,137.802,0.218,0.218,38.640,38.640,38.640,38.640,38.635,38.636,38.638,38.639,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,,137.802,275.605,137.802,38.627,0.000,-38.627,0.218,0.000,-0.218,0.002,0.000,-0.002,period-based
229,229,bpr,7210,10850,1.000000,0.060820,0.037800,0.094441,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,0.000,-1.000,0.000,0.000,0.000,0.000,,,,0.000,0.000,0.094,38.640,24.015,1.000,0.000,0.000,633.000,633.000,0.000,0.000,0.000,1.000,1.000,0.000,0.955,1.142,0.000,0.000,38.640,32.844,0.400,4.000,38.640,32.844,0.000,0.000,0.000,0.000,0.000,-0.000,"",0.000,0.000,0.000,0.000,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,,0.000,0.000,0.000,38.640,0.000,-38.640,0.000,0.000,0.000,0.000,0.000,0.000,period-based
230,230,bpr,7210,10854,1.000000,0.105872,0.065800,0.164398,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,1053.772,-1.000,0.000,784.904,1053.772,268.869,,,,0.000,1053.772,0.354,17.955,11.159,0.465,1.665,1.665,633.000,633.000,0.000,0.000,0.000,1.000,1.000,1053.772,0.955,1.142,1.709,0.000,38.640,32.844,0.400,4.000,10.609,7.447,69.338,6.214,69.338,6.214,3.326,2.817,"",1053.772,1053.772,1.665,1.665,38.640,38.640,38.640,38.640,37.896,38.099,38.302,38.505,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,,1053.772,2107.545,1053.772,17.955,0.000,-17.955,1.665,0.000,-1.665,1.709,0.000,-1.709,period-based
231,231,bpr,7210,11763,1.000000,0.120192,0.074700,0.186634,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,611.661,-1.000,0.000,359.235,611.661,252.426,,,,0.000,611.661,0.211,34.171,21.238,0.884,0.966,0.966,633.000,633.000,0.000,0.000,0.000,1.000,1.000,611.661,0.955,1.142,0.833,0.000,38.640,32.844,0.400,4.000,26.951,27.549,45.691,2.151,45.691,2.151,0.249,0.000,"",611.661,611.661,0.966,0.966,38.640,38.640,38.640,38.640,37.939,38.130,38.322,38.513,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,,611.661,1223.321,611.661,34.171,0.000,-34.171,0.966,0.000,-0.966,0.833,0.000,-0.833,period-based
237,237,bpr,8172,5730,1.000000,0.286724,0.178200,0.445223,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,1049.148,-1.000,0.000,780.280,1049.148,268.869,,,,0.000,1049.148,0.949,18.124,11.264,0.469,1.657,1.657,633.000,633.000,0.000,0.000,0.000,1.000,1.000,1049.148,0.955,1.142,1.700,0.000,38.640,32.844,0.400,4.000,10.736,7.563,186.958,16.597,186.958,16.597,8.812,7.438,"",1049.148,1049.148,1.657,1.657,38.640,38.640,38.640,38.640,37.897,38.100,38.302,38.505,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,,1049.148,2098.297,1049.148,18.124,0.000,-18.124,1.657,0.000,-1.657,1.700,0.000,-1.700,period-based
238,238,bpr,8172,6185,1.000000,0.548830,0.341100,0.705286,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,1174.402,-1.000,0.000,926.309,1174.402,248.093,,,,0.000,1174.402,1.728,19.055,11.843,0.408,1.763,1.763,666.000,666.000,0.000,0.000,0.000,1.000,1.000,1174.402,0.955,1.142,1.825,0.000,46.690,39.687,0.400,4.000,10.908,7.301,400.588,33.826,400.588,33.826,20.021,17.585,"",1174.402,1174.402,1.763,1.763,46.690,46.690,46.690,46.690,45.784,46.031,46.278,46.525,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,,1174.402,2348.803,1174.402,19.055,0.000,-19.055,1.763,0.000,-1.763,1.825,0.000,-1.825,period-based
239,239,bpr,8172,11489,1.000000,0.241189,0.149900,0.256812,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,0.375,-1.000,0.000,0.375,0.375,0.000,,,,0.000,0.375,0.257,56.350,35.022,1.000,0.000,0.000,857.000,857.000,0.000,0.000,0.000,1.000,1.000,0.375,0.955,1.142,0.000,0.000,56.350,47.897,0.400,4.000,56.350,47.897,0.056,0.002,0.056,0.002,0.000,0.000,"",0.375,0.375,0.000,0.000,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,,0.375,0.751,0.375,56.350,0.000,-56.350,0.000,0.000,-0.000,0.000,0.000,-0.000,period-based
243,243,qvdf,10850,1360,7.000000,0.265646,0.165100,0.494992,-1,0,,network_wide,-1,0,-1,1,99,,,0700_0800,0.000,-1.000,0.000,0.000,0.000,0.000,,,,0.000,0.000,0.495,32.200,20.012,1.000,0.000,0.000,10000.000,70000.000,0.000,0.000,0.000,1.000,7.000,0.000,0.955,1.142,0.000,0.000,32.200,27.370,0.400,4.000,32.200,27.370,0.000,0.000,0.000,0.000,0.000,-0.000,"",0.000,0.000,0.000,0.000,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,,0.000,0.000,0.000,32.200,0.000,-32.200,0.000,0.000,0.000,0.000,0.000,0.000,period-based
244,244,bpr,10850,4156,1.000000,0.273530,0.170000,0.424736,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,0.000,-1.000,0.000,0.000,0.000,0.000,,,,0.000,0.000,0.425,38.640,24.015,1.000,0.000,0.000,633.000,633.000,0.000,0.000,0.000,1.000,1.000,0.000,0.955,1.142,0.000,0.000,38.640,32.844,0.400,4.000,38.640,32.844,0.000,0.000,0.000,0.000,0.000,-0.000,"",0.000,0.000,0.000,0.000,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,,0.000,0.000,0.000,38.640,0.000,-38.640,0.000,0.000,0.000,0.000,0.000,0.000,period-based
245,245,bpr,10850,7210,1.000000,0.060820,0.037800,0.094441,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,4.624,-1.000,0.000,4.624,4.624,0.000,,,,0.000,4.624,0.094,38.640,24.015,1.000,0.007,0.007,633.000,633.000,0.000,0.000,0.000,1.000,1.000,4.624,0.955,1.142,0.000,0.000,38.640,32.844,0.400,4.000,38.640,32.844,0.175,0.007,0.175,0.007,0.000,0.000,"",4.624,4.624,0.007,0.007,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,,4.624,9.248,4.624,38.640,0.000,-38.640,0.007,0.000,-0.007,0.000,0.000,-0.000,period-based
