link_id,link_no,from_node_id,to_node_id,link_type,link_type_name,lanes,link_distance_VDF,free_speed,cutoff_speed,fftt,capacity,allow_uses,BPR_plf,BPR_alpha,BPR_beta,QVDF_qdf,QVDF_alpha,QVDF_beta,QVDF_cd,QVDF_n,geometry
365,364,1360,5730,2,,7,0.121130,21.000000,14.700000,0.346086,10000.000000,,1.000000,0.150000,4.000000,0.000000,0.368000,1.380000,0.954946,1.124000,"LINESTRING (-111.901834 40.584029,-111.905499 40.583282)"
366,365,5730,1360,2,,7,0.121130,21.000000,14.700000,0.346086,10000.000000,,1.000000,0.150000,4.000000,0.000000,0.368000,1.380000,0.954946,1.124000,"LINESTRING (-111.905499 40.583282,-111.901834 40.584029)"
367,366,5592,1,1,,2,0.121130,32.000000,22.400000,0.227119,847.000000,,1.000000,0.150000,4.000000,0.000000,0.368000,1.380000,0.954946,1.124000,"LINESTRING (-111.922175 40.587742,-111.920177 40.587738)"
368,367,1,2,1,,2,0.121130,32.000000,22.400000,0.227119,847.000000,,1.000000,0.150000,4.000000,0.000000,0.368000,1.380000,0.954946,1.124000,"LINESTRING (-111.920177 40.587738,-111.918417 40.587734)"
369,368,2,3,1,,2,0.121130,32.000000,22.400000,0.227119,847.000000,,1.000000,0.150000,4.000000,0.000000,0.368000,1.380000,0.954946,1.124000,"LINESTRING (-111.918417 40.587734,-111.916477 40.587730)"
370,369,3,4,1,,2,0.121130,32.000000,22.400000,0.227119,847.000000,,1.000000,0.150000,4.000000,0.000000,0.368000,1.380000,0.954946,1.124000,"LINESTRING (-111.916477 40.587730,-111.914379 40.587726)"
371,370,4,5,1,,2,0.121130,32.000000,22.400000,0.227119,847.000000,,1.000000,0.150000,4.000000,0.000000,0.368000,1.380000,0.954946,1.124000,"LINESTRING (-111.914379 40.587726,-111.912416 40.587722)"
372,371,5,5117,1,,2,0.121130,32.000000,22.400000,0.227119,847.000000,,1.000000,0.150000,4.000000,0.000000,0.368000,1.380000,0.954946,1.124000,"LINESTRING (-111.912416 40.587722,-111.910225 40.587717)"
373,372,5117,5,1,,2,0.121130,32.000000,22.400000,0.227119,847.000000,,1.000000,0.150000,4.000000,0.000000,0.368000,1.380000,0.954946,1.124000,"LINESTRING (-111.910225 40.587717,-111.912416 40.587722)"
374,373,5,4,1,,2,0.121130,32.000000,22.400000,0.227119,847.000000,,1.000000,0.150000,4.000000,0.000000,0.368000,1.380000,0.954946,1.124000,"LINESTRING (-111.912416 40.587722,-111.914379 40.587726)"
375,374,4,3,1,,2,0.121130,32.000000,22.400000,0.227119,847.000000,,1.000000,0.150000,4.000000,0.000000,0.368000,1.380000,0.954946,1.124000,"LINESTRING (-111.914379 40.587726,-111.916477 40.587730)"
376,375,3,2,1,,2,0.121130,32.000000,22.400000,0.227119,847.000000,,1.000000,0.150000,4.000000,0.000000,0.368000,1.380000,0.954946,1.124000,"LINESTRING (-111.916477 40.587730,-111.918417 40.587734)"
377,376,2,1,1,,2,0.121130,32.000000,22.400000,0.227119,847.000000,,1.000000,0.150000,4.000000,0.000000,0.368000,1.380000,0.954946,1.124000,"LINESTRING (-111.918417 40.587734,-111.920177 40.587738)"
378,377,1,5592,1,,2,0.121130,32.000000,22.400000,0.227119,847.000000,,1.000000,0.150000,4.000000,0.000000,0.368000,1.380000,0.954946,1.124000,"LINESTRING (-111.920177 40.587738,-111.922175 40.587742)"
connector,378,5577,-1,-1,,1,0.000010,100.000000,100.000000,0.000000,999999.000000,,1.000000,0.000000,0.000000,0.000000,0.368000,1.380000,0.954946,1.124000,"LINESTRING (-111.942300 40.624038,-111.942300 40.624038)"
connector,379,-1,5577,-1,,1,0.000010,100.000000,100.000000,0.000000,999999.000000,,1.000000,0.000000,0.000000,0.000000,0.368000,1.380000,0.954946,1.124000,"LINESTRING (-111.942300 40.624038,-111.942300 40.624038)"
connector,380,11123,-2,-1,,1,0.000010,100.000000,100.000000,0.000000,999999.000000,,1.000000,0.000000,0.000000,0.000000,0.368000,1.380000,0.954946,1.124000,"LINESTRING (-111.943739 40.609520,-111.943739 40.609520)"
connector,381,-2,11123,-1,,1,0.000010,100.000000,100.000000,0.000000,999999.000000,,1.000000,0.000000,0.000000,0.000000,0.368000,1.380000,0.954946,1.124000,"LINESTRING (-111.943739 40.609520,-111.943739 40.609520)"
connector,382,11159,-3,-1,,1,0.000010,100.000000,100.000000,0.000000,999999.000000,,1.000000,0.000000,0.000000,0.000000,0.368000,1.380000,0.954946,1.124000,"LINESTRING (-111.943604 40.587762,-111.943604 40.587762)"
connector,383,-3,11159,-1,,1,0.000010,100.000000,100.000000,0.000000,999999.000000,,1.000000,0.000000,0.000000,0.000000,0.368000,1.380000,0.954946,1.124000,"LINESTRING (-111.943604 40.587762,-111.943604 40.587762)"
connector,384,11180,-4,-1,,1,0.000010,100.000000,100.000000,0.000000,999999.000000,,1.000000,0.000000,0.000000,0.000000,0.368000,1.380000,0.954946,1.124000,"LINESTRING (-111.944442 40.573253,-111.944442 40.573253)"
connector,385,-4,11180,-1,,1,0.000010,100.000000,100.000000,0.000000,999999.000000,,1.000000,0.000000,0.000000,0.000000,0.368000,1.380000,0.954946,1.124000,"LINESTRING (-111.944442 40.573253,-111.944442 40.573253)"
connector,386,11282,-5,-1,,1,0.000010,100.000000,100.000000,0.000000,999999.000000,,1.000000,0.000000,0.000000,0.000000,0.368000,1.380000,0.954946,1.124000,"LINESTRING (-111.943762 40.562247,-111.943762 40.562247)"
connector,387,-5,11282,-1,,1,0.000010,100.000000,100.000000,0.000000,999999.000000,,1.000000,0.000000,0.000000,0.000000,0.368000,1.380000,0.954946,1.124000,"LINESTRING (-111.943762 40.562247,-111.943762 40.562247)"
connector,388,5238,-6,-1,,1,0.000010,100.000000,100.000000,0.000000,999999.000000,,1.000000,0.000000,0.000000,0.000000,0.368000,1.380000,0.954946,1.124000,"LINESTRING (-111.938753 40.552997,-111.938753 40.552997)"
connector,389,-6,5238,-1,,1,0.000010,100.000000,100.000000,0.000000,999999.000000,,1.000000,0.000000,0.000000,0.000000,0.368000,1.380000,0.954946,1.124000,"LINESTRING (-111.938753 40.552997,-111.938753 40.552997)"
connector,390,11281,-7,-1,,1,0.000010,100.000000,100.000000,0.000000,999999.000000,,1.000000,0.000000,0.000000,0.000000,0.368000,1.380000,0.954946,1.124000,"LINESTRING (-111.929153 40.555761,-111.929153 40.555761)"
connector,391,-7,11281,-1,,1,0.000010,100.000000,100.000000,0.000000,999999.000000,,1.000000,0.000000,0.000000,0.000000,0.368000,1.380000,0.954946,1.124000,"LINESTRING (-111.929153 40.555761,-111.929153 40.555761)"
connector,392,10847,-8,-1,,1,0.000010,100.000000,100.000000,0.000000,999999.000000,,1.000000,0.000000,0.000000,0.000000,0.368000,1.380000,0.954946,1.124000,"LINESTRING (-111.902749 40.557151,-111.902749 40.557151)"
connector,393,-8,10847,-1,,1,0.000010,100.000000,100.000000,0.000000,999999.000000,,1.000000,0.000000,0.000000,0.000000,0.368000,1.380000,0.954946,1.124000,"LINESTRING (-111.902749 40.557151,-111.902749 40.557151)"
connector,394,5356,-9,-1,,1,0.000010,100.000000,100.000000,0.000000,999999.000000,,1.000000,0.000000,0.000000,0.000000,0.368000,1.380000,0.954946,1.124000,"LINESTRING (-111.899113 40.558973,-111.899113 40.558973)"
connector,395,-9,5356,-1,,1,0.000010,100.000000,100.000000,0.000000,999999.000000,,1.000000,0.000000,0.000000,0.000000,0.368000,1.380000,0.954946,1.124000,"LINESTRING (-111.899113 40.558973,-111.899113 40.558973)"
connector,396,5929,-10,-1,,1,0.000010,100.000000,100.000000,0.000000,999999.000000,,1.000000,0.000000,0.000000,0.000000,0.368000,1.380000,0.954946,1.124000,"LINESTRING (-111.897106 40.569721,-111.897106 40.569721)"
connector,397,-10,5929,-1,,1,0.000010,100.000000,100.000000,0.000000,999999.000000,,1.000000,0.000000,0.000000,0.000000,0.368000,1.380000,0.954946,1.124000,"LINESTRING (-111.897106 40.569721,-111.897106 40.569721)"
connector,398,5119,-11,-1,,1,0.000010,100.000000,100.000000,0.000000,999999.000000,,1.000000,0.000000,0.000000,0.000000,0.368000,1.380000,0.954946,1.124000,"LINESTRING (-111.901030 40.587971,-111.901030 40.587971)"
connector,399,-11,5119,-1,,1,0.000010,100.000000,100.000000,0.000000,999999.000000,,1.000000,0.000000,0.000000,0.000000,0.368000,1.380000,0.954946,1.124000,"LINESTRING (-111.901030 40.587971,-111.901030 40.587971)"
connector,400,11151,-12,-1,,1,0.000010,100.000000,100.000000,0.000000,999999.000000,,1.000000,0.000000,0.000000,0.000000,0.368000,1.380000,0.954946,1.124000,"LINESTRING (-111.906610 40.605960,-111.906610 40.605960)"
connector,401,-12,11151,-1,,1,0.000010,100.000000,100.000000,0.000000,999999.000000,,1.000000,0.000000,0.000000,0.000000,0.368000,1.380000,0.954946,1.124000,"LINESTRING (-111.906610 40.605960,-111.906610 40.605960)"
connector,402,5034,-13,-1,,1,0.000010,100.000000,100.000000,0.000000,999999.000000,,1.000000,0.000000,0.000000,0.000000,0.368000,1.380000,0.954946,1.124000,"LINESTRING (-111.902804 40.610814,-111.902804 40.610814)"
connector,403,-13,5034,-1,,1,0.000010,100.000000,100.000000,0.000000,999999.000000,,1.000000,0.000000,0.000000,0.000000,0.368000,1.380000,0.954946,1.124000,"LINESTRING (-111.902804 40.610814,-111.902804 40.610814)"
connector,404,5037,-14,-1,,1,0.000010,100.000000,100.000000,0.000000,999999.000000,,1.000000,0.000000,0.000000,0.000000,0.368000,1.380000,0.954946,1.124000,"LINESTRING (-111.901884 40.620828,-111.901884 40.620828)"
connector,405,-14,5037,-1,,1,0.000010,100.000000,100.000000,0.000000,999999.000000,,1.000000,0.000000,0.000000,0.000000,0.368000,1.380000,0.954946,1.124000,"LINESTRING (-111.901884 40.620828,-111.901884 40.620828)"
connector,406,4899,-15,-1,,1,0.000010,100.000000,100.000000,0.000000,999999.000000,,1.000000,0.000000,0.000000,0.000000,0.368000,1.380000,0.954946,1.124000,"LINESTRING (-111.910059 40.625783,-111.910059 40.625783)"
connector,407,-15,4899,-1,,1,0.000010,100.000000,100.000000,0.000000,999999.000000,,1.000000,0.000000,0.000000,0.000000,0.368000,1.380000,0.954946,1.124000,"LINESTRING (-111.910059 40.625783,-111.910059 40.625783)"
connector,408,11827,-16,-1,,1,0.000010,100.000000,100.000000,0.000000,999999.000000,,1.000000,0.000000,0.000000,0.000000,0.368000,1.380000,0.954946,1.124000,"LINESTRING (-111.929192 40.626782,-111.929192 40.626782)"
connector,409,-16,11827,-1,,1,0.000010,100.000000,100.000000,0.000000,999999.000000,,1.000000,0.000000,0.000000,0.000000,0.368000,1.380000,0.954946,1.124000,"LINESTRING (-111.929192 40.626782,-111.929192 40.626782)"
connector,410,1289,-17,-1,,1,0.000010,100.000000,100.000000,0.000000,999999.000000,,1.000000,0.000000,0.000000,0.000000,0.368000,1.380000,0.954946,1.124000,"LINESTRING (-111.933868 40.616707,-111.933868 40.616707)"
connector,411,-17,1289,-1,,1,0.000010,100.000000,100.000000,0.000000,999999.000000,,1.000000,0.000000,0.000000,0.000000,0.368000,1.380000,0.954946,1.124000,"LINESTRING (-111.933868 40.616707,-111.933868 40.616707)"
connector,412,1286,-18,-1,,1,0.000010,100.000000,100.000000,0.000000,999999.000000,,1.000000,0.000000,0.000000,0.000000,0.368000,1.380000,0.954946,1.124000,"LINESTRING (-111.934202 40.630776,-111.934202 40.630776)"
connector,413,-18,1286,-1,,1,0.000010,100.000000,100.000000,0.000000,999999.000000,,1.000000,0.000000,0.000000,0.000000,0.368000,1.380000,0.954946,1.124000,"LINESTRING (-111.934202 40.630776,-111.934202 40.630776)"
connector,414,1352,-19,-1,,1,0.000010,100.000000,100.000000,0.000000,999999.000000,,1.000000,0.000000,0.000000,0.000000,0.368000,1.380000,0.954946,1.124000,"LINESTRING (-111.933963 40.567876,-111.933963 40.567876)"
connector,415,-19,1352,-1,,1,0.000010,100.000000,100.000000,0.000000,999999.000000,,1.000000,0.000000,0.000000,0.000000,0.368000,1.380000,0.954946,1.124000,"LINESTRING (-111.933963 40.567876,-111.933963 40.567876)"
connector,416,1356,-20,-1,,1,0.000010,100.000000,100.000000,0.000000,999999.000000,,1.000000,0.000000,0.000000,0.000000,0.368000,1.380000,0.954946,1.124000,"LINESTRING (-111.924114 40.567177,-111.924114 40.567177)"
connector,417,-20,1356,-1,,1,0.000010,100.000000,100.000000,0.000000,999999.000000,,1.000000,0.000000,0.000000,0.000000,0.368000,1.380000,0.954946,1.124000,"LINESTRING (-111.924114 40.567177,-111.924114 40.567177)"
connector,418,6253,-21,-1,,1,0.000010,100.000000,100.000000,0.000000,999999.000000,,1.000000,0.000000,0.000000,0.000000,0.368000,1.380000,0.954946,1.124000,"LINESTRING (-111.913648 40.554715,-111.913648 40.554715)"
connector,419,-21,6253,-1,,1,0.000010,100.000000,100.000000,0.000000,999999.000000,,1.000000,0.000000,0.000000,0.000000,0.368000,1.380000,0.954946,1.124000,"LINESTRING (-111.913648 40.554715,-111.913648 40.554715)"
connector,420,3689,-22,-1,,1,0.000010,100.000000,100.000000,0.000000,999999.000000,,1.000000,0.000000,0.000000,0.000000,0.368000,1.380000,0.954946,1.124000,"LINESTRING (-111.900748 40.562521,-111.900748 40.562521)"
connector,421,-22,3689,-1,,1,0.000010,100.000000,100.000000,0.000000,999999.000000,,1.000000,0.000000,0.000000,0.000000,0.368000,1.380000,0.954946,1.124000,"LINESTRING (-111.900748 40.562521,-111.900748 40.562521)"
connector,422,1361,-23,-1,,1,0.000010,100.000000,100.000000,0.000000,999999.000000,,1.000000,0.000000,0.000000,0.000000,0.368000,1.380000,0.954946,1.124000,"LINESTRING (-111.902492 40.575680,-111.902492 40.575680)"
connector,423,-23,1361,-1,,1,0.000010,100.000000,100.000000,0.000000,999999.000000,,1.000000,0.000000,0.000000,0.000000,0.368000,1.380000,0.954946,1.124000,"LINESTRING (-111.902492 40.575680,-111.902492 40.575680)"
connector,424,1325,-24,-1,,1,0.000010,100.000000,100.000000,0.000000,999999.000000,,1.000000,0.000000,0.000000,0.000000,0.368000,1.380000,0.954946,1.124000,"LINESTRING (-111.907451 40.592344,-111.907451 40.592344)"
connector,425,-24,1325,-1,,1,0.000010,100.000000,100.000000,0.000000,999999.000000,,1.000000,0.000000,0.000000,0.000000,0.368000,1.380000,0.954946,1.124000,"LINESTRING (-111.907451 40.592344,-111.907451 40.592344)"
connector,426,1354,-25,-1,,1,0.000010,100.000000,100.000000,0.000000,999999.000000,,1.000000,0.000000,0.000000,0.000000,0.368000,1.380000,0.954946,1.124000,"LINESTRING (-111.923428 40.584054,-111.923428 40.584054)"
connector,427,-25,1354,-1,,1,0.000010,100.000000,100.000000,0.000000,999999.000000,,1.000000,0.000000,0.000000,0.000000,0.368000,1.380000,0.954946,1.124000,"LINESTRING (-111.923428 40.584054,-111.923428 40.584054)"
connector,428,1323,-26,-1,,1,0.000010,100.000000,100.000000,0.000000,999999.000000,,1.000000,0.000000,0.000000,0.000000,0.368000,1.380000,0.954946,1.124000,"LINESTRING (-111.921418 40.591609,-111.921418 40.591609)"
connector,429,-26,1323,-1,,1,0.000010,100.000000,100.000000,0.000000,999999.000000,,1.000000,0.000000,0.000000,0.000000,0.368000,1.380000,0.954946,1.124000,"LINESTRING (-111.921418 40.591609,-111.921418 40.591609)"
connector,430,1346,-27,-1,,1,0.000010,100.000000,100.000000,0.000000,999999.000000,,1.000000,0.000000,0.000000,0.000000,0.368000,1.380000,0.954946,1.124000,"LINESTRING (-111.943605 40.584092,-111.943605 40.584092)"
connector,431,-27,1346,-1,,1,0.000010,100.000000,100.000000,0.000000,999999.000000,,1.000000,0.000000,0.000000,0.000000,0.368000,1.380000,0.954946,1.124000,"LINESTRING (-111.943605 40.584092,-111.943605 40.584092)"
connector,432,1359,-28,-1,,1,0.000010,100.000000,100.000000,0.000000,999999.000000,,1.000000,0.000000,0.000000,0.000000,0.368000,1.380000,0.954946,1.124000,"LINESTRING (-111.911824 40.577722,-111.911824 40.577722)"
connector,433,-28,1359,-1,,1,0.000010,100.000000,100.000000,0.000000,999999.000000,,1.000000,0.000000,0.000000,0.000000,0.368000,1.380000,0.954946,1.124000,"LINESTRING (-111.911824 40.577722,-111.911824 40.577722)"
connector,434,3002,-29,-1,,1,0.000010,100.000000,100.000000,0.000000,999999.000000,,1.000000,0.000000,0.000000,0.000000,0.368000,1.380000,0.954946,1.124000,"LINESTRING (-111.911260 40.581966,-111.911260 40.581966)"
connector,435,-29,3002,-1,,1,0.000010,100.000000,100.000000,0.000000,999999.000000,,1.000000,0.000000,0.000000,0.000000,0.368000,1.380000,0.954946,1.124000,"LINESTRING (-111.911260 40.581966,-111.911260 40.581966)"
connector,436,1360,-30,-1,,1,0.000010,100.000000,100.000000,0.000000,999999.000000,,1.000000,0.000000,0.000000,0.000000,0.368000,1.380000,0.954946,1.124000,"LINESTRING (-111.901834 40.584029,-111.901834 40.584029)"
connector,437,-30,1360,-1,,1,0.000010,100.000000,100.000000,0.000000,999999.000000,,1.000000,0.000000,0.000000,0.000000,0.368000,1.380000,0.954946,1.124000,"LINESTRING (-111.901834 40.584029,-111.901834 40.584029)"
connector,438,1314,-31,-1,,1,0.000010,100.000000,100.000000,0.000000,999999.000000,,1.000000,0.000000,0.000000,0.000000,0.368000,1.380000,0.954946,1.124000,"LINESTRING (-111.944074 40.606326,-111.944074 40.606326)"
connector,439,-31,1314,-1,,1,0.000010,100.000000,100.000000,0.000000,999999.000000,,1.000000,0.000000,0.000000,0.000000,0.368000,1.380000,0.954946,1.124000,"LINESTRING (-111.944074 40.606326,-111.944074 40.606326)"
connector,440,1285,-32,-1,,1,0.000010,100.000000,100.000000,0.000000,999999.000000,,1.000000,0.000000,0.000000,0.000000,0.368000,1.380000,0.954946,1.124000,"LINESTRING (-111.943375 40.616454,-111.943375 40.616454)"
connector,441,-32,1285,-1,,1,0.000010,100.000000,100.000000,0.000000,999999.000000,,1.000000,0.000000,0.000000,0.000000,0.368000,1.380000,0.954946,1.124000,"LINESTRING (-111.943375 40.616454,-111.943375 40.616454)"
connector,442,1351,-33,-1,,1,0.000010,100.000000,100.000000,0.000000,999999.000000,,1.000000,0.000000,0.000000,0.000000,0.368000,1.380000,0.954946,1.124000,"LINESTRING (-111.943535 40.568001,-111.943535 40.568001)"
connector,443,-33,1351,-1,,1,0.000010,100.000000,100.000000,0.000000,999999.000000,,1.000000,0.000000,0.000000,0.000000,0.368000,1.380000,0.954946,1.124000,"LINESTRING (-111.943535 40.568001,-111.943535 40.568001)"
connector,444,1319,-34,-1,,1,0.000010,100.000000,100.000000,0.000000,999999.000000,,1.000000,0.000000,0.000000,0.000000,0.368000,1.380000,0.954946,1.124000,"LINESTRING (-111.934408 40.607297,-111.934408 40.607297)"
connector,445,-34,1319,-1,,1,0.000010,100.000000,100.000000,0.000000,999999.000000,,1.000000,0.000000,0.000000,0.000000,0.368000,1.380000,0.954946,1.124000,"LINESTRING (-111.934408 40.607297,-111.934408 40.607297)"
connector,446,1290,-35,-1,,1,0.000010,100.000000,100.000000,0.000000,999999.000000,,1.000000,0.000000,0.000000,0.000000,0.368000,1.380000,0.954946,1.124000,"LINESTRING (-111.924502 40.617134,-111.924502 40.617134)"
connector,447,-35,1290,-1,,1,0.000010,100.000000,100.000000,0.000000,999999.000000,,1.000000,0.000000,0.000000,0.000000,0.368000,1.380000,0.954946,1.124000,"LINESTRING (-111.924502 40.617134,-111.924502 40.617134)"
connector,448,1299,-36,-1,,1,0.000010,100.000000,100.000000,0.000000,999999.000000,,1.000000,0.000000,0.000000,0.000000,0.368000,1.380000,0.954946,1.124000,"LINESTRING (-111.908054 40.616174,-111.908054 40.616174)"
connector,449,-36,1299,-1,,1,0.000010,100.000000,100.000000,0.000000,999999.000000,,1.000000,0.000000,0.000000,0.000000,0.368000,1.380000,0.954946,1.124000,"LINESTRING (-111.908054 40.616174,-111.908054 40.616174)"
connector,450,1349,-37,-1,,1,0.000010,100.000000,100.000000,0.000000,999999.000000,,1.000000,0.000000,0.000000,0.000000,0.368000,1.380000,0.954946,1.124000,"LINESTRING (-111.934352 40.576870,-111.934352 40.576870)"
connector,451,-37,1349,-1,,1,0.000010,100.000000,100.000000,0.000000,999999.000000,,1.000000,0.000000,0.000000,0.000000,0.368000,1.380000,0.954946,1.124000,"LINESTRING (-111.934352 40.576870,-111.934352 40.576870)"
connector,452,1397,-38,-1,,1,0.000010,100.000000,100.000000,0.000000,999999.000000,,1.000000,0.000000,0.000000,0.000000,0.368000,1.380000,0.954946,1.124000,"LINESTRING (-111.936589 40.553565,-111.936589 40.553565)"
connector,453,-38,1397,-1,,1,0.000010,100.000000,100.000000,0.000000,999999.000000,,1.000000,0.000000,0.000000,0.000000,0.368000,1.380000,0.954946,1.124000,"LINESTRING (-111.936589 40.553565,-111.936589 40.553565)"
connector,454,1404,-39,-1,,1,0.000010,100.000000,100.000000,0.000000,999999.000000,,1.000000,0.000000,0.000000,0.000000,0.368000,1.380000,0.954946,1.124000,"LINESTRING (-111.908153 40.571760,-111.908153 40.571760)"
connector,455,-39,1404,-1,,1,0.000010,100.000000,100.000000,0.000000,999999.000000,,1.000000,0.000000,0.000000,0.000000,0.368000,1.380000,0.954946,1.124000,"LINESTRING (-111.908153 40.571760,-111.908153 40.571760)"
connector,456,1296,-40,-1,,1,0.000010,100.000000,100.000000,0.000000,999999.000000,,1.000000,0.000000,0.000000,0.000000,0.368000,1.380000,0.954946,1.124000,"LINESTRING (-111.915638 40.613722,-111.915638 40.613722)"
connector,457,-40,1296,-1,,1,0.000010,100.000000,100.000000,0.000000,999999.000000,,1.000000,0.000000,0.000000,0.000000,0.368000,1.380000,0.954946,1.124000,"LINESTRING (-111.915638 40.613722,-111.915638 40.613722)"
connector,458,5578,-41,-1,,1,0.000010,100.000000,100.000000,0.000000,999999.000000,,1.000000,0.000000,0.000000,0.000000,0.368000,1.380000,0.954946,1.124000,"LINESTRING (-111.938760 40.630427,-111.938760 40.630427)"
connector,459,-41,5578,-1,,1,0.000010,100.000000,100.000000,0.000000,999999.000000,,1.000000,0.000000,0.000000,0.000000,0.368000,1.380000,0.954946,1.124000,"LINESTRING (-111.938760 40.630427,-111.938760 40.630427)"
