route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,short_trip_no
122,PHNS-Sunday-2-2007-PHNS-0000001,14380321,"19th Ave+Dunlap",0,,1220016,7351
1,PHNS-Sunday-2-2007-PHNS-0000001,14380322,"Central Station",1,,10008,5773
122,PHNS-Sunday-2-2007-PHNS-0000001,14380323,"19th Ave+Dunlap",0,,1220016,7326
16,PHNS-Sunday-2-2007-PHNS-0000001,14380324,"Union Hills/PVCC",0,,160067,6194
122,PHNS-Sunday-2-2007-PHNS-0000001,14380325,"19th Ave+Dunlap",0,,1220016,7333
1,PHNS-Sunday-2-2007-PHNS-0000001,14380326,"Central Station",1,,10008,5797
122,PHNS-Sunday-2-2007-PHNS-0000001,14380327,"19th Ave+Dunlap",0,,1220016,7332
44,PHNS-Sunday-2-2007-PHNS-0000001,14380328,"Sky Train 44th St",1,,440038,6764
122,PHNS-Sunday-2-2007-PHNS-0000001,14380329,"19th Ave+Dunlap",0,,1220016,7336
1,PHNS-Sunday-2-2007-PHNS-0000001,14380330,"Central Station",1,,10008,5803
122,PHNS-Sunday-2-2007-PHNS-0000001,14380331,"19th Ave+Dunlap",0,,1220016,7335
16,PHNS-Sunday-2-2007-PHNS-0000001,14380332,"Union Hills/PVCC",0,,160067,6186
122,PHNS-Sunday-2-2007-PHNS-0000001,14380333,"19th Ave+Dunlap",0,,1220016,7350
1,PHNS-Sunday-2-2007-PHNS-0000001,14380334,"Central Station",1,,10008,5795
122,PHNS-Sunday-2-2007-PHNS-0000001,14380335,"19th Ave+Dunlap",0,,1220016,7330
44,PHNS-Sunday-2-2007-PHNS-0000001,14380336,"Sky Train 44th St",1,,440038,6769
122,PHNS-Sunday-2-2007-PHNS-0000001,14380337,"19th Ave+Dunlap",0,,1220016,7340
1,PHNS-Sunday-2-2007-PHNS-0000001,14380338,"Central Station",1,,10008,5802
122,PHNS-Sunday-2-2007-PHNS-0000001,14380339,"19th Ave+Dunlap",0,,1220016,7342
44,PHNS-Sunday-2-2007-PHNS-0000001,14380340,"Sky Train 44th St",1,,440038,6754
122,PHNS-Sunday-2-2007-PHNS-0000001,14380341,"19th Ave+Dunlap",0,,1220016,7344
1,PHNS-Sunday-2-2007-PHNS-0000001,14380342,"Central Station",1,,10008,5801
122,PHNS-Sunday-2-2007-PHNS-0000001,14380343,"19th Ave+Dunlap",0,,1220016,7346
16,PHNS-Sunday-2-2007-PHNS-0000001,14380344,"Union Hills/PVCC",0,,160067,6192
154,PHNS-Sunday-2-2007-PHNS-0000001,14380345,"Scottsdale+Greenwy",0,,1540025,7470
16,PHNS-Sunday-2-2007-PHNS-0000001,14380346,"Union Hills/PVCC",0,,160067,6189
154,PHNS-Sunday-2-2007-PHNS-0000001,14380347,"Scottsdale PNR",0,,1540026,7468
44,PHNS-Sunday-2-2007-PHNS-0000001,14380348,"Sky Train 44th St",1,,440038,6755
154,PHNS-Sunday-2-2007-PHNS-0000001,14380349,"Scottsdale+Greenwy",0,,1540025,7475
154,PHNS-Sunday-2-2007-PHNS-0000001,14380350,"Scottsdale PNR",0,,1540026,7469
154,PHNS-Sunday-2-2007-PHNS-0000001,14380351,"Scottsdale+Greenwy",0,,1540025,7471
19,PHNS-Sunday-2-2007-PHNS-0000001,14380352,"27th Ave+Baseline",1,,190106,6300
154,PHNS-Sunday-2-2007-PHNS-0000001,14380353,"Scottsdale PNR",0,,1540026,7476
19,PHNS-Sunday-2-2007-PHNS-0000001,14380354,"27th Ave+Baseline",1,,190106,6301
154,PHNS-Sunday-2-2007-PHNS-0000001,14380355,"Scottsdale+Greenwy",0,,1540025,7474
19,PHNS-Sunday-2-2007-PHNS-0000001,14380356,"27th Ave+Baseline",1,,190106,6312
154,PHNS-Sunday-2-2007-PHNS-0000001,14380357,"Scottsdale PNR",0,,1540026,7485
19,PHNS-Sunday-2-2007-PHNS-0000001,14380358,"27th Ave+Baseline",1,,190106,6323
154,PHNS-Sunday-2-2007-PHNS-0000001,14380359,"Scottsdale+Greenwy",0,,1540025,7495
19,PHNS-Sunday-2-2007-PHNS-0000001,14380360,"27th Ave+Baseline",1,,190106,6331
154,PHNS-Sunday-2-2007-PHNS-0000001,14380361,"Scottsdale PNR",0,,1540026,7488
19,PHNS-Sunday-2-2007-PHNS-0000001,14380362,"27th Ave+Baseline",1,,190106,6308
154,PHNS-Sunday-2-2007-PHNS-0000001,14380363,"Scottsdale+Greenwy",0,,1540025,7493
154,PHNS-Sunday-2-2007-PHNS-0000001,14380364,"Scottsdale PNR",0,,1540026,7478
19,PHNS-Sunday-2-2007-PHNS-0000001,14380365,"27th Ave+Baseline",1,,190106,6321
154,PHNS-Sunday-2-2007-PHNS-0000001,14380366,"Scottsdale+Greenwy",0,,1540025,7484
19,PHNS-Sunday-2-2007-PHNS-0000001,14380367,"27th Ave+Baseline",1,,190106,6322
154,PHNS-Sunday-2-2007-PHNS-0000001,14380368,"Scottsdale PNR",0,,1540026,7483
19,PHNS-Sunday-2-2007-PHNS-0000001,14380369,"27th Ave+Baseline",1,,190106,6320
154,PHNS-Sunday-2-2007-PHNS-0000001,14380370,"Scottsdale+Greenwy",0,,1540025,7500
19,PHNS-Sunday-2-2007-PHNS-0000001,14380371,"27th Ave+Baseline",1,,190106,6316
154,PHNS-Sunday-2-2007-PHNS-0000001,14380372,"Scottsdale PNR",0,,1540026,7489
19,PHNS-Sunday-2-2007-PHNS-0000001,14380373,"27th Ave+Baseline",1,,190106,6330
154,PHNS-Sunday-2-2007-PHNS-0000001,14380374,"Scottsdale+Greenwy",0,,1540025,7494
19,PHNS-Sunday-2-2007-PHNS-0000001,14380375,"27th Ave+Baseline",1,,190106,6307
154,PHNS-Sunday-2-2007-PHNS-0000001,14380376,"Scottsdale PNR",0,,1540026,7492
19,PHNS-Sunday-2-2007-PHNS-0000001,14380377,"27th Ave+Baseline",1,,190106,6315
154,PHNS-Sunday-2-2007-PHNS-0000001,14380378,"Scottsdale+Greenwy",0,,1540025,7487
19,PHNS-Sunday-2-2007-PHNS-0000001,14380379,"27th Ave+Baseline",1,,190106,6306
154,PHNS-Sunday-2-2007-PHNS-0000001,14380380,"Scottsdale PNR",0,,1540026,7481
19,PHNS-Sunday-2-2007-PHNS-0000001,14380381,"27th Ave+Baseline",1,,190106,6317
154,PHNS-Sunday-2-2007-PHNS-0000001,14380382,"Scottsdale+Greenwy",0,,1540025,7498
19,PHNS-Sunday-2-2007-PHNS-0000001,14380383,"27th Ave+Baseline",1,,190106,6319
154,PHNS-Sunday-2-2007-PHNS-0000001,14380384,"Scottsdale PNR",0,,1540026,7499
19,PHNS-Sunday-2-2007-PHNS-0000001,14380385,"27th Ave+Baseline",1,,190106,6311
154,PHNS-Sunday-2-2007-PHNS-0000001,14380386,"Scottsdale+Greenwy",0,,1540025,7490
19,PHNS-Sunday-2-2007-PHNS-0000001,14380387,"27th Ave+Baseline",1,,190106,6336
154,PHNS-Sunday-2-2007-PHNS-0000001,14380388,"Scottsdale PNR",0,,1540026,7482
19,PHNS-Sunday-2-2007-PHNS-0000001,14380389,"27th Ave+Baseline",1,,190106,6328
154,PHNS-Sunday-2-2007-PHNS-0000001,14380390,"Scottsdale+Greenwy",0,,1540025,7497
19,PHNS-Sunday-2-2007-PHNS-0000001,14380391,"27th Ave+Baseline",1,,190106,6335
154,PHNS-Sunday-2-2007-PHNS-0000001,14380392,"Scottsdale PNR",0,,1540026,7486
19,PHNS-Sunday-2-2007-PHNS-0000001,14380393,"27th Ave+Baseline",1,,190106,6314
19,PHNS-Sunday-2-2007-PHNS-0000001,14380394,"27th Ave+Baseline",1,,190106,6329
154,PHNS-Sunday-2-2007-PHNS-0000001,14380395,"Scottsdale+Greenwy",0,,1540025,7491
19,PHNS-Sunday-2-2007-PHNS-0000001,14380396,"27th Ave+Baseline",1,,190106,6318
154,PHNS-Sunday-2-2007-PHNS-0000001,14380397,"Scottsdale PNR",0,,1540026,7479
19,PHNS-Sunday-2-2007-PHNS-0000001,14380398,"27th Ave+Baseline",1,,190106,6305
154,PHNS-Sunday-2-2007-PHNS-0000001,14380399,"Scottsdale+Greenwy",0,,1540025,7480
19,PHNS-Sunday-2-2007-PHNS-0000001,14380400,"27th Ave+Baseline",1,,190106,6310
154,PHNS-Sunday-2-2007-PHNS-0000001,14380401,"Scottsdale PNR",0,,1540026,7477
19,PHNS-Sunday-2-2007-PHNS-0000001,14380402,"27th Ave+Baseline",1,,190106,6334
154,PHNS-Sunday-2-2007-PHNS-0000001,14380403,"Scottsdale+Greenwy",0,,1540025,7496
19,PHNS-Sunday-2-2007-PHNS-0000001,14380404,"27th Ave+Baseline",1,,190106,6333
19,PHNS-Sunday-2-2007-PHNS-0000001,14380405,"27th Ave+Baseline",1,,190106,6327
186,PHNS-Sunday-2-2007-PHNS-0000001,14380406,"Scottsdale Rd+Mayo",0,,1860043,7646
186,PHNS-Sunday-2-2007-PHNS-0000001,14380407,"Scottsdale Rd+Mayo",0,,1860043,7648
186,PHNS-Sunday-2-2007-PHNS-0000001,14380408,"Scottsdale Rd+Mayo",0,,1860043,7645
186,PHNS-Sunday-2-2007-PHNS-0000001,14380409,"Scottsdale Rd+Mayo",0,,1860043,7649
186,PHNS-Sunday-2-2007-PHNS-0000001,14380410,"Scottsdale Rd+Mayo",0,,1860043,7636
186,PHNS-Sunday-2-2007-PHNS-0000001,14380411,"Scottsdale Rd+Mayo",0,,1860043,7638
186,PHNS-Sunday-2-2007-PHNS-0000001,14380412,"Scottsdale Rd+Mayo",0,,1860043,7640
186,PHNS-Sunday-2-2007-PHNS-0000001,14380413,"Scottsdale Rd+Mayo",0,,1860043,7634
186,PHNS-Sunday-2-2007-PHNS-0000001,14380414,"Scottsdale Rd+Mayo",0,,1860043,7637
186,PHNS-Sunday-2-2007-PHNS-0000001,14380415,"Scottsdale Rd+Mayo",0,,1860043,7635
186,PHNS-Sunday-2-2007-PHNS-0000001,14380416,"Scottsdale Rd+Mayo",0,,1860043,7651
186,PHNS-Sunday-2-2007-PHNS-0000001,14380417,"Scottsdale Rd+Mayo",0,,1860043,7639
186,PHNS-Sunday-2-2007-PHNS-0000001,14380418,"Scottsdale Rd+Mayo",0,,1860043,7650
186,PHNS-Sunday-2-2007-PHNS-0000001,14380419,"Scottsdale Rd+Mayo",0,,1860043,7643
19,PHNS-Sunday-2-2007-PHNS-0000001,14380420,"27th Ave+Baseline",1,,190106,6326
186,PHNS-Sunday-2-2007-PHNS-0000001,14380421,"Scottsdale Rd+Mayo",0,,1860043,7647
186,PHNS-Sunday-2-2007-PHNS-0000001,14380422,"Scottsdale Rd+Mayo",0,,1860043,7641
19,PHNS-Sunday-2-2007-PHNS-0000001,14380423,"27th Ave+Baseline",1,,190106,6332
19,PHNS-Sunday-2-2007-PHNS-0000001,14380424,"27th Ave+Baseline",1,,190106,6309
80,PHNS-Sunday-2-2007-PHNS-0000001,14380425,"Mustang Transit Ctr",0,,800083,7125
80,PHNS-Sunday-2-2007-PHNS-0000001,14380426,"Mustang Transit Ctr",0,,800083,7122
80,PHNS-Sunday-2-2007-PHNS-0000001,14380427,"Mustang Transit Ctr",0,,800083,7123
80,PHNS-Sunday-2-2007-PHNS-0000001,14380428,"Mustang Transit Ctr",0,,800083,7124
80,PHNS-Sunday-2-2007-PHNS-0000001,14380429,"Mustang Transit Ctr",0,,800083,7127
80,PHNS-Sunday-2-2007-PHNS-0000001,14380430,"Mustang Transit Ctr",0,,800083,7128
80,PHNS-Sunday-2-2007-PHNS-0000001,14380431,"Mustang Transit Ctr",0,,800083,7120
80,PHNS-Sunday-2-2007-PHNS-0000001,14380432,"Mustang Transit Ctr",0,,800083,7129
80,PHNS-Sunday-2-2007-PHNS-0000001,14380433,"Mustang Transit Ctr",0,,800083,7117
80,PHNS-Sunday-2-2007-PHNS-0000001,14380434,"Mustang Transit Ctr",0,,800083,7130
80,PHNS-Sunday-2-2007-PHNS-0000001,14380435,"Mustang Transit Ctr",0,,800083,7118
80,PHNS-Sunday-2-2007-PHNS-0000001,14380436,"Mustang Transit Ctr",0,,800083,7119
80,PHNS-Sunday-2-2007-PHNS-0000001,14380437,"Mustang Transit Ctr",0,,800083,7126
80,PHNS-Sunday-2-2007-PHNS-0000001,14380438,"Mustang Transit Ctr",0,,800083,7131
80,PHNS-Sunday-2-2007-PHNS-0000001,14380439,"64th St+Shea",0,,800086,7121
19,PHNS-Sunday-2-2007-PHNS-0000001,14380440,"27th Ave+Baseline",1,,190106,6313
80,PHNS-Sunday-2-2007-PHNS-0000001,14380441,"43rd Ave+Northern",1,,800090,7156
80,PHNS-Sunday-2-2007-PHNS-0000001,14380442,"59th Ave+Northern",1,,800089,7166
80,PHNS-Sunday-2-2007-PHNS-0000001,14380443,"43rd Ave+Northern",1,,800090,7163
0,PHNS-Sunday-2-2007-PHNS-0000001,14380444,"Dunlap+3rd St",0,,00004,7963
80,PHNS-Sunday-2-2007-PHNS-0000001,14380445,"43rd Ave+Northern",1,,800090,7161
0,PHNS-Sunday-2-2007-PHNS-0000001,14380446,"Dunlap+3rd St",0,,00004,7981
0,PHNS-Sunday-2-2007-PHNS-0000001,14380447,"Dunlap+3rd St",0,,00004,7986
90,PHNS-Sunday-2-2007-PHNS-0000001,14380448,"Rose Garden+Cave Crk",0,,900071,7199
90,PHNS-Sunday-2-2007-PHNS-0000001,14380449,"Rose Garden+Cave Crk",0,,900071,7198
0,PHNS-Sunday-2-2007-PHNS-0000001,14380450,"Dunlap+3rd St",0,,00004,7980
90,PHNS-Sunday-2-2007-PHNS-0000001,14380451,"Rose Garden+Cave Crk",0,,900071,7206
0,PHNS-Sunday-2-2007-PHNS-0000001,14380452,"Dunlap+3rd St",0,,00004,7968
90,PHNS-Sunday-2-2007-PHNS-0000001,14380453,"Rose Garden+Cave Crk",0,,900071,7202
0,PHNS-Sunday-2-2007-PHNS-0000001,14380454,"Dunlap+3rd St",0,,00004,7956
90,PHNS-Sunday-2-2007-PHNS-0000001,14380455,"Rose Garden+Cave Crk",0,,900071,7204
90,PHNS-Sunday-2-2007-PHNS-0000001,14380456,"Rose Garden+Cave Crk",0,,900071,7200
90,PHNS-Sunday-2-2007-PHNS-0000001,14380457,"Rose Garden+Cave Crk",0,,900071,7194
90,PHNS-Sunday-2-2007-PHNS-0000001,14380458,"Rose Garden+Cave Crk",0,,900071,7195
90,PHNS-Sunday-2-2007-PHNS-0000001,14380459,"Rose Garden+Cave Crk",0,,900071,7197
90,PHNS-Sunday-2-2007-PHNS-0000001,14380460,"Rose Garden+Cave Crk",0,,900071,7196
90,PHNS-Sunday-2-2007-PHNS-0000001,14380461,"Rose Garden+Cave Crk",0,,900071,7201
90,PHNS-Sunday-2-2007-PHNS-0000001,14380462,"Rose Garden+Cave Crk",0,,900071,7203
90,PHNS-Sunday-2-2007-PHNS-0000001,14380463,"Rose Garden+Cave Crk",0,,900071,7192
90,PHNS-Sunday-2-2007-PHNS-0000001,14380464,"Rose Garden+Cave Crk",0,,900071,7205
90,PHNS-Sunday-2-2007-PHNS-0000001,14380465,"Rose Garden+Cave Crk",0,,900071,7193
0,PHNS-Sunday-2-2007-PHNS-0000001,14380466,"Dunlap+3rd St",0,,00004,7965
0,PHNS-Sunday-2-2007-PHNS-0000001,14380467,"Dunlap+3rd St",0,,00004,7959
0,PHNS-Sunday-2-2007-PHNS-0000001,14380468,"Dunlap+3rd St",0,,00004,7957
0,PHNS-Sunday-2-2007-PHNS-0000001,14380469,"Dunlap+3rd St",0,,00004,7955
28,PHNS-Sunday-2-2007-PHNS-0000001,14380470,"22nd Av+Lower Bckeye",0,,280019,6437
0,PHNS-Sunday-2-2007-PHNS-0000001,14380471,"Dunlap+3rd St",0,,00004,7978
28,PHNS-Sunday-2-2007-PHNS-0000001,14380472,"22nd Av+Lower Bckeye",0,,280019,6426
0,PHNS-Sunday-2-2007-PHNS-0000001,14380473,"Dunlap+3rd St",0,,00004,7954
28,PHNS-Sunday-2-2007-PHNS-0000001,14380474,"22nd Av+Lower Bckeye",0,,280019,6443
0,PHNS-Sunday-2-2007-PHNS-0000001,14380475,"Dunlap+3rd St",0,,00004,7971
28,PHNS-Sunday-2-2007-PHNS-0000001,14380476,"22nd Av+Lower Bckeye",0,,280019,6446
0,PHNS-Sunday-2-2007-PHNS-0000001,14380477,"Dunlap+3rd St",0,,00004,7962
28,PHNS-Sunday-2-2007-PHNS-0000001,14380478,"22nd Av+Lower Bckeye",0,,280019,6422
0,PHNS-Sunday-2-2007-PHNS-0000001,14380479,"Dunlap+3rd St",0,,00004,7960
28,PHNS-Sunday-2-2007-PHNS-0000001,14380480,"22nd Av+Lower Bckeye",0,,280019,6442
0,PHNS-Sunday-2-2007-PHNS-0000001,14380481,"Dunlap+3rd St",0,,00004,7972
28,PHNS-Sunday-2-2007-PHNS-0000001,14380482,"22nd Av+Lower Bckeye",0,,280019,6420
0,PHNS-Sunday-2-2007-PHNS-0000001,14380483,"Dunlap+3rd St",0,,00004,7961
28,PHNS-Sunday-2-2007-PHNS-0000001,14380484,"22nd Av+Lower Bckeye",0,,280019,6434
0,PHNS-Sunday-2-2007-PHNS-0000001,14380485,"Dunlap+3rd St",0,,00004,7985
28,PHNS-Sunday-2-2007-PHNS-0000001,14380486,"22nd Av+Lower Bckeye",0,,280019,6436
0,PHNS-Sunday-2-2007-PHNS-0000001,14380487,"Dunlap+3rd St",0,,00004,7967
28,PHNS-Sunday-2-2007-PHNS-0000001,14380488,"22nd Av+Lower Bckeye",0,,280019,6445
0,PHNS-Sunday-2-2007-PHNS-0000001,14380489,"Dunlap+3rd St",0,,00004,7973
28,PHNS-Sunday-2-2007-PHNS-0000001,14380490,"22nd Av+Lower Bckeye",0,,280019,6429
0,PHNS-Sunday-2-2007-PHNS-0000001,14380491,"Dunlap+3rd St",0,,00004,7979
28,PHNS-Sunday-2-2007-PHNS-0000001,14380492,"22nd Av+Lower Bckeye",0,,280019,6449
0,PHNS-Sunday-2-2007-PHNS-0000001,14380493,"Dunlap+3rd St",0,,00004,7952
28,PHNS-Sunday-2-2007-PHNS-0000001,14380494,"22nd Av+Lower Bckeye",0,,280019,6432
0,PHNS-Sunday-2-2007-PHNS-0000001,14380495,"Dunlap+3rd St",0,,00004,7983
28,PHNS-Sunday-2-2007-PHNS-0000001,14380496,"22nd Av+Lower Bckeye",0,,280019,6450
0,PHNS-Sunday-2-2007-PHNS-0000001,14380497,"Dunlap+3rd St",0,,00004,7964
28,PHNS-Sunday-2-2007-PHNS-0000001,14380498,"22nd Av+Lower Bckeye",0,,280019,6428
0,PHNS-Sunday-2-2007-PHNS-0000001,14380499,"Dunlap+3rd St",0,,00004,7958
28,PHNS-Sunday-2-2007-PHNS-0000001,14380500,"22nd Av+Lower Bckeye",0,,280019,6444
0,PHNS-Sunday-2-2007-PHNS-0000001,14380501,"Dunlap+3rd St",0,,00004,7984
28,PHNS-Sunday-2-2007-PHNS-0000001,14380502,"22nd Av+Lower Bckeye",0,,280019,6427
0,PHNS-Sunday-2-2007-PHNS-0000001,14380503,"Dunlap+3rd St",0,,00004,7966
28,PHNS-Sunday-2-2007-PHNS-0000001,14380504,"22nd Av+Lower Bckeye",0,,280019,6431
0,PHNS-Sunday-2-2007-PHNS-0000001,14380505,"Dunlap+3rd St",0,,00004,7970
28,PHNS-Sunday-2-2007-PHNS-0000001,14380506,"22nd Av+Lower Bckeye",0,,280019,6448
0,PHNS-Sunday-2-2007-PHNS-0000001,14380507,"Dunlap+3rd St",0,,00004,7976
28,PHNS-Sunday-2-2007-PHNS-0000001,14380508,"22nd Av+Lower Bckeye",0,,280019,6423
0,PHNS-Sunday-2-2007-PHNS-0000001,14380509,"Dunlap+3rd St",0,,00004,7975
28,PHNS-Sunday-2-2007-PHNS-0000001,14380510,"22nd Av+Lower Bckeye",0,,280019,6447
1,PHNS-Sunday-2-2007-PHNS-0000001,14380511,"Priest+Washington",0,,10018,5768
28,PHNS-Sunday-2-2007-PHNS-0000001,14380512,"22nd Av+Lower Bckeye",0,,280019,6430
0,PHNS-Sunday-2-2007-PHNS-0000001,14380513,"Dunlap+3rd St",0,,00004,7982
28,PHNS-Sunday-2-2007-PHNS-0000001,14380514,"22nd Av+Lower Bckeye",0,,280019,6424
0,PHNS-Sunday-2-2007-PHNS-0000001,14380515,"Dunlap+3rd St",0,,00004,7969
28,PHNS-Sunday-2-2007-PHNS-0000001,14380516,"22nd Av+Lower Bckeye",0,,280019,6435
1,PHNS-Sunday-2-2007-PHNS-0000001,14380517,"Priest+Washington",0,,10018,5769
28,PHNS-Sunday-2-2007-PHNS-0000001,14380518,"22nd Av+Lower Bckeye",0,,280019,6439
1,PHNS-Sunday-2-2007-PHNS-0000001,14380519,"Priest+Washington",0,,10018,5763
28,PHNS-Sunday-2-2007-PHNS-0000001,14380520,"22nd Av+Lower Bckeye",0,,280019,6419
70,PHNS-Sunday-2-2007-PHNS-0000001,14380521,"43rd Ave+Glendale",1,,700051,7093
28,PHNS-Sunday-2-2007-PHNS-0000001,14380522,"22nd Av+Lower Bckeye",0,,280019,6425
0,PHNS-Sunday-2-2007-PHNS-0000001,14380523,"Dunlap+3rd St",0,,00005,7977
28,PHNS-Sunday-2-2007-PHNS-0000001,14380524,"22nd Av+Lower Bckeye",0,,280019,6441
7,PHNS-Sunday-2-2007-PHNS-0000001,14380525,"Deer Valley+19th Ave",0,,70034,5847
28,PHNS-Sunday-2-2007-PHNS-0000001,14380526,"22nd Av+Lower Bckeye",0,,280019,6433
28,PHNS-Sunday-2-2007-PHNS-0000001,14380527,"22nd Av+Lower Bckeye",0,,280019,6440
10,PHNS-Sunday-2-2007-PHNS-0000001,14380528,"32nd St+Roosevelt",0,,100016,5972
8,PHNS-Sunday-2-2007-PHNS-0000001,14380529,"Dunlap+3rd St",0,,80051,5902
10,PHNS-Sunday-2-2007-PHNS-0000001,14380530,"32nd St+Roosevelt",0,,100016,5987
8,PHNS-Sunday-2-2007-PHNS-0000001,14380531,"Dunlap+3rd St",0,,80051,5924
10,PHNS-Sunday-2-2007-PHNS-0000001,14380532,"32nd St+Roosevelt",0,,100016,5977
8,PHNS-Sunday-2-2007-PHNS-0000001,14380533,"Dunlap+3rd St",0,,80051,5907
10,PHNS-Sunday-2-2007-PHNS-0000001,14380534,"32nd St+Roosevelt",0,,100016,5999
8,PHNS-Sunday-2-2007-PHNS-0000001,14380535,"Dunlap+3rd St",0,,80051,5913
10,PHNS-Sunday-2-2007-PHNS-0000001,14380536,"32nd St+Roosevelt",0,,100016,5982
8,PHNS-Sunday-2-2007-PHNS-0000001,14380537,"Dunlap+3rd St",0,,80051,5921
10,PHNS-Sunday-2-2007-PHNS-0000001,14380538,"32nd St+Roosevelt",0,,100016,5976
8,PHNS-Sunday-2-2007-PHNS-0000001,14380539,"Dunlap+3rd St",0,,80051,5922
10,PHNS-Sunday-2-2007-PHNS-0000001,14380540,"32nd St+Roosevelt",0,,100016,5975
8,PHNS-Sunday-2-2007-PHNS-0000001,14380541,"Dunlap+3rd St",0,,80051,5917
10,PHNS-Sunday-2-2007-PHNS-0000001,14380542,"32nd St+Roosevelt",0,,100016,5969
8,PHNS-Sunday-2-2007-PHNS-0000001,14380543,"Dunlap+3rd St",0,,80051,5912
10,PHNS-Sunday-2-2007-PHNS-0000001,14380544,"32nd St+Roosevelt",0,,100016,5992
8,PHNS-Sunday-2-2007-PHNS-0000001,14380545,"Dunlap+3rd St",0,,80051,5898
10,PHNS-Sunday-2-2007-PHNS-0000001,14380546,"32nd St+Roosevelt",0,,100016,5994
8,PHNS-Sunday-2-2007-PHNS-0000001,14380547,"Dunlap+3rd St",0,,80051,5903
10,PHNS-Sunday-2-2007-PHNS-0000001,14380548,"32nd St+Roosevelt",0,,100016,5968
8,PHNS-Sunday-2-2007-PHNS-0000001,14380549,"Dunlap+3rd St",0,,80051,5910
10,PHNS-Sunday-2-2007-PHNS-0000001,14380550,"32nd St+Roosevelt",0,,100016,5985
8,PHNS-Sunday-2-2007-PHNS-0000001,14380551,"Dunlap+3rd St",0,,80051,5904
10,PHNS-Sunday-2-2007-PHNS-0000001,14380552,"32nd St+Roosevelt",0,,100016,5986
8,PHNS-Sunday-2-2007-PHNS-0000001,14380553,"Dunlap+3rd St",0,,80051,5892
10,PHNS-Sunday-2-2007-PHNS-0000001,14380554,"32nd St+Roosevelt",0,,100016,5991
8,PHNS-Sunday-2-2007-PHNS-0000001,14380555,"Dunlap+3rd St",0,,80051,5900
10,PHNS-Sunday-2-2007-PHNS-0000001,14380556,"32nd St+Roosevelt",0,,100016,5995
8,PHNS-Sunday-2-2007-PHNS-0000001,14380557,"Dunlap+3rd St",0,,80051,5891
10,PHNS-Sunday-2-2007-PHNS-0000001,14380558,"32nd St+Roosevelt",0,,100016,5970
8,PHNS-Sunday-2-2007-PHNS-0000001,14380559,"Dunlap+3rd St",0,,80051,5899
10,PHNS-Sunday-2-2007-PHNS-0000001,14380560,"32nd St+Roosevelt",0,,100016,5973
8,PHNS-Sunday-2-2007-PHNS-0000001,14380561,"Dunlap+3rd St",0,,80051,5915
10,PHNS-Sunday-2-2007-PHNS-0000001,14380562,"32nd St+Roosevelt",0,,100016,5966
8,PHNS-Sunday-2-2007-PHNS-0000001,14380563,"Dunlap+3rd St",0,,80051,5914
10,PHNS-Sunday-2-2007-PHNS-0000001,14380564,"32nd St+Roosevelt",0,,100016,5978
8,PHNS-Sunday-2-2007-PHNS-0000001,14380565,"Dunlap+3rd St",0,,80051,5916
10,PHNS-Sunday-2-2007-PHNS-0000001,14380566,"32nd St+Roosevelt",0,,100016,5979
8,PHNS-Sunday-2-2007-PHNS-0000001,14380567,"Dunlap+3rd St",0,,80051,5896
10,PHNS-Sunday-2-2007-PHNS-0000001,14380568,"32nd St+Roosevelt",0,,100016,5996
8,PHNS-Sunday-2-2007-PHNS-0000001,14380569,"Dunlap+3rd St",0,,80051,5905
10,PHNS-Sunday-2-2007-PHNS-0000001,14380570,"32nd St+Roosevelt",0,,100016,5997
8,PHNS-Sunday-2-2007-PHNS-0000001,14380571,"Dunlap+3rd St",0,,80051,5901
10,PHNS-Sunday-2-2007-PHNS-0000001,14380572,"32nd St+Roosevelt",0,,100016,5998
8,PHNS-Sunday-2-2007-PHNS-0000001,14380573,"Dunlap+3rd St",0,,80051,5906
10,PHNS-Sunday-2-2007-PHNS-0000001,14380574,"32nd St+Roosevelt",0,,100016,5971
8,PHNS-Sunday-2-2007-PHNS-0000001,14380575,"Dunlap+3rd St",0,,80051,5897
35,PHNS-Sunday-2-2007-PHNS-0000001,14380576,"Happy Valley+23rd Av",0,,350056,6601
8,PHNS-Sunday-2-2007-PHNS-0000001,14380577,"Dunlap+3rd St",0,,80051,5919
27,PHNS-Sunday-2-2007-PHNS-0000001,14380578,"Lower Buckeye+27th Av",1,,270056,6413
8,PHNS-Sunday-2-2007-PHNS-0000001,14380579,"Dunlap+3rd St",0,,80051,5895
35,PHNS-Sunday-2-2007-PHNS-0000001,14380580,"27th Ave+Baseline",1,,350074,6640
8,PHNS-Sunday-2-2007-PHNS-0000001,14380581,"Dunlap+3rd St",0,,80051,5920
27,PHNS-Sunday-2-2007-PHNS-0000001,14380582,"Deer Valley+27th Ave",0,,270049,6375
8,PHNS-Sunday-2-2007-PHNS-0000001,14380583,"Dunlap+3rd St",0,,80051,5923
10,PHNS-Sunday-2-2007-PHNS-0000001,14380584,"32nd St+Roosevelt",0,,100016,5989
8,PHNS-Sunday-2-2007-PHNS-0000001,14380585,"Dunlap+3rd St",0,,80051,5911
10,PHNS-Sunday-2-2007-PHNS-0000001,14380586,"32nd St+Roosevelt",0,,100016,5990
8,PHNS-Sunday-2-2007-PHNS-0000001,14380587,"Dunlap+3rd St",0,,80051,5909
