stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,district
40067,50066,Roosevelt St & Broadway Rd (Flag Zone),,33.408211,-111.947824,,,0,,TE
40068,50067,Roosevelt St & 13th St (Flag Zone),,33.41458,-111.94783,,,0,,TE
40069,50068,10th St & Farmer Av (Flag Zone),,33.418884,-111.943938,,,0,,TE
40070,50069,5th St & Roosevelt St (Flag Zone),,33.425524,-111.947147,,,0,,TE
40071,50070,5th St & Mitchell Dr (Flag Zone),,33.425528,-111.948239,,,0,,TE
40072,50071,5th St & Hardy Dr (Flag Zone),,33.425519,-111.952127,,,0,,TE
40073,50072,5th St & Terry Ln (Flag Zone),,33.425555,-111.955724,,,0,,TE
40074,50073,Lindon Ln & University Dr (Flag Zone),,33.422207,-111.965172,,,0,,TE
40075,50074,5th St & Albert Av (Flag Zone),,33.425662,-111.962567,,,0,,TE
40076,50075,5th St & Priest Dr (Flag Zone),,33.425592,-111.961205,,,0,,TE
40077,50076,5th St & Beck Av (Flag Zone),,33.425452,-111.956466,,,0,,TE
40078,50077,5th St & Hardy Dr (Flag Zone),,33.425445,-111.952459,,,0,,TE
40079,50078,5th St & Roosevelt St (Flag Zone),,33.425433,-111.947415,,,0,,TE
40080,50079,5th St & Farmer Av (Flag Zone),,33.4254,-111.944136,,,0,,TE
40081,50080,10th St & Mill Av (Flag Zone),,33.419115,-111.940702,,,0,,TE
40082,50081,10th St & Farmer Av (Flag Zone),,33.41895,-111.944114,,,0,,TE
40083,50082,Farmer Av & 13th St (Flag Zone),,33.414778,-111.944296,,,0,,TE
40084,50083,Roosevelt St & 13th St (Flag Zone),,33.414417,-111.947952,,,0,,TE
40085,50084,Beck Av & Broadway Rd (Flag Zone),,33.408343,-111.95507,,,0,,TE
40086,50085,Beck Av & 13th St (Flag Zone),,33.414887,-111.956435,,,0,,TE
40087,50086,17th Av & Shangri La Rd (Flag Zone),,33.587699,-112.095580,,,0,,PH
40088,50087,Desert Cove Av & 17th Av (Flag Zone),,33.585765,-112.095721,,,0,,PH
40089,50088,18th Av & Sahuaro Dr (Flag Zone),,33.584073,-112.097677,,,0,,PH
40090,50089,17th Av & 10600 North (Flag Zone),,33.582716,-112.095600,,,0,,PH
40091,50090,Sahuaro Dr & 15th Av (Flag Zone),,33.583876,-112.091508,,,0,,PH
40092,50091,15th Av & Peoria Av (Flag Zone),,33.582472,-112.091356,,,0,,PH
40093,50092,9th Av & North Ln (Flag Zone),,33.581429,-112.084796,,,0,,PH
40095,50094,9th Av & Mountain View Rd (Flag Zone),,33.574763,-112.084807,,,0,,PH
40096,50095,9th Av & Hatcher Rd (Flag Zone),,33.571710,-112.084794,,,0,,PH
40097,50096,Central Av & Hatcher Rd (Flag Zone),,33.571835,-112.073751,,,0,,PH
40098,50097,Central Av & Mountain View Rd (FZ),,33.574595,-112.073732,,,0,,PH
40099,50098,Mountain View Rd & 3rd St (Flag Zone),,33.574952,-112.069715,,,0,,PH
401,12720,Indian School Rd & 16th St,,33.49458161,-112.0467989,,,0,,PH
40100,50099,Mountain View Rd & 7th St (Flag Zone),,33.574967,-112.065582,,,0,,PH
40101,50100,8th St & Vogel Av (Flag Zone),,33.573344,-112.063113,,,0,,PH
40102,50101,8th St & Carol Av (Flag Zone),,33.572399,-112.063124,,,0,,PH
40104,50103,3rd St & Alice Av (Flag Zone),,33.563928,-112.069648,,,0,,PH
40105,50104,Alice Av & 7th St (Flag Zone),,33.564092,-112.064882,,,0,,PH
40106,50105,Townley Av & 8th St (Flag Zone),,33.565908,-112.063278,,,0,,PH
40107,50106,11th St & Townley Av (Flag Zone),,33.566206,-112.058749,,,0,,PH
40108,50107,12th St & Hatcher Rd (Flag Zone),,33.571648,-112.056645,,,0,,PH
40109,50108,Mountain View Rd & 13th St (Flag Zone),,33.574821,-112.054085,,,0,,PH
40110,50109,Shangri La Rd & 17th Av (Flag Zone),,33.587588,-112.095810,,,0,,PH
40111,50110,Desert Cove Av & 17th Av (Flag Zone),,33.585680,-112.095719,,,0,,PH
40112,50111,18th Av & Sahuaro Dr (Flag Zone),,33.584070,-112.097533,,,0,,PH
40113,50112,Sahuaro Dr & 15th Av (Flag Zone),,33.583977,-112.091519,,,0,,PH
40114,50113,15th Av & Peoria Av (Flag Zone),,33.582468,-112.091208,,,0,,PH
40115,50114,9th Av & North Ln (Flag Zone),,33.581438,-112.084671,,,0,,PH
40117,50116,9th Av & Mountain View Rd (Flag Zone),,33.574770,-112.084686,,,0,,PH
40118,50117,9th Av & Hatcher Rd (Flag Zone),,33.571513,-112.084673,,,0,,PH
40119,50118,Central Av & Mountain View Rd (FZ),,33.574715,-112.073967,,,0,,PH
40120,50119,Mountain View Rd & 3rd St (Flag Zone),,33.575075,-112.069723,,,0,,PH
40121,50120,Mountain View Rd & 7th St (Flag Zone),,33.575097,-112.065611,,,0,,PH
40122,50121,8th St & Vogel Av (Flag Zone),,33.573388,-112.063018,,,0,,PH
40123,50122,8th St & Carol Av (Flag Zone),,33.572469,-112.063004,,,0,,PH
40125,50124,3rd St & Alice Av (Flag Zone),,33.563929,-112.069508,,,0,,PH
40126,50125,Alice Av & 7th St (Flag Zone),,33.564205,-112.065686,,,0,,PH
40127,50126,Townley Av & 8th St (Flag Zone),,33.566015,-112.062994,,,0,,PH
40128,50127,11th St & Townley Av (Flag Zone),,33.566082,-112.058879,,,0,,PH
40129,50128,Mountain View Rd & 13th St (Flag Zone),,33.574946,-112.054135,,,0,,PH
40130,50129,Knox Rd & 48th St (Flag Zone),,33.325499,-111.980593,,,0,,PH
40131,50130,Knox Rd & 40th St (Flag Zone),,33.327048,-111.996945,,,0,,PH
40132,50131,Knox Rd & 36th St (Flag Zone),,33.327074,-112.005583,,,0,,PH
40133,50132,50th St & 14400 South (Flag Zone),,33.317222,-111.976348,,,0,,PH
40134,50133,50th St & Thistle Landing Dr (Flag Zone),,33.313566,-111.976891,,,0,,PH
40135,50134,44th St & Chandler Bl (Flag Zone),,33.304510,-111.989119,,,0,,PH
40136,50135,44th St & Woodland Dr (Flag Zone),,33.301790,-111.989112,,,0,,PH
40137,50136,Frye Rd & 44th St (Flag Zone),,33.298048,-111.989296,,,0,,PH
40138,50137,Frye Rd & 40th St (Flag Zone),,33.298035,-111.995531,,,0,,PH
40139,50138,40th St & 15700 South (Flag Zone),,33.303030,-111.997158,,,0,,PH
40140,50139,32nd St & Chandler Bl (Flag Zone),,33.304492,-112.014665,,,0,,PH
40141,50140,32nd St & Mountain Vista Dr (Flag Zone),,33.301371,-112.014664,,,0,,PH
40142,50141,32nd St & Frye Rd (Flag Zone),,33.298192,-112.014663,,,0,,PH
40143,50142,Desert Foothills Pk & Chandler Bl (FZ),,33.305723,-112.055986,,,0,,PH
40144,50143,Liberty Ln & Desert Foothills Pk (FZ),,33.296084,-112.060544,,,0,,PH
40145,50144,Knox Rd & 40th St (Flag Zone),,33.326859,-111.996873,,,0,,PH
40146,50145,Knox Rd & 36th St (Flag Zone),,33.326886,-112.005498,,,0,,PH
40148,50147,50th St & 14415 South (Flag Zone),,33.316194,-111.976337,,,0,,PH
40149,50148,50th St & Thistle Landing Dr (Flag Zone),,33.313529,-111.976695,,,0,,PH
40150,50149,Thistle Landing Dr & 48th St (Flag Zone),,33.312476,-111.979489,,,0,,PH
40151,50150,44th St & Woodland Dr (Flag Zone),,33.301805,-111.988940,,,0,,PH
40152,50151,Frye Rd & 44th St (Flag Zone),,33.297903,-111.989204,,,0,,PH
40153,50152,Frye Rd & 40th St (Flag Zone),,33.297885,-111.995525,,,0,,PH
40154,50153,40th St & Chandler Bl (Flag Zone),,33.303607,-111.997389,,,0,,PH
40156,50155,32nd St & Mountain Vista Dr (Flag Zone),,33.301848,-112.014331,,,0,,PH
40158,50157,Liberty Ln & Desert Foothills Pk (FZ),,33.296462,-112.060945,,,0,,PH
40159,50158,Bell De Mar Dr & Kyrene Rd (Flag Zone),,33.358307,-111.946270,,,0,,TE
40160,50159,Roosevelt St & Vaughn St (Flag Zone),,33.360946,-111.949301,,,0,,TE
40161,50160,All America Way & Guadalupe Rd (FZ),,33.364083,-111.936487,,,0,,TE
40162,50161,Pyle Center (Flag Zone),,33.391775,-111.928884,,,0,,TE
40163,50162,Lakeshore Dr & Rural Rd (Flag Zone),,33.382012,-111.926249,,,0,,TE
40164,50163,Lakeshore Dr & Baseline Rd (Flag Zone),,33.377798,-111.920581,,,0,,TE
40165,50164,Lakeshore Dr & Southshore Dr (Flag Zone),,33.370966,-111.920062,,,0,,TE
40166,50165,Country Club Way & Guadalupe Rd (FZ),,33.364082,-111.902536,,,0,,TE
40167,50166,Watson Dr & Kenwood Ln (Flag Zone),,33.367527,-111.903033,,,0,,TE
40168,50167,Kenwood Ln & Cornell Dr (Flag Zone),,33.372298,-111.903122,,,0,,TE
40169,50168,Oxford Dr & Hazelton Ln (Flag Zone),,33.374785,-111.905109,,,0,,TE
40170,50169,McClintock Dr & Baseline Rd (Flag Zone),,33.378138,-111.909071,,,0,,TE
40171,50170,Kenwood Ln & Baseline Rd (Flag Zone),,33.378171,-111.902869,,,0,,TE
40172,50171,Kenwood Ln & Oxford Dr (Flag Zone),,33.374978,-111.902873,,,0,,TE
40173,50172,Kenwood Ln & Cornell Dr (Flag Zone),,33.372127,-111.903259,,,0,,TE
40174,50173,Country Club Way & Watson Dr (Flag Zone),,33.367182,-111.902714,,,0,,TE
40175,50174,Lakeshore Dr & Guadalupe Rd (Flag Zone),,33.364062,-111.919839,,,0,,TE
40176,50175,Lakeshore Dr & Southshore Dr (Flag Zone),,33.371309,-111.919842,,,0,,TE
40177,50176,Lakeshore Dr & Baseline Rd (Flag Zone),,33.378623,-111.920389,,,0,,TE
40178,50177,All America Way & 5992 South (Flag Zone),,33.370848,-111.938095,,,0,,TE
40179,50178,Roosevelt St & Guadalupe Rd (Flag Zone),,33.363454,-111.949453,,,0,,TE
40180,50179,Roosevelt St & Vaughn St (Flag Zone),,33.360763,-111.949437,,,0,,TE
40181,50180,Bell De Mar Dr & Kyrene Rd (Flag Zone),,33.358146,-111.946185,,,0,,TE
40182,50181,Terrace Rd & Rural Rd (Flag Zone),,33.419449,-111.925653,,,0,,TE
40185,50184,8th St & Dorsey Ln (Flag Zone),,33.419328,-111.917453,,,0,,TE
40186,50185,8th St & McClintock Dr (Flag Zone),,33.419464,-111.909388,,,0,,TE
40187,50186,Hayden Ln & McClintock Dr (Flag Zone),,33.418924,-111.908745,,,0,,TE
40188,50187,Smith Rd & Don Carlos Av (Flag Zone),,33.417331,-111.900565,,,0,,TE
40189,50188,Lemon St & Smith Rd (Flag Zone),,33.415759,-111.900162,,,0,,TE
40190,50189,Lemon St & River Dr (Flag Zone),,33.415758,-111.895952,,,0,,TE
40191,50190,Orange St & Price Rd (Flag Zone),,33.418362,-111.892446,,,0,,TE
40192,50191,Victory Dr & George Dr (Flag Zone),,33.418388,-111.887149,,,0,,TE
40193,50192,Victory Dr & Evergreen Rd (Flag Zone),,33.418402,-111.883304,,,0,,TE
40194,50193,George Dr & University Dr (Flag Zone),,33.421806,-111.887495,,,0,,TE
40195,50194,Victory Dr & George Dr (Flag Zone),,33.418492,-111.887673,,,0,,TE
40197,50196,Lemon St & River Dr (Flag Zone),,33.415851,-111.896501,,,0,,TE
40198,50197,Smith Rd & Lemon St (Flag Zone),,33.416255,-111.900442,,,0,,TE
40199,50198,10th St & Smith Rd (Flag Zone),,33.419241,-111.900752,,,0,,TE
402,12722,Indian School Rd & 20th St,,33.49460717,-112.0383015,,,0,,PH
40200,50199,Hayden Ln & McClintock Dr (Flag Zone),,33.419038,-111.908815,,,0,,TE
40201,50200,8th St & McClintock Dr (Flag Zone),,33.419587,-111.909403,,,0,,TE
40205,50204,Terrace Rd & Lemon St (Flag Zone),,33.416330,-111.922118,,,0,,TE
40206,50205,Terrace Rd & Apache Blvd (Flag Zone),,33.414232,-111.920503,,,0,,TE
40207,50206,Spence Av & Terrace Rd (Flag Zone),,33.412920,-111.920589,,,0,,TE
40208,50207,Spence Av & Rural Rd (Flag Zone),,33.412937,-111.926031,,,0,,TE
40209,50208,Vista Del Cerro Dr & Rural Rd (FZ),,33.410059,-111.925250,,,0,,TE
40210,50209,Dorsey Ln & Vista Del Cero Dr (FZ),,33.409303,-111.917786,,,0,,TE
40211,50210,Dorsey Ln & Broadway Rd (Flag Zone),,33.407192,-111.917820,,,0,,TE
40212,50211,Dorsey Ln & Alameda Dr (Flag Zone),,33.401317,-111.915555,,,0,,TE
40213,50212,Los Feliz Dr & Alameda Dr (Flag Zone),,33.399971,-111.904058,,,0,,TE
40214,50213,Country Club Way & Alameda Dr (FZ),,33.400010,-111.900654,,,0,,TE
40215,50214,George Dr & Southern Av (Flag Zone),,33.392641,-111.887770,,,0,,TE
40216,50215,Evergreen Rd & Southern Av (Flag Zone),,33.392753,-111.883214,,,0,,TE
40217,50216,Country Club Way & Southern Av (FZ),,33.393296,-111.900445,,,0,,TE
40218,50217,Alameda Dr & Country Club Way (FZ),,33.400301,-111.900737,,,0,,TE
40219,50218,Los Feliz Dr & Alameda Dr (Flag Zone),,33.399826,-111.904214,,,0,,TE
40220,50219,Alameda Dr & McClintock Dr (Flag Zone),,33.400210,-111.909437,,,0,,TE
40221,50220,Alameda Dr & Dorsey Ln (Flag Zone),,33.399117,-111.915765,,,0,,TE
40223,50222,Vista Del Cerro Dr & Dorsey Ln (FZ),,33.409580,-111.917952,,,0,,TE
40225,50224,Terrace Rd & Spence Av (Flag Zone),,33.413060,-111.920385,,,0,,TE
40226,50225,Terrace Rd & Apache Blvd (Flag Zone),,33.415229,-111.920564,,,0,,TE
40227,50226,Terrace Rd & Lemon St (Flag Zone),,33.416937,-111.922458,,,0,,TE
40228,50227,College Av & Apache Blvd (Flag Zone),,33.414222,-111.935026,,,0,,TE
40229,50228,College Av & Encanto Dr (Flag Zone),,33.409924,-111.935004,,,0,,TE
40230,50229,College Av & Broadway Rd (Flag Zone),,33.406905,-111.934993,,,0,,TE
40231,50230,College Av & Alameda Dr (Flag Zone),,33.400316,-111.934987,,,0,,TE
40232,50231,College Av & Southern Av (Flag Zone),,33.392400,-111.935025,,,0,,TE
40233,50232,McAllister Av & La Jolla Dr (Flag Zone),,33.389041,-111.930617,,,0,,TE
40234,50233,Malibu Dr & Terrace Rd (Flag Zone),,33.391196,-111.922650,,,0,,TE
40235,50234,Malibu Dr & Oak St (Flag Zone),,33.391524,-111.916000,,,0,,TE
40236,50235,Butte Av & Laguna Dr (Flag Zone),,33.391039,-111.911338,,,0,,TE
40237,50236,Butte Av & Southern Av (Flag Zone),,33.392537,-111.911507,,,0,,TE
40238,50237,Oak St & Laguna Dr (Flag Zone),,33.390773,-111.915561,,,0,,TE
40239,50238,College Av & La Jolla Dr (Flag Zone),,33.389875,-111.934905,,,0,,TE
40240,50239,College Av & Southern Av (Flag Zone),,33.392575,-111.934834,,,0,,TE
40241,50240,College Av & Alameda Dr (Flag Zone),,33.400343,-111.934836,,,0,,TE
40242,50241,College Av & Broadway Rd (Flag Zone),,33.407713,-111.934819,,,0,,TE
40243,50242,College Av & Encanto Dr (Flag Zone),,33.409828,-111.934833,,,0,,TE
40244,50243,Weber Dr & College Av (Flag Zone),,33.442649,-111.930927,,,0,,TE
40245,50244,McKellips Rd & McAllister Av (Flag Zone),,33.451274,-111.930660,,,0,,TE
40246,50245,College Av & Continental Dr (Flag Zone),,33.458050,-111.934956,,,0,,TE
40248,50247,Bridalwreath St & McKellips Rd (FZ),,33.450662,-111.922288,,,0,,TE
40250,50249,Harold St & Weber Dr (Flag Zone),,33.443851,-111.922275,,,0,,TE
40251,50250,Tempe Dr & Harold St (Flag Zone),,33.442180,-111.921937,,,0,,TE
40253,50252,Tempe Dr & Miller Rd (Flag Zone),,33.442306,-111.918580,,,0,,TE
40254,50253,Harold St & Tempe Dr (Flag Zone),,33.442434,-111.922102,,,0,,TE
40255,50254,Harold St & Weber Dr (Flag Zone),,33.443776,-111.922113,,,0,,TE
40256,50255,Marigold ln & Lilac Dr (Flag Zone),,33.448575,-111.924945,,,0,,TE
40257,50256,Mckellips Rd & College Av (Flag Zone),,33.450988,-111.934570,,,0,,TE
40258,50257,Mckellips Rd & McAllister Av (Flag Zone),,33.451072,-111.930920,,,0,,TE
40259,50258,Weber Dr & Scottsdale Rd (Flag Zone),,33.444037,-111.926932,,,0,,TE
40260,50259,Weber Dr & College Av (Flag Zone),,33.442657,-111.931265,,,0,,TE
40261,50260,Liberty Ln & 2720 East (Flag Zone),,33.292662,-112.024269,,,0,,PH
40262,50261,Liberty Ln & 2620 East (Flag Zone),,33.292403,-112.027355,,,0,,PH
40263,50262,Liberty Ln & 2720 East (Flag Zone),,33.292286,-112.024632,,,0,,PH
40264,50263,Liberty Ln & 2620 East (Flag Zone),,33.292447,-112.028447,,,0,,PH
40265,50264,24th St & Liberty Ln (Flag Zone),,33.295401,-112.032303,,,0,,PH
40266,50265,24th St & Liberty Ln (Flag Zone),,33.295614,-112.032580,,,0,,PH
40267,50266,24th St & Mountain Vista Dr (Flag Zone),,33.30087,-112.033300,,,0,,PH
40268,50267,24th St & Woodland Dr (Flag Zone),,33.301240,-112.033551,,,0,,PH
40269,50268,Desert Foothills Pkwy & Marketplace (FZ),,33.302195,-112.058297,,,0,,PH
40270,50269,Desert Foothills Pkwy & Marketplace (FZ),,33.302556,-112.057790,,,0,,PH
40271,50270,Desert Foothills Pkwy & 16013 South (FZ),,33.299685,-112.059965,,,0,,PH
40272,50271,Desert Foothills Pkwy & 16013 South (FZ),,33.299619,-112.059740,,,0,,PH
40277,50276,Cornell Dr & Rural Rd (Flag Zone),,33.372179,-111.928961,,,0,,TE
40278,50277,Spence Av & Rural Rd (Flag Zone),,33.412822,-111.926032,,,0,,TE
40279,50278,Sells Dr & 75th Ave (Flag Zone),,33.501765,-112.221224,,,0,,PH
40282,50281,Ruth Av & Central Av (Flag Zone),,33.562920,-112.073617,,,0,,PH
40283,50282,Ruth Av & Central Av (Flag Zone),,33.562829,-112.073530,,,0,,PH
40287,50286,7th Av & Cinnabar Av (Flag Zone),,33.576983,-112.082509,,,0,,PH
40288,50287,Cinnabar Av & 7th Av (Flag Zone),,33.576826,-112.082805,,,0,,PH
40289,50288,7th Av & Cheryl Dr (Flag Zone),,33.578498,-112.082490,,,0,,PH
4029,16883,3rd St & Garfield St,,33.4572305,-112.0700668,,,0,,PH
40290,50289,7th Av & Cheryl Dr (Flag Zone),,33.578390,-112.082646,,,0,,PH
40294,50093,Cheryl Dr & 9th Av (Flag Zone),,33.578510,-112.084515,,,0,,PH
40295,50115,Cheryl Dr & 9th Av (Flag Zone),,33.578634,-112.084578,,,0,,PH
403,13371,Indian School Rd & 22nd St,,33.49470475,-112.0343404,,,0,,PH
4030,10915,3rd St & Hatcher Rd,,33.57078618,-112.0696366,,,0,,PH
4031,16876,3rd St & Moreland St,,33.46081807,-112.0694836,,,0,,PH
4033,10916,3rd St & Eva St,,33.56926253,-112.0696437,,,0,,PH
4034,12458,40th St & Grovers Av,,33.64761969,-111.9963352,,,0,,PH
4035,12457,40th St & Robert Lee St,,33.65131499,-111.9963659,,,0,,PH
4036,12459,40th St & Danbury Rd,,33.64459269,-111.9963187,,,0,,PH
4037,12466,40th St & Acoma Dr,,33.61887734,-111.9960928,,,0,,PH
4038,12460,40th St & Bell Rd,,33.64023045,-111.9963214,,,0,,PH
4039,18217,40th St & Edna Av,,33.63628915,-111.9962545,,,0,,PH
404,12724,Indian School Rd & 24th St,,33.49472818,-112.0297908,,,0,,PH
4040,12464,40th St & Greenway Rd,,33.6258427,-111.9962034,,,0,,PH
4041,12467,40th St & Hearn Rd,,33.61515083,-111.9960692,,,0,,PH
4042,18218,40th St & Paradise Ln,,33.63298682,-111.9962486,,,0,,PH
4043,12463,40th St & Tierra Buena Ln,,33.62953012,-111.9961892,,,0,,PH
4044,12456,40th St & Union Hills Dr,,33.65477509,-111.9963908,,,0,,PH
4045,12465,40th St & Hillery Dr,,33.62247712,-111.9961232,,,0,,PH
4046,12946,43rd Av & Medlock Dr,,33.51269183,-112.1516888,,,0,,GL
4048,12914,43rd Av & Acoma Dr,,33.61744207,-112.1513144,,,0,,PH
4049,12929,43rd Av & Alice Av,,33.56370566,-112.1517503,,,0,,GL
405,12725,Indian School Rd & 26th St,,33.49484755,-112.0252651,,,0,,PH
4050,12908,43rd Av & Bell Rd,,33.63873313,-112.151946,,,0,,PH
4051,12943,43rd Av & Bethany Home Rd,,33.52366811,-112.1516793,,,0,,GL
4052,12930,43rd Av & Butler Dr,,33.5597845,-112.151729,,,0,,GL
4053,12920,43rd Av & Cactus Rd,,33.59585062,-112.1515543,,,0,,PH
4054,12947,43rd Av & Camelback Rd,,33.50870981,-112.1517844,,,0,,PH
4055,12922,43rd Av & Cholla St,,33.58861307,-112.1516025,,,0,,PH
4056,12913,43rd Av & Country Gables Dr,,33.62115668,-112.1512479,,,0,,PH
4057,12923,43rd Av & Desert Cove Av,,33.58524096,-112.1516186,,,0,,PH
4058,12928,43rd Av & Dunlap Av,,33.56706413,-112.1518229,,,0,,GL
4059,12954,43rd Av & Earll Dr,,33.48358848,-112.1517651,,,0,,PH
406,17083,Indian School Rd & 28th St,,33.49493487,-112.0211524,,,0,,PH
4060,12931,43rd Av & El Caminito Dr,,33.55762167,-112.151715,,,0,,GL
4061,18208,43rd Av & Encanto Bl,,33.47287048,-112.1518738,,,0,,PH
4062,12962,43rd Av & Fillmore St,,33.45455157,-112.151911,,,0,,PH
4063,12934,43rd Av & Frier Dr,,33.54918779,-112.1516439,,,0,,GL
4064,12939,43rd Av & Glendale Av,,33.53772701,-112.1516126,,,0,,GL
4065,12950,43rd Av & Glenrosa Av,,33.49793213,-112.1517825,,,0,,PH
4066,12912,43rd Av & Greenway Rd,,33.6244712,-112.1512798,,,0,,PH
4067,12906,43rd Av & Grovers Av,,33.64688911,-112.1519909,,,0,,PH
4068,12948,43rd Av & Highland Av,,33.50480888,-112.1517033,,,0,,PH
4069,12958,43rd Av & Hubbell St,,33.46926094,-112.1518803,,,0,,PH
407,12727,Indian School Rd & 30th St,,33.49503726,-112.0166829,,,0,,PH
4070,12951,43rd Av & Indian School Rd,,33.49439577,-112.1518855,,,0,,PH
4071,12917,43rd Av & Joan De Arc Av,,33.60653839,-112.1514259,,,0,,PH
4072,12919,43rd Av & Larkspur Dr,,33.59964463,-112.1514718,,,0,,PH
4073,12941,43rd Av & Maryland Av,,33.53071251,-112.1516026,,,0,,GL
4074,12959,43rd Av & McDowell Rd,,33.46545044,-112.1519807,,,0,,PH
4075,12945,43rd Av & Missouri Av,,33.51614029,-112.1516758,,,0,,GL
4077,12944,43rd Av & Montebello Av,,33.51992239,-112.1516426,,,0,,GL
4078,17503,43rd Av & Mountain View Rd,,33.574235,-112.151699,,,0,,GL
4079,12937,43rd Av & Myrtle Av,,33.54176064,-112.1515758,,,0,,GL
408,12728,Indian School Rd & 32nd St,,33.49512043,-112.0125992,,,0,,PH
4080,18658,43rd Av & Northern Av,,33.55263021,-112.1517435,,,0,,GL
4081,12940,43rd Av & Ocotillo Rd,,33.53438663,-112.1515903,,,0,,GL
4082,12925,43rd Av & Onyx Av,,33.57658108,-112.1517051,,,0,,GL
4083,12935,43rd Av & Orangewood Av,,33.54533796,-112.1515563,,,0,,GL
4084,12953,43rd Av & Osborn Rd,,33.48743084,-112.151768,,,0,,PH
4085,12938,43rd Av & Palmaire Av,,33.53990443,-112.151584,,,0,,GL
4086,12910,43rd Av & Paradise Ln,,33.63182145,-112.1511805,,,0,,PH
4087,12909,43rd Av & Park Pl,,33.63576399,-112.1515208,,,0,,PH
4088,12924,43rd Av & Peoria Av,,33.58138931,-112.1517195,,,0,,GL
4089,12921,43rd Av & Poinsettia Dr,,33.59262929,-112.1515191,,,0,,PH
409,12729,Indian School Rd & 34th St,,33.49509588,-112.0082841,,,0,,PH
4090,12915,43rd Av & Redfield Rd,,33.61355373,-112.1512973,,,0,,PH
4091,12961,43rd Av & Roosevelt St,,33.45810753,-112.1519752,,,0,,PH
4092,12942,43rd Av & Rose Ln,,33.52722177,-112.1516314,,,0,,GL
4093,17344,43rd Av & Royal Palm Rd,,33.5545,-112.151676,,,0,,GL
4094,12907,43rd Av & Sandra Cir,,33.64282256,-112.1519804,,,0,,PH
4095,12936,43rd Av & State Av,,33.54298144,-112.1515696,,,0,,GL
4096,12918,43rd Av & Sweetwater Av,,33.60308959,-112.1514411,,,0,,PH
4097,12955,43rd Av & Thomas Rd,,33.48000367,-112.1518238,,,0,,PH
4098,12916,43rd Av & Thunderbird Rd,,33.61015209,-112.1514069,,,0,,PH
4099,12911,43rd Av & Tierra Buena Ln,,33.62835768,-112.1511866,,,0,,PH
41,14945,Baseline Rd & 44th St,,33.37798213,-111.9867443,,,0,,PH
410,12730,Indian School Rd & 36th St,,33.49502685,-112.0036403,,,0,,PH
4100,12904,43rd Av & Union Hills Dr,,33.65402937,-112.1520798,,,0,,PH
4101,12963,43rd Av & Van Buren St,,33.45092397,-112.1519354,,,0,,PH
4102,12956,43rd Av & Virginia Av,,33.47643488,-112.151821,,,0,,PH
4103,12927,43rd Av & Hatcher Rd,,33.57060885,-112.1517474,,,0,,GL
4104,12949,43rd Av & 4430 North,,33.50192213,-112.1517174,,,0,,PH
4105,12905,43rd Av & Michigan Av,,33.65007112,-112.1520171,,,0,,PH
4106,12952,43rd Av & Clarendon Av,,33.49164692,-112.1517601,,,0,,PH
4107,13049,44th St & Wilshire Dr,,33.47628234,-111.9871907,,,0,,PH
4108,13053,44th St & Belleview St,,33.46169452,-111.9872607,,,0,,PH
4109,13041,44th St & Calle Redonda,,33.50504399,-111.9869148,,,0,,PH
411,12731,Indian School Rd & 38th St,,33.49503816,-111.9993888,,,0,,PH
4110,13040,44th St & Camelback Rd,,33.50896131,-111.986888,,,0,,PH
4111,13042,44th St & Campbell Av,,33.50182899,-111.9869659,,,0,,PH
4112,13054,44th St & Cofco Center St,,33.45567839,-111.9873597,,,0,,PH
4113,13039,44th St & Colter St,,33.5117984,-111.9868056,,,0,,PH
4114,13047,44th St & Earll Dr,,33.48394712,-111.9871012,,,0,,PH
4115,13043,44th St & Glenrosa Av,,33.49826298,-111.9870097,,,0,,PH
4116,13044,44th St & Indian School Rd,,33.49453768,-111.9870846,,,0,,PH
4117,13045,44th St & Indianola Av,,33.49163699,-111.9870588,,,0,,PH
4118,13052,44th St & McDowell Rd,,33.46529527,-111.9873333,,,0,,PH
4119,18010,44th St & Oak St,,33.47242261,-111.987203,,,0,,PH
412,12715,Indian School Rd & 3rd St,,33.49467064,-112.0690033,,,0,,PH
4120,13046,44th St & Osborn Rd,,33.48708786,-111.9870926,,,0,,PH
4121,13051,44th St & Palm Ln,,33.46900891,-111.9872141,,,0,,PH
4122,13037,44th St & St Joseph Wy,,33.51998087,-111.9866299,,,0,,PH
4123,13038,44th St & Stanford Dr,,33.51653392,-111.9867104,,,0,,PH
4124,13048,44th St & Thomas Rd,,33.47920041,-111.9871965,,,0,,PH
4125,10373,44th St & Van Buren St,,33.45076459,-111.9872898,,,0,,PH
4127,13055,44th St & Gateway Bl,,33.45338719,-111.9873362,,,0,,PH
4129,13525,51st Av & Virginia Av,,33.47619421,-112.1691261,,,0,,PH
413,12732,Indian School Rd & 40th St,,33.49499706,-111.9948613,,,0,,PH
4132,13516,51st Av & Camelback Rd,,33.50848343,-112.1689648,,,0,,PH
4133,13518,51st Av & Campbell Av,,33.5016864,-112.1689832,,,0,,PH
4135,13517,51st Av & Maryvale Pkwy,,33.50497154,-112.1689305,,,0,,PH
4136,13523,51st Av & Earll Dr,,33.48374227,-112.1690349,,,0,,PH
