link_id,name,from_node_id,to_node_id,facility_type,link_type,dir_flag,cell_type,length,lanes,free_speed,capacity,geometry,pair,direction,ID,length_mile,length_km,NetSource,HDCPID,StreetName,Type,ChangeInScen,Included2022,Included2025Scen1,Included2025Scen2,Included2025Scen3,Included2050Scen1,Included2050Scen2,Included2050Scen3,AB_FacilityType2022,BA_FacilityType2022,AB_FacilityType2025S1,BA_FacilityType2025S1,AB_FacilityType2025S2,BA_FacilityType2025S2,AB_FacilityType2025S3,BA_FacilityType2025S3,AB_FacilityType2050S1,BA_FacilityType2050S1,AB_FacilityType2050S2,BA_FacilityType2050S2,AB_FacilityType2050S3,BA_FacilityType2050S3,AB_RoadFuncClass2022,BA_RoadFuncClass2022,AB_RoadFuncClass2025S1,BA_RoadFuncClass2025S1,AB_RoadFuncClass2025S2,BA_RoadFuncClass2025S2,AB_RoadFuncClass2025S3,BA_RoadFuncClass2025S3,AB_RoadFuncClass2050S1,BA_RoadFuncClass2050S1,AB_RoadFuncClass2050S2,BA_RoadFuncClass2050S2,AB_RoadFuncClass2050S3,BA_RoadFuncClass2050S3,AB_Lanes2022NB,BA_Lanes2022NB,CenterLane2022NB,AB_Lanes2025NB,BA_Lanes2025NB,CenterLane2025NB,AB_Lanes2050NB,BA_Lanes2050NB,CenterLane2050NB,AB_Lanes2025S1,BA_Lanes2025S1,CenterLane2025S1,AB_Lanes2025S2,BA_Lanes2025S2,AB_Lanes2025S2_v2,CenterLane2025S2,AB_Lanes2025S3,BA_Lanes2025S3,CenterLane2025S3,AB_Lanes2050S1,BA_Lanes2050S1,CenterLane2050S1,AB_Lanes2050S2,BA_Lanes2050S2,50_S2_V2,CenterLane2050S2,AB_Lanes2050S3,BA_Lanes2050S3,CenterLane2050S3,free_speed_mph,free_speed_kmh,max_speed_across different scenarios,multi_use_bike_speed,AB_Speed2022NB,BA_Speed2022NB,AB_Speed2025NB,BA_Speed2025NB,AB_Speed2050NB,BA_Speed2050NB,AB_Speed2025S1,BA_Speed2025S1,AB_Speed2025S2,BA_Speed2025S2,AB_Speed2025S3,BA_Speed2025S3,AB_Speed2050S1,BA_Speed2050S1,AB_Speed2050S2,BA_Speed2050S2,AB_Speed2050S3,BA_Speed2050S3,VDF_allowed_uses1,VDF_allowed_uses2,VDF_allowed_uses3,AB_Bike2022NB,BA_Bike2022NB,AB_Ped2022NB,BA_Ped2022NB,AB_Bike2025S1,BA_Bike2025S1,AB_Ped2025S1,BA_Ped2025S1,AB_Bike2025S2,BA_Bike2025S2,AB_Ped2025S2,BA_Ped2025S2,AB_Bike2025S3,BA_Bike2025S3,AB_Ped2025S3,BA_Ped2025S3,AB_Bike2050S1,BA_Bike2050S1,AB_Ped2050S1,BA_Ped2050S1,AB_Bike2050S2,BA_Bike2050S2,AB_Ped2050S2,BA_Ped2050S2,AB_Bike2050S3,BA_Bike2050S3,AB_Ped2050S3,BA_Ped2050S3,oldS1_22_Inc,oldS1_22_Ln,oldS1_22_Bike,oldS1_50_Inc,oldS1_50_Ln,oldS1_50_Bike,oldS2_22_Inc,oldS2_22_Ln,oldS2_22_Bike,oldS2_50_Inc,oldS2_50_Ln,oldS2_50_Bike,oldS3_22_Inc,oldS3_22_Ln,oldS3_22_Bike,oldS3_50_Inc,oldS3_50_Ln,oldS3_50_Bike,OldInclude,OldFromST,OldToSt,,
,,59,78,,2,1,0,32.27010,1,40.0,2000.0,"LINESTRING (-111.798396 33.358024, -111.798399 33.358315)",78->59,AB,61,0.020056,0.03229016,HDnet,61,N NEELY ST CROSSING,Street,Y,No,No,No,Yes,No,No,Yes,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,25,40,25,,0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,25,25,,,,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,N,NA,NA,N,NA,NA,N,NA,NA,N,NA,NA,N,NA,NA,Y,3,Protected,Y,Neely St,Neely St,,
,,151,150,,2,1,0,88.58672,1,40.0,2000.0,"LINESTRING (-111.791729 33.358346, -111.790777 33.358346)",151->150,AB,81,0.055057,0.08864177,HDnet,81,PARK AVE,Street,N,No,Yes,Yes,Yes,Yes,Yes,Yes,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,,,Local,Local,Local,Local,Local,Local,Local,Local,Local,Local,Local,Local,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,25,40,25,,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,25,,,,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,N,NA,NA,Y,2,N,N,NA,NA,Y,2,N,N,NA,NA,Y,2,N,Y,Ash St,Center St,,
,,150,151,,2,1,0,88.58672,1,40.0,2000.0,"LINESTRING (-111.790777 33.358346, -111.791729 33.358346)",151->150,AB,81,0.055057,0.08864177,HDnet,81,PARK AVE,Street,N,No,Yes,Yes,Yes,Yes,Yes,Yes,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,,,Local,Local,Local,Local,Local,Local,Local,Local,Local,Local,Local,Local,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,25,40,25,,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,25,,,,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,N,NA,NA,Y,2,N,N,NA,NA,Y,2,N,N,NA,NA,Y,2,N,Y,Ash St,Center St,,
,,229,170,,2,1,0,733.97272,1,10.0,2000.0,"LINESTRING (-111.789628 33.352928, -111.795993 33.356837)",229->170,AB,240,0.456167,0.73442887,HDnet,240,UPRR TRAIL,Multi-Use Path,N,No,No,No,No,No,No,No,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,N,NA,NA,Y,NA,MUP,N,NA,NA,Y,NA,MUP,N,NA,NA,Y,0,MUP,Y,Neely St,Elliot Rd,,
,,170,229,,2,1,0,733.97272,1,10.0,2000.0,"LINESTRING (-111.795993 33.356837, -111.789628 33.352928)",229->170,AB,240,0.456167,0.73442887,HDnet,240,UPRR TRAIL,Multi-Use Path,N,No,No,No,No,No,No,No,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,N,NA,NA,Y,NA,MUP,N,NA,NA,Y,NA,MUP,N,NA,NA,Y,0,MUP,Y,Neely St,Elliot Rd,,
,,100001,113,,2,1,0,465.00259,1,72.0,2000.0,"LINESTRING (-111.807131 33.368541, -111.807056 33.364348)",100001->113,AB,96,0.289001,0.46529161,,96,Stapley Dr,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,2,2,0,2,2,0,2,2,0,2,2,0,2,2,2,0,2,2,0,2,2,0,2,2,2,0,2,2,0,45,72,,,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,d;w,d;w,d;w,Lane,Lane,Basic Sidewalk,Basic Sidewalk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,113,100001,,2,1,0,465.00259,1,72.0,2000.0,"LINESTRING (-111.807056 33.364348, -111.807131 33.368541)",100001->113,AB,96,0.289001,0.46529161,,96,Stapley Dr,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,2,2,0,2,2,0,2,2,0,2,2,0,2,2,2,0,2,2,0,2,2,0,2,2,2,0,2,2,0,45,72,,,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,d;w,d;w,d;w,Lane,Lane,Basic Sidewalk,Basic Sidewalk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,113,240,,2,1,0,303.83069,1,72.0,2000.0,"LINESTRING (-111.807056 33.364348, -111.807055 33.361608)",113->240,AB,97,0.188832,0.30401952,,97,Stapley Dr,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,2,2,0,2,2,0,2,2,0,2,2,0,2,2,2,0,2,2,0,2,2,0,2,2,2,0,2,2,0,45,72,,,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,d;w,d;w,d;w,Lane,Lane,Basic Sidewalk,Basic Sidewalk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,240,113,,2,1,0,303.83069,1,72.0,2000.0,"LINESTRING (-111.807055 33.361608, -111.807056 33.364348)",113->240,AB,97,0.188832,0.30401952,,97,Stapley Dr,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,2,2,0,2,2,0,2,2,0,2,2,0,2,2,2,0,2,2,0,2,2,0,2,2,2,0,2,2,0,45,72,,,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,d;w,d;w,d;w,Lane,Lane,Basic Sidewalk,Basic Sidewalk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,120,100016,,2,1,0,429.07846,1,10.0,2000.0,"LINESTRING (-111.807075 33.357074, -111.811686 33.357070)",120->100016,AB,98,0.266674,0.42934514,HDnet,98,WESTERN POWERLINE TRAIL,Multi-Use Path,N,Yes,Yes,Yes,Yes,Yes,Yes,Yes,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b,b,b,Multiuse Path,Multiuse Path,Multiuse Path,Multiuse Path,,,,,,,,,,,,,,,,,,,,,,,,,Y,NA,MUP,Y,NA,MUP,Y,NA,MUP,Y,NA,MUP,Y,NA,MUP,Y,0,MUP,Y,Rail Line,Consolidated Canal,,
,,100016,120,,2,1,0,429.07846,1,10.0,2000.0,"LINESTRING (-111.811686 33.357070, -111.807075 33.357074)",120->100016,AB,98,0.266674,0.42934514,HDnet,98,WESTERN POWERLINE TRAIL,Multi-Use Path,N,Yes,Yes,Yes,Yes,Yes,Yes,Yes,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b,b,b,Multiuse Path,Multiuse Path,Multiuse Path,Multiuse Path,,,,,,,,,,,,,,,,,,,,,,,,,Y,NA,MUP,Y,NA,MUP,Y,NA,MUP,Y,NA,MUP,Y,NA,MUP,Y,0,MUP,Y,Rail Line,Consolidated Canal,,
,,119,241,,2,1,0,150.14383,1,72.0,2000.0,"LINESTRING (-111.807055 33.359684, -111.807065 33.358330)",119->241,AB,99,0.093315,0.15023715,,99,Stapley Dr,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,2,2,0,2,2,0,2,2,0,2,2,0,2,2,2,0,2,2,0,2,2,0,2,2,2,0,2,2,0,45,72,,,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,d;w,d;w,d;w,Lane,Lane,Basic Sidewalk,Basic Sidewalk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,241,119,,2,1,0,150.14383,1,72.0,2000.0,"LINESTRING (-111.807065 33.358330, -111.807055 33.359684)",119->241,AB,99,0.093315,0.15023715,,99,Stapley Dr,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,2,2,0,2,2,0,2,2,0,2,2,0,2,2,2,0,2,2,0,2,2,0,2,2,2,0,2,2,0,45,72,,,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,d;w,d;w,d;w,Lane,Lane,Basic Sidewalk,Basic Sidewalk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,120,270,,2,1,0,211.24400,1,72.0,2000.0,"LINESTRING (-111.807075 33.357074, -111.807061 33.355169)",120->270,AB,100,0.131289,0.21137529,,100,Stapley Dr,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,2,2,0,2,2,0,2,2,0,2,2,0,2,2,2,0,2,2,0,2,2,0,2,2,2,0,2,2,0,45,72,,,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,d;w,d;w,d;w,Lane,Lane,Basic Sidewalk,Basic Sidewalk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,270,120,,2,1,0,211.24400,1,72.0,2000.0,"LINESTRING (-111.807061 33.355169, -111.807075 33.357074)",120->270,AB,100,0.131289,0.21137529,,100,Stapley Dr,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,2,2,0,2,2,0,2,2,0,2,2,0,2,2,2,0,2,2,0,2,2,0,2,2,2,0,2,2,0,45,72,,,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,d;w,d;w,d;w,Lane,Lane,Basic Sidewalk,Basic Sidewalk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,149,267,,2,1,0,153.36667,1,40.0,2000.0,"LINESTRING (-111.798400 33.358416, -111.798419 33.359799)",149->267,AB,144,0.095318,0.15346198,HDnet,144,N NEELY ST,Street,N,Yes,Yes,Yes,Yes,Yes,Yes,Yes,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,40,,,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,d;w,d;w,d;w,Lane,Lane,Basic Sidewalk,Basic Sidewalk,,,,,,,,,,,,,,,,,,,,,,,,,Y,3,Lanes,Y,3,Protected,Y,3,Lanes,Y,3,Protected,Y,3,Lanes,Y,3,Protected,Y,Juniper Ave,UPRR,,
,,267,149,,2,1,0,153.36667,1,40.0,2000.0,"LINESTRING (-111.798419 33.359799, -111.798400 33.358416)",149->267,AB,144,0.095318,0.15346198,HDnet,144,N NEELY ST,Street,N,Yes,Yes,Yes,Yes,Yes,Yes,Yes,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,40,,,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,d;w,d;w,d;w,Lane,Lane,Basic Sidewalk,Basic Sidewalk,,,,,,,,,,,,,,,,,,,,,,,,,Y,3,Lanes,Y,3,Protected,Y,3,Lanes,Y,3,Protected,Y,3,Lanes,Y,3,Protected,Y,Juniper Ave,UPRR,,
,,151,183,,2,1,0,133.18980,1,40.0,2000.0,"LINESTRING (-111.791729 33.358346, -111.791708 33.357145)",151->183,AB,146,0.082778,0.13327258,HDnet,146,N ASH ST,Street,Y,Yes,Yes,Yes,Yes,Yes,Yes,Yes,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,Local,Local,Local,Local,Local,Local,Local,Local,Local,Local,Local,Local,Local,Local,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,25,40,,,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,d;w,d;w,d;w,Lane,Lane,Basic Sidewalk,Basic Sidewalk,,,,,,,,,,,,,,,,,,,,,,,,,Y,2,Lanes,Y,2,Lanes,Y,2,Lanes,Y,2,Protected,Y,2,Lanes,Y,2,Buffered,Y,Juniper Ave,W Vaughn Ave,,
,,183,151,,2,1,0,133.18980,1,40.0,2000.0,"LINESTRING (-111.791708 33.357145, -111.791729 33.358346)",151->183,AB,146,0.082778,0.13327258,HDnet,146,N ASH ST,Street,Y,Yes,Yes,Yes,Yes,Yes,Yes,Yes,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,Local,Local,Local,Local,Local,Local,Local,Local,Local,Local,Local,Local,Local,Local,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,25,40,,,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,d;w,d;w,d;w,Lane,Lane,Basic Sidewalk,Basic Sidewalk,,,,,,,,,,,,,,,,,,,,,,,,,Y,2,Lanes,Y,2,Lanes,Y,2,Lanes,Y,2,Protected,Y,2,Lanes,Y,2,Buffered,Y,Juniper Ave,W Vaughn Ave,,
,,158,120,,2,1,0,815.81451,1,10.0,2000.0,"LINESTRING (-111.798375 33.356949, -111.807075 33.357074)",158->120,AB,154,0.507032,0.81632152,HDnet,154,WESTERN POWERLINE TRAIL,Multi-Use Path,N,Yes,Yes,Yes,Yes,Yes,Yes,Yes,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b,b,b,Multiuse Path,Multiuse Path,Multiuse Path,Multiuse Path,,,,,,,,,,,,,,,,,,,,,,,,,Y,NA,MUP,Y,NA,MUP,Y,NA,MUP,Y,NA,MUP,Y,NA,MUP,Y,0,MUP,Y,Rail Line,Consolidated Canal,,
,,120,158,,2,1,0,815.81451,1,10.0,2000.0,"LINESTRING (-111.807075 33.357074, -111.798375 33.356949)",158->120,AB,154,0.507032,0.81632152,HDnet,154,WESTERN POWERLINE TRAIL,Multi-Use Path,N,Yes,Yes,Yes,Yes,Yes,Yes,Yes,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b,b,b,Multiuse Path,Multiuse Path,Multiuse Path,Multiuse Path,,,,,,,,,,,,,,,,,,,,,,,,,Y,NA,MUP,Y,NA,MUP,Y,NA,MUP,Y,NA,MUP,Y,NA,MUP,Y,0,MUP,Y,Rail Line,Consolidated Canal,,
,,158,242,,2,1,0,81.85305,1,40.0,2000.0,"LINESTRING (-111.798375 33.356949, -111.798391 33.357687)",158->242,AB,155,0.050872,0.08190392,HDnet,155,N NEELY ST,Street,Y,Yes,Yes,Yes,Yes,Yes,Yes,Yes,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,25,40,,,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,d;w,d;w,d;w,Lane,Lane,Basic Sidewalk,Basic Sidewalk,,,,,,,,,,,,,,,,,,,,,,,,,Y,2,Lanes,Y,2,Lanes,Y,2,Lanes,Y,2,Lanes,Y,2,Lanes,Y,3,Protected,Y,UPRR,W Aviary Way,,
,,242,158,,2,1,0,81.85305,1,40.0,2000.0,"LINESTRING (-111.798391 33.357687, -111.798375 33.356949)",158->242,AB,155,0.050872,0.08190392,HDnet,155,N NEELY ST,Street,Y,Yes,Yes,Yes,Yes,Yes,Yes,Yes,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,25,40,,,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,d;w,d;w,d;w,Lane,Lane,Basic Sidewalk,Basic Sidewalk,,,,,,,,,,,,,,,,,,,,,,,,,Y,2,Lanes,Y,2,Lanes,Y,2,Lanes,Y,2,Lanes,Y,2,Lanes,Y,3,Protected,Y,UPRR,W Aviary Way,,
,,159,158,,2,1,0,32.04806,1,40.0,2000.0,"LINESTRING (-111.798372 33.356660, -111.798375 33.356949)",159->158,AB,156,0.019918,0.03206798,HDnet,156,N NEELY ST,Street,Y,Yes,Yes,Yes,Yes,Yes,Yes,Yes,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,Local,Local,Local,Local,Local,Local,Local,Local,Local,Local,Local,Local,Local,Local,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,25,40,,,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,d;w,d;w,d;w,Lane,Lane,Basic Sidewalk,Basic Sidewalk,,,,,,,,,,,,,,,,,,,,,,,,,Y,2,Lanes,Y,2,Lanes,Y,2,Lanes,Y,2,Lanes,Y,2,Lanes,Y,3,Protected,Y,UPRR,W Aviary Way,,
,,158,159,,2,1,0,32.04806,1,40.0,2000.0,"LINESTRING (-111.798375 33.356949, -111.798372 33.356660)",159->158,AB,156,0.019918,0.03206798,HDnet,156,N NEELY ST,Street,Y,Yes,Yes,Yes,Yes,Yes,Yes,Yes,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,Local,Local,Local,Local,Local,Local,Local,Local,Local,Local,Local,Local,Local,Local,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,25,40,,,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,d;w,d;w,d;w,Lane,Lane,Basic Sidewalk,Basic Sidewalk,,,,,,,,,,,,,,,,,,,,,,,,,Y,2,Lanes,Y,2,Lanes,Y,2,Lanes,Y,2,Lanes,Y,2,Lanes,Y,3,Protected,Y,UPRR,W Aviary Way,,
