name,node_id,osm_node_id,osm_highway,zone_id,ctrl_type,node_type,activity_type,is_boundary,x_coord,y_coord,main_node_id,poi_id,notes,production,attraction,activity_location_tab
,3796,,,11,0,,poi,0,-122.332204,47.6550537,,2837,,0.250045639,0.250045639,poi
,3797,,,11,0,,poi,0,-122.3319918,47.65503825,,2838,,0.538464618,0.538464618,poi
,3798,,,16,0,,poi,0,-122.3368163,47.65360062,,2839,,0.304511025,0.304511025,poi
,3799,,,12,0,,poi,0,-122.3294862,47.65412052,,2840,,0.258710586,0.258710586,poi
,3800,,,16,0,,poi,0,-122.3353412,47.6533797,,2841,,0.278516182,0.278516182,poi
,3801,,,11,0,,poi,0,-122.3345109,47.65480095,,2842,,0.259948436,0.259948436,poi
,3802,,,12,0,,poi,0,-122.3306217,47.65439427,,2843,,0.474096434,0.474096434,poi
,3803,,,17,0,,poi,0,-122.3297804,47.65380984,,2844,,1.392580908,1.392580908,poi
,3804,,,11,0,,poi,0,-122.3369482,47.65543863,,2845,,0.844213493,0.844213493,poi
,3805,,,11,0,,poi,0,-122.3330796,47.6552568,,2846,,0.914770925,0.914770925,poi
,3806,,,11,0,,poi,0,-122.3379922,47.65537442,,2847,,0.389922654,0.389922654,poi
,3807,,,11,0,,poi,0,-122.3381091,47.65498219,,2848,,0.668438836,0.668438836,poi
,3808,,,11,0,,poi,0,-122.3317218,47.65511565,,2849,,1.080642785,1.080642785,poi
,3809,,,11,0,,poi,0,-122.3332978,47.65408279,,2850,,0.505042676,0.505042676,poi
,3810,,,16,0,,poi,0,-122.3395872,47.65291035,,2851,,0.36516566,0.36516566,poi
,3811,,,12,0,,poi,0,-122.3300062,47.65399132,,2852,,1.404959405,1.404959405,poi
,3812,,,16,0,,poi,0,-122.3389431,47.65350274,,2853,,1.843158197,1.843158197,poi
,3813,,,11,0,,poi,0,-122.3346043,47.65399798,,2854,,0.812029401,0.812029401,poi
,3814,,,11,0,,poi,0,-122.3309362,47.65391304,,2855,,1.031128797,1.031128797,poi
,3815,,,12,0,,poi,0,-122.3250817,47.65542162,,2856,,0.865256938,0.865256938,poi
,3816,,,16,0,,poi,0,-122.3346478,47.65345393,,2857,,0.601594952,0.601594952,poi
,3817,,,12,0,,poi,0,-122.3305291,47.65458789,,2858,,1.612918154,1.612918154,poi
,3818,,,12,0,,poi,0,-122.3287892,47.65394208,,2859,,1.563404166,1.563404166,poi
,3819,,,11,0,,poi,0,-122.3330539,47.65451801,,2860,,0.287181129,0.287181129,poi
,3820,,,11,0,,poi,0,-122.3308006,47.65502909,,2861,,0.382495556,0.382495556,poi
,3821,,,16,0,,poi,0,-122.3367999,47.65354701,,2862,,0.376306308,0.376306308,poi
,3822,,,16,0,,poi,0,-122.3329296,47.65350277,,2863,,1.401245856,1.401245856,poi
,3823,,,16,0,,poi,0,-122.335754,47.65215139,,2864,,1.66862139,1.66862139,poi
,3824,,,16,0,,poi,0,-122.3343891,47.65212983,,2865,,1.567117715,1.567117715,poi
,3825,,,16,0,,poi,0,-122.3324179,47.65084299,,2866,,1.365348215,1.365348215,poi
,3826,,,16,0,,poi,0,-122.3365835,47.65094353,,2867,,1.201952055,1.201952055,poi
,3827,,,16,0,,poi,0,-122.3324286,47.65099392,,2868,,1.01751245,1.01751245,poi
,3828,,,16,0,,poi,0,-122.3383688,47.65095019,,2869,,1.607966755,1.607966755,poi
,3829,,,16,0,,poi,0,-122.3365793,47.65102465,,2870,,1.528744375,1.528744375,poi
,3830,,,16,0,,poi,0,-122.3390375,47.65103537,,2871,,1.528744375,1.528744375,poi
,3831,,,16,0,,poi,0,-122.3372237,47.65098905,,2872,,1.458186942,1.458186942,poi
,3832,,,16,0,,poi,0,-122.3341554,47.65106242,,2873,,1.298504331,1.298504331,poi
,3833,,,16,0,,poi,0,-122.3382536,47.6511683,,2874,,1.258893141,1.258893141,poi
,3834,,,16,0,,poi,0,-122.334152,47.65117284,,2875,,1.398770156,1.398770156,poi
,3835,,,16,0,,poi,0,-122.3378299,47.65128831,,2876,,1.726800326,1.726800326,poi
,3836,,,16,0,,poi,0,-122.3365348,47.65183762,,2877,,0.175774657,0.175774657,poi
,3837,,,16,0,,poi,0,-122.3398984,47.6522758,,2878,,1.747843771,1.747843771,poi
,3838,,,16,0,,poi,0,-122.3360605,47.65209865,,2879,,1.476754687,1.476754687,poi
,3839,,,16,0,,poi,0,-122.3348254,47.6523144,,2880,,1.455711242,1.455711242,poi
,3840,,,17,0,,poi,0,-122.330586,47.6522385,,2881,,1.391343058,1.391343058,poi
,3841,,,17,0,,poi,0,-122.3305786,47.65232097,,2882,,1.335639822,1.335639822,poi
,3842,,,16,0,,poi,0,-122.3312148,47.65275532,,2883,,1.596826108,1.596826108,poi
,3843,,,16,0,,poi,0,-122.3353856,47.65082645,,2884,,1.391343058,1.391343058,poi
,3844,,,16,0,,poi,0,-122.3369605,47.65103264,,2885,,0.927149422,0.927149422,poi
,3845,,,16,0,,poi,0,-122.3396824,47.6521689,,2886,,0.886300382,0.886300382,poi
,3846,,,16,0,,poi,0,-122.3317824,47.65165273,,2887,,1.578258362,1.578258362,poi
,3847,,,16,0,,poi,0,-122.3353566,47.65235182,,2888,,1.526268675,1.526268675,poi
,3848,,,16,0,,poi,0,-122.3348221,47.65218456,,2889,,1.427240699,1.427240699,poi
,3849,,,16,0,,poi,0,-122.3384224,47.65151976,,2890,,1.240325395,1.240325395,poi
,3850,,,16,0,,poi,0,-122.334421,47.65135632,,2891,,0.183201755,0.183201755,poi
,3851,,,17,0,,poi,0,-122.3296158,47.65263904,,2892,,0.538464618,0.538464618,poi
,3852,,,16,0,,poi,0,-122.3320443,47.65111682,,2893,,0.540940317,0.540940317,poi
,3853,,,16,0,,poi,0,-122.3334732,47.6506866,,2894,,0.642443992,0.642443992,poi
,3854,,,16,0,,poi,0,-122.33814,47.65183755,,2895,,0.549605265,0.549605265,poi
,3855,,,16,0,,poi,0,-122.3346254,47.65091935,,2896,,0.427058145,0.427058145,poi
,3856,,,16,0,,poi,0,-122.335742,47.65250095,,2897,,0.241380691,0.241380691,poi
,3857,,,16,0,,poi,0,-122.3345381,47.65130925,,2898,,0.32679232,0.32679232,poi
,3858,,,16,0,,poi,0,-122.335535,47.65298652,,2899,,0.033798679,0.033798679,poi
,3859,,,16,0,,poi,0,-122.3380262,47.65255165,,2900,,0.349073614,0.349073614,poi
,3860,,,16,0,,poi,0,-122.3389592,47.65081225,,2901,,0.250045639,0.250045639,poi
,3861,,,16,0,,poi,0,-122.339152,47.65144577,,2902,,0.508756225,0.508756225,poi
,3862,,,16,0,,poi,0,-122.3369304,47.6526296,,2903,,0.219099396,0.219099396,poi
,3863,,,16,0,,poi,0,-122.336819,47.6526536,,2904,,0.498853427,0.498853427,poi
,3864,,,16,0,,poi,0,-122.3358441,47.6508085,,2905,,0.849164891,0.849164891,poi
,3865,,,16,0,,poi,0,-122.3380366,47.6508738,,2906,,0.388684805,0.388684805,poi
,3866,,,16,0,,poi,0,-122.3392478,47.6508242,,2907,,0.292132528,0.292132528,poi
,3867,,,16,0,,poi,0,-122.3321239,47.6512339,,2908,,0.360214262,0.360214262,poi
,3868,,,16,0,,poi,0,-122.3397638,47.65205355,,2909,,0.178250356,0.178250356,poi
,3869,,,16,0,,poi,0,-122.3357502,47.6514976,,2910,,0.909819527,0.909819527,poi
,3870,,,16,0,,poi,0,-122.339696,47.65093902,,2911,,0.558270213,0.558270213,poi
,3871,,,16,0,,poi,0,-122.3389641,47.65142887,,2912,,1.279936586,1.279936586,poi
,3872,,,16,0,,poi,0,-122.3356664,47.6513509,,2913,,0.24385639,0.24385639,poi
,3873,,,16,0,,poi,0,-122.3320454,47.6511804,,2914,,0.512469774,0.512469774,poi
,3874,,,16,0,,poi,0,-122.3381453,47.6508753,,2915,,0.493902029,0.493902029,poi
,3875,,,16,0,,poi,0,-122.3357362,47.65262755,,2916,,0.231477893,0.231477893,poi
,3876,,,16,0,,poi,0,-122.3369277,47.65276225,,2917,,0.501329127,0.501329127,poi
,3877,,,16,0,,poi,0,-122.3394509,47.65080572,,2918,,0.225288645,0.225288645,poi
,3878,,,16,0,,poi,0,-122.3357777,47.65300509,,2919,,0.321840921,0.321840921,poi
,3879,,,16,0,,poi,0,-122.3392265,47.65217293,,2920,,0.626351946,0.626351946,poi
,3880,,,16,0,,poi,0,-122.3347558,47.65207406,,2921,,0.28470543,0.28470543,poi
,3881,,,16,0,,poi,0,-122.3397089,47.65200933,,2922,,0.299559626,0.299559626,poi
,3882,,,16,0,,poi,0,-122.3308282,47.65249178,,2923,,0.694433679,0.694433679,poi
,3883,,,16,0,,poi,0,-122.3369259,47.65297705,,2924,,0.547129566,0.547129566,poi
,3884,,,16,0,,poi,0,-122.331939,47.65086323,,2925,,0.24261854,0.24261854,poi
,3885,,,16,0,,poi,0,-122.3342925,47.6530336,,2926,,0.021850738,0.021850738,poi
,3886,,,16,0,,poi,0,-122.3369206,47.65209483,,2927,,0.251283488,0.251283488,poi
,3887,,,16,0,,poi,0,-122.3369321,47.65248486,,2928,,0.412203949,0.412203949,poi
,3888,,,16,0,,poi,0,-122.3400565,47.65193124,,2929,,0.453052989,0.453052989,poi
,3889,,,16,0,,poi,0,-122.3396988,47.65223155,,2930,,0.195580252,0.195580252,poi
,3890,,,17,0,,poi,0,-122.3296099,47.65282941,,2931,,0.306986725,0.306986725,poi
,3891,,,16,0,,poi,0,-122.3356571,47.6516887,,2932,,0.524848271,0.524848271,poi
,3892,,,16,0,,poi,0,-122.3309491,47.6513381,,2933,,0.550843115,0.550843115,poi
,3893,,,16,0,,poi,0,-122.3380617,47.65166367,,2934,,0.250045639,0.250045639,poi
,3894,,,16,0,,poi,0,-122.3380585,47.65170132,,2935,,0.272326933,0.272326933,poi
,3895,,,16,0,,poi,0,-122.3322986,47.65060265,,2936,,0.278516182,0.278516182,poi
,3896,,,16,0,,poi,0,-122.3357648,47.65095905,,2937,,0.56817301,0.56817301,poi
,3897,,,16,0,,poi,0,-122.3356613,47.65102425,,2938,,0.237667142,0.237667142,poi
,3898,,,16,0,,poi,0,-122.3381106,47.65237131,,2939,,0.207958749,0.207958749,poi
,3899,,,16,0,,poi,0,-122.3380642,47.65181655,,2940,,0.298321777,0.298321777,poi
,3900,,,16,0,,poi,0,-122.3340201,47.6512288,,2941,,0.262424136,0.262424136,poi
,3901,,,16,0,,poi,0,-122.3367258,47.65208016,,2942,,0.215385847,0.215385847,poi
,3902,,,16,0,,poi,0,-122.3392232,47.65235115,,2943,,0.607784201,0.607784201,poi
,3903,,,16,0,,poi,0,-122.3356467,47.65129768,,2944,,0.746423367,0.746423367,poi
,3904,,,16,0,,poi,0,-122.3396822,47.65251677,,2945,,0.451815139,0.451815139,poi
,3905,,,16,0,,poi,0,-122.3356654,47.6514636,,2946,,0.240142841,0.240142841,poi
,3906,,,16,0,,poi,0,-122.3356375,47.65242519,,2947,,0.620162698,0.620162698,poi
,3907,,,16,0,,poi,0,-122.336931,47.6526631,,2948,,0.273564783,0.273564783,poi
,3908,,,16,0,,poi,0,-122.3380098,47.65277868,,2949,,0.661011738,0.661011738,poi
,3909,,,16,0,,poi,0,-122.3369457,47.65117572,,2950,,0.917246625,0.917246625,poi
,3910,,,16,0,,poi,0,-122.335756,47.65245,,2951,,0.56817301,0.56817301,poi
,3911,,,16,0,,poi,0,-122.3392196,47.65172445,,2952,,0.229002194,0.229002194,poi
,3912,,,16,0,,poi,0,-122.3312041,47.65254305,,2953,,1.09797268,1.09797268,poi
,3913,,,16,0,,poi,0,-122.3340197,47.65134228,,2954,,0.236429292,0.236429292,poi
,3914,,,16,0,,poi,0,-122.3382192,47.6507365,,2955,,0.458004388,0.458004388,poi
,3915,,,16,0,,poi,0,-122.3380126,47.65209634,,2956,,0.742709818,0.742709818,poi
,3916,,,16,0,,poi,0,-122.3397187,47.65127777,,2957,,0.193104553,0.193104553,poi
,3917,,,16,0,,poi,0,-122.3400749,47.6510829,,2958,,0.40725255,0.40725255,poi
,3918,,,16,0,,poi,0,-122.3353768,47.65246163,,2959,,1.616631703,1.616631703,poi
,3919,,,16,0,,poi,0,-122.3380364,47.65293275,,2960,,0.501329127,0.501329127,poi
,3920,,,16,0,,poi,0,-122.3333456,47.65126021,,2961,,1.002658254,1.002658254,poi
,3921,,,16,0,,poi,0,-122.3356155,47.65275247,,2962,,0.423344596,0.423344596,poi
,3922,,,16,0,,poi,0,-122.3368387,47.65249179,,2963,,0.420868897,0.420868897,poi
,3923,,,16,0,,poi,0,-122.3380198,47.65260235,,2964,,0.585502906,0.585502906,poi
,3924,,,16,0,,poi,0,-122.3396809,47.65245206,,2965,,0.641206143,0.641206143,poi
,3925,,,16,0,,poi,0,-122.336846,47.6509951,,2966,,0.708050026,0.708050026,poi
,3926,,,16,0,,poi,0,-122.3370244,47.64935044,,2967,,1.225471199,1.225471199,poi
,3927,,,21,0,,poi,0,-122.3360138,47.64791141,,2968,,0.374045886,29.17557914,poi
,3928,,,16,0,,poi,0,-122.3348513,47.64947275,,2969,,1.331926273,1.331926273,poi
,3929,,,16,0,,poi,0,-122.3353969,47.64950915,,2970,,1.400008006,1.400008006,poi
,3930,,,16,0,,poi,0,-122.3404688,47.64972935,,2971,,1.252703892,1.252703892,poi
,3931,,,16,0,,poi,0,-122.3404499,47.64984099,,2972,,1.392580908,1.392580908,poi
,3932,,,16,0,,poi,0,-122.3348245,47.6501365,,2973,,1.569593415,1.569593415,poi
,3933,,,16,0,,poi,0,-122.336997,47.6502333,,2974,,0.972949861,0.972949861,poi
,3934,,,21,0,,poi,0,-122.3354265,47.64931188,,2975,,1.449521994,1.449521994,poi
,3935,,,16,0,,poi,0,-122.3333268,47.64998815,,2976,,0.342884366,0.342884366,poi
,3936,,,16,0,,poi,0,-122.334642,47.6496167,,2977,,0.320603071,0.320603071,poi
,3937,,,16,0,,poi,0,-122.3370192,47.64974593,,2978,,0.542178167,0.542178167,poi
,3938,,,16,0,,poi,0,-122.3356759,47.6493591,,2979,,0.746423367,0.746423367,poi
,3939,,,16,0,,poi,0,-122.3379464,47.64947219,,2980,,0.497615578,0.497615578,poi
,3940,,,16,0,,poi,0,-122.3333063,47.65022209,,2981,,0.309462424,0.309462424,poi
,3941,,,16,0,,poi,0,-122.3346983,47.65028956,,2982,,0.350311464,0.350311464,poi
,3942,,,16,0,,poi,0,-122.3344604,47.65031692,,2983,,0.423344596,0.423344596,poi
,3943,,,21,0,,poi,0,-122.336977,47.6485666,,2984,,0.375068458,0.375068458,poi
,3944,,,16,0,,poi,0,-122.3343649,47.65002405,,2985,,0.214147997,0.214147997,poi
,3945,,,21,0,,poi,0,-122.3358178,47.64724508,,2986,,0.555794514,0.555794514,poi
,3946,,,16,0,,poi,0,-122.3354697,47.6501835,,2987,,0.372592758,0.372592758,poi
,3947,,,21,0,,poi,0,-122.3333323,47.64931826,,2988,,0.52856182,0.52856182,poi
,3948,,,16,0,,poi,0,-122.3380627,47.65020885,,2989,,0.172061108,0.172061108,poi
,3949,,,16,0,,poi,0,-122.3355511,47.64947592,,2990,,0.596643553,0.596643553,poi
,3950,,,16,0,,poi,0,-122.3356763,47.6501835,,2991,,0.579313658,0.579313658,poi
,3951,,,16,0,,poi,0,-122.3381798,47.650062,,2992,,0.838024244,0.838024244,poi
,3952,,,16,0,,poi,0,-122.3332463,47.64938375,,2993,,0.506280526,0.506280526,poi
,3953,,,16,0,,poi,0,-122.3381401,47.65014297,,2994,,0.363927811,0.363927811,poi
,3954,,,16,0,,poi,0,-122.3356804,47.65006285,,2995,,0.399825452,0.399825452,poi
,3955,,,16,0,,poi,0,-122.3332389,47.64957297,,2996,,0.304511025,0.304511025,poi
,3956,,,21,0,,poi,0,-122.3358189,47.64743627,,2997,,0.480285682,0.480285682,poi
,3957,,,21,0,,poi,0,-122.3381855,47.64866847,,2998,,0.586740756,0.586740756,poi
,3958,,,21,0,,poi,0,-122.3379237,47.64893113,,2999,,0.274802633,0.274802633,poi
,3959,,,16,0,,poi,0,-122.3357688,47.64972967,,3000,,0.305748875,0.305748875,poi
,3960,,,16,0,,poi,0,-122.3368905,47.64957012,,3001,,0.709287876,0.709287876,poi
,3961,,,16,0,,poi,0,-122.3346375,47.6497817,,3002,,0.318127372,0.318127372,poi
,3962,,,16,0,,poi,0,-122.334639,47.64974078,,3003,,0.341646516,0.341646516,poi
,3963,,,16,0,,poi,0,-122.3344559,47.64946588,,3004,,0.688244431,0.688244431,poi
,3964,,,16,0,,poi,0,-122.3389409,47.65024778,,3005,,0.435723093,0.435723093,poi
,3965,,,16,0,,poi,0,-122.3392248,47.64998662,,3006,,0.500091277,0.500091277,poi
,3966,,,16,0,,poi,0,-122.340058,47.64958183,,3007,,0.599119253,0.599119253,poi
,3967,,,16,0,,poi,0,-122.3377749,47.65023408,,3008,,1.329450574,1.329450574,poi
,3968,,,16,0,,poi,0,-122.3345577,47.64949932,,3009,,0.929625122,0.929625122,poi
,3969,,,12,0,,poi,0,-122.3203456,47.65527246,,3010,,25.45957588,2.176032126,poi
,3970,,,12,0,,poi,0,-122.3205975,47.65621497,,3011,,0.725379922,0.725379922,poi
,3971,,,12,0,,poi,0,-122.3216391,47.65621685,,3012,,0.244017849,1.171285674,poi
,3972,,,13,0,,poi,0,-122.3194649,47.65625329,,3013,,10.23082774,10.23082774,poi
,3973,,,12,0,,poi,0,-122.3211487,47.65651413,,3014,,0.620216517,2.977039283,poi
,3974,,,12,0,,poi,0,-122.3204948,47.65656169,,3015,,1.703281182,1.703281182,poi
,3975,,,13,0,,poi,0,-122.319481,47.65652954,,3016,,2.330870978,2.330870978,poi
,3976,,,13,0,,poi,0,-122.320067,47.65661039,,3017,,1.823352602,1.823352602,poi
,3977,,,12,0,,poi,0,-122.3205091,47.65664526,,3018,,1.245276794,1.245276794,poi
,3978,,,13,0,,poi,0,-122.3194768,47.65663772,,3019,,2.528926929,2.528926929,poi
,3979,,,13,0,,poi,0,-122.3190487,47.65654823,,3020,,0.172007288,0.825634983,poi
,3980,,,12,0,,poi,0,-122.3205154,47.6568229,,3021,,6.772275687,6.772275687,poi
,3981,,,13,0,,poi,0,-122.3194321,47.65678865,,3022,,5.471295656,5.471295656,poi
,3982,,,12,0,,poi,0,-122.321146,47.65687366,,3023,,0.131319707,0.630334593,poi
,3983,,,12,0,,poi,0,-122.3211449,47.65696421,,3024,,0.128305812,0.615867897,poi
,3984,,,13,0,,poi,0,-122.320099,47.65696379,,3025,,3.209744262,3.209744262,poi
,3985,,,12,0,,poi,0,-122.3205684,47.65702276,,3026,,1.439619196,1.439619196,poi
,3986,,,12,0,,poi,0,-122.3211395,47.65705904,,3027,,0.125291917,0.601401202,poi
,3987,,,12,0,,poi,0,-122.3205386,47.65712819,,3028,,0.974187711,0.974187711,poi
,3988,,,12,0,,poi,0,-122.3205518,47.65723901,,3029,,1.720611077,1.720611077,poi
,3989,,,13,0,,poi,0,-122.3190621,47.6569572,,3030,,3.397897416,3.397897416,poi
,3990,,,13,0,,poi,0,-122.3200593,47.65736284,,3031,,3.651656603,3.651656603,poi
,3991,,,13,0,,poi,0,-122.3183024,47.65730211,,3032,,17.45244286,17.45244286,poi
,3992,,,13,0,,poi,0,-122.3189914,47.6577584,,3033,,3.0537752,3.0537752,poi
,3993,,,12,0,,poi,0,-122.3206231,47.65781895,,3034,,1.279936586,1.279936586,poi
,3994,,,12,0,,poi,0,-122.3205945,47.65792545,,3035,,1.330688423,1.330688423,poi
,3995,,,12,0,,poi,0,-122.3211144,47.65791801,,3036,,1.094259131,1.094259131,poi
,3996,,,13,0,,poi,0,-122.3200671,47.65791097,,3037,,1.204427754,1.204427754,poi
,3997,,,12,0,,poi,0,-122.3216133,47.6579446,,3038,,1.487895335,1.487895335,poi
,3998,,,13,0,,poi,0,-122.3190728,47.65793088,,3039,,2.756691273,2.756691273,poi
,3999,,,13,0,,poi,0,-122.3200628,47.65800751,,3040,,2.349438723,2.349438723,poi
,4000,,,12,0,,poi,0,-122.3216362,47.65805629,,3041,,1.123967524,1.123967524,poi
,4001,,,13,0,,poi,0,-122.319072,47.65804019,,3042,,2.723269331,2.723269331,poi
,4002,,,12,0,,poi,0,-122.3211762,47.65808395,,3043,,7.683333063,7.683333063,poi
,4003,,,13,0,,poi,0,-122.320095,47.65811558,,3044,,1.340591221,1.340591221,poi
,4004,,,13,0,,poi,0,-122.31951,47.65821041,,3045,,5.975100483,5.975100483,poi
,4005,,,13,0,,poi,0,-122.3190725,47.65814989,,3046,,2.819821607,2.819821607,poi
,4006,,,12,0,,poi,0,-122.3205507,47.65822075,,3047,,2.960936473,2.960936473,poi
,4007,,,13,0,,poi,0,-122.3200606,47.65820386,,3048,,1.645102246,1.645102246,poi
,4008,,,12,0,,poi,0,-122.3211809,47.65829505,,3049,,2.934941629,2.934941629,poi
,4009,,,13,0,,poi,0,-122.3190642,47.6583121,,3050,,5.546804488,5.546804488,poi
,4010,,,13,0,,poi,0,-122.3183384,47.65821617,,3051,,54.29680226,4.64075233,poi
,4011,,,12,0,,poi,0,-122.3205517,47.65837338,,3052,,1.990462311,1.990462311,poi
,4012,,,13,0,,poi,0,-122.3200637,47.65830502,,3053,,1.657480743,1.657480743,poi
,4013,,,13,0,,poi,0,-122.3195096,47.6584279,,3054,,2.502932085,2.502932085,poi
,4014,,,13,0,,poi,0,-122.3201078,47.65843358,,3055,,2.674993193,2.674993193,poi
,4015,,,7,0,,poi,0,-122.3212463,47.65864965,,3056,,12.15444617,12.15444617,poi
,4016,,,8,0,,poi,0,-122.3191093,47.65862928,,3057,,10.5860906,10.5860906,poi
,4017,,,7,0,,poi,0,-122.3205606,47.658545,,3058,,4.785526925,4.785526925,poi
,4018,,,8,0,,poi,0,-122.3200971,47.65856136,,3059,,3.442460005,3.442460005,poi
,4019,,,8,0,,poi,0,-122.3195153,47.6586313,,3060,,5.816655722,5.816655722,poi
,4020,,,7,0,,poi,0,-122.3205497,47.65876912,,3061,,4.634509262,4.634509262,poi
,4021,,,8,0,,poi,0,-122.319496,47.65883099,,3062,,2.594532963,2.594532963,poi
,4022,,,8,0,,poi,0,-122.3183146,47.65886263,,3063,,42.73697603,3.652732994,poi
,4023,,,8,0,,poi,0,-122.3190325,47.65889998,,3064,,1.755270869,1.755270869,poi
,4024,,,8,0,,poi,0,-122.3195113,47.65896098,,3065,,1.773838614,1.773838614,poi
,4025,,,8,0,,poi,0,-122.3195057,47.65906248,,3066,,2.090728137,2.090728137,poi
,4026,,,7,0,,poi,0,-122.3212206,47.65910901,,3067,,8.119056156,8.119056156,poi
,4027,,,8,0,,poi,0,-122.3201089,47.65900054,,3068,,5.66192451,5.66192451,poi
,4028,,,7,0,,poi,0,-122.3205501,47.65898469,,3069,,5.312850895,5.312850895,poi
,4029,,,7,0,,poi,0,-122.3205555,47.65918534,,3070,,1.495322433,1.495322433,poi
,4030,,,8,0,,poi,0,-122.3201004,47.65918095,,3071,,2.946082276,2.946082276,poi
,4031,,,8,0,,poi,0,-122.3194848,47.65923838,,3072,,6.797032681,6.797032681,poi
,4032,,,7,0,,poi,0,-122.3210636,47.65931471,,3073,,1.469327589,1.469327589,poi
,4033,,,7,0,,poi,0,-122.3211211,47.65962632,,3074,,1.931045526,1.931045526,poi
,4034,,,8,0,,poi,0,-122.3200114,47.65962509,,3075,,2.139004275,2.139004275,poi
,4035,,,7,0,,poi,0,-122.3211476,47.65990869,,3076,,1.963229618,1.963229618,poi
,4036,,,8,0,,poi,0,-122.3190481,47.66008211,,3077,,2.292497637,2.292497637,poi
,4037,,,8,0,,poi,0,-122.3194613,47.66028834,,3078,,4.487205148,4.487205148,poi
,4038,,,8,0,,poi,0,-122.3190097,47.66028908,,3079,,1.63024805,1.63024805,poi
,4039,,,8,0,,poi,0,-122.3195264,47.66039964,,3080,,1.076929236,1.076929236,poi
,4040,,,8,0,,poi,0,-122.3194764,47.66055889,,3081,,7.923475904,7.923475904,poi
,4041,,,7,0,,poi,0,-122.3204104,47.6618571,,3082,,0.287396408,1.379502757,poi
,4042,,,7,0,,poi,0,-122.3204086,47.66197153,,3083,,0.300420739,1.442019548,poi
,4043,,,8,0,,poi,0,-122.3198808,47.66198947,,3084,,0.386747301,1.856387043,poi
,4044,,,7,0,,poi,0,-122.3204073,47.66209538,,3085,,0.29557698,1.418769502,poi
,4045,,,8,0,,poi,0,-122.3188135,47.6628972,,3086,,0.940227573,4.513092353,poi
,4046,,,8,0,,poi,0,-122.3199022,47.66234475,,3087,,1.486173109,7.133630923,poi
,4047,,,7,0,,poi,0,-122.3204111,47.66284585,,3088,,2.829724405,2.829724405,poi
,4048,,,7,0,,poi,0,-122.3205517,47.66293397,,3089,,0.419631047,0.419631047,poi
,4049,,,7,0,,poi,0,-122.3203849,47.66299023,,3090,,0.332604831,1.596503191,poi
,4050,,,2,0,,poi,0,-122.3204146,47.66328111,,3091,,1.825828302,1.825828302,poi
,4051,,,3,0,,poi,0,-122.3192591,47.66328401,,3092,,1.79364421,1.79364421,poi
,4052,,,3,0,,poi,0,-122.3187205,47.66327135,,3093,,0.20063929,0.963068591,poi
,4053,,,2,0,,poi,0,-122.3204115,47.66337723,,3094,,1.810974105,1.810974105,poi
,4054,,,3,0,,poi,0,-122.3192848,47.66339527,,3095,,1.292315083,1.292315083,poi
,4055,,,3,0,,poi,0,-122.3186918,47.66338922,,3096,,1.910002081,1.910002081,poi
,4056,,,2,0,,poi,0,-122.3204194,47.663475,,3097,,1.903812832,1.903812832,poi
,4057,,,3,0,,poi,0,-122.3192582,47.66349625,,3098,,1.960753918,1.960753918,poi
,4058,,,3,0,,poi,0,-122.3187044,47.66350011,,3099,,2.242983649,2.242983649,poi
,4059,,,3,0,,poi,0,-122.3198385,47.66351405,,3100,,1.250228193,1.250228193,poi
,4060,,,2,0,,poi,0,-122.3204256,47.66356806,,3101,,1.482943936,1.482943936,poi
,4061,,,3,0,,poi,0,-122.3192573,47.6635932,,3102,,1.770125065,1.770125065,poi
,4062,,,3,0,,poi,0,-122.319834,47.66361674,,3103,,1.699567633,1.699567633,poi
,4063,,,2,0,,poi,0,-122.3204448,47.66365588,,3104,,1.598063958,1.598063958,poi
,4064,,,3,0,,poi,0,-122.3198397,47.6637121,,3105,,1.890196486,1.890196486,poi
,4065,,,2,0,,poi,0,-122.3204101,47.66382658,,3106,,1.70823258,1.70823258,poi
,4066,,,3,0,,poi,0,-122.3192841,47.66381955,,3107,,1.445808445,1.445808445,poi
,4067,,,3,0,,poi,0,-122.3198174,47.6638311,,3108,,1.048458693,1.048458693,poi
,4068,,,2,0,,poi,0,-122.3204163,47.66391962,,3109,,2.051116946,2.051116946,poi
,4069,,,3,0,,poi,0,-122.3192855,47.66392588,,3110,,1.697091933,1.697091933,poi
,4070,,,2,0,,poi,0,-122.3204246,47.6640102,,3111,,1.676048488,1.676048488,poi
,4071,,,2,0,,poi,0,-122.3204387,47.66417775,,3112,,1.747843771,1.747843771,poi
,4072,,,2,0,,poi,0,-122.3204319,47.66428655,,3113,,2.017695004,2.017695004,poi
,4073,,,3,0,,poi,0,-122.3197316,47.66444913,,3114,,0.563221612,0.563221612,poi
,4074,,,2,0,,poi,0,-122.3204345,47.66440151,,3115,,2.122912229,2.122912229,poi
,4075,,,2,0,,poi,0,-122.3204375,47.66450306,,3116,,1.570831264,1.570831264,poi
,4076,,,2,0,,poi,0,-122.3204363,47.664594,,3117,,1.616631703,1.616631703,poi
,4077,,,2,0,,poi,0,-122.3204225,47.66470203,,3118,,2.016457155,2.016457155,poi
,4078,,,3,0,,poi,0,-122.3198728,47.66511583,,3119,,2.07587394,2.07587394,poi
,4079,,,3,0,,poi,0,-122.3193271,47.66510605,,3120,,1.475516838,1.475516838,poi
