link_id,lanes,length,from_node_id,to_node_id,FT,AT,dir_flag,time_period,assignment_period,volume,speed,speed_limit,Date
110,3,0.18445,13,14,1,1,0,1015_1020,0900_1400,504,25.9,35,
110,3,0.18445,13,14,1,1,0,1020_1025,0900_1400,495,26.7,35,
110,3,0.18445,13,14,1,1,0,1025_1030,0900_1400,594,26.9,35,
110,3,0.18445,13,14,1,1,0,1030_1035,0900_1400,567,26.9,35,
110,3,0.18445,13,14,1,1,0,1035_1040,0900_1400,639,27.4,35,
110,3,0.18445,13,14,1,1,0,1040_1045,0900_1400,552,27.8,35,
110,3,0.18445,13,14,1,1,0,1045_1050,0900_1400,531,27.5,35,
110,3,0.18445,13,14,1,1,0,1050_1055,0900_1400,537,27.5,35,
110,3,0.18445,13,14,1,1,0,1055_1100,0900_1400,492,27.4,35,
110,3,0.18445,13,14,1,1,0,1100_1105,0900_1400,504,27.7,35,
110,3,0.18445,13,14,1,1,0,1105_1110,0900_1400,465,27.6,35,
110,3,0.18445,13,14,1,1,0,1110_1115,0900_1400,231,27.9,35,
110,3,0.18445,13,14,1,1,0,1115_1120,0900_1400,507,27.8,35,
110,3,0.18445,13,14,1,1,0,1120_1125,0900_1400,468,27.5,35,
110,3,0.18445,13,14,1,1,0,1125_1130,0900_1400,516,27.4,35,
110,3,0.18445,13,14,1,1,0,1130_1135,0900_1400,480,27.7,35,
110,3,0.18445,13,14,1,1,0,1135_1140,0900_1400,555,27.6,35,
110,3,0.18445,13,14,1,1,0,1140_1145,0900_1400,498,27.7,35,
110,3,0.18445,13,14,1,1,0,1145_1150,0900_1400,564,26.9,35,
110,3,0.18445,13,14,1,1,0,1150_1155,0900_1400,555,26.7,35,
110,3,0.18445,13,14,1,1,0,1155_1200,0900_1400,489,26.6,35,
110,3,0.18445,13,14,1,1,0,1200_1205,0900_1400,549,27,35,
110,3,0.18445,13,14,1,1,0,1205_1210,0900_1400,495,27.1,35,
110,3,0.18445,13,14,1,1,0,1210_1215,0900_1400,501,26.8,35,
110,3,0.18445,13,14,1,1,0,1215_1220,0900_1400,534,27.3,35,
110,3,0.18445,13,14,1,1,0,1220_1225,0900_1400,552,27,35,
110,3,0.18445,13,14,1,1,0,1225_1230,0900_1400,486,27.4,35,
110,3,0.18445,13,14,1,1,0,1230_1235,0900_1400,576,26.9,35,
110,3,0.18445,13,14,1,1,0,1235_1240,0900_1400,486,27.4,35,
110,3,0.18445,13,14,1,1,0,1240_1245,0900_1400,549,27.6,35,
110,3,0.18445,13,14,1,1,0,1245_1250,0900_1400,567,27.7,35,
110,3,0.18445,13,14,1,1,0,1250_1255,0900_1400,516,27.7,35,
110,3,0.18445,13,14,1,1,0,1255_1300,0900_1400,519,27.3,35,
110,3,0.18445,13,14,1,1,0,1300_1305,0900_1400,507,27.6,35,
110,3,0.18445,13,14,1,1,0,1305_1310,0900_1400,498,27.8,35,
110,3,0.18445,13,14,1,1,0,1310_1315,0900_1400,486,27.7,35,
110,3,0.18445,13,14,1,1,0,1315_1320,0900_1400,516,27.4,35,
110,3,0.18445,13,14,1,1,0,1320_1325,0900_1400,564,27.2,35,
110,3,0.18445,13,14,1,1,0,1325_1330,0900_1400,543,27.5,35,
110,3,0.18445,13,14,1,1,0,1330_1335,0900_1400,519,26.4,35,
110,3,0.18445,13,14,1,1,0,1335_1340,0900_1400,501,26,35,
110,3,0.18445,13,14,1,1,0,1340_1345,0900_1400,327,26,35,
110,3,0.18445,13,14,1,1,0,1345_1350,0900_1400,567,26.5,35,
110,3,0.18445,13,14,1,1,0,1350_1355,0900_1400,525,27.2,35,
110,3,0.18445,13,14,1,1,0,1355_1400,0900_1400,486,27.6,35,
110,3,0.18445,13,14,1,1,0,1400_1405,1400_1800,519,28,35,
110,3,0.18445,13,14,1,1,0,1405_1410,1400_1800,525,28.6,35,
110,3,0.18445,13,14,1,1,0,1410_1415,1400_1800,564,28.3,35,
110,3,0.18445,13,14,1,1,0,1415_1420,1400_1800,549,27.9,35,
110,3,0.18445,13,14,1,1,0,1420_1425,1400_1800,561,28,35,
110,3,0.18445,13,14,1,1,0,1425_1430,1400_1800,519,27.8,35,
110,3,0.18445,13,14,1,1,0,1430_1435,1400_1800,570,27.7,35,
110,3,0.18445,13,14,1,1,0,1435_1440,1400_1800,606,27.7,35,
110,3,0.18445,13,14,1,1,0,1440_1445,1400_1800,549,27.3,35,
110,3,0.18445,13,14,1,1,0,1445_1450,1400_1800,573,27.4,35,
110,3,0.18445,13,14,1,1,0,1450_1455,1400_1800,519,27.9,35,
110,3,0.18445,13,14,1,1,0,1455_1500,1400_1800,495,27.5,35,
110,3,0.18445,13,14,1,1,0,1500_1505,1400_1800,516,27.9,35,
110,3,0.18445,13,14,1,1,0,1505_1510,1400_1800,477,27.9,35,
110,3,0.18445,13,14,1,1,0,1510_1515,1400_1800,561,28.1,35,
110,3,0.18445,13,14,1,1,0,1515_1520,1400_1800,558,28.3,35,
110,3,0.18445,13,14,1,1,0,1520_1525,1400_1800,534,27.9,35,
110,3,0.18445,13,14,1,1,0,1525_1530,1400_1800,504,27.5,35,
110,3,0.18445,13,14,1,1,0,1530_1535,1400_1800,270,27.2,35,
110,3,0.18445,13,14,1,1,0,1535_1540,1400_1800,555,26.2,35,
110,3,0.18445,13,14,1,1,0,1540_1545,1400_1800,525,24.3,35,
110,3,0.18445,13,14,1,1,0,1545_1550,1400_1800,525,23,35,
110,3,0.18445,13,14,1,1,0,1550_1555,1400_1800,573,21.7,35,
110,3,0.18445,13,14,1,1,0,1555_1600,1400_1800,516,23.1,35,
110,3,0.18445,13,14,1,1,0,1600_1605,1400_1800,474,24.4,35,
110,3,0.18445,13,14,1,1,0,1605_1610,1400_1800,492,25.2,35,
110,3,0.18445,13,14,1,1,0,1610_1615,1400_1800,570,25.8,35,
110,3,0.18445,13,14,1,1,0,1615_1620,1400_1800,555,26,35,
110,3,0.18445,13,14,1,1,0,1620_1625,1400_1800,519,24.4,35,
110,3,0.18445,13,14,1,1,0,1625_1630,1400_1800,507,23.1,35,
110,3,0.18445,13,14,1,1,0,1630_1635,1400_1800,501,23.9,35,
110,3,0.18445,13,14,1,1,0,1635_1640,1400_1800,516,25.2,35,
110,3,0.18445,13,14,1,1,0,1640_1645,1400_1800,540,24.8,35,
110,3,0.18445,13,14,1,1,0,1645_1650,1400_1800,489,23.4,35,
110,3,0.18445,13,14,1,1,0,1650_1655,1400_1800,543,22,35,
110,3,0.18445,13,14,1,1,0,1655_1700,1400_1800,483,20.7,35,
110,3,0.18445,13,14,1,1,0,1700_1705,1400_1800,438,22.9,35,
110,3,0.18445,13,14,1,1,0,1705_1710,1400_1800,456,25.2,35,
110,3,0.18445,13,14,1,1,0,1710_1715,1400_1800,486,26.3,35,
110,3,0.18445,13,14,1,1,0,1715_1720,1400_1800,216,26.6,35,
110,3,0.18445,13,14,1,1,0,1720_1725,1400_1800,477,26.9,35,
110,3,0.18445,13,14,1,1,0,1725_1730,1400_1800,456,26.9,35,
110,3,0.18445,13,14,1,1,0,1730_1735,1400_1800,495,27,35,
110,3,0.18445,13,14,1,1,0,1735_1740,1400_1800,462,26.9,35,
110,3,0.18445,13,14,1,1,0,1740_1745,1400_1800,531,25.4,35,
110,3,0.18445,13,14,1,1,0,1745_1750,1400_1800,522,26,35,
110,3,0.18445,13,14,1,1,0,1750_1755,1400_1800,405,27.6,35,
110,3,0.18445,13,14,1,1,0,1755_1800,1400_1800,444,28.4,35,
110,3,0.18445,13,14,1,1,0,1800_1805,1800_0600,447,28.9,35,
110,3,0.18445,13,14,1,1,0,1805_1810,1800_0600,426,29.4,35,
110,3,0.18445,13,14,1,1,0,1810_1815,1800_0600,456,29.7,35,
110,3,0.18445,13,14,1,1,0,1815_1820,1800_0600,264,29.9,35,
110,3,0.18445,13,14,1,1,0,1820_1825,1800_0600,366,30.2,35,
110,3,0.18445,13,14,1,1,0,1825_1830,1800_0600,420,29.9,35,
110,3,0.18445,13,14,1,1,0,1830_1835,1800_0600,411,30.5,35,
110,3,0.18445,13,14,1,1,0,1835_1840,1800_0600,363,30.5,35,
110,3,0.18445,13,14,1,1,0,1840_1845,1800_0600,417,30.8,35,
110,3,0.18445,13,14,1,1,0,1845_1850,1800_0600,381,30.8,35,
110,3,0.18445,13,14,1,1,0,1850_1855,1800_0600,447,30.7,35,
110,3,0.18445,13,14,1,1,0,1855_1900,1800_0600,384,30.6,35,
110,3,0.18445,13,14,1,1,0,1900_1905,1800_0600,420,31.1,35,
110,3,0.18445,13,14,1,1,0,1905_1910,1800_0600,405,31,35,
110,3,0.18445,13,14,1,1,0,1910_1915,1800_0600,396,31,35,
110,3,0.18445,13,14,1,1,0,1915_1920,1800_0600,366,31.2,35,
110,3,0.18445,13,14,1,1,0,1920_1925,1800_0600,411,31.2,35,
110,3,0.18445,13,14,1,1,0,1925_1930,1800_0600,357,31.6,35,
110,3,0.18445,13,14,1,1,0,1930_1935,1800_0600,357,31.8,35,
110,3,0.18445,13,14,1,1,0,1935_1940,1800_0600,357,32,35,
110,3,0.18445,13,14,1,1,0,1940_1945,1800_0600,318,32.2,35,
110,3,0.18445,13,14,1,1,0,1945_1950,1800_0600,333,32.1,35,
110,3,0.18445,13,14,1,1,0,1950_1955,1800_0600,300,32.1,35,
110,3,0.18445,13,14,1,1,0,1955_2000,1800_0600,336,32.1,35,
110,3,0.18445,13,14,1,1,0,2000_2005,1800_0600,282,32.2,35,
110,3,0.18445,13,14,1,1,0,2005_2010,1800_0600,291,32.6,35,
110,3,0.18445,13,14,1,1,0,2010_2015,1800_0600,270,32.6,35,
110,3,0.18445,13,14,1,1,0,2015_2020,1800_0600,246,32.9,35,
110,3,0.18445,13,14,1,1,0,2020_2025,1800_0600,279,32.7,35,
110,3,0.18445,13,14,1,1,0,2025_2030,1800_0600,102,32.8,35,
110,3,0.18445,13,14,1,1,0,2030_2035,1800_0600,183,32.3,35,
110,3,0.18445,13,14,1,1,0,2035_2040,1800_0600,267,32.5,35,
110,3,0.18445,13,14,1,1,0,2040_2045,1800_0600,270,32.6,35,
110,3,0.18445,13,14,1,1,0,2045_2050,1800_0600,249,32.1,35,
110,3,0.18445,13,14,1,1,0,2050_2055,1800_0600,249,32.2,35,
110,3,0.18445,13,14,1,1,0,2055_2100,1800_0600,264,32.5,35,
110,3,0.18445,13,14,1,1,0,2100_2105,1800_0600,261,32.3,35,
110,3,0.18445,13,14,1,1,0,2105_2110,1800_0600,276,32.5,35,
110,3,0.18445,13,14,1,1,0,2110_2115,1800_0600,312,32.4,35,
110,3,0.18445,13,14,1,1,0,2115_2120,1800_0600,273,32.6,35,
110,3,0.18445,13,14,1,1,0,2120_2125,1800_0600,258,32.1,35,
110,3,0.18445,13,14,1,1,0,2125_2130,1800_0600,279,32.4,35,
110,3,0.18445,13,14,1,1,0,2130_2135,1800_0600,276,32.7,35,
110,3,0.18445,13,14,1,1,0,2135_2140,1800_0600,279,32.4,35,
110,3,0.18445,13,14,1,1,0,2140_2145,1800_0600,315,32.5,35,
110,3,0.18445,13,14,1,1,0,2145_2150,1800_0600,243,33,35,
110,3,0.18445,13,14,1,1,0,2150_2155,1800_0600,276,32.6,35,
110,3,0.18445,13,14,1,1,0,2155_2200,1800_0600,243,32.7,35,
110,3,0.18445,13,14,1,1,0,2200_2205,1800_0600,234,32.8,35,
110,3,0.18445,13,14,1,1,0,2205_2210,1800_0600,225,32.5,35,
110,3,0.18445,13,14,1,1,0,2210_2215,1800_0600,234,32.4,35,
110,3,0.18445,13,14,1,1,0,2215_2220,1800_0600,207,32.4,35,
110,3,0.18445,13,14,1,1,0,2220_2225,1800_0600,219,32.4,35,
110,3,0.18445,13,14,1,1,0,2225_2230,1800_0600,213,32.3,35,
110,3,0.18445,13,14,1,1,0,2230_2235,1800_0600,195,32.6,35,
110,3,0.18445,13,14,1,1,0,2235_2240,1800_0600,201,32.5,35,
110,3,0.18445,13,14,1,1,0,2240_2245,1800_0600,207,32.4,35,
110,3,0.18445,13,14,1,1,0,2245_2250,1800_0600,186,32.1,35,
110,3,0.18445,13,14,1,1,0,2250_2255,1800_0600,156,32.3,35,
110,3,0.18445,13,14,1,1,0,2255_2300,1800_0600,153,32.7,35,
110,3,0.18445,13,14,1,1,0,2300_2305,1800_0600,48,32.7,35,
110,3,0.18445,13,14,1,1,0,2305_2310,1800_0600,126,32.3,35,
110,3,0.18445,13,14,1,1,0,2310_2315,1800_0600,123,32.8,35,
110,3,0.18445,13,14,1,1,0,2315_2320,1800_0600,147,32.4,35,
110,3,0.18445,13,14,1,1,0,2320_2325,1800_0600,30,32.1,35,
110,3,0.18445,13,14,1,1,0,2325_2330,1800_0600,126,32.6,35,
110,3,0.18445,13,14,1,1,0,2330_2335,1800_0600,93,32.4,35,
110,3,0.18445,13,14,1,1,0,2335_2340,1800_0600,105,32.3,35,
110,3,0.18445,13,14,1,1,0,2340_2345,1800_0600,81,31.7,35,
110,3,0.18445,13,14,1,1,0,2345_2350,1800_0600,99,32.4,35,
110,3,0.18445,13,14,1,1,0,2350_2355,1800_0600,66,32.5,35,
110,3,0.18445,13,14,1,1,0,2355_2400,1800_0600,84,32.9,35,
107,2,0.1364,9,10,1,1,0,0000_0005,1800_0600,82,71.2,35,
107,2,0.1364,9,10,1,1,0,0005_0010,1800_0600,68,71.3,35,
107,2,0.1364,9,10,1,1,0,0010_0015,1800_0600,56,71.1,35,
107,2,0.1364,9,10,1,1,0,0015_0020,1800_0600,68,71.6,35,
107,2,0.1364,9,10,1,1,0,0020_0025,1800_0600,52,71.2,35,
107,2,0.1364,9,10,1,1,0,0025_0030,1800_0600,38,70.6,35,
107,2,0.1364,9,10,1,1,0,0030_0035,1800_0600,46,69.5,35,
107,2,0.1364,9,10,1,1,0,0035_0040,1800_0600,46,69.7,35,
107,2,0.1364,9,10,1,1,0,0040_0045,1800_0600,46,70,35,
107,2,0.1364,9,10,1,1,0,0045_0050,1800_0600,34,69,35,
107,2,0.1364,9,10,1,1,0,0050_0055,1800_0600,48,68.2,35,
107,2,0.1364,9,10,1,1,0,0055_0100,1800_0600,36,70.1,35,
107,2,0.1364,9,10,1,1,0,0100_0105,1800_0600,30,68,35,
107,2,0.1364,9,10,1,1,0,0105_0110,1800_0600,38,68.1,35,
107,2,0.1364,9,10,1,1,0,0110_0115,1800_0600,24,67,35,
107,2,0.1364,9,10,1,1,0,0115_0120,1800_0600,36,67.8,35,
107,2,0.1364,9,10,1,1,0,0120_0125,1800_0600,34,67.2,35,
107,2,0.1364,9,10,1,1,0,0125_0130,1800_0600,28,66.7,35,
107,2,0.1364,9,10,1,1,0,0130_0135,1800_0600,40,67.9,35,
107,2,0.1364,9,10,1,1,0,0135_0140,1800_0600,32,66.8,35,
107,2,0.1364,9,10,1,1,0,0140_0145,1800_0600,22,66.3,35,
107,2,0.1364,9,10,1,1,0,0145_0150,1800_0600,28,65.7,35,
107,2,0.1364,9,10,1,1,0,0150_0155,1800_0600,34,65.6,35,
107,2,0.1364,9,10,1,1,0,0155_0200,1800_0600,20,65.4,35,
107,2,0.1364,9,10,1,1,0,0200_0205,1800_0600,28,65,35,
107,2,0.1364,9,10,1,1,0,0205_0210,1800_0600,28,63.9,35,
107,2,0.1364,9,10,1,1,0,0210_0215,1800_0600,14,64,35,
107,2,0.1364,9,10,1,1,0,0215_0220,1800_0600,28,64.2,35,
107,2,0.1364,9,10,1,1,0,0220_0225,1800_0600,24,62.6,35,
107,2,0.1364,9,10,1,1,0,0225_0230,1800_0600,22,62.4,35,
107,2,0.1364,9,10,1,1,0,0230_0235,1800_0600,14,65.1,35,
107,2,0.1364,9,10,1,1,0,0235_0240,1800_0600,24,63.9,35,
107,2,0.1364,9,10,1,1,0,0240_0245,1800_0600,34,64.3,35,
107,2,0.1364,9,10,1,1,0,0245_0250,1800_0600,22,63.4,35,
107,2,0.1364,9,10,1,1,0,0250_0255,1800_0600,30,64.3,35,
107,2,0.1364,9,10,1,1,0,0255_0300,1800_0600,28,61.4,35,
107,2,0.1364,9,10,1,1,0,0300_0305,1800_0600,30,63.4,35,
107,2,0.1364,9,10,1,1,0,0305_0310,1800_0600,26,61.8,35,
107,2,0.1364,9,10,1,1,0,0310_0315,1800_0600,28,61.6,35,
107,2,0.1364,9,10,1,1,0,0315_0320,1800_0600,34,62.1,35,
107,2,0.1364,9,10,1,1,0,0320_0325,1800_0600,32,61.4,35,
107,2,0.1364,9,10,1,1,0,0325_0330,1800_0600,30,62.4,35,
107,2,0.1364,9,10,1,1,0,0330_0335,1800_0600,28,62.1,35,
107,2,0.1364,9,10,1,1,0,0335_0340,1800_0600,0,64.1,35,
107,2,0.1364,9,10,1,1,0,0340_0345,1800_0600,0,64.1,35,
107,2,0.1364,9,10,1,1,0,0345_0350,1800_0600,0,64.1,35,
107,2,0.1364,9,10,1,1,0,0350_0355,1800_0600,0,64.1,35,
107,2,0.1364,9,10,1,1,0,0355_0400,1800_0600,0,64.1,35,
107,2,0.1364,9,10,1,1,0,0400_0405,1800_0600,0,64.1,35,
107,2,0.1364,9,10,1,1,0,0405_0410,1800_0600,0,64.1,35,
107,2,0.1364,9,10,1,1,0,0410_0415,1800_0600,0,64.1,35,
107,2,0.1364,9,10,1,1,0,0415_0420,1800_0600,22,66.5,35,
107,2,0.1364,9,10,1,1,0,0420_0425,1800_0600,80,61.5,35,
107,2,0.1364,9,10,1,1,0,0425_0430,1800_0600,88,62.5,35,
107,2,0.1364,9,10,1,1,0,0430_0435,1800_0600,122,64.1,35,
107,2,0.1364,9,10,1,1,0,0435_0440,1800_0600,118,64.5,35,
107,2,0.1364,9,10,1,1,0,0440_0445,1800_0600,116,63.3,35,
107,2,0.1364,9,10,1,1,0,0445_0450,1800_0600,130,63.5,35,
107,2,0.1364,9,10,1,1,0,0450_0455,1800_0600,154,62.3,35,
107,2,0.1364,9,10,1,1,0,0455_0500,1800_0600,168,63.6,35,
107,2,0.1364,9,10,1,1,0,0500_0505,1800_0600,166,64.4,35,
107,2,0.1364,9,10,1,1,0,0505_0510,1800_0600,192,63.6,35,
107,2,0.1364,9,10,1,1,0,0510_0515,1800_0600,200,62.7,35,
107,2,0.1364,9,10,1,1,0,0515_0520,1800_0600,226,64.1,35,
107,2,0.1364,9,10,1,1,0,0520_0525,1800_0600,214,63,35,
107,2,0.1364,9,10,1,1,0,0525_0530,1800_0600,250,62.7,35,
107,2,0.1364,9,10,1,1,0,0530_0535,1800_0600,294,63.1,35,
107,2,0.1364,9,10,1,1,0,0535_0540,1800_0600,302,62.3,35,
107,2,0.1364,9,10,1,1,0,0540_0545,1800_0600,338,62.5,35,
107,2,0.1364,9,10,1,1,0,0545_0550,1800_0600,338,61.8,35,
107,2,0.1364,9,10,1,1,0,0550_0555,1800_0600,340,61.1,35,
107,2,0.1364,9,10,1,1,0,0555_0600,1800_0600,374,60,35,
107,2,0.1364,9,10,1,1,0,0600_0605,0600_0900,466,58.7,35,
107,2,0.1364,9,10,1,1,0,0605_0610,0600_0900,400,59.6,35,
107,2,0.1364,9,10,1,1,0,0610_0615,0600_0900,436,59,35,
107,2,0.1364,9,10,1,1,0,0615_0620,0600_0900,456,58.5,35,
107,2,0.1364,9,10,1,1,0,0620_0625,0600_0900,458,57.1,35,
107,2,0.1364,9,10,1,1,0,0625_0630,0600_0900,490,55.3,35,
107,2,0.1364,9,10,1,1,0,0630_0635,0600_0900,474,54.1,35,
107,2,0.1364,9,10,1,1,0,0635_0640,0600_0900,552,52,35,
107,2,0.1364,9,10,1,1,0,0640_0645,0600_0900,502,48.1,35,
107,2,0.1364,9,10,1,1,0,0645_0650,0600_0900,504,48,35,
107,2,0.1364,9,10,1,1,0,0650_0655,0600_0900,484,49.5,35,
107,2,0.1364,9,10,1,1,0,0655_0700,0600_0900,534,49.1,35,
107,2,0.1364,9,10,1,1,0,0700_0705,0600_0900,472,48.4,35,
107,2,0.1364,9,10,1,1,0,0705_0710,0600_0900,464,48,35,
107,2,0.1364,9,10,1,1,0,0710_0715,0600_0900,530,47.2,35,
107,2,0.1364,9,10,1,1,0,0715_0720,0600_0900,534,45.9,35,
107,2,0.1364,9,10,1,1,0,0720_0725,0600_0900,492,45.7,35,
107,2,0.1364,9,10,1,1,0,0725_0730,0600_0900,514,47.3,35,
107,2,0.1364,9,10,1,1,0,0730_0735,0600_0900,506,46.6,35,
107,2,0.1364,9,10,1,1,0,0735_0740,0600_0900,498,46.3,35,
107,2,0.1364,9,10,1,1,0,0740_0745,0600_0900,506,46.1,35,
107,2,0.1364,9,10,1,1,0,0745_0750,0600_0900,482,46.5,35,
107,2,0.1364,9,10,1,1,0,0750_0755,0600_0900,470,46.4,35,
107,2,0.1364,9,10,1,1,0,0755_0800,0600_0900,484,47.2,35,
107,2,0.1364,9,10,1,1,0,0800_0805,0600_0900,502,47.4,35,
107,2,0.1364,9,10,1,1,0,0805_0810,0600_0900,458,47.5,35,
107,2,0.1364,9,10,1,1,0,0810_0815,0600_0900,466,46.5,35,
107,2,0.1364,9,10,1,1,0,0815_0820,0600_0900,440,46.5,35,
107,2,0.1364,9,10,1,1,0,0820_0825,0600_0900,470,46.7,35,
107,2,0.1364,9,10,1,1,0,0825_0830,0600_0900,466,45.8,35,
107,2,0.1364,9,10,1,1,0,0830_0835,0600_0900,470,46.3,35,
107,2,0.1364,9,10,1,1,0,0835_0840,0600_0900,468,43.8,35,
107,2,0.1364,9,10,1,1,0,0840_0845,0600_0900,510,41.5,35,
107,2,0.1364,9,10,1,1,0,0845_0850,0600_0900,418,39,35,
107,2,0.1364,9,10,1,1,0,0850_0855,0600_0900,466,39.5,35,
107,2,0.1364,9,10,1,1,0,0855_0900,0600_0900,420,41.8,35,
107,2,0.1364,9,10,1,1,0,0900_0905,0900_1400,444,44.2,35,
107,2,0.1364,9,10,1,1,0,0905_0910,0900_1400,430,43.7,35,
107,2,0.1364,9,10,1,1,0,0910_0915,0900_1400,420,44,35,
107,2,0.1364,9,10,1,1,0,0915_0920,0900_1400,412,43.2,35,
107,2,0.1364,9,10,1,1,0,0920_0925,0900_1400,370,40.6,35,
107,2,0.1364,9,10,1,1,0,0925_0930,0900_1400,430,42.6,35,
107,2,0.1364,9,10,1,1,0,0930_0935,0900_1400,378,43.2,35,
107,2,0.1364,9,10,1,1,0,0935_0940,0900_1400,436,47.4,35,
107,2,0.1364,9,10,1,1,0,0940_0945,0900_1400,388,49.9,35,
107,2,0.1364,9,10,1,1,0,0945_0950,0900_1400,378,45,35,
107,2,0.1364,9,10,1,1,0,0950_0955,0900_1400,372,44.5,35,
107,2,0.1364,9,10,1,1,0,0955_1000,0900_1400,412,47.9,35,
107,2,0.1364,9,10,1,1,0,1000_1005,0900_1400,380,51.7,35,
107,2,0.1364,9,10,1,1,0,1005_1010,0900_1400,368,56.1,35,
107,2,0.1364,9,10,1,1,0,1010_1015,0900_1400,356,57.4,35,
107,2,0.1364,9,10,1,1,0,1015_1020,0900_1400,354,59,35,
107,2,0.1364,9,10,1,1,0,1020_1025,0900_1400,362,59.4,35,
107,2,0.1364,9,10,1,1,0,1025_1030,0900_1400,432,60.7,35,
107,2,0.1364,9,10,1,1,0,1030_1035,0900_1400,414,61.4,35,
107,2,0.1364,9,10,1,1,0,1035_1040,0900_1400,434,62,35,
107,2,0.1364,9,10,1,1,0,1040_1045,0900_1400,400,62.4,35,
107,2,0.1364,9,10,1,1,0,1045_1050,0900_1400,364,63.1,35,
107,2,0.1364,9,10,1,1,0,1050_1055,0900_1400,372,62.5,35,
107,2,0.1364,9,10,1,1,0,1055_1100,0900_1400,350,63.9,35,
107,2,0.1364,9,10,1,1,0,1100_1105,0900_1400,348,63.6,35,
107,2,0.1364,9,10,1,1,0,1105_1110,0900_1400,344,63,35,
107,2,0.1364,9,10,1,1,0,1110_1115,0900_1400,356,62.9,35,
107,2,0.1364,9,10,1,1,0,1115_1120,0900_1400,354,64.5,35,
107,2,0.1364,9,10,1,1,0,1120_1125,0900_1400,342,61.7,35,
107,2,0.1364,9,10,1,1,0,1125_1130,0900_1400,346,62.9,35,
107,2,0.1364,9,10,1,1,0,1130_1135,0900_1400,360,63.9,35,
107,2,0.1364,9,10,1,1,0,1135_1140,0900_1400,362,63.4,35,
107,2,0.1364,9,10,1,1,0,1140_1145,0900_1400,376,65.2,35,
107,2,0.1364,9,10,1,1,0,1145_1150,0900_1400,394,63.5,35,
107,2,0.1364,9,10,1,1,0,1150_1155,0900_1400,412,63.4,35,
107,2,0.1364,9,10,1,1,0,1155_1200,0900_1400,352,62.8,35,
107,2,0.1364,9,10,1,1,0,1200_1205,0900_1400,372,63,35,
107,2,0.1364,9,10,1,1,0,1205_1210,0900_1400,378,63.6,35,
107,2,0.1364,9,10,1,1,0,1210_1215,0900_1400,364,63.8,35,
107,2,0.1364,9,10,1,1,0,1215_1220,0900_1400,364,63.7,35,
107,2,0.1364,9,10,1,1,0,1220_1225,0900_1400,378,64.4,35,
107,2,0.1364,9,10,1,1,0,1225_1230,0900_1400,368,65.1,35,
107,2,0.1364,9,10,1,1,0,1230_1235,0900_1400,400,64.2,35,
107,2,0.1364,9,10,1,1,0,1235_1240,0900_1400,314,63.4,35,
107,2,0.1364,9,10,1,1,0,1240_1245,0900_1400,400,63.9,35,
107,2,0.1364,9,10,1,1,0,1245_1250,0900_1400,398,65.3,35,
107,2,0.1364,9,10,1,1,0,1250_1255,0900_1400,398,65.4,35,
107,2,0.1364,9,10,1,1,0,1255_1300,0900_1400,356,65,35,
107,2,0.1364,9,10,1,1,0,1300_1305,0900_1400,354,65.5,35,
107,2,0.1364,9,10,1,1,0,1305_1310,0900_1400,380,65.7,35,
107,2,0.1364,9,10,1,1,0,1310_1315,0900_1400,362,64.4,35,
107,2,0.1364,9,10,1,1,0,1315_1320,0900_1400,370,63.5,35,
107,2,0.1364,9,10,1,1,0,1320_1325,0900_1400,396,63.9,35,
107,2,0.1364,9,10,1,1,0,1325_1330,0900_1400,400,63.8,35,
107,2,0.1364,9,10,1,1,0,1330_1335,0900_1400,396,64,35,
107,2,0.1364,9,10,1,1,0,1335_1340,0900_1400,388,63.3,35,
107,2,0.1364,9,10,1,1,0,1340_1345,0900_1400,440,64,35,
107,2,0.1364,9,10,1,1,0,1345_1350,0900_1400,352,64.6,35,
107,2,0.1364,9,10,1,1,0,1350_1355,0900_1400,378,65,35,
107,2,0.1364,9,10,1,1,0,1355_1400,0900_1400,346,65.1,35,
107,2,0.1364,9,10,1,1,0,1400_1405,1400_1800,354,65.9,35,
107,2,0.1364,9,10,1,1,0,1405_1410,1400_1800,380,66.1,35,
107,2,0.1364,9,10,1,1,0,1410_1415,1400_1800,414,65.2,35,
107,2,0.1364,9,10,1,1,0,1415_1420,1400_1800,412,65.4,35,
107,2,0.1364,9,10,1,1,0,1420_1425,1400_1800,394,64.8,35,
107,2,0.1364,9,10,1,1,0,1425_1430,1400_1800,366,65.4,35,
107,2,0.1364,9,10,1,1,0,1430_1435,1400_1800,402,64.5,35,
107,2,0.1364,9,10,1,1,0,1435_1440,1400_1800,418,64.1,35,
107,2,0.1364,9,10,1,1,0,1440_1445,1400_1800,378,64.1,35,
107,2,0.1364,9,10,1,1,0,1445_1450,1400_1800,420,63.7,35,
107,2,0.1364,9,10,1,1,0,1450_1455,1400_1800,370,64.8,35,
107,2,0.1364,9,10,1,1,0,1455_1500,1400_1800,360,64.5,35,
107,2,0.1364,9,10,1,1,0,1500_1505,1400_1800,352,65,35,
107,2,0.1364,9,10,1,1,0,1505_1510,1400_1800,352,63.9,35,
107,2,0.1364,9,10,1,1,0,1510_1515,1400_1800,396,63.5,35,
107,2,0.1364,9,10,1,1,0,1515_1520,1400_1800,404,63.9,35,
107,2,0.1364,9,10,1,1,0,1520_1525,1400_1800,376,64.2,35,
