od_no,o_zone_id,d_zone_id,o_sindex,d_sindex,o_district_id,d_district_id,agent_type,demand_period,volume,connectivity_flag,s_x_coord,s_y_coord,t_x_coord,t_y_coord,path_FF_travel_time_min,distance_km,distance_mile,OD0,OD1,OD2,OD3,OD4,OD5,OD6,OD7,OD8,OD9,OD10,OD11,OD12,OD13,OD14,OD15,OD16,OD17,OD18,OD19,
78,1,41,0,40,0,0,dms,AM,88.92,1,-111.942300,40.624038,-111.938760,40.630427,0.9847,1.0048,0.6245,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
79,2,1,1,0,0,0,p,AM,15.17,1,-111.943739,40.609520,-111.942300,40.624038,2.1509,2.3396,1.4541,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
80,2,1,1,0,0,0,dms,AM,15.17,1,-111.943739,40.609520,-111.942300,40.624038,2.1509,2.3396,1.4541,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
81,2,3,1,2,0,0,p,AM,22.93,1,-111.943739,40.609520,-111.943604,40.587762,2.9260,3.2497,2.0197,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
82,2,3,1,2,0,0,dms,AM,22.93,1,-111.943739,40.609520,-111.943604,40.587762,2.9260,3.2497,2.0197,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
83,2,4,1,3,0,0,p,AM,1.10,1,-111.943739,40.609520,-111.944442,40.573253,4.7133,4.9509,3.0770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
84,2,4,1,3,0,0,dms,AM,1.10,1,-111.943739,40.609520,-111.944442,40.573253,4.7133,4.9509,3.0770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
85,2,5,1,4,0,0,p,AM,7.88,1,-111.943739,40.609520,-111.943762,40.562247,5.6924,6.0939,3.7874,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
86,2,5,1,4,0,0,dms,AM,7.88,1,-111.943739,40.609520,-111.943762,40.562247,5.6924,6.0939,3.7874,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
87,2,6,1,5,0,0,p,AM,10.50,1,-111.943739,40.609520,-111.938753,40.552997,6.2470,6.6959,4.1615,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
88,2,6,1,5,0,0,dms,AM,10.50,1,-111.943739,40.609520,-111.938753,40.552997,6.2470,6.6959,4.1615,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
89,2,7,1,6,0,0,p,AM,7.39,1,-111.943739,40.609520,-111.929153,40.555761,6.9861,7.1826,4.4640,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
90,2,7,1,6,0,0,dms,AM,7.39,1,-111.943739,40.609520,-111.929153,40.555761,6.9861,7.1826,4.4640,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
91,2,8,1,7,0,0,p,AM,1.17,1,-111.943739,40.609520,-111.902749,40.557151,8.1275,7.7082,4.7907,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
92,2,8,1,7,0,0,dms,AM,1.17,1,-111.943739,40.609520,-111.902749,40.557151,8.1275,7.7082,4.7907,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
93,2,9,1,8,0,0,p,AM,50.38,1,-111.943739,40.609520,-111.899113,40.558973,8.3007,7.8131,4.8559,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
94,2,9,1,8,0,0,dms,AM,50.38,1,-111.943739,40.609520,-111.899113,40.558973,8.3007,7.8131,4.8559,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
95,2,10,1,9,0,0,p,AM,3.31,1,-111.943739,40.609520,-111.897106,40.569721,8.0347,7.5437,4.6884,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
96,2,10,1,9,0,0,dms,AM,3.31,1,-111.943739,40.609520,-111.897106,40.569721,8.0347,7.5437,4.6884,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
97,2,11,1,10,0,0,p,AM,67.24,1,-111.943739,40.609520,-111.901030,40.587971,6.2659,6.1866,3.8450,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
98,2,11,1,10,0,0,dms,AM,67.24,1,-111.943739,40.609520,-111.901030,40.587971,6.2659,6.1866,3.8450,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
99,2,12,1,11,0,0,p,AM,1.80,1,-111.943739,40.609520,-111.906610,40.605960,4.0827,3.6946,2.2962,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
100,2,12,1,11,0,0,dms,AM,1.80,1,-111.943739,40.609520,-111.906610,40.605960,4.0827,3.6946,2.2962,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
101,2,13,1,12,0,0,p,AM,34.11,1,-111.943739,40.609520,-111.902804,40.610814,3.6602,3.5336,2.1961,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
102,2,13,1,12,0,0,dms,AM,34.11,1,-111.943739,40.609520,-111.902804,40.610814,3.6602,3.5336,2.1961,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
103,2,14,1,13,0,0,p,AM,41.85,1,-111.943739,40.609520,-111.901884,40.620828,4.8930,4.5425,2.8232,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
104,2,14,1,13,0,0,dms,AM,41.85,1,-111.943739,40.609520,-111.901884,40.620828,4.8930,4.5425,2.8232,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
105,2,15,1,14,0,0,p,AM,15.68,1,-111.943739,40.609520,-111.910059,40.625783,4.4481,4.2105,2.6168,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
106,2,15,1,14,0,0,dms,AM,15.68,1,-111.943739,40.609520,-111.910059,40.625783,4.4481,4.2105,2.6168,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
107,2,16,1,15,0,0,p,AM,19.58,1,-111.943739,40.609520,-111.929192,40.626782,3.0745,3.1932,1.9846,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
108,2,16,1,15,0,0,dms,AM,19.58,1,-111.943739,40.609520,-111.929192,40.626782,3.0745,3.1932,1.9846,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
109,2,17,1,16,0,0,p,AM,15.27,1,-111.943739,40.609520,-111.933868,40.616707,1.8807,1.6449,1.0223,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
110,2,17,1,16,0,0,dms,AM,15.27,1,-111.943739,40.609520,-111.933868,40.616707,1.8807,1.6449,1.0223,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
111,2,18,1,17,0,0,p,AM,14.87,1,-111.943739,40.609520,-111.934202,40.630776,3.5888,3.1923,1.9840,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
112,2,18,1,17,0,0,dms,AM,14.87,1,-111.943739,40.609520,-111.934202,40.630776,3.5888,3.1923,1.9840,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
113,2,19,1,18,0,0,p,AM,19.36,1,-111.943739,40.609520,-111.933963,40.567876,5.3390,5.4264,3.3725,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
114,2,19,1,18,0,0,dms,AM,19.36,1,-111.943739,40.609520,-111.933963,40.567876,5.3390,5.4264,3.3725,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
115,2,20,1,19,0,0,p,AM,14.42,1,-111.943739,40.609520,-111.924114,40.567177,6.5610,6.2217,3.8668,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
116,2,20,1,19,0,0,dms,AM,14.42,1,-111.943739,40.609520,-111.924114,40.567177,6.5610,6.2217,3.8668,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
117,2,21,1,20,0,0,p,AM,38.61,1,-111.943739,40.609520,-111.913648,40.554715,8.5687,8.6732,5.3904,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
118,2,21,1,20,0,0,dms,AM,38.61,1,-111.943739,40.609520,-111.913648,40.554715,8.5687,8.6732,5.3904,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
119,2,22,1,21,0,0,p,AM,19.60,1,-111.943739,40.609520,-111.900748,40.562521,7.5353,7.2770,4.5227,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
120,2,22,1,21,0,0,dms,AM,19.60,1,-111.943739,40.609520,-111.900748,40.562521,7.5353,7.2770,4.5227,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
121,2,23,1,22,0,0,p,AM,8.99,1,-111.943739,40.609520,-111.902492,40.575680,8.3821,7.6527,4.7562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
122,2,23,1,22,0,0,dms,AM,8.99,1,-111.943739,40.609520,-111.902492,40.575680,8.3821,7.6527,4.7562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
123,2,24,1,23,0,0,p,AM,50.59,1,-111.943739,40.609520,-111.907451,40.592344,6.6076,5.3858,3.3473,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
124,2,24,1,23,0,0,dms,AM,50.59,1,-111.943739,40.609520,-111.907451,40.592344,6.6076,5.3858,3.3473,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
125,2,25,1,24,0,0,p,AM,3.44,1,-111.943739,40.609520,-111.923428,40.584054,4.7119,4.5176,2.8077,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
126,2,25,1,24,0,0,dms,AM,3.44,1,-111.943739,40.609520,-111.923428,40.584054,4.7119,4.5176,2.8077,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
127,2,26,1,25,0,0,p,AM,6.79,1,-111.943739,40.609520,-111.921418,40.591609,3.6898,3.3143,2.0599,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
128,2,26,1,25,0,0,dms,AM,6.79,1,-111.943739,40.609520,-111.921418,40.591609,3.6898,3.3143,2.0599,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
129,2,27,1,26,0,0,p,AM,10.48,1,-111.943739,40.609520,-111.943605,40.584092,3.6322,3.6410,2.2629,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
130,2,27,1,26,0,0,dms,AM,10.48,1,-111.943739,40.609520,-111.943605,40.584092,3.6322,3.6410,2.2629,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
131,2,28,1,27,0,0,p,AM,15.51,1,-111.943739,40.609520,-111.911824,40.577722,6.3271,6.1871,3.8453,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
132,2,28,1,27,0,0,dms,AM,15.51,1,-111.943739,40.609520,-111.911824,40.577722,6.3271,6.1871,3.8453,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
133,2,30,1,29,0,0,p,AM,6.64,1,-111.943739,40.609520,-111.901834,40.584029,6.9299,6.4924,4.0351,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
134,2,30,1,29,0,0,dms,AM,6.64,1,-111.943739,40.609520,-111.901834,40.584029,6.9299,6.4924,4.0351,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
135,2,31,1,30,0,0,p,AM,20.73,1,-111.943739,40.609520,-111.944074,40.606326,1.5734,1.2674,0.7877,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
136,2,31,1,30,0,0,dms,AM,20.73,1,-111.943739,40.609520,-111.944074,40.606326,1.5734,1.2674,0.7877,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
137,2,32,1,31,0,0,p,AM,13.82,1,-111.943739,40.609520,-111.943375,40.616454,1.8130,1.6067,0.9986,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
138,2,32,1,31,0,0,dms,AM,13.82,1,-111.943739,40.609520,-111.943375,40.616454,1.8130,1.6067,0.9986,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
139,2,33,1,32,0,0,p,AM,6.00,1,-111.943739,40.609520,-111.943535,40.568001,5.3413,5.4276,3.3733,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
140,2,33,1,32,0,0,dms,AM,6.00,1,-111.943739,40.609520,-111.943535,40.568001,5.3413,5.4276,3.3733,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
141,2,34,1,33,0,0,p,AM,34.06,1,-111.943739,40.609520,-111.934408,40.607297,1.1315,1.0185,0.6330,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
142,2,34,1,33,0,0,dms,AM,34.06,1,-111.943739,40.609520,-111.934408,40.607297,1.1315,1.0185,0.6330,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
143,2,35,1,34,0,0,p,AM,4.95,1,-111.943739,40.609520,-111.924502,40.617134,2.9350,2.4436,1.5187,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
144,2,35,1,34,0,0,dms,AM,4.95,1,-111.943739,40.609520,-111.924502,40.617134,2.9350,2.4436,1.5187,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
145,2,36,1,35,0,0,p,AM,7.88,1,-111.943739,40.609520,-111.908054,40.616174,4.2320,3.8571,2.3972,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
146,2,36,1,35,0,0,dms,AM,7.88,1,-111.943739,40.609520,-111.908054,40.616174,4.2320,3.8571,2.3972,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
147,2,37,1,36,0,0,p,AM,15.79,1,-111.943739,40.609520,-111.934352,40.576870,4.3377,4.4077,2.7394,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
148,2,37,1,36,0,0,dms,AM,15.79,1,-111.943739,40.609520,-111.934352,40.576870,4.3377,4.4077,2.7394,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
149,2,38,1,37,0,0,p,AM,13.78,1,-111.943739,40.609520,-111.936589,40.553565,7.3395,6.9938,4.3467,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
150,2,38,1,37,0,0,dms,AM,13.78,1,-111.943739,40.609520,-111.936589,40.553565,7.3395,6.9938,4.3467,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
151,2,39,1,38,0,0,p,AM,5.47,1,-111.943739,40.609520,-111.908153,40.571760,8.0480,7.4949,4.6581,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
152,2,39,1,38,0,0,dms,AM,5.47,1,-111.943739,40.609520,-111.908153,40.571760,8.0480,7.4949,4.6581,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
153,2,40,1,39,0,0,p,AM,4.00,1,-111.943739,40.609520,-111.915638,40.613722,3.7911,3.4236,2.1278,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
154,2,40,1,39,0,0,dms,AM,4.00,1,-111.943739,40.609520,-111.915638,40.613722,3.7911,3.4236,2.1278,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
155,2,41,1,40,0,0,p,AM,66.58,1,-111.943739,40.609520,-111.938760,40.630427,2.5123,2.7427,1.7046,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
156,2,41,1,40,0,0,dms,AM,66.58,1,-111.943739,40.609520,-111.938760,40.630427,2.5123,2.7427,1.7046,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
157,3,1,2,0,0,0,p,AM,30.59,1,-111.943604,40.587762,-111.942300,40.624038,4.2029,4.7456,2.9494,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
158,3,1,2,0,0,0,dms,AM,30.59,1,-111.943604,40.587762,-111.942300,40.624038,4.2029,4.7456,2.9494,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
159,3,2,2,1,0,0,p,AM,22.93,1,-111.943604,40.587762,-111.943739,40.609520,2.9260,3.2497,2.0197,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
160,3,2,2,1,0,0,dms,AM,22.93,1,-111.943604,40.587762,-111.943739,40.609520,2.9260,3.2497,2.0197,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
161,3,4,2,3,0,0,p,AM,2.22,1,-111.943604,40.587762,-111.944442,40.573253,2.5759,2.5260,1.5699,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
