link_id,vdf_type,from_node_id,to_node_id,lanes,distance_km,distance_mile,fftt,meso_link_id,meso_link_incoming_volume,tmc,tmc_corridor_name,tmc_corridor_id,tmc_road_order,tmc_road_sequence,subarea_id,link_type,link_type_code,vdf_code,time_period,volume,ref_volume,ref_diff,volume_before_odme,volume_after_odme,volume_diff_odme,obs_count,upper_bound_type,obs_count_dev_odme,preload_volume,person_volume,travel_time,speed_kmph,speed_mph,speed_ratio,VOC,DOC,capacity,queue,total_simu_waiting_time_in_min,avg_simu_waiting_time_in_min,qdf,lanes,D_per_hour_per_lane,QVDF_cd,QVDF_n,P,severe_congestion_duration_in_h,vf,v_congestion_cutoff,QVDF_cp,QVDF_s,QVDF_v,vt2,VMT,VHT,PMT,PHT,PDT_vf,PDT_vc,geometry,person_vol_p,person_vol_dms,v06:00,v06:15,v06:30,v06:45,v07:00,v07:15,v07:30,v07:45,v08:00,v08:15,v08:30,v08:45,v09:00,v09:15,v09:30,v09:45,v10:00,v10:15,v10:30,v10:45,v11:00,v11:15,v11:30,v11:45,v12:00,v12:15,v12:30,v12:45,v13:00,v13:15,v13:30,v13:45,v14:00,v14:15,v14:30,v14:45,v15:00,v15:15,v15:30,v15:45,v16:00,v16:15,v16:30,v16:45,v17:00,v17:15,v17:30,v17:45,v18:00,v18:15,v18:30,v18:45,v19:00,v19:15,v19:30,v19:45,scenario_code,volume_before_sa,volume_after_sa,volume_diff_sa,speed_before_sa,speed_after_sa,speed_diff_sa,DoC_before_sa,DoC_after_sa,Doc_diff_sa,P_before_sa,P_after_sa,P_diff_sa,notes
245,bpr,10850,7210,1.000000,0.060820,0.037800,0.094441,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,0.000,-1.000,0.000,0.000,0.000,0.000,,,,0.000,0.000,-92559631349317830736831783200707727132248687965119994463780864.000,38.640,24.015,1.000,0.000,0.000,633.000,0.000,0.000,0.000,1.000,1.000,0.000,0.955,1.142,-1.000,-1.000,38.640,32.844,0.400,4.000,-1.000,-1.000,0.000,-0.000,0.000,-0.000,-0.000,-0.000,"",0.000,0.000,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,,0.000,0.000,0.000,0.000,38.640,38.640,0.000,0.000,0.000,0.000,-1.000,-1.000,period-based
246,bpr,10851,6273,1.000000,0.074175,0.046100,0.115178,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,0.000,-1.000,0.000,0.000,0.000,0.000,,,,0.000,0.000,-92559631349317830736831783200707727132248687965119994463780864.000,38.640,24.015,1.000,0.000,0.000,633.000,0.000,0.000,0.000,1.000,1.000,0.000,0.955,1.142,-1.000,-1.000,38.640,32.844,0.400,4.000,-1.000,-1.000,0.000,-0.000,0.000,-0.000,-0.000,-0.000,"",0.000,0.000,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,,0.000,0.000,0.000,0.000,38.640,38.640,0.000,0.000,0.000,0.000,-1.000,-1.000,period-based
247,bpr,10851,10852,1.000000,0.303136,0.188400,0.470707,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,0.000,-1.000,0.000,0.000,0.000,0.000,,,,0.000,0.000,-92559631349317830736831783200707727132248687965119994463780864.000,38.640,24.015,1.000,0.000,0.000,633.000,0.000,0.000,0.000,1.000,1.000,0.000,0.955,1.142,-1.000,-1.000,38.640,32.844,0.400,4.000,-1.000,-1.000,0.000,-0.000,0.000,-0.000,-0.000,-0.000,"",0.000,0.000,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,,0.000,0.000,0.000,0.000,38.640,38.640,0.000,0.000,0.000,0.000,-1.000,-1.000,period-based
248,bpr,10852,5106,1.000000,0.088656,0.055100,0.137664,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,0.000,-1.000,0.000,0.000,0.000,0.000,,,,0.000,0.000,-92559631349317830736831783200707727132248687965119994463780864.000,38.640,24.015,1.000,0.000,0.000,633.000,0.000,0.000,0.000,1.000,1.000,0.000,0.955,1.142,-1.000,-1.000,38.640,32.844,0.400,4.000,-1.000,-1.000,0.000,-0.000,0.000,-0.000,-0.000,-0.000,"",0.000,0.000,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,,0.000,0.000,0.000,0.000,38.640,38.640,0.000,0.000,0.000,0.000,-1.000,-1.000,period-based
249,bpr,10852,10851,1.000000,0.303136,0.188400,0.470707,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,0.000,-1.000,0.000,0.000,0.000,0.000,,,,0.000,0.000,-92559631349317830736831783200707727132248687965119994463780864.000,38.640,24.015,1.000,0.000,0.000,633.000,0.000,0.000,0.000,1.000,1.000,0.000,0.955,1.142,-1.000,-1.000,38.640,32.844,0.400,4.000,-1.000,-1.000,0.000,-0.000,0.000,-0.000,-0.000,-0.000,"",0.000,0.000,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,,0.000,0.000,0.000,0.000,38.640,38.640,0.000,0.000,0.000,0.000,-1.000,-1.000,period-based
250,bpr,10853,1325,7.000000,0.254705,0.158300,0.474605,-1,0,,network_wide,-1,0,-1,1,2,,,0700_0800,0.000,-1.000,0.000,0.000,0.000,0.000,,,,0.000,0.000,-92559631349317830736831783200707727132248687965119994463780864.000,32.200,20.012,1.000,0.000,0.000,10000.000,0.000,0.000,0.000,1.000,7.000,0.000,0.955,1.142,-1.000,-1.000,32.200,27.370,0.400,4.000,-1.000,-1.000,0.000,-0.000,0.000,-0.000,-0.000,-0.000,"",0.000,0.000,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,,0.000,0.000,0.000,0.000,32.200,32.200,0.000,0.000,0.000,0.000,-1.000,-1.000,period-based
251,bpr,10853,6270,1.000000,0.162026,0.100700,0.251594,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,0.000,-1.000,0.000,0.000,0.000,0.000,,,,0.000,0.000,-92559631349317830736831783200707727132248687965119994463780864.000,38.640,24.015,1.000,0.000,0.000,633.000,0.000,0.000,0.000,1.000,1.000,0.000,0.955,1.142,-1.000,-1.000,38.640,32.844,0.400,4.000,-1.000,-1.000,0.000,-0.000,0.000,-0.000,-0.000,-0.000,"",0.000,0.000,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,,0.000,0.000,0.000,0.000,38.640,38.640,0.000,0.000,0.000,0.000,-1.000,-1.000,period-based
252,bpr,10853,11910,1.000000,0.267094,0.166000,0.414742,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,0.000,-1.000,0.000,0.000,0.000,0.000,,,,0.000,0.000,-92559631349317830736831783200707727132248687965119994463780864.000,38.640,24.015,1.000,0.000,0.000,633.000,0.000,0.000,0.000,1.000,1.000,0.000,0.955,1.142,-1.000,-1.000,38.640,32.844,0.400,4.000,-1.000,-1.000,0.000,-0.000,0.000,-0.000,-0.000,-0.000,"",0.000,0.000,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,,0.000,0.000,0.000,0.000,38.640,38.640,0.000,0.000,0.000,0.000,-1.000,-1.000,period-based
253,bpr,10854,5118,1.000000,0.146902,0.091300,0.228108,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,0.000,-1.000,0.000,0.000,0.000,0.000,,,,0.000,0.000,-92559631349317830736831783200707727132248687965119994463780864.000,38.640,24.015,1.000,0.000,0.000,633.000,0.000,0.000,0.000,1.000,1.000,0.000,0.955,1.142,-1.000,-1.000,38.640,32.844,0.400,4.000,-1.000,-1.000,0.000,-0.000,0.000,-0.000,-0.000,-0.000,"",0.000,0.000,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,,0.000,0.000,0.000,0.000,38.640,38.640,0.000,0.000,0.000,0.000,-1.000,-1.000,period-based
254,bpr,10854,7210,1.000000,0.105872,0.065800,0.164398,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,0.000,-1.000,0.000,0.000,0.000,0.000,,,,0.000,0.000,-92559631349317830736831783200707727132248687965119994463780864.000,38.640,24.015,1.000,0.000,0.000,633.000,0.000,0.000,0.000,1.000,1.000,0.000,0.955,1.142,-1.000,-1.000,38.640,32.844,0.400,4.000,-1.000,-1.000,0.000,-0.000,0.000,-0.000,-0.000,-0.000,"",0.000,0.000,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,,0.000,0.000,0.000,0.000,38.640,38.640,0.000,0.000,0.000,0.000,-1.000,-1.000,period-based
260,bpr,11124,1289,7.000000,0.815602,0.506900,1.447386,-1,0,,network_wide,-1,0,-1,1,2,,,0700_0800,0.000,-1.000,0.000,0.000,0.000,0.000,,,,0.000,0.000,-92559631349317830736831783200707727132248687965119994463780864.000,33.810,21.013,1.000,0.000,0.000,10000.000,0.000,0.000,0.000,1.000,7.000,0.000,0.955,1.142,-1.000,-1.000,33.810,28.739,0.400,4.000,-1.000,-1.000,0.000,-0.000,0.000,-0.000,-0.000,-0.000,"",0.000,0.000,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,,0.000,0.000,0.000,0.000,33.810,33.810,0.000,0.000,0.000,0.000,-1.000,-1.000,period-based
261,bpr,11124,1319,7.000000,0.330489,0.205400,0.586493,-1,0,,network_wide,-1,0,-1,1,2,,,0700_0800,0.000,-1.000,0.000,0.000,0.000,0.000,,,,0.000,0.000,-92559631349317830736831783200707727132248687965119994463780864.000,33.810,21.013,1.000,0.000,0.000,10000.000,0.000,0.000,0.000,1.000,7.000,0.000,0.955,1.142,-1.000,-1.000,33.810,28.739,0.400,4.000,-1.000,-1.000,0.000,-0.000,0.000,-0.000,-0.000,-0.000,"",0.000,0.000,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,,0.000,0.000,0.000,0.000,33.810,33.810,0.000,0.000,0.000,0.000,-1.000,-1.000,period-based
262,bpr,11124,5017,2.000000,0.586320,0.364400,0.606956,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,0.000,-1.000,0.000,0.000,0.000,0.000,,,,0.000,0.000,-92559631349317830736831783200707727132248687965119994463780864.000,57.960,36.022,1.000,0.000,0.000,814.000,0.000,0.000,0.000,1.000,2.000,0.000,0.955,1.142,-1.000,-1.000,57.960,49.266,0.400,4.000,-1.000,-1.000,0.000,-0.000,0.000,-0.000,-0.000,-0.000,"",0.000,0.000,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,,0.000,0.000,0.000,0.000,57.960,57.960,0.000,0.000,0.000,0.000,-1.000,-1.000,period-based
263,bpr,11124,5022,2.000000,0.224938,0.139800,0.232855,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,0.000,-1.000,0.000,0.000,0.000,0.000,,,,0.000,0.000,-92559631349317830736831783200707727132248687965119994463780864.000,57.960,36.022,1.000,0.000,0.000,814.000,0.000,0.000,0.000,1.000,2.000,0.000,0.955,1.142,-1.000,-1.000,57.960,49.266,0.400,4.000,-1.000,-1.000,0.000,-0.000,0.000,-0.000,-0.000,-0.000,"",0.000,0.000,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,,0.000,0.000,0.000,0.000,57.960,57.960,0.000,0.000,0.000,0.000,-1.000,-1.000,period-based
274,bpr,11129,1299,7.000000,0.585193,0.363700,1.038497,-1,0,,network_wide,-1,0,-1,1,2,,,0700_0800,0.000,-1.000,0.000,0.000,0.000,0.000,,,,0.000,0.000,-92559631349317830736831783200707727132248687965119994463780864.000,33.810,21.013,1.000,0.000,0.000,10000.000,0.000,0.000,0.000,1.000,7.000,0.000,0.955,1.142,-1.000,-1.000,33.810,28.739,0.400,4.000,-1.000,-1.000,0.000,-0.000,0.000,-0.000,-0.000,-0.000,"",0.000,0.000,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,,0.000,0.000,0.000,0.000,33.810,33.810,0.000,0.000,0.000,0.000,-1.000,-1.000,period-based
275,bpr,11129,5027,2.000000,0.227995,0.141700,0.236020,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,0.000,-1.000,0.000,0.000,0.000,0.000,,,,0.000,0.000,-92559631349317830736831783200707727132248687965119994463780864.000,57.960,36.022,1.000,0.000,0.000,814.000,0.000,0.000,0.000,1.000,2.000,0.000,0.955,1.142,-1.000,-1.000,57.960,49.266,0.400,4.000,-1.000,-1.000,0.000,-0.000,0.000,-0.000,-0.000,-0.000,"",0.000,0.000,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,,0.000,0.000,0.000,0.000,57.960,57.960,0.000,0.000,0.000,0.000,-1.000,-1.000,period-based
276,bpr,11129,5034,2.000000,0.447849,0.278340,0.463612,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,0.000,-1.000,0.000,0.000,0.000,0.000,,,,0.000,0.000,-92559631349317830736831783200707727132248687965119994463780864.000,57.960,36.022,1.000,0.000,0.000,814.000,0.000,0.000,0.000,1.000,2.000,0.000,0.955,1.142,-1.000,-1.000,57.960,49.266,0.400,4.000,-1.000,-1.000,0.000,-0.000,0.000,-0.000,-0.000,-0.000,"",0.000,0.000,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,,0.000,0.000,0.000,0.000,57.960,57.960,0.000,0.000,0.000,0.000,-1.000,-1.000,period-based
280,bpr,11147,5022,1.000000,0.191471,0.119000,0.222986,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,0.000,-1.000,0.000,0.000,0.000,0.000,,,,0.000,0.000,-92559631349317830736831783200707727132248687965119994463780864.000,51.520,32.020,1.000,0.000,0.000,666.000,0.000,0.000,0.000,1.000,1.000,0.000,0.955,1.142,-1.000,-1.000,51.520,43.792,0.400,4.000,-1.000,-1.000,0.000,-0.000,0.000,-0.000,-0.000,-0.000,"",0.000,0.000,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,,0.000,0.000,0.000,0.000,51.520,51.520,0.000,0.000,0.000,0.000,-1.000,-1.000,period-based
281,bpr,11147,5820,1.000000,0.485113,0.301500,0.564961,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,0.000,-1.000,0.000,0.000,0.000,0.000,,,,0.000,0.000,-92559631349317830736831783200707727132248687965119994463780864.000,51.520,32.020,1.000,0.000,0.000,666.000,0.000,0.000,0.000,1.000,1.000,0.000,0.955,1.142,-1.000,-1.000,51.520,43.792,0.400,4.000,-1.000,-1.000,0.000,-0.000,0.000,-0.000,-0.000,-0.000,"",0.000,0.000,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,,0.000,0.000,0.000,0.000,51.520,51.520,0.000,0.000,0.000,0.000,-1.000,-1.000,period-based
286,bpr,11150,5027,1.000000,0.382620,0.237800,0.491694,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,0.000,-1.000,0.000,0.000,0.000,0.000,,,,0.000,0.000,-92559631349317830736831783200707727132248687965119994463780864.000,46.690,29.018,1.000,0.000,0.000,666.000,0.000,0.000,0.000,1.000,1.000,0.000,0.955,1.142,-1.000,-1.000,46.690,39.687,0.400,4.000,-1.000,-1.000,0.000,-0.000,0.000,-0.000,-0.000,-0.000,"",0.000,0.000,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,,0.000,0.000,0.000,0.000,46.690,46.690,0.000,0.000,0.000,0.000,-1.000,-1.000,period-based
287,bpr,11150,5109,1.000000,0.140787,0.087500,0.180922,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,0.000,-1.000,0.000,0.000,0.000,0.000,,,,0.000,0.000,-92559631349317830736831783200707727132248687965119994463780864.000,46.690,29.018,1.000,0.000,0.000,666.000,0.000,0.000,0.000,1.000,1.000,0.000,0.955,1.142,-1.000,-1.000,46.690,39.687,0.400,4.000,-1.000,-1.000,0.000,-0.000,0.000,-0.000,-0.000,-0.000,"",0.000,0.000,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,,0.000,0.000,0.000,0.000,46.690,46.690,0.000,0.000,0.000,0.000,-1.000,-1.000,period-based
288,bpr,11151,5109,1.000000,0.313433,0.194800,0.449259,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,0.000,-1.000,0.000,0.000,0.000,0.000,,,,0.000,0.000,-92559631349317830736831783200707727132248687965119994463780864.000,41.860,26.016,1.000,0.000,0.000,514.000,0.000,0.000,0.000,1.000,1.000,0.000,0.955,1.142,-1.000,-1.000,41.860,35.581,0.400,4.000,-1.000,-1.000,0.000,-0.000,0.000,-0.000,-0.000,-0.000,"",0.000,0.000,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,,0.000,0.000,0.000,0.000,41.860,41.860,0.000,0.000,0.000,0.000,-1.000,-1.000,period-based
293,bpr,11161,1322,7.000000,0.429603,0.267000,0.762383,-1,0,,network_wide,-1,0,-1,1,2,,,0700_0800,0.000,-1.000,0.000,0.000,0.000,0.000,,,,0.000,0.000,-92559631349317830736831783200707727132248687965119994463780864.000,33.810,21.013,1.000,0.000,0.000,10000.000,0.000,0.000,0.000,1.000,7.000,0.000,0.955,1.142,-1.000,-1.000,33.810,28.739,0.400,4.000,-1.000,-1.000,0.000,-0.000,0.000,-0.000,-0.000,-0.000,"",0.000,0.000,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,,0.000,0.000,0.000,0.000,33.810,33.810,0.000,0.000,0.000,0.000,-1.000,-1.000,period-based
294,bpr,11161,5103,1.000000,0.437809,0.272100,0.509871,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,0.000,-1.000,0.000,0.000,0.000,0.000,,,,0.000,0.000,-92559631349317830736831783200707727132248687965119994463780864.000,51.520,32.020,1.000,0.000,0.000,666.000,0.000,0.000,0.000,1.000,1.000,0.000,0.955,1.142,-1.000,-1.000,51.520,43.792,0.400,4.000,-1.000,-1.000,0.000,-0.000,0.000,-0.000,-0.000,-0.000,"",0.000,0.000,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,,0.000,0.000,0.000,0.000,51.520,51.520,0.000,0.000,0.000,0.000,-1.000,-1.000,period-based
