route_id,agency_id,route_short_name,route_long_name,route_type,route_text_color,route_color,route_url,route_desc
19017,NT,NT:WAC->MCO,NT train service from WAC to MCO,2,,,,Train. Standard class only. Reservation not possible
19018,NT,NT:HUD->CFD,NT train service from HUD to CFD,2,,,,Train. Standard class only. Reservation not possible
19019,NT,NT:CFD->HUD,NT train service from CFD to HUD,2,,,,Train. Standard class only. Reservation not possible
19060,NT,NT:SCU->DON,NT train service from SCU to DON,2,,,,Train. Standard class only. Reservation not possible
19061,NT,NT:SBY->SCU,NT train service from SBY to SCU,2,,,,Train. Standard class only. Reservation not possible
19063,NT,NT:DON->SCU,NT train service from DON to SCU,2,,,,Train. Standard class only. Reservation not possible
19111,NT,NT:MCV->PRE,NT train service from MCV to PRE,2,,,,Train. Standard class only. Reservation not possible
19138,NT,NT:SHY->BDQ,NT train service from SHY to BDQ,2,,,,Train. Standard class only. Reservation not possible
19139,NT,NT:BDQ->SHY,NT train service from BDQ to SHY,2,,,,Train. Standard class only. Reservation not possible
19149,NT,NT:AWK->SHF,NT train service from AWK to SHF,2,,,,Train. Standard class only. Reservation not possible
19151,NT,NT:SHF->AWK,NT train service from SHF to AWK,2,,,,Train. Standard class only. Reservation not possible
19164,NT,NT:DON->AWK,NT train service from DON to AWK,2,,,,Train. Standard class only. Reservation not possible
19181,NT,NT:MAN->NMC,NT train service from MAN to NMC,2,,,,Train. Standard class only. Reservation not possible
19187,NT,NT:NMC->MAN,NT train service from NMC to MAN,2,,,,Train. Standard class only. Reservation not possible
19232,NT,NT:MAN->CLY,NT train service from MAN to CLY,2,,,,Train. Standard class only. Reservation not possible
19235,NT,NT:CLY->MAN,NT train service from CLY to MAN,2,,,,Train. Standard class only. Reservation not possible
19258,NT,NT:BPS->PRE,NT train service from BPS to PRE,2,,,,Train. Standard class only. Reservation not possible
19420,NT,NT:HUD->BDI,NT train service from HUD to BDI,2,,,,Train. Standard class only. Reservation not possible
19421,NT,NT:ALD->SOP,NT train service from ALD to SOP,2,,,,Train. Standard class only. Reservation not possible
19425,NT,NT:BDI->HUD,NT train service from BDI to HUD,2,,,,Train. Standard class only. Reservation not possible
19426,NT,NT:SYB->SOP,NT train service from SYB to SOP,2,,,,Train. Standard class only. Reservation not possible
19484,NT,NT:WGW->SYB,NT train service from WGW to SYB,2,,,,Train. Standard class only. Reservation not possible
19485,NT,NT:SOP->SYB,NT train service from SOP to SYB,2,,,,Train. Standard class only. Reservation not possible
19497,NT,NT:SYB->WGW,NT train service from SYB to WGW,2,,,,Train. Standard class only. Reservation not possible
19501,NT,NT:WGN->SYB,NT train service from WGN to SYB,2,,,,Train. Standard class only. Reservation not possible
19503,NT,NT:MCV->SYB,NT train service from MCV to SYB,2,,,,Train. Standard class only. Reservation not possible
19506,NT,NT:SHF->YRK,NT train service from SHF to YRK,2,,,,Train. Standard class only. Reservation possible
19509,NT,NT:YRK->SHF,NT train service from YRK to SHF,2,,,,Train. Standard class only. Reservation possible
262947,AW,AW:CDF->FGH,AW train service from CDF to FGH,2,,,,Train. Standard class only. Reservation possible
19513,NT,NT:BAU->HUU,NT bus service from BAU to HUU,3,,,,Bus. Standard class only. Reservation not possible
19514,NT,NT:HUU->BAU,NT bus service from HUU to BAU,3,,,,Bus. Standard class only. Reservation not possible
19532,QC,QC:SOY->ULP,QC boat service from SOY to ULP,4,,,,Boat. Standard class only. Reservation not possible
63481,SR,SR:LRH->MLN,SR train service from LRH to MLN,2,,,,Train. Standard class only. Reservation not possible
262963,AW,AW:CDF->PMD,AW train service from CDF to PMD,2,,,,Train. Standard class only. Reservation possible
262490,AW,AW:GCR->FGH,AW train service from GCR to FGH,2,,,,Train. Standard class only. Reservation possible
102255,AW,AW:GCR->CMN,AW train service from GCR to CMN,2,,,,Train. Standard class only. Reservation possible
262874,AW,AW:TEN->CDF,AW train service from TEN to CDF,2,,,,Train. Standard class only. Reservation possible
261826,AW,AW:BHI->LLD,AW train service from BHI to LLD,2,,,,Train. Standard class only. Reservation possible
262969,AW,AW:CTR->HHD,AW train service from CTR to HHD,2,,,,Train. Standard class only. Reservation possible
262970,AW,AW:MIA->LLD,AW train service from MIA to LLD,2,,,,Train. Standard class only. Reservation possible
102265,AW,AW:MIA->CTR,AW train service from MIA to CTR,2,,,,Train. Standard class only. Reservation possible
262972,AW,AW:MAN->LLJ,AW train service from MAN to LLJ,2,,,,Train. Standard class only. Reservation possible
262973,AW,AW:MAN->LLD,AW train service from MAN to LLD,2,,,,Train. Standard class only. Reservation possible
262977,AW,AW:MIA->LLJ,AW train service from MIA to LLJ,2,,,,Train. Standard class only. Reservation possible
263923,AW,AW:BRY->CDF,AW train service from BRY to CDF,2,,,,Train. First class available. Reservation not possible
261830,AW,AW:AYW->BHM,AW train service from AYW to BHM,2,,,,Train. Standard class only. Reservation possible
262988,AW,AW:HHD->BHM,AW train service from HHD to BHM,2,,,,Train. Standard class only. Reservation possible
262992,AW,AW:LLD->MIA,AW train service from LLD to MIA,2,,,,Train. Standard class only. Reservation possible
262993,AW,AW:LLJ->MIA,AW train service from LLJ to MIA,2,,,,Train. Standard class only. Reservation possible
102291,AW,AW:CTR->MIA,AW train service from CTR to MIA,2,,,,Train. Standard class only. Reservation possible
262999,AW,AW:LLD->MAN,AW train service from LLD to MAN,2,,,,Train. Standard class only. Reservation possible
261832,AW,AW:BHI->MAN,AW train service from BHI to MAN,2,,,,Train. Standard class only. Reservation possible
261834,AW,AW:BHM->AYW,AW train service from BHM to AYW,2,,,,Train. Standard class only. Reservation possible
102313,AW,AW:SHR->MCN,AW train service from SHR to MCN,2,,,,Train. Standard class only. Reservation possible
261836,AW,AW:WRX->SHR,AW train service from WRX to SHR,2,,,,Train. Standard class only. Reservation not possible
262846,AW,AW:LLJ->CRE,AW train service from LLJ to CRE,2,,,,Train. Standard class only. Reservation not possible
261837,AW,AW:CRE->MFH,AW train service from CRE to MFH,2,,,,Train. Standard class only. Reservation possible
261838,AW,AW:CRE->CMN,AW train service from CRE to CMN,2,,,,Train. Standard class only. Reservation possible
261840,AW,AW:MAN->MFH,AW train service from MAN to MFH,2,,,,Train. Standard class only. Reservation possible
261849,AW,AW:MAN->TEN,AW train service from MAN to TEN,2,,,,Train. Standard class only. Reservation possible
261855,AW,AW:HHD->MST,AW train service from HHD to MST,2,,,,Train. Standard class only. Reservation possible
261856,AW,AW:HHD->LLE,AW train service from HHD to LLE,2,,,,Train. Standard class only. Reservation possible
261857,AW,AW:CMN->MAN,AW train service from CMN to MAN,2,,,,Train. Standard class only. Reservation possible
261861,AW,AW:SWA->CTR,AW train service from SWA to CTR,2,,,,Train. Standard class only. Reservation possible
263018,AW,AW:FGH->MAN,AW train service from FGH to MAN,2,,,,Train. Standard class only. Reservation possible
263197,AW,AW:CDF->CTR,AW train service from CDF to CTR,2,,,,Train. Standard class only. Reservation possible
263020,AW,AW:CDF->CRE,AW train service from CDF to CRE,2,,,,Train. Standard class only. Reservation possible
261871,AW,AW:CDF->LLD,AW train service from CDF to LLD,2,,,,Train. Standard class only. Reservation possible
102359,AW,AW:SHR->LLD,AW train service from SHR to LLD,2,,,,Train. Standard class only. Reservation possible
261879,AW,AW:LLE->CTR,AW train service from LLE to CTR,2,,,,Train. Standard class only. Reservation possible
263955,AW,AW:LLE->CDF,AW train service from LLE to CDF,2,,,,Train. Standard class only. Reservation possible
263232,AW,AW:PMD->NWP,AW train service from PMD to NWP,2,,,,Train. Standard class only. Reservation possible
263956,AW,AW:SWA->CDF,AW train service from SWA to CDF,2,,,,Train. Standard class only. Reservation possible
263957,AW,AW:CDF->SWA,AW train service from CDF to SWA,2,,,,Train. Standard class only. Reservation possible
263958,AW,AW:CDF->LLE,AW train service from CDF to LLE,2,,,,Train. Standard class only. Reservation possible
263233,AW,AW:NWP->CDF,AW train service from NWP to CDF,2,,,,Train. Standard class only. Reservation not possible
263961,AW,AW:RDR->COY,AW train service from RDR to COY,2,,,,Train. Standard class only. Reservation not possible
263963,AW,AW:CDF->COY,AW train service from CDF to COY,2,,,,Train. Standard class only. Reservation not possible
263964,AW,AW:PEN->BGD,AW train service from PEN to BGD,2,,,,Train. Standard class only. Reservation not possible
263984,AW,AW:EBB->BGN,AW train service from EBB to BGN,2,,,,Train. Standard class only. Reservation not possible
261894,AW,AW:MST->CNM,AW train service from MST to CNM,2,,,,Train. Standard class only. Reservation possible
102386,AW,AW:MST->GCR,AW train service from MST to GCR,2,,,,Train. Standard class only. Reservation possible
264022,AW,AW:PEN->YSM,AW train service from PEN to YSM,2,,,,Train. Standard class only. Reservation not possible
264025,AW,AW:BYI->PPD,AW train service from BYI to PPD,2,,,,Train. Standard class only. Reservation not possible
261903,AW,AW:CNM->MST,AW train service from CNM to MST,2,,,,Train. Standard class only. Reservation possible
102402,AW,AW:GCR->MST,AW train service from GCR to MST,2,,,,Train. Standard class only. Reservation possible
264033,AW,AW:SWA->CRE,AW train service from SWA to CRE,2,,,,Train. Standard class only. Reservation possible
264057,AW,AW:BGN->EBB,AW train service from BGN to EBB,2,,,,Train. Standard class only. Reservation not possible
264071,AW,AW:BGD->PEN,AW train service from BGD to PEN,2,,,,Train. Standard class only. Reservation not possible
264085,AW,AW:ABA->PEN,AW train service from ABA to PEN,2,,,,Train. Standard class only. Reservation not possible
264089,AW,AW:PEN->RHY,AW train service from PEN to RHY,2,,,,Train. Standard class only. Reservation not possible
264099,AW,AW:CDB->CDF,AW train service from CDB to CDF,2,,,,Train. Standard class only. Reservation not possible
264118,AW,AW:CDF->RDR,AW train service from CDF to RDR,2,,,,Train. Standard class only. Reservation not possible
264120,AW,AW:CRE->SWA,AW train service from CRE to SWA,2,,,,Train. Standard class only. Reservation possible
264121,AW,AW:CRE->CDF,AW train service from CRE to CDF,2,,,,Train. Standard class only. Reservation possible
264122,AW,AW:COY->RDR,AW train service from COY to RDR,2,,,,Train. Standard class only. Reservation not possible
264130,AW,AW:PPD->BYI,AW train service from PPD to BYI,2,,,,Train. Standard class only. Reservation not possible
264134,AW,AW:MER->BYI,AW train service from MER to BYI,2,,,,Train. Standard class only. Reservation not possible
264150,AW,AW:ACY->BYI,AW train service from ACY to BYI,2,,,,Train. Standard class only. Reservation not possible
264165,AW,AW:YSM->BYI,AW train service from YSM to BYI,2,,,,Train. Standard class only. Reservation not possible
20251,NT,NT:BON->MAN,NT replacement bus service from BON to MAN,6,,,,Replacement bus. Standard class only. Reservation not possible
20342,SR,SR:UIG->KYL,SR bus service from UIG to KYL,3,,,,Bus. Standard class only. Reservation not possible
20355,QC,QC:ARA->MLG,QC boat service from ARA to MLG,4,,,,Boat. Standard class only. Reservation not possible
20356,QC,QC:ULP->SOY,QC boat service from ULP to SOY,4,,,,Boat. Standard class only. Reservation not possible
102419,GR,GR:DON->KGX,GR train service from DON to KGX,2,,,,Train. First class available. Reservation possible
20364,GR,GR:HUL->KGX,GR train service from HUL to KGX,2,,,,Train. First class available. Reservation possible
261444,GR,GR:SKI->KGX,GR train service from SKI to KGX,2,,,,Train. First class available. Reservation possible
107623,GR,GR:LDS->DON,GR train service from LDS to DON,2,,,,Train. First class available. Reservation possible
20450,GR,GR:GLC->KGX,GR train service from GLC to KGX,2,,,,Train. First class available. Reservation possible
20468,GR,GR:HUL->DON,GR train service from HUL to DON,2,,,,Train. First class available. Reservation possible
20471,GR,GR:KGX->SUN,GR train service from KGX to SUN,2,,,,Train. First class available. Reservation possible
20511,GR,GR:SUN->KGX,GR train service from SUN to KGX,2,,,,Train. First class available. Reservation possible
20532,GR,GR:SWB->PBO,GR bus service from SWB to PBO,3,,,,Bus. Standard class only. Reservation not possible
20555,GR,GR:PBO->SWB,GR bus service from PBO to SWB,3,,,,Bus. Standard class only. Reservation not possible
264190,ME,ME:CTR->LVC,ME train service from CTR to LVC,2,,,,Train. Standard class only. Reservation not possible
264191,ME,ME:CTR->BKC,ME train service from CTR to BKC,2,,,,Train. Standard class only. Reservation not possible
264192,ME,ME:CTR->BKN,ME train service from CTR to BKN,2,,,,Train. Standard class only. Reservation not possible
260103,ME,ME:MRF->CTR,ME train service from MRF to CTR,2,,,,Train. Standard class only. Reservation not possible
260107,ME,ME:CTR->CTR,ME train service from CTR to CTR,2,,,,Train. Standard class only. Reservation not possible
264193,ME,ME:ELP->CTR,ME train service from ELP to CTR,2,,,,Train. Standard class only. Reservation not possible
264217,ME,ME:MRF->HOO,ME train service from MRF to HOO,2,,,,Train. Standard class only. Reservation not possible
260173,ME,ME:CTR->HOO,ME train service from CTR to HOO,2,,,,Train. Standard class only. Reservation not possible
21063,ME,ME:ELP->BKQ,ME train service from ELP to BKQ,2,,,,Train. Standard class only. Reservation not possible
21135,ME,ME:SDL->SOP,ME train service from SDL to SOP,2,,,,Train. Standard class only. Reservation not possible
260263,ME,ME:RFY->ELP,ME train service from RFY to ELP,2,,,,Train. Standard class only. Reservation not possible
260265,ME,ME:HOO->ELP,ME train service from HOO to ELP,2,,,,Train. Standard class only. Reservation not possible
260267,ME,ME:ELP->ELP,ME train service from ELP to ELP,2,,,,Train. Standard class only. Reservation not possible
264267,ME,ME:MRF->ELP,ME train service from MRF to ELP,2,,,,Train. Standard class only. Reservation not possible
269947,CS,CS:EDB->CRS,CS train service from EDB to CRS,2,,,,Train. Standard class only. Reservation possible
266019,CS,CS:GLC->EUS,CS train service from GLC to EUS,2,,,,Train. Standard class only. Reservation possible
21336,CS,CS:EUS->GLC,CS train service from EUS to GLC,2,,,,Train. Standard class only. Reservation possible
102456,CS,CS:EUS->EDB,CS train service from EUS to EDB,2,,,,Train. Standard class only. Reservation possible
21337,CS,CS:EUS->INV,CS train service from EUS to INV,2,,,,Train. Standard class only. Reservation possible
21338,CS,CS:INV->EUS,CS train service from INV to EUS,2,,,,Train. Standard class only. Reservation possible
261473,XC,XC:DUN->EDB,XC train service from DUN to EDB,2,,,,Train. First class available. Reservation possible
73912,XC,XC:BHM->DBY,XC train service from BHM to DBY,2,,,,Train. First class available. Reservation possible
261480,XC,XC:SOU->NCL,XC train service from SOU to NCL,2,,,,Train. First class available. Reservation possible
121313,XC,XC:TAU->LDS,XC train service from TAU to LDS,2,,,,Train. First class available. Reservation possible
73924,XC,XC:DBY->BHM,XC train service from DBY to BHM,2,,,,Train. First class available. Reservation possible
261505,XC,XC:BRI->SSD,XC train service from BRI to SSD,2,,,,Train. First class available. Reservation possible
73947,XC,XC:GCR->LEI,XC train service from GCR to LEI,2,,,,Train. First class available. Reservation possible
251822,XC,XC:EDB->BHM,XC train service from EDB to BHM,2,,,,Train. First class available. Reservation possible
121320,XC,XC:TAU->BHM,XC train service from TAU to BHM,2,,,,Train. First class available. Reservation possible
261539,XC,XC:NOT->BMH,XC train service from NOT to BMH,2,,,,Train. First class available. Reservation possible
73990,XC,XC:NOT->RDG,XC train service from NOT to RDG,2,,,,Train. First class available. Reservation possible
21570,XC,XC:BRI->CDF,XC train service from BRI to CDF,2,,,,Train. First class available. Reservation possible
257050,XC,XC:LDS->EDB,XC train service from LDS to EDB,2,,,,Train. First class available. Reservation possible
121323,XC,XC:TAU->NCL,XC train service from TAU to NCL,2,,,,Train. First class available. Reservation possible
121324,XC,XC:TAU->EDB,XC train service from TAU to EDB,2,,,,Train. First class available. Reservation possible
262293,XC,XC:PNZ->GLC,XC train service from PNZ to GLC,2,,,,Train. First class available. Reservation possible
121326,XC,XC:TAU->GLC,XC train service from TAU to GLC,2,,,,Train. First class available. Reservation possible
102483,XC,XC:PLY->DEE,XC train service from PLY to DEE,2,,,,Train. First class available. Reservation possible
121327,XC,XC:BHM->ABD,XC train service from BHM to ABD,2,,,,Train. First class available. Reservation possible
261944,XC,XC:LEI->GCR,XC train service from LEI to GCR,2,,,,Train. First class available. Reservation possible
102488,XC,XC:BHM->GCR,XC train service from BHM to GCR,2,,,,Train. First class available. Reservation possible
74031,XC,XC:BRI->PGN,XC train service from BRI to PGN,2,,,,Train. First class available. Reservation possible
260338,XC,XC:DBY->PLY,XC train service from DBY to PLY,2,,,,Train. First class available. Reservation possible
121335,XC,XC:DBY->TAU,XC train service from DBY to TAU,2,,,,Train. First class available. Reservation possible
121336,XC,XC:LDS->TAU,XC train service from LDS to TAU,2,,,,Train. First class available. Reservation possible
252720,XC,XC:YRK->TAU,XC train service from YRK to TAU,2,,,,Train. First class available. Reservation possible
121338,XC,XC:NCL->TAU,XC train service from NCL to TAU,2,,,,Train. First class available. Reservation possible
121339,XC,XC:EDB->TAU,XC train service from EDB to TAU,2,,,,Train. First class available. Reservation possible
261945,XC,XC:DEE->PLY,XC train service from DEE to PLY,2,,,,Train. First class available. Reservation possible
262479,XC,XC:ABD->PNZ,XC train service from ABD to PNZ,2,,,,Train. First class available. Reservation possible
121344,XC,XC:ABD->TAU,XC train service from ABD to TAU,2,,,,Train. First class available. Reservation possible
262943,XC,XC:MAN->EXD,XC train service from MAN to EXD,2,,,,Train. First class available. Reservation possible
66838,XC,XC:NCL->BAN,XC train service from NCL to BAN,2,,,,Train. First class available. Reservation possible
21679,XC,XC:DBY->NOT,XC train service from DBY to NOT,2,,,,Train. First class available. Reservation possible
125854,LO,LO:WIJ->EUS,LO train service from WIJ to EUS,2,,,,Train. Standard class only. Reservation not possible
195414,LO,LO:UHL->BKG,LO train service from UHL to BKG,2,,,,Train. Standard class only. Reservation not possible
121352,LO,LO:BKG->UHL,LO train service from BKG to UHL,2,,,,Train. Standard class only. Reservation not possible
125987,LO,LO:RMD->WIJ,LO train service from RMD to WIJ,2,,,,Train. Standard class only. Reservation not possible
178365,LO,LO:SRA->GPO,LO train service from SRA to GPO,2,,,,Train. Standard class only. Reservation not possible
125663,LO,LO:SPB->CLJ,LO train service from SPB to CLJ,2,,,,Train. Standard class only. Reservation not possible
22730,LO,LO:NXG->CYP,LO train service from NXG to CYP,2,,,,Train. Standard class only. Reservation not possible
22732,LO,LO:NXG->WCY,LO train service from NXG to WCY,2,,,,Train. Standard class only. Reservation not possible
22895,LO,LO:NWX->HHY,LO train service from NWX to HHY,2,,,,Train. Standard class only. Reservation not possible
22966,LO,LO:DLJ->BAK,LO train service from DLJ to BAK,2,,,,Train. Standard class only. Reservation not possible
269973,CS,CS:FTW->EDB,CS train service from FTW to EDB,2,,,,Train. Standard class only. Reservation possible
269977,CS,CS:ABD->EDB,CS train service from ABD to EDB,2,,,,Train. Standard class only. Reservation possible
22969,TP,TP:SHF->CLE,TP train service from SHF to CLE,2,,,,Train. First class available. Reservation possible
266208,TP,TP:MCV->YRK,TP train service from MCV to YRK,2,,,,Train. First class available. Reservation possible
23243,NT,NT:BBN->BPN,NT train service from BBN to BPN,2,,,,Train. Standard class only. Reservation not possible
125693,NT,NT:LDS->BPN,NT train service from LDS to BPN,2,,,,Train. Standard class only. Reservation possible
162547,NT,NT:PRE->YRK,NT train service from PRE to YRK,2,,,,Train. Standard class only. Reservation possible
121905,NT,NT:BPN->LDS,NT train service from BPN to LDS,2,,,,Train. Standard class only. Reservation possible
23277,NT,NT:BPN->BBN,NT train service from BPN to BBN,2,,,,Train. Standard class only. Reservation not possible
23278,NT,NT:WDM->PRE,NT train service from WDM to PRE,2,,,,Train. Standard class only. Reservation not possible
102968,NT,NT:MIA->PRE,NT train service from MIA to PRE,2,,,,Train. Standard class only. Reservation possible
23288,NT,NT:LDS->ELP,NT train service from LDS to ELP,2,,,,Train. Standard class only. Reservation possible
23289,NT,NT:LDS->CTR,NT train service from LDS to CTR,2,,,,Train. Standard class only. Reservation possible
261598,NT,NT:CTR->LDS,NT train service from CTR to LDS,2,,,,Train. Standard class only. Reservation possible
107296,NT,NT:PRE->MIA,NT train service from PRE to MIA,2,,,,Train. Standard class only. Reservation possible
23388,NT,NT:NCL->CHT,NT train service from NCL to CHT,2,,,,Train. Standard class only. Reservation possible
23389,NT,NT:CAR->MPT,NT train service from CAR to MPT,2,,,,Train. Standard class only. Reservation possible
23415,NT,NT:LAN->WDM,NT train service from LAN to WDM,2,,,,Train. Standard class only. Reservation not possible
23467,NT,NT:LDS->HRS,NT train service from LDS to HRS,2,,,,Train. Standard class only. Reservation not possible
23494,NT,NT:DAR->NNT,NT train service from DAR to NNT,2,,,,Train. Standard class only. Reservation not possible
23519,NT,NT:WTB->MBR,NT train service from WTB to MBR,2,,,,Train. Standard class only. Reservation not possible
23520,NT,NT:SLB->NNT,NT train service from SLB to NNT,2,,,,Train. Standard class only. Reservation not possible
23521,NT,NT:MBR->WTB,NT train service from MBR to WTB,2,,,,Train. Standard class only. Reservation not possible
23522,NT,NT:NNT->MBR,NT train service from NNT to MBR,2,,,,Train. Standard class only. Reservation not possible
23523,NT,NT:MBR->NNT,NT train service from MBR to NNT,2,,,,Train. Standard class only. Reservation not possible
23524,NT,NT:WGW->SOP,NT train service from WGW to SOP,2,,,,Train. Standard class only. Reservation not possible
23526,NT,NT:BPN->HAZ,NT train service from BPN to HAZ,2,,,,Train. Standard class only. Reservation possible
23540,NT,NT:CLH->RCD,NT train service from CLH to RCD,2,,,,Train. Standard class only. Reservation not possible
23558,NT,NT:MAC->SOT,NT train service from MAC to SOT,2,,,,Train. Standard class only. Reservation not possible
45691,NT,NT:HUL->BDI,NT train service from HUL to BDI,2,,,,Train. Standard class only. Reservation possible
23572,NT,NT:NCL->SLB,NT train service from NCL to SLB,2,,,,Train. Standard class only. Reservation not possible
23573,NT,NT:HEX->SLB,NT train service from HEX to SLB,2,,,,Train. Standard class only. Reservation not possible
23574,NT,NT:HPL->HEX,NT train service from HPL to HEX,2,,,,Train. Standard class only. Reservation not possible
23575,NT,NT:CAR->NNT,NT train service from CAR to NNT,2,,,,Train. Standard class only. Reservation possible
23576,NT,NT:NCL->MBR,NT train service from NCL to MBR,2,,,,Train. Standard class only. Reservation not possible
23577,NT,NT:HEX->NNT,NT train service from HEX to NNT,2,,,,Train. Standard class only. Reservation not possible
23580,NT,NT:HEX->WTB,NT train service from HEX to WTB,2,,,,Train. Standard class only. Reservation not possible
23582,NT,NT:WTB->HEX,NT train service from WTB to HEX,2,,,,Train. Standard class only. Reservation not possible
254034,NT,NT:MBR->HEX,NT train service from MBR to HEX,2,,,,Train. Standard class only. Reservation possible
23584,NT,NT:HEX->BTT,NT train service from HEX to BTT,2,,,,Train. Standard class only. Reservation not possible
23586,NT,NT:MCE->STK,NT train service from MCE to STK,2,,,,Train. Standard class only. Reservation not possible
23589,NT,NT:NNT->HEX,NT train service from NNT to HEX,2,,,,Train. Standard class only. Reservation not possible
23592,NT,NT:HAZ->BPN,NT train service from HAZ to BPN,2,,,,Train. Standard class only. Reservation possible
244430,NT,NT:MAC->BPN,NT train service from MAC to BPN,2,,,,Train. Standard class only. Reservation possible
23594,NT,NT:SOT->BPN,NT train service from SOT to BPN,2,,,,Train. Standard class only. Reservation possible
23606,NT,NT:MAN->BPN,NT train service from MAN to BPN,2,,,,Train. Standard class only. Reservation possible
23631,NT,NT:RSH->MAN,NT train service from RSH to MAN,2,,,,Train. Standard class only. Reservation not possible
23637,NT,NT:NNT->NCL,NT train service from NNT to NCL,2,,,,Train. Standard class only. Reservation not possible
23645,NT,NT:BTT->HEX,NT train service from BTT to HEX,2,,,,Train. Standard class only. Reservation not possible
23646,NT,NT:NNT->MCE,NT train service from NNT to MCE,2,,,,Train. Standard class only. Reservation not possible
23647,NT,NT:BTT->MCE,NT train service from BTT to MCE,2,,,,Train. Standard class only. Reservation not possible
103013,NT,NT:MBR->MCE,NT train service from MBR to MCE,2,,,,Train. Standard class only. Reservation not possible
265903,GN,GN:CMB->CBG,GN train service from CMB to CBG,2,,,,Train. First class available. Reservation not possible
265977,TL,TL:HRH->PBO,TL train service from HRH to PBO,2,,,,Train. First class available. Reservation not possible
25289,GW,GW:WSB->CDF,GW train service from WSB to CDF,2,,,,Train. Standard class only. Reservation not possible
195581,GW,GW:WSB->BPW,GW train service from WSB to BPW,2,,,,Train. Standard class only. Reservation not possible
25290,GW,GW:FRO->CDF,GW train service from FRO to CDF,2,,,,Train. Standard class only. Reservation not possible
195582,GW,GW:FRO->BPW,GW train service from FRO to BPW,2,,,,Train. Standard class only. Reservation not possible
25291,GW,GW:PAD->MAI,GW train service from PAD to MAI,2,,,,Train. Standard class only. Reservation not possible
25297,GW,GW:RDG->GLD,GW train service from RDG to GLD,2,,,,Train. First class available. Reservation not possible
25320,GW,GW:PMH->BTN,GW train service from PMH to BTN,2,,,,Train. Standard class only. Reservation not possible
140591,GW,GW:GTW->RDH,GW train service from GTW to RDH,2,,,,Train. First class available. Reservation not possible
25339,GW,GW:PNZ->SIV,GW train service from PNZ to SIV,2,,,,Train. Standard class only. Reservation not possible
25341,GW,GW:SIV->SER,GW train service from SIV to SER,2,,,,Train. Standard class only. Reservation not possible
25343,GW,GW:SER->SIV,GW train service from SER to SIV,2,,,,Train. Standard class only. Reservation not possible
25447,GW,GW:SIV->PNZ,GW train service from SIV to PNZ,2,,,,Train. Standard class only. Reservation not possible
25448,GW,GW:PGN->NTA,GW train service from PGN to NTA,2,,,,Train. First class available. Reservation not possible
25453,GW,GW:MLW->BNE,GW train service from MLW to BNE,2,,,,Train. Standard class only. Reservation not possible
25456,GW,GW:BNE->MLW,GW train service from BNE to MLW,2,,,,Train. Standard class only. Reservation not possible
158995,GW,GW:SJP->CDI,GW train service from SJP to CDI,2,,,,Train. Standard class only. Reservation not possible
25549,GW,GW:BTH->BRI,GW train service from BTH to BRI,2,,,,Train. Standard class only. Reservation not possible
25550,GW,GW:EXD->PNZ,GW train service from EXD to PNZ,2,,,,Train. Standard class only. Reservation not possible
25551,GW,GW:BRI->WSB,GW train service from BRI to WSB,2,,,,Train. Standard class only. Reservation not possible
25553,GW,GW:WOF->WSB,GW train service from WOF to WSB,2,,,,Train. Standard class only. Reservation not possible
25554,GW,GW:GCR->FRO,GW train service from GCR to FRO,2,,,,Train. Standard class only. Reservation not possible
122001,GW,GW:GCR->WSB,GW train service from GCR to WSB,2,,,,Train. Standard class only. Reservation not possible
25558,GW,GW:BPW->WSB,GW train service from BPW to WSB,2,,,,Train. Standard class only. Reservation not possible
25559,GW,GW:GMV->WSB,GW train service from GMV to WSB,2,,,,Train. Standard class only. Reservation not possible
25564,GW,GW:PNZ->TRU,GW train service from PNZ to TRU,2,,,,Train. Standard class only. Reservation not possible
25566,GW,GW:WOS->TAU,GW train service from WOS to TAU,2,,,,Train. Standard class only. Reservation not possible
162563,GW,GW:CNM->TAU,GW train service from CNM to TAU,2,,,,Train. Standard class only. Reservation not possible
25567,GW,GW:RDG->DID,GW train service from RDG to DID,2,,,,Train. Standard class only. Reservation not possible
25569,GW,GW:TAU->BPW,GW train service from TAU to BPW,2,,,,Train. Standard class only. Reservation not possible
25570,GW,GW:WSM->FIT,GW train service from WSM to FIT,2,,,,Train. Standard class only. Reservation not possible
25572,GW,GW:DID->RDG,GW train service from DID to RDG,2,,,,Train. Standard class only. Reservation not possible
25579,GW,GW:WSM->BPW,GW train service from WSM to BPW,2,,,,Train. Standard class only. Reservation not possible
25581,GW,GW:WSB->FIT,GW train service from WSB to FIT,2,,,,Train. Standard class only. Reservation not possible
25582,GW,GW:BRI->BPW,GW train service from BRI to BPW,2,,,,Train. Standard class only. Reservation not possible
267679,GW,GW:BTH->BPW,GW train service from BTH to BPW,2,,,,Train. Standard class only. Reservation not possible
25584,GW,GW:WSB->BRI,GW train service from WSB to BRI,2,,,,Train. Standard class only. Reservation not possible
25586,GW,GW:DID->MIM,GW train service from DID to MIM,2,,,,Train. Standard class only. Reservation not possible
25587,GW,GW:MIM->OXF,GW train service from MIM to OXF,2,,,,Train. Standard class only. Reservation not possible
25588,GW,GW:PGN->EXD,GW train service from PGN to EXD,2,,,,Train. Standard class only. Reservation not possible
25598,GW,GW:WMN->GMV,GW train service from WMN to GMV,2,,,,Train. Standard class only. Reservation not possible
