stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
SBJ,STRBDG1,Stourbridge Junction,9,52.44759,-2.13385,,,,,Europe/London,0
SBK,STHBANK,South Bank,0,54.58383,-1.17667,,,,,Europe/London,0
SBM,SBRMNDS,South Bermondsey,0,51.48814,-0.05468,,,,,Europe/London,0
SBP,STNBGPK,Stonebridge Park,2,51.54411,-0.27583,,,,,Europe/London,0
SBR,SPEANBD,Spean Bridge,0,56.89001,-4.92161,,,,,Europe/London,0
SBS,STBEES,St Bees,0,54.49253,-3.59115,,,,,Europe/London,0
SBT,STRBDGT,Stourbridge Town,0,52.45558,-2.14182,,,,,Europe/London,0
SBU,SBURY,Southbury,0,51.64871,-0.05244,,,,,Europe/London,0
SBV,STBDXVR,St Budeaux Victoria Road,1,50.40201,-4.1874,,,,,Europe/London,0
SBY,SELBY,Selby,1,53.78278,-1.06379,,,,,Europe/London,0
SCA,SCARBRO,Scarborough,1,54.27979,-0.4057,,,,,Europe/London,0
SCB,SCRBSTR,SCRABSTER,1,0,0,,,,,Europe/London,0
SCF,STECHFD,Stechford,0,52.48482,-1.81103,,,,,Europe/London,0
SCG,STCR,Stone Crossing,0,51.45133,0.26377,,,,,Europe/London,0
SCH,SCTSTNH,Scotstounhill,0,55.88514,-4.35289,,,,,Europe/London,0
SCM,MNCRSCM,STH CHADTN MTLK,0,0,0,,,,,Europe/London,0
SCN,STONECS,STONE CROWN ST,1,0,0,,,,,Europe/London,0
SCR,STCLMBR,St Columb Road,0,50.39871,-4.94076,,,,,Europe/London,0
SCS,STRCROS,Starcross,0,50.6278,-3.4477,,,,,Europe/London,0
SCT,SCSCLDR,Scotscalder,0,58.48299,-3.55205,,,,,Europe/London,0
SCU,SCNTHRP,Scunthorpe,1,53.58618,-0.65098,,,,,Europe/London,0
SCY,SCROYDN,South Croydon,1,51.36296,-0.09346,,,,,Europe/London,0
SDA,SNODLND,Snodland,0,51.33023,0.44824,,,,,Europe/London,0
SDB,SBCH,Sandbach,0,53.15017,-2.39351,,,,,Europe/London,0
SDC,SHRDHST,Shoreditch High Street,0,51.52338,-0.07525,,,,,Europe/London,0
SDE,SHADWEL,Shadwell,1,51.51128,-0.05693,,,,,Europe/London,0
SDF,SDRSFOT,Saundersfoot,0,51.72209,-4.71658,,,,,Europe/London,0
SDG,SDLG,Sandling,0,51.09037,1.06604,,,,,Europe/London,0
SDH,SDBRYHH,Sudbury Hill Harrow,0,51.55847,-0.3358,,,,,Europe/London,0
SDI,STFORDI,STRATFRD INT(CIV,0,0,0,,,,,Europe/London,0
SDL,SANDH,Sandhills,2,53.42994,-2.99149,,,,,Europe/London,0
SDM,SHILDMR,Shieldmuir,0,55.77749,-3.95699,,,,,Europe/London,0
SDN,STDENYS,St Denys,1,50.92219,-1.38776,,,,,Europe/London,0
SDP,SDPLACE,Sandplace,0,50.38675,-4.46448,,,,,Europe/London,0
SDR,SUNDRTN,Saunderton,0,51.6759,-0.82547,,,,,Europe/London,0
SDT,CATZSDT,SIDMOUTH BUS,0,0,0,,,,,Europe/London,0
SDW,SWCH,Sandwich,0,51.2699,1.34257,,,,,Europe/London,0
SDY,SNDY,Sandy,1,52.12473,-0.28119,,,,,Europe/London,0
SEA,SEAHAM,Seaham,1,54.83906,-1.34634,,,,,Europe/London,0
SEB,SEABURN,Seaburn,0,54.92954,-1.38669,,,,,Europe/London,0
SEC,SETNCRW,Seaton Carew,0,54.65831,-1.20043,,,,,Europe/London,0
SED,SHELFD,Shelford (Cambs),0,52.14883,0.13998,,,,,Europe/London,0
SEE,SESARDM,Southease,0,50.83127,0.03064,,,,,Europe/London,0
SEF,SEAFORD,Seaford,0,50.77284,0.10013,,,,,Europe/London,0
SEG,SELLING,Selling,0,51.27736,0.94087,,,,,Europe/London,0
SEH,SHRMKT,Shoreham (Kent),0,51.33222,0.18889,,,,,Europe/London,0
SEL,SELAFLD,Sellafield,0,54.41659,-3.51046,,,,,Europe/London,0
SEM,SEAMER,Seamer,1,54.24075,-0.41703,,,,,Europe/London,0
SEN,SHNS,Shenstone,0,52.63936,-1.8442,,,,,Europe/London,0
SER,STERTH,St Erth,1,50.17049,-5.44425,,,,,Europe/London,0
SES,SELMSAL,South Elmsall,0,53.59461,-1.28486,,,,,Europe/London,0
SET,SETTLE,Settle,0,54.06691,-2.28071,,,,,Europe/London,0
SEV,SVNOAKS,Sevenoaks,2,51.27687,0.18167,,,,,Europe/London,0
SEZ,SESABUS,Southease - Piddinghoe Road,1,50.82963,0.01782,,,,,Europe/London,0
SFA,STFODOM,Stratford International,2,51.54483,-0.00878,,,,,Europe/London,0
SFD,SLFDORD,Salford Central,0,53.48308,-2.25484,,,,,Europe/London,0
SFF,SAFFWAL,SAFFRON WLDN BUS,0,0,0,,,,,Europe/London,0
SFI,SHWFAIR,Shawfair,0,55.91994,-3.07871,,,,,Europe/London,0
SFL,SFRTHAL,Seaforth & Litherland,0,53.46627,-3.00562,,,,,Europe/London,0
SFN,SHIFNAL,Shifnal,0,52.66607,-2.37184,,,,,Europe/London,0
SFO,SLEHOPE,Stanford-le-Hope,1,51.51436,0.42304,,,,,Europe/London,0
SFR,SHALFD,Shalford (Surrey),1,51.21432,-0.5668,,,,,Europe/London,0
SGB,GALTILL,Smethwick Galton Bridge,2,52.50178,-1.98051,,,,,Europe/London,0
SGE,SWNAGE,SWANAGE,0,0,0,,,,,Europe/London,0
SGL,STHGYLE,South Gyle,0,55.93635,-3.29948,,,,,Europe/London,0
SGM,STGRMNS,St Germans,0,50.39427,-4.3084,,,,,Europe/London,0
SGN,SGFORD,South Greenford,0,51.53375,-0.3367,,,,,Europe/London,0
SGQ,STONEGS,Stone Granville Square,1,52.90341,-2.1483,,,,,Europe/London,0
SGR,SLADEGN,Slade Green,1,51.46779,0.19049,,,,,Europe/London,0
SHA,SHCRPTN,SHAW & CROM MTLK,0,0,0,,,,,Europe/London,0
SHB,SHRBROK,Shirebrook,0,53.20424,-1.20244,,,,,Europe/London,0
SHC,STHS,Streethouse,0,53.67615,-1.40012,,,,,Europe/London,0
SHD,SHDN,Shildon,1,54.62616,-1.63661,,,,,Europe/London,0
SHE,SHERBRN,Sherborne,0,50.94402,-2.51307,,,,,Europe/London,0
SHF,SHEFFLD,Sheffield,2,53.37822,-1.46211,,,,,Europe/London,0
SHH,SHAMPTN,Shirehampton,0,51.48435,-2.67927,,,,,Europe/London,0
SHI,SHPLAKE,Shiplake,0,51.51146,-0.8826,,,,,Europe/London,0
SHJ,STHLNSJ,St Helens Junction,0,53.43373,-2.70026,,,,,Europe/London,0
SHL,SHWLNDS,Shawlands,0,55.82921,-4.29234,,,,,Europe/London,0
SHM,SHRGHAM,Sheringham,0,52.94143,1.21032,,,,,Europe/London,0
SHN,SHANKLN,Shanklin,0,50.63391,-1.17983,,,,,Europe/London,0
SHO,SHOLING,Sholing,0,50.89675,-1.36491,,,,,Europe/London,0
SHP,SHEPRTN,Shepperton,0,51.3968,-0.44679,,,,,Europe/London,0
SHR,SHRWBY,Shrewsbury,2,52.71193,-2.74976,,,,,Europe/London,0
SHS,SHTT,Shotts,1,55.81865,-3.79832,,,,,Europe/London,0
SHT,RCKCLFH,Shotton,9,53.21254,-3.03842,,,,,Europe/London,0
SHU,STNHPO,Stonehouse,9,51.74589,-2.2795,,,,,Europe/London,0
SHV,SSEACLE,SOUTHSEA HOVERPORT,1,0,0,,,,,Europe/London,0
SHW,SHAWFD,Shawford,0,51.02212,-1.32777,,,,,Europe/London,0
SHX,SHOTTLE,SHOTTLE,0,0,0,,,,,Europe/London,0
SHY,SHPY,Shipley,2,53.83305,-1.77349,,,,,Europe/London,0
SIA,STHEAIR,Southend Airport,0,51.56867,0.70505,,,,,Europe/London,0
SIB,SEHOBUS,SEAHOUSES BUS,0,0,0,,,,,Europe/London,0
SIC,SILCRFT,Silecroft,0,54.22596,-3.33444,,,,,Europe/London,0
SID,SIDCUP,Sidcup,1,51.43387,0.10379,,,,,Europe/London,0
SIE,SHBN,Sherburn-in-Elmet,0,53.79715,-1.23268,,,,,Europe/London,0
SIH,SHLIER,St Helier (London),0,51.3899,-0.19877,,,,,Europe/London,0
SIL,SILEBY,Sileby,1,52.73159,-1.10999,,,,,Europe/London,0
SIN,SINGER,Singer,0,55.90767,-4.40549,,,,,Europe/London,0
SIP,SPTN,Shipton,0,51.86565,-1.59269,,,,,Europe/London,0
SIT,STNGBRN,Sittingbourne,1,51.34198,0.73468,,,,,Europe/London,0
SIV,STIVES,St Ives (Cornwall),0,50.20904,-5.47791,,,,,Europe/London,0
SJP,STJAMSP,St James Park (Devon),0,50.73116,-3.52199,,,,,Europe/London,0
SJS,STJMSST,St James Street (London),0,51.58098,-0.03292,,,,,Europe/London,0
SKE,SKEWEN,Skewen,0,51.66139,-3.84651,,,,,Europe/London,0
SKG,SKEGNES,Skegness,0,53.14318,0.33435,,,,,Europe/London,0
SKI,SKPT,Skipton,2,53.95869,-2.02587,,,,,Europe/London,0
SKM,STKM,Stoke Mandeville,0,51.7878,-0.78409,,,,,Europe/London,0
SKN,STKEYNE,St Keyne Wishing Well Halt (Rail Station),0,50.42304,-4.46352,,,,,Europe/London,0
SKS,STCKSFL,Stocksfield,0,54.94705,-1.91676,,,,,Europe/London,0
SKV,STKEYNV,ST KEYNE VILLAGE,1,0,0,,,,,Europe/London,0
SKW,STKNWNG,Stoke Newington,0,51.56523,-0.07289,,,,,Europe/London,0
SLA,SLATEFD,Slateford,0,55.92669,-3.24346,,,,,Europe/London,0
SLB,SBRN,Saltburn,0,54.58345,-0.97413,,,,,Europe/London,0
SLD,SLFDCT,Salford Crescent,2,53.48659,-2.27575,,,,,Europe/London,0
SLE,SALE,SALE MTLK,1,0,0,,,,,Europe/London,0
SLH,SLEGHTS,Sleights,0,54.46105,-0.66248,,,,,Europe/London,0
SLI,CATZSLI,SLIGO       (CIE,0,0,0,,,,,Europe/Dublin,0
SLK,SKSCMN,Silkstone Common,0,53.53492,-1.56348,,,,,Europe/London,0
SLL,SBROUGH,Stallingborough,0,53.5871,-0.18367,,,,,Europe/London,0
SLO,SLOUGH,Slough,2,51.51188,-0.59151,,,,,Europe/London,0
SLQ,STLNRWS,St Leonards Warrior Square,2,50.8557,0.56028,,,,,Europe/London,0
SLR,SLEFD,Sleaford,1,52.99547,-0.41035,,,,,Europe/London,0
SLS,SHTLSTN,Shettleston,0,55.85354,-4.16004,,,,,Europe/London,0
SLT,SLCT,Saltcoats,0,55.63388,-4.78429,,,,,Europe/London,0
SLV,SIVRST,Silver Street,0,51.61469,-0.06724,,,,,Europe/London,0
SLW,SALWICK,Salwick,0,53.78154,-2.81704,,,,,Europe/London,0
SLY,SELYOAK,Selly Oak,1,52.44198,-1.93581,,,,,Europe/London,0
SMA,SMLHTH,Small Heath,0,52.46376,-1.85939,,,,,Europe/London,0
SMB,SMBG,Smithy Bridge,0,53.63325,-2.1135,,,,,Europe/London,0
SMC,SAMPCRT,Sampford Courtenay,0,50.7701,-3.94889,,,,,Europe/London,0
SMD,STAMFD,Stamford,1,52.64783,-0.48012,,,,,Europe/London,0
SMG,STMGTS,St Margarets (London),0,51.45524,-0.3202,,,,,Europe/London,0
SMH,STMFDHL,Stamford Hill,0,51.57447,-0.07668,,,,,Europe/London,0
SMK,HAGHLYJ,Stowmarket,9,52.18971,1.00001,,,,,Europe/London,0
SML,SEMILLS,Sea Mills,0,51.47999,-2.64995,,,,,Europe/London,0
SMM,SDMMTLK,SHADOWMOSS MTLK,0,0,0,,,,,Europe/London,0
SMN,SMINSTR,Southminster,0,51.66062,0.83519,,,,,Europe/London,0
SMO,SMERTON,South Merton,0,51.40299,-0.20516,,,,,Europe/London,0
SMQ,STMAQUY,ST MARY'S QUAY,0,0,0,,,,,Europe/London,0
SMR,SMTHKRS,Smethwick Rolfe Street,0,52.49638,-1.97064,,,,,Europe/London,0
SMT,SMARGRT,St Margarets (Herts),0,51.78784,0.00127,,,,,Europe/London,0
SMY,STMRYC,St Mary Cray,1,51.39475,0.10638,,,,,Europe/London,0
SNA,SABR,Sandal & Agbrigg,0,53.66308,-1.48142,,,,,Europe/London,0
SND,SNDHRST,Sandhurst,0,51.34693,-0.80459,,,,,Europe/London,0
SNE,STONE,Stone,1,52.90833,-2.15504,,,,,Europe/London,0
SNF,SHENFLD,Shenfield,2,51.63088,0.32985,,,,,Europe/London,0
SNG,SUNNGDL,Sunningdale,0,51.39194,-0.63304,,,,,Europe/London,0
SNH,STHLNSC,St Helens Central,1,53.45312,-2.7303,,,,,Europe/London,0
SNI,SNAITH,Snaith,0,53.69311,-1.02846,,,,,Europe/London,0
SNK,SANKEY,Sankey for Penketh,0,53.39246,-2.65047,,,,,Europe/London,0
SNL,STLEIGH,Stoneleigh,0,51.3634,-0.24867,,,,,Europe/London,0
SNN,SWNT,Swinton (Manchester),0,53.51483,-2.33746,,,,,Europe/London,0
SNO,STNEOTS,St Neots,2,52.23157,-0.24741,,,,,Europe/London,0
SNR,SDSD,Sanderstead,0,51.34828,-0.09368,,,,,Europe/London,0
SNS,STAINES,Staines,2,51.43246,-0.50316,,,,,Europe/London,0
SNT,STNLWAT,Stanlow & Thornton,0,53.27836,-2.84205,,,,,Europe/London,0
SNW,SWNWICK,Swanwick,1,50.87567,-1.26585,,,,,Europe/London,0
SNY,SUNYMDS,Sunnymeads,0,51.47029,-0.55937,,,,,Europe/London,0
SOA,SOTPKWY,Southampton Airport Parkway,2,50.95082,-1.3631,,,,,Europe/London,0
SOB,SBOUBUS,Southbourne,9,50.84828,-0.90811,,,,,Europe/London,0
SOC,STHCENT,Southend Central,1,51.53706,0.71173,,,,,Europe/London,0
SOE,STHNDE,Southend East,0,51.53897,0.73181,,,,,Europe/London,0
SOF,WDHAMFR,South Woodham Ferrers,0,51.64946,0.60651,,,,,Europe/London,0
SOG,SNGT,Stonegate,0,51.01997,0.36387,,,,,Europe/London,0
SOH,SHMPSTD,South Hampstead,0,51.54143,-0.17888,,,,,Europe/London,0
SOI,STOW,Stow,0,55.69232,-2.86689,,,,,Europe/London,0
SOK,SKENTON,South Kenton,0,51.57021,-0.30846,,,,,Europe/London,0
SOL,SOLIHUL,Solihull,1,52.41439,-1.78839,,,,,Europe/London,0
SOM,SMILFD,South Milford,0,53.78233,-1.25053,,,,,Europe/London,0
SON,STEETON,Steeton & Silsden,0,53.90003,-1.94472,,,,,Europe/London,0
SOO,STROOD,Strood,1,51.39655,0.50019,,,,,Europe/London,0
SOP,SOUTHPT,Southport,1,53.64652,-3.00243,,,,,Europe/London,0
SOR,SOLEST,Sole Street,0,51.38315,0.3781,,,,,Europe/London,0
SOS,SNSS,STROMNESS ORKNEY,0,0,0,,,,,Europe/London,0
SOT,STOKEOT,Stoke-on-Trent,2,53.00798,-2.18099,,,,,Europe/London,0
SOU,SOTON,Southampton Central,2,50.90745,-1.4136,,,,,Europe/London,0
SOV,STHVIC,Southend Victoria,1,51.54151,0.7115,,,,,Europe/London,0
SOW,MLNRYDJ,Sowerby Bridge,9,53.70785,-1.90702,,,,,Europe/London,0
SOY,STWY,STORNOWAY,0,0,0,,,,,Europe/London,0
SPA,SPALDNG,Spalding,0,52.78881,-0.15688,,,,,Europe/London,0
SPB,SHPDSB,Shepherds Bush,0,51.50528,-0.21765,,,,,Europe/London,0
SPF,SPFD,Springfield,0,56.29497,-3.05245,,,,,Europe/London,0
SPH,SWELL,Shepherds Well,1,51.1884,1.22991,,,,,Europe/London,0
SPI,SPITAL,Spital,0,53.33994,-2.99391,,,,,Europe/London,0
SPK,STTNPWY,Sutton Parkway,0,53.11409,-1.24557,,,,,Europe/London,0
SPM,SWPMTLK,SALE W PARK MTLK,0,0,0,,,,,Europe/London,0
SPN,SPONRRW,Spooner Row,0,52.535,1.08648,,,,,Europe/London,0
SPO,SPDN,Spondon,0,52.91222,-1.41109,,,,,Europe/London,0
SPP,SPHL,Shippea Hill,0,52.43021,0.41335,,,,,Europe/London,0
SPR,SPRNGBN,Springburn,1,55.88194,-4.23053,,,,,Europe/London,0
SPS,STEPPS,Stepps,0,55.89014,-4.14081,,,,,Europe/London,0
SPT,STKP,Stockport,2,53.40554,-2.16301,,,,,Europe/London,0
SPU,SPHS,Staplehurst,0,51.17147,0.55044,,,,,Europe/London,0
SPX,STPANCI,LONDON ST PANCRAS INTL,1,0,0,,,,,Europe/London,0
SPY,SPLY,Shepley,0,53.58874,-1.70493,,,,,Europe/London,0
SQE,SURREYQ,Surrey Quays,1,51.4932,-0.04752,,,,,Europe/London,0
SQH,SANQHAR,Sanquhar,0,55.37017,-3.92452,,,,,Europe/London,0
SQU,SQUIRES,Squires Gate,0,53.77733,-3.0503,,,,,Europe/London,0
SRA,STFD,Stratford (London),2,51.5419,-0.0034,,,,,Europe/London,0
SRC,STRHCOM,Streatham Common,2,51.41873,-0.13601,,,,,Europe/London,0
SRD,STPLTNR,Stapleton Road,1,51.46751,-2.56622,,,,,Europe/London,0
SRF,SFRD,STRETFORD MTLK,1,0,0,,,,,Europe/London,0
SRG,SEERGRN,Seer Green,0,51.60984,-0.60782,,,,,Europe/London,0
SRH,STRHILL,Streatham Hill,2,51.43819,-0.12716,,,,,Europe/London,0
SRI,SPRD,Spring Road,1,52.44342,-1.83739,,,,,Europe/London,0
SRL,SHIRLEY,Shirley,1,52.40342,-1.84518,,,,,Europe/London,0
SRN,STRINES,Strines,0,53.37504,-2.03392,,,,,Europe/London,0
SRO,SHRKSKS,Shireoaks,0,53.32477,-1.16799,,,,,Europe/London,0
SRR,SARN,Sarn,0,51.53872,-3.58991,,,,,Europe/London,0
SRS,SELHRST,Selhurst,2,51.39193,-0.0883,,,,,Europe/London,0
SRT,SHRTLND,Shortlands,2,51.4058,0.00178,,,,,Europe/London,0
SRU,SRUISLP,South Ruislip,2,51.55692,-0.39926,,,,,Europe/London,0
SRY,SHBRYNS,Shoeburyness,0,51.53097,0.79534,,,,,Europe/London,0
SSA,SESAA26,SOUTHEASE A26,1,0,0,,,,,Europe/London,0
SSC,SEASCAL,Seascale,0,54.39588,-3.48451,,,,,Europe/London,0
SSD,STANAIR,Stansted Airport,1,51.88859,0.26082,,,,,Europe/London,0
SSE,SHRHMBS,Shoreham-by-Sea (Sussex),1,50.83443,-0.27172,,,,,Europe/London,0
SSM,STKSMR,Stocksmoor,0,53.59409,-1.72325,,,,,Europe/London,0
SSS,SHRNSOS,Sheerness-on-Sea,0,51.44106,0.75853,,,,,Europe/London,0
SST,STANMFC,Stansted Mountfitchet,0,51.90144,0.19978,,,,,Europe/London,0
STA,STAFFRD,Stafford,2,52.80389,-2.12204,,,,,Europe/London,0
STC,STCN,Strathcarron,0,57.42273,-5.42861,,,,,Europe/London,0
STD,STRUD,Stroud (Glos),1,51.74462,-2.21938,,,,,Europe/London,0
STE,STRETHM,Streatham,2,51.42581,-0.13155,,,,,Europe/London,0
STF,STRMFRY,Stromeferry,0,57.3523,-5.55116,,,,,Europe/London,0
STG,STIRLNG,Stirling,2,56.11982,-3.93562,,,,,Europe/London,0
STH,SHPRTH,Shepreth,0,52.11416,0.03132,,,,,Europe/London,0
STI,STDI,STADIUM OF LIGHT,0,0,0,,,,,Europe/London,0
STJ,SEVTNLJ,Severn Tunnel Junction,1,51.58468,-2.77789,,,,,Europe/London,0
STK,STOCTON,Stockton,0,54.56962,-1.31854,,,,,Europe/London,0
STL,STHALL,Southall,1,51.50596,-0.37861,,,,,Europe/London,0
STM,STMCHLS,St Michaels,0,53.3756,-2.9528,,,,,Europe/London,0
STN,SHVN,Stonehaven,0,56.96682,-2.2253,,,,,Europe/London,0
STO,STOTNHM,South Tottenham,1,51.58037,-0.0721,,,,,Europe/London,0
STP,STPADOM,London St Pancras International,9,51.53239,-0.12719,,,,,Europe/London,0
STQ,SOTNTQ,SOTON TOWN QUAY,1,0,0,,,,,Europe/London,0
STR,STRNRR,Stranraer,0,54.9096,-5.02474,,,,,Europe/London,0
STS,SASH,Saltash,0,50.40736,-4.20911,,,,,Europe/London,0
STT,STEWRTN,Stewarton,0,55.68215,-4.51806,,,,,Europe/London,0
STU,STURRY,Sturry,0,51.30107,1.12226,,,,,Europe/London,0
STV,STVNSTN,Stevenston,0,55.63428,-4.75079,,,,,Europe/London,0
STW,STRWBYH,Strawberry Hill,1,51.43896,-0.33936,,,,,Europe/London,0
STY,SOAVPWY,Stratford-upon-Avon Parkway,0,52.20678,-1.73084,,,,,Europe/London,0
STZ,SNDRMNK,St Peters,0,54.91144,-1.3838,,,,,Europe/London,0
SUC,SUTTONC,Sutton Common,0,51.37489,-0.19634,,,,,Europe/London,0
SUD,SDBRYHR,Sudbury & Harrow Road,0,51.5544,-0.31547,,,,,Europe/London,0
SUG,SGRLOAF,Sugar Loaf,0,52.08227,-3.68695,,,,,Europe/London,0
SUM,SUMRSTN,Summerston,0,55.89884,-4.29154,,,,,Europe/London,0
SUN,SNDRLND,Sunderland,1,54.90534,-1.3823,,,,,Europe/London,0
SUO,SUTTON,Sutton (London),2,51.35953,-0.19121,,,,,Europe/London,0
SUP,SNDP,Sundridge Park,0,51.41378,0.02145,,,,,Europe/London,0
SUR,SURBITN,Surbiton,2,51.39246,-0.30396,,,,,Europe/London,0
SUT,SUTCO,Sutton Coldfield,1,52.56494,-1.82484,,,,,Europe/London,0
SUU,SUNBURY,Sunbury,0,51.41831,-0.41778,,,,,Europe/London,0
SUY,SUDBURY,Sudbury (Suffolk),0,52.03628,0.73544,,,,,Europe/London,0
SVB,SVRNBCH,Severn Beach,0,51.56003,-2.66448,,,,,Europe/London,0
SVG,STEVNGE,Stevenage,2,51.90169,-0.20711,,,,,Europe/London,0
SVK,SVNKNGS,Seven Kings,0,51.56403,0.0971,,,,,Europe/London,0
SVL,STAVELY,Staveley,0,54.37553,-2.81886,,,,,Europe/London,0
SVR,SDAL,Silverdale,0,54.16991,-2.80384,,,,,Europe/London,0
SVS,SEVNSIS,Seven Sisters,2,51.58227,-0.07527,,,,,Europe/London,0
SWA,SWANSEA,Swansea,2,51.62515,-3.94155,,,,,Europe/London,0
SWB,PBROSTI,SWAFFHAM (COACH),0,0,0,,,,,Europe/London,0
SWD,SWNDRBY,Swinderby,0,53.16956,-0.70268,,,,,Europe/London,0
SWE,SWSHEAD,Swineshead,0,52.9698,-0.18717,,,,,Europe/London,0
SWG,SWYTHLN,Swaythling,0,50.94115,-1.37641,,,,,Europe/London,0
SWI,SDON,Swindon,2,51.56547,-1.78551,,,,,Europe/London,0
SWJ,MNCRSWM,ST WERBURGH MTLK,1,0,0,,,,,Europe/London,0
SWK,STHWICK,Southwick,0,50.83252,-0.23596,,,,,Europe/London,0
SWL,SWALE,Swale,0,51.38924,0.74713,,,,,Europe/London,0
SWM,SWNSCMB,Swanscombe,0,51.44907,0.30954,,,,,Europe/London,0
SWN,SWINTN,Swinton (South Yorks),1,53.48624,-1.30582,,,,,Europe/London,0
SWO,SNWDNAN,Snowdown,0,51.2153,1.21371,,,,,Europe/London,0
SWR,STWRTBY,Stewartby,0,52.06908,-0.52069,,,,,Europe/London,0
SWS,WGSTS,South Wigston,0,52.58222,-1.13408,,,,,Europe/London,0
SWT,SLTHWTC,Slaithwaite,9,53.62383,-1.88158,,,,,Europe/London,0
SWY,SWAY,Sway,0,50.7847,-1.61,,,,,Europe/London,0
SXY,SAXILBY,Saxilby,1,53.2672,-0.66404,,,,,Europe/London,0
SYA,STYAL,Styal,0,53.34833,-2.24046,,,,,Europe/London,0
SYB,SBYD,Stalybridge,2,53.48458,-2.06274,,,,,Europe/London,0
SYD,SYDENHM,Sydenham,0,51.42725,-0.05424,,,,,Europe/London,0
SYH,SYDNFD,Sydenham Hill,9,51.43271,-0.08034,,,,,Europe/London,0
SYL,SYONLA,Syon Lane,0,51.48178,-0.32484,,,,,Europe/London,0
SYS,SYSTON,Syston,0,52.69421,-1.0824,,,,,Europe/London,0
SYT,SMRLYTN,Somerleyton,0,52.51023,1.65226,,,,,Europe/London,0
TAB,TAMEBDG,Tame Bridge Parkway,1,52.55293,-1.97621,,,,,Europe/London,0
TAC,TACKLEY,Tackley,0,51.88124,-1.29754,,,,,Europe/London,0
TAD,TADWTH,Tadworth,0,51.29164,-0.23596,,,,,Europe/London,0
TAF,TAFFSWL,Taffs Well,1,51.5408,-3.26294,,,,,Europe/London,0
TAI,TAIN,Tain,0,57.81442,-4.05205,,,,,Europe/London,0
TAL,TLSRNAU,Talsarnau,0,52.90431,-4.06815,,,,,Europe/London,0
TAM,TMWTHLL,Tamworth,2,52.63747,-1.68646,,,,,Europe/London,0
TAP,TAPLOW,Taplow,0,51.52356,-0.68137,,,,,Europe/London,0
TAT,TATNHMC,Tattenham Corner,0,51.30918,-0.24261,,,,,Europe/London,0
TAU,TAUNTON,Taunton,2,51.0233,-3.10274,,,,,Europe/London,0
TAY,TAYNULT,Taynuilt,0,56.43081,-5.23961,,,,,Europe/London,0
TBD,THBDGS,Three Bridges,2,51.11692,-0.16118,,,,,Europe/London,0
TBM,TFBMTLK,TRAFFRD BAR MTLK,0,0,0,,,,,Europe/London,0
TBR,TLBYRSD,TILBURY RIVERSIDE,1,0,0,,,,,Europe/London,0
TBW,TUNWELL,Tunbridge Wells,2,51.13023,0.26281,,,,,Europe/London,0
TBY,TABY,Thornaby,1,54.55927,-1.30141,,,,,Europe/London,0
TCR,TOTCTRD,TOTTENHAM COURT ROAD CROSS,3,0,0,,,,,Europe/London,0
TDU,TONDU,Tondu,0,51.54736,-3.59555,,,,,Europe/London,0
TEA,TSDARPR,Tees-side Airport,0,54.51813,-1.42531,,,,,Europe/London,0
TED,TEDNGTN,Teddington,1,51.42448,-0.33271,,,,,Europe/London,0
TEM,CATZTEM,TEMPLEMORE  (CIE,0,0,0,,,,,Europe/Dublin,0
TEN,TENBY,Tenby,1,51.67294,-4.7067,,,,,Europe/London,0
TEO,THBLDSG,Theobalds Grove,0,51.69246,-0.03483,,,,,Europe/London,0
TEY,TEYNDVC,Teynham,9,51.33339,0.80743,,,,,Europe/London,0
TFC,TELFRDC,Telford Central,2,52.68111,-2.44097,,,,,Europe/London,0
TGM,TEINMTH,Teignmouth,1,50.54806,-3.49466,,,,,Europe/London,0
TGS,TYGLAS,Ty Glas,0,51.52154,-3.19653,,,,,Europe/London,0
THA,THATCHM,Thatcham,0,51.39384,-1.24319,,,,,Europe/London,0
THB,THLB,Thornliebank,0,55.8111,-4.31171,,,,,Europe/London,0
THC,TRNO,Thurnscoe,0,53.54504,-1.30878,,,,,Europe/London,0
THD,TDITTON,Thames Ditton,0,51.3891,-0.33915,,,,,Europe/London,0
THE,THEALE,Theale,0,51.43345,-1.07497,,,,,Europe/London,0
THH,THHT,Thatto Heath,0,53.43658,-2.75937,,,,,Europe/London,0
THI,THIRSK,Thirsk,0,54.22821,-1.37259,,,,,Europe/London,0
THL,TILEH,Tile Hill,0,52.3951,-1.59685,,,,,Europe/London,0
THM,CATZTHM,THOMASTOWN  (CIE,0,0,0,,,,,Europe/Dublin,0
THO,THFORD,Thornford,0,50.91058,-2.57899,,,,,Europe/London,0
THS,THURSO,Thurso,1,58.59018,-3.52755,,,,,Europe/London,0
THT,THAL,Thorntonhall,0,55.76868,-4.25116,,,,,Europe/London,0
THU,THRGRTN,Thurgarton,0,53.02894,-0.96226,,,,,Europe/London,0
THW,HNDSHWT,The Hawthorns,0,52.50537,-1.96401,,,,,Europe/London,0
TIL,TLBYTWN,Tilbury Town,1,51.46236,0.35404,,,,,Europe/London,0
TIM,TIMPRLY,TIMPERLEY,1,0,0,,,,,Europe/London,0
TIP,TIPTON,Tipton,0,52.53044,-2.0657,,,,,Europe/London,0
TIR,TIRPHIL,Tir-phil,0,51.72091,-3.24638,,,,,Europe/London,0
