from_stop_id,to_stop_id,mode,duration,start_time,end_time,start_date,end_date,monday,tuesday,wednesday,thursday,friday,saturday,sunday
BKV,MAN,METRO,1980,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
MAN,BKV,METRO,1800,06:00:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
BKV,MAN,METRO,1800,06:00:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
MAN,BMM,METRO,2220,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
BMM,MAN,METRO,2220,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
MAN,BMM,METRO,2040,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
BMM,MAN,METRO,2040,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
MAN,BMM,METRO,2220,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
BMM,MAN,METRO,2220,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
MAN,BMM,METRO,2040,06:30:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
BMM,MAN,METRO,2040,06:30:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
MAN,BNK,METRO,3180,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
BNK,MAN,METRO,3180,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
MAN,BNK,METRO,3000,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
BNK,MAN,METRO,3000,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
MAN,BNK,METRO,3180,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
BNK,MAN,METRO,3180,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
MAN,BNK,METRO,3000,06:30:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
BNK,MAN,METRO,3000,06:30:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
MAN,BOB,METRO,2400,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
BOB,MAN,METRO,2400,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
MAN,BOB,METRO,2220,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
BOB,MAN,METRO,2220,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
MAN,BOB,METRO,2400,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
BOB,MAN,METRO,2400,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
MAN,BOB,METRO,2220,06:00:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
BOB,MAN,METRO,2220,06:00:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
MAN,BOK,METRO,2160,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
BOK,MAN,METRO,2160,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
MAN,BOK,METRO,1980,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
BOK,MAN,METRO,1980,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
MAN,BOK,METRO,2160,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
BOK,MAN,METRO,2160,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
MAN,BOK,METRO,1980,06:00:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
BOK,MAN,METRO,1980,06:00:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
MAN,BRD,METRO,2160,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
BRD,MAN,METRO,2160,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
MAN,BRD,METRO,1980,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
BRD,MAN,METRO,1980,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
MAN,BRD,METRO,2160,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
BRD,MAN,METRO,2160,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
MAN,BRD,METRO,1980,06:00:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
BRD,MAN,METRO,1980,06:00:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
MAN,BRZ,METRO,2280,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
BRZ,MAN,METRO,2280,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
MAN,BRZ,METRO,2100,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
BRZ,MAN,METRO,2100,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
MAN,BRZ,METRO,2280,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
BRZ,MAN,METRO,2280,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
MAN,BRZ,METRO,2100,06:30:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
BRZ,MAN,METRO,2100,06:30:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
MAN,BUR,METRO,2760,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
BUR,MAN,METRO,2760,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
MAN,BUR,METRO,2580,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
BUR,MAN,METRO,2580,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
MAN,BUR,METRO,2760,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
BUR,MAN,METRO,2760,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
MAN,BUR,METRO,2580,06:00:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
BUR,MAN,METRO,2580,06:00:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
MAN,CEM,METRO,1860,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
CEM,MAN,METRO,1860,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
MAN,CEM,METRO,1680,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
CEM,MAN,METRO,1680,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
MAN,CEM,METRO,1860,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
CEM,MAN,METRO,1860,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
MAN,CEM,METRO,1680,06:30:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
CEM,MAN,METRO,1680,06:30:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
MAN,CHB,METRO,1800,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
CHB,MAN,METRO,1800,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
MAN,CHB,METRO,1620,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
CHB,MAN,METRO,1620,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
MAN,CHB,METRO,1800,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
CHB,MAN,METRO,1800,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
MAN,CHB,METRO,1620,06:00:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
CHB,MAN,METRO,1620,06:00:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
MAN,CMK,METRO,3300,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
CMK,MAN,METRO,3300,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
MAN,CMK,METRO,3120,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
CMK,MAN,METRO,3120,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
MAN,CMK,METRO,3300,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
CMK,MAN,METRO,3300,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
MAN,CMK,METRO,3120,06:30:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
CMK,MAN,METRO,3120,06:30:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
MAN,CNK,METRO,2040,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
CNK,MAN,METRO,2040,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
MAN,CNK,METRO,1860,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
CNK,MAN,METRO,1860,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
MAN,CNK,METRO,2040,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
CNK,MAN,METRO,2040,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
MAN,CNK,METRO,1860,06:30:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
CNK,MAN,METRO,1860,06:30:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
MAN,COZ,METRO,1500,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
COZ,MAN,METRO,1500,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
MAN,COZ,METRO,1320,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
COZ,MAN,METRO,1320,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
MAN,COZ,METRO,1500,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
COZ,MAN,METRO,1500,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
MAN,COZ,METRO,1320,06:00:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
COZ,MAN,METRO,1320,06:00:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
MAN,CRJ,METRO,1920,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
CRJ,MAN,METRO,1920,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
MAN,CRJ,METRO,1740,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
CRJ,MAN,METRO,1740,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
MAN,CRJ,METRO,1920,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
CRJ,MAN,METRO,1920,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
MAN,CRJ,METRO,1740,06:00:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
CRJ,MAN,METRO,1740,06:00:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
MAN,CRQ,METRO,2160,07:00:00,09:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
CRQ,MAN,METRO,2160,07:00:00,09:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
MAN,CRQ,METRO,1980,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
CRQ,MAN,METRO,1980,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
MAN,CRQ,METRO,2160,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
CRQ,MAN,METRO,2160,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
MAN,CRQ,METRO,1980,06:00:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
CRQ,MAN,METRO,1980,06:00:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
MAN,DKR,METRO,2640,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
DKR,MAN,METRO,2640,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
MAN,DKR,METRO,2460,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
DKR,MAN,METRO,2460,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
MAN,DKR,METRO,2640,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
DKR,MAN,METRO,2640,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
MAN,DKR,METRO,2460,06:00:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
DKR,MAN,METRO,2460,06:00:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
MAN,DML,METRO,2220,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
DML,MAN,METRO,2220,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
MAN,DML,METRO,2040,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
DML,MAN,METRO,2040,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
MAN,DML,METRO,2220,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
DML,MAN,METRO,2220,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
MAN,DML,METRO,2040,06:00:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
DML,MAN,METRO,2040,06:00:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
MAN,DRD,METRO,2100,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
DRD,MAN,METRO,2100,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
MAN,DRD,METRO,1920,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
DRD,MAN,METRO,1920,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
MAN,DRD,METRO,2100,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
DRD,MAN,METRO,2100,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
MAN,DRD,METRO,1920,06:00:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
DRD,MAN,METRO,1920,06:00:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
MAN,DVM,METRO,2460,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
DVM,MAN,METRO,2460,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
MAN,DVM,METRO,2280,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
DVM,MAN,METRO,2280,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
MAN,DVM,METRO,2460,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
DVM,MAN,METRO,2460,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
MAN,DVM,METRO,2280,06:30:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
DVM,MAN,METRO,2280,06:30:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
MAN,ECM,METRO,2760,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
ECM,MAN,METRO,2760,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
MAN,ECM,METRO,2580,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
ECM,MAN,METRO,2580,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
MAN,ECM,METRO,2760,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
ECM,MAN,METRO,2760,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
MAN,ECM,METRO,2580,06:00:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
ECM,MAN,METRO,2580,06:00:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
MAN,EDM,METRO,2520,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
EDM,MAN,METRO,2520,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
MAN,EDM,METRO,2340,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
EDM,MAN,METRO,2340,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
MAN,EDM,METRO,2520,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
EDM,MAN,METRO,2520,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
MAN,EDM,METRO,2340,06:30:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
EDM,MAN,METRO,2340,06:30:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
MAN,EHC,METRO,1440,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
EHC,MAN,METRO,1440,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
MAN,EHC,METRO,1260,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
EHC,MAN,METRO,1260,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
MAN,EHC,METRO,1440,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
EHC,MAN,METRO,1440,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
MAN,EHC,METRO,1260,06:00:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
EHC,MAN,METRO,1260,06:00:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
MAN,ELM,METRO,1980,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
ELM,MAN,METRO,1980,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
MAN,ELM,METRO,1800,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
ELM,MAN,METRO,1800,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
MAN,ELM,METRO,1980,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
ELM,MAN,METRO,1980,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
MAN,ELM,METRO,1800,06:00:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
ELM,MAN,METRO,1800,06:00:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
MAN,EXQ,METRO,1680,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
EXQ,MAN,METRO,1680,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
MAN,EXQ,METRO,1500,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
EXQ,MAN,METRO,1500,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
MAN,EXQ,METRO,1680,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
EXQ,MAN,METRO,1680,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
MAN,EXQ,METRO,1500,06:00:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
EXQ,MAN,METRO,1500,06:00:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
MAN,FHM,METRO,2160,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
FHM,MAN,METRO,2160,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
MAN,FHM,METRO,1980,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
FHM,MAN,METRO,1980,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
MAN,FHM,METRO,2160,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
FHM,MAN,METRO,2160,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
MAN,FHM,METRO,1980,06:00:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
FHM,MAN,METRO,1980,06:00:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
MAN,FLS,METRO,1920,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
FLS,MAN,METRO,1920,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
MAN,FLS,METRO,1740,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
FLS,MAN,METRO,1740,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
MAN,FLS,METRO,1920,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
FLS,MAN,METRO,1920,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
MAN,FLS,METRO,1740,06:00:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
FLS,MAN,METRO,1740,06:00:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
MAN,FWN,METRO,1980,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
FWN,MAN,METRO,1980,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
MAN,FWN,METRO,1800,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
FWN,MAN,METRO,1800,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
MAN,FWN,METRO,1980,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
FWN,MAN,METRO,1980,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
MAN,FWN,METRO,1800,06:30:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
FWN,MAN,METRO,1800,06:30:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
MAN,HBC,METRO,2100,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
HBC,MAN,METRO,2100,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
MAN,HBC,METRO,1920,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
HBC,MAN,METRO,1920,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
MAN,HBC,METRO,2100,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
HBC,MAN,METRO,2100,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
MAN,HBC,METRO,1920,06:00:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
HBC,MAN,METRO,1920,06:00:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
MAN,HOD,METRO,1980,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
HOD,MAN,METRO,1980,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
MAN,HOD,METRO,1800,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
HOD,MAN,METRO,1800,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
MAN,HOD,METRO,1980,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
HOD,MAN,METRO,1980,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
MAN,HOD,METRO,1800,06:00:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
HOD,MAN,METRO,1800,06:00:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
MAN,HPK,METRO,2040,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
HPK,MAN,METRO,2040,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
MAN,HPK,METRO,1860,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
HPK,MAN,METRO,1860,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
MAN,HPK,METRO,2040,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
HPK,MAN,METRO,2040,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
MAN,HPK,METRO,1860,06:00:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
HPK,MAN,METRO,1860,06:00:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
MAN,HTM,METRO,1260,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
HTM,MAN,METRO,1260,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
MAN,HTM,METRO,1080,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
HTM,MAN,METRO,1080,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
MAN,HTM,METRO,1260,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
HTM,MAN,METRO,1260,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
MAN,HTM,METRO,1080,06:00:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
HTM,MAN,METRO,1080,06:00:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
MAN,KBM,METRO,3480,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
KBM,MAN,METRO,3480,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
MAN,KBM,METRO,3300,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
KBM,MAN,METRO,3300,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
MAN,KBM,METRO,3480,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
KBM,MAN,METRO,3480,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
MAN,KBM,METRO,3300,06:00:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
KBM,MAN,METRO,3300,06:00:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
MAN,LDW,METRO,2700,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
